"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2150012""","Regional School District 15",4,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",4,"Non-ELL","*",2481,2532,51,"53.6%","77.4%"
"=""2150012""","Regional School District 15",5,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",5,"Non-ELL","*",2529,2573,44,"49.6%","71.9%"
"=""2150012""","Regional School District 15",6,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",6,"Non-ELL","*",2536,2578,41,"53.7%","72.6%"
"=""2150012""","Regional School District 15",7,"Non-ELL",301,2582,2616,35,"48.8%","67.7%"
"=""2150012""","Regional School District 15",8,"Non-ELL",335,2600,2629,28,"51.3%","67.1%"
"=""2160012""","Regional School District 16",4,"Non-ELL",152,2461,2514,54,"50.0%","75.2%"
"=""2160012""","Regional School District 16",5,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16",5,"Non-ELL","*",2475,2535,61,"50.6%","76.8%"
"=""2160012""","Regional School District 16",6,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16",6,"Non-ELL","*",2539,2561,22,"36.6%","55.3%"
"=""2160012""","Regional School District 16",7,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16",7,"Non-ELL","*",2528,2566,38,"42.9%","63.8%"
"=""2160012""","Regional School District 16",8,"Non-ELL",160,2549,2577,28,"39.4%","59.5%"
"=""2170012""","Regional School District 17",4,"Non-ELL",162,2466,2532,66,"59.3%","80.4%"
"=""2170012""","Regional School District 17",5,"Non-ELL",177,2494,2532,37,"44.1%","64.0%"
"=""2170012""","Regional School District 17",6,"ELL","*","*","*","*","*","*"
"=""2170012""","Regional School District 17",6,"Non-ELL","*",2554,2597,43,"59.4%","78.0%"
"=""2170012""","Regional School District 17",7,"Non-ELL",206,2567,2600,33,"47.6%","66.0%"
"=""2170012""","Regional School District 17",8,"Non-ELL",181,2600,2620,20,"48.1%","62.7%"
"=""2180012""","Regional School District 18",4,"Non-ELL",79,2497,2578,81,"82.3%","98.1%"
"=""2180012""","Regional School District 18",5,"ELL","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",5,"Non-ELL","*",2554,2595,41,"54.8%","76.0%"
"=""2180012""","Regional School District 18",6,"Non-ELL",109,2572,2580,8,"37.6%","52.8%"
"=""2180012""","Regional School District 18",7,"Non-ELL",100,2574,2596,22,"41.0%","57.6%"
"=""2180012""","Regional School District 18",8,"Non-ELL",122,2604,2634,30,"51.6%","70.7%"
"=""1180011""","Ridgefield School District",4,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",4,"Non-ELL","*",2497,2551,54,"61.3%","80.2%"
"=""1180011""","Ridgefield School District",5,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",5,"Non-ELL","*",2532,2594,62,"67.9%","86.2%"
"=""1180011""","Ridgefield School District",6,"Non-ELL",367,2582,2589,7,"40.1%","54.3%"
"=""1180011""","Ridgefield School District",7,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",7,"Non-ELL","*",2587,2618,31,"49.6%","65.4%"
"=""1180011""","Ridgefield School District",8,"Non-ELL",384,2618,2632,13,"42.2%","57.8%"
"=""1190011""","Rocky Hill School District",4,"ELL",7,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",4,"Non-ELL",159,2477,2524,47,"52.8%","75.0%"
"=""1190011""","Rocky Hill School District",5,"ELL",9,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",5,"Non-ELL",165,2515,2568,52,"53.9%","77.8%"
"=""1190011""","Rocky Hill School District",6,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District",6,"Non-ELL","*",2543,2564,21,"45.8%","59.7%"
"=""1190011""","Rocky Hill School District",7,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District",7,"Non-ELL","*",2574,2586,12,"31.9%","47.1%"
"=""1190011""","Rocky Hill School District",8,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District",8,"Non-ELL","*",2579,2596,17,"38.3%","55.6%"
"=""1210011""","Salem School District",4,"Non-ELL",37,2485,2557,72,"67.6%","90.3%"
"=""1210011""","Salem School District",5,"Non-ELL",54,2523,2574,51,"59.3%","81.2%"
"=""1210011""","Salem School District",6,"Non-ELL",31,2549,2584,35,"54.8%","74.6%"
"=""1210011""","Salem School District",7,"Non-ELL",39,2594,2625,32,"48.7%","66.1%"
"=""1210011""","Salem School District",8,"Non-ELL",34,2608,2647,40,"61.8%","80.3%"
"=""1220011""","Salisbury School District",4,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Non-ELL",21,2519,2557,38,"57.1%","70.2%"
"=""1220011""","Salisbury School District",6,"Non-ELL",39,2580,2580,0,"25.6%","43.1%"
"=""1220011""","Salisbury School District",7,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Non-ELL",27,2645,2673,28,"59.3%","72.7%"
"=""1230011""","Scotland School District",4,"Non-ELL",18,"*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Non-ELL",13,"*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Non-ELL",13,"*","*","*","*","*"
"=""1240011""","Seymour School District",4,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Non-ELL","*",2427,2489,62,"49.3%","71.2%"
"=""1240011""","Seymour School District",5,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",5,"Non-ELL","*",2472,2520,48,"49.1%","68.6%"
"=""1240011""","Seymour School District",6,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",6,"Non-ELL","*",2505,2531,26,"36.8%","56.5%"
"=""1240011""","Seymour School District",7,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",7,"Non-ELL","*",2542,2563,21,"30.1%","51.1%"
"=""1240011""","Seymour School District",8,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",8,"Non-ELL","*",2556,2567,11,"28.2%","42.8%"
"=""1250011""","Sharon School District",4,"Non-ELL",13,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Non-ELL",16,"*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Non-ELL",9,"*","*","*","*","*"
"=""1260011""","Shelton School District",4,"ELL",14,"*","*","*","*","*"
"=""1260011""","Shelton School District",4,"Non-ELL",322,2450,2521,70,"62.1%","84.4%"
"=""1260011""","Shelton School District",5,"ELL",14,"*","*","*","*","*"
"=""1260011""","Shelton School District",5,"Non-ELL",327,2513,2556,43,"50.5%","70.6%"
"=""1260011""","Shelton School District",6,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District",6,"Non-ELL","*",2537,2586,49,"61.6%","79.9%"
"=""1260011""","Shelton School District",7,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District",7,"Non-ELL","*",2564,2584,20,"36.6%","54.2%"
"=""1260011""","Shelton School District",8,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District",8,"Non-ELL","*",2589,2613,24,"46.4%","62.0%"
"=""1270011""","Sherman School District",4,"ELL","*","*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Non-ELL","*",2420,2476,56,"40.0%","70.9%"
"=""1270011""","Sherman School District",5,"Non-ELL",21,2486,2546,59,"52.4%","81.2%"
"=""1270011""","Sherman School District",6,"Non-ELL",21,2529,2572,44,"57.1%","69.3%"
"=""1270011""","Sherman School District",7,"Non-ELL",13,"*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Non-ELL",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Non-ELL","*",2448,2466,18,"13.6%","38.4%"
"=""2700013""","Side By Side Charter School District",5,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Non-ELL","*",2508,2550,43,"42.9%","71.5%"
"=""2700013""","Side By Side Charter School District",6,"Non-ELL",20,2503,2559,57,"60.0%","77.5%"
"=""2700013""","Side By Side Charter School District",7,"Non-ELL",21,2542,2576,34,"42.9%","58.1%"
"=""2700013""","Side By Side Charter School District",8,"Non-ELL",21,2557,2584,27,"42.9%","60.1%"
"=""1280011""","Simsbury School District",4,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"Non-ELL","*",2486,2541,55,"60.1%","79.5%"
"=""1280011""","Simsbury School District",5,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",5,"Non-ELL","*",2539,2580,41,"52.1%","73.0%"
"=""1280011""","Simsbury School District",6,"Non-ELL",322,2565,2602,37,"57.8%","75.3%"
"=""1280011""","Simsbury School District",7,"Non-ELL",322,2588,2617,30,"49.7%","66.2%"
"=""1280011""","Simsbury School District",8,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",8,"Non-ELL","*",2599,2641,42,"60.6%","77.4%"
"=""1290011""","Somers School District",4,"Non-ELL",113,2445,2500,55,"47.8%","72.1%"
"=""1290011""","Somers School District",5,"Non-ELL",98,2521,2553,32,"39.8%","60.5%"
"=""1290011""","Somers School District",6,"Non-ELL",111,2536,2575,39,"55.0%","70.9%"
"=""1290011""","Somers School District",7,"Non-ELL",120,2558,2599,41,"53.3%","73.1%"
"=""1290011""","Somers School District",8,"Non-ELL",94,2582,2594,12,"35.1%","53.2%"
"=""1320011""","South Windsor School District",4,"ELL",13,"*","*","*","*","*"
"=""1320011""","South Windsor School District",4,"Non-ELL",272,2472,2536,64,"61.0%","85.5%"
"=""1320011""","South Windsor School District",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",5,"Non-ELL","*",2521,2566,45,"53.4%","73.5%"
"=""1320011""","South Windsor School District",6,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",6,"Non-ELL","*",2552,2581,29,"49.8%","65.0%"
"=""1320011""","South Windsor School District",7,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",7,"Non-ELL","*",2582,2608,26,"45.2%","61.2%"
"=""1320011""","South Windsor School District",8,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",8,"Non-ELL","*",2602,2619,17,"41.2%","56.7%"
"=""1310011""","Southington School District",4,"ELL",6,"*","*","*","*","*"
"=""1310011""","Southington School District",4,"Non-ELL",456,2459,2499,39,"39.0%","60.4%"
"=""1310011""","Southington School District",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",5,"Non-ELL","*",2501,2541,40,"42.4%","64.3%"
"=""1310011""","Southington School District",6,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",6,"Non-ELL","*",2538,2563,25,"38.9%","57.9%"
"=""1310011""","Southington School District",7,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",7,"Non-ELL","*",2563,2583,20,"37.6%","55.2%"
"=""1310011""","Southington School District",8,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",8,"Non-ELL","*",2576,2598,22,"39.9%","59.8%"
"=""1330011""","Sprague School District",4,"Non-ELL",26,2384,2422,38,"26.9%","55.7%"
"=""1330011""","Sprague School District",5,"Non-ELL",27,2451,2529,77,"55.6%","87.3%"
"=""1330011""","Sprague School District",6,"Non-ELL",35,2517,2541,24,"42.9%","53.5%"
"=""1330011""","Sprague School District",7,"Non-ELL",35,2492,2535,43,"42.9%","63.4%"
"=""1330011""","Sprague School District",8,"Non-ELL",41,2581,2605,24,"43.9%","54.7%"
"=""1340011""","Stafford School District",4,"Non-ELL",127,2448,2485,37,"33.1%","59.5%"
"=""1340011""","Stafford School District",5,"ELL","*","*","*","*","*","*"
"=""1340011""","Stafford School District",5,"Non-ELL","*",2476,2520,44,"40.8%","66.3%"
"=""1340011""","Stafford School District",6,"Non-ELL",91,2501,2545,44,"48.4%","71.2%"
"=""1340011""","Stafford School District",7,"Non-ELL",106,2555,2604,50,"60.4%","74.8%"
"=""1340011""","Stafford School District",8,"Non-ELL",107,2585,2612,27,"44.9%","61.2%"
"=""1350011""","Stamford School District",4,"ELL",141,2329,2390,61,"38.3%","66.5%"
"=""1350011""","Stamford School District",4,"Non-ELL",1023,2427,2478,52,"42.8%","68.9%"
"=""1350011""","Stamford School District",5,"ELL",153,2371,2434,63,"40.5%","69.1%"
"=""1350011""","Stamford School District",5,"Non-ELL",916,2471,2524,54,"48.5%","72.6%"
"=""1350011""","Stamford School District",6,"ELL",85,2402,2418,17,"14.1%","38.9%"
"=""1350011""","Stamford School District",6,"Non-ELL",910,2515,2539,23,"39.5%","57.5%"
"=""1350011""","Stamford School District",7,"ELL",89,2404,2439,35,"30.3%","53.1%"
"=""1350011""","Stamford School District",7,"Non-ELL",899,2538,2568,30,"43.0%","60.5%"
"=""1350011""","Stamford School District",8,"ELL",75,2413,2457,44,"33.3%","59.2%"
"=""1350011""","Stamford School District",8,"Non-ELL",947,2554,2576,22,"39.5%","57.1%"
"=""0000000""","State of Connecticut",4,"ELL",2343,2339,2393,53,"33.7%","62.5%"
"=""0000000""","State of Connecticut",4,"Non-ELL",33973,2437,2489,52,"46.5%","70.7%"
"=""0000000""","State of Connecticut",5,"ELL",2106,2366,2420,54,"34.8%","64.0%"
"=""0000000""","State of Connecticut",5,"Non-ELL",34854,2482,2526,45,"44.5%","67.5%"
"=""0000000""","State of Connecticut",6,"ELL",1564,2389,2423,34,"31.5%","55.6%"
"=""0000000""","State of Connecticut",6,"Non-ELL",35367,2516,2544,28,"42.6%","61.2%"
"=""0000000""","State of Connecticut",7,"ELL",1549,2403,2436,33,"29.1%","52.1%"
"=""0000000""","State of Connecticut",7,"Non-ELL",36452,2536,2567,31,"42.6%","61.2%"
"=""0000000""","State of Connecticut",8,"ELL",1252,2410,2445,35,"31.0%","53.7%"
"=""0000000""","State of Connecticut",8,"Non-ELL",35885,2556,2582,26,"42.3%","60.0%"
"=""1360011""","Sterling School District",4,"Non-ELL",33,2433,2491,59,"51.5%","79.4%"
"=""1360011""","Sterling School District",5,"Non-ELL",45,2457,2508,51,"42.2%","66.2%"
"=""1360011""","Sterling School District",6,"Non-ELL",40,2497,2528,31,"40.0%","63.3%"
"=""1360011""","Sterling School District",7,"Non-ELL",59,2531,2574,43,"49.2%","69.6%"
"=""1360011""","Sterling School District",8,"Non-ELL",50,2544,2561,17,"26.0%","47.8%"
"=""1370011""","Stonington School District",4,"Non-ELL",149,2479,2525,46,"51.7%","71.8%"
"=""1370011""","Stonington School District",5,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",5,"Non-ELL","*",2532,2565,33,"47.1%","65.1%"
"=""1370011""","Stonington School District",6,"Non-ELL",146,2547,2563,16,"36.3%","50.6%"
"=""1370011""","Stonington School District",7,"Non-ELL",161,2566,2577,12,"39.8%","52.9%"
"=""1370011""","Stonington School District",8,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",8,"Non-ELL","*",2570,2602,32,"51.9%","67.9%"
"=""1380011""","Stratford School District",4,"ELL",25,2353,2444,91,"56.0%","87.3%"
"=""1380011""","Stratford School District",4,"Non-ELL",490,2412,2482,70,"56.1%","80.7%"
"=""1380011""","Stratford School District",5,"ELL",26,2407,2454,47,"23.1%","62.0%"
"=""1380011""","Stratford School District",5,"Non-ELL",453,2474,2511,37,"34.4%","60.0%"
"=""1380011""","Stratford School District",6,"ELL",17,"*","*","*","*","*"
"=""1380011""","Stratford School District",6,"Non-ELL",483,2497,2538,42,"50.1%","69.0%"
"=""1380011""","Stratford School District",7,"ELL",11,"*","*","*","*","*"
"=""1380011""","Stratford School District",7,"Non-ELL",529,2533,2548,15,"30.1%","49.3%"
"=""1380011""","Stratford School District",8,"ELL",15,"*","*","*","*","*"
"=""1380011""","Stratford School District",8,"Non-ELL",493,2549,2556,7,"27.6%","44.0%"
"=""1390011""","Suffield School District",4,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",4,"Non-ELL","*",2454,2498,44,"48.4%","68.6%"
"=""1390011""","Suffield School District",5,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",5,"Non-ELL","*",2491,2546,56,"55.3%","74.5%"
"=""1390011""","Suffield School District",6,"Non-ELL",179,2543,2575,33,"46.9%","65.8%"
"=""1390011""","Suffield School District",7,"Non-ELL",170,2579,2596,17,"38.8%","57.4%"
"=""1390011""","Suffield School District",8,"Non-ELL",171,2613,2605,-8,"30.4%","43.1%"
"=""2690013""","The Bridge Academy District",7,"Non-ELL",48,2455,2490,35,"29.2%","52.1%"
"=""2690013""","The Bridge Academy District",8,"ELL","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"Non-ELL","*",2497,2500,3,"20.8%","36.5%"
"=""9020022""","The Gilbert School District",7,"Non-ELL",75,2541,2556,15,"28.0%","45.3%"
"=""9020022""","The Gilbert School District",8,"ELL","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",8,"Non-ELL","*",2534,2545,11,"27.5%","43.3%"
"=""1400011""","Thomaston School District",4,"ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",4,"Non-ELL","*",2407,2461,54,"41.7%","67.6%"
"=""1400011""","Thomaston School District",5,"Non-ELL",71,2438,2496,59,"43.7%","68.5%"
"=""1400011""","Thomaston School District",6,"Non-ELL",77,2512,2549,37,"41.6%","64.8%"
"=""1400011""","Thomaston School District",7,"ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",7,"Non-ELL","*",2535,2567,32,"37.2%","62.1%"
"=""1400011""","Thomaston School District",8,"Non-ELL",68,2570,2591,22,"35.3%","59.4%"
"=""1410011""","Thompson School District",4,"ELL","*","*","*","*","*","*"
"=""1410011""","Thompson School District",4,"Non-ELL","*",2425,2437,12,"20.0%","37.8%"
"=""1410011""","Thompson School District",5,"Non-ELL",78,2425,2479,54,"43.6%","69.2%"
"=""1410011""","Thompson School District",6,"Non-ELL",78,2502,2516,14,"30.8%","48.8%"
"=""1410011""","Thompson School District",7,"Non-ELL",77,2521,2519,-2,"15.6%","34.4%"
"=""1410011""","Thompson School District",8,"Non-ELL",67,2544,2538,-7,"13.4%","29.1%"
"=""1420011""","Tolland School District",4,"Non-ELL",180,2464,2527,63,"60.6%","82.8%"
"=""1420011""","Tolland School District",5,"Non-ELL",183,2529,2564,35,"46.4%","64.1%"
"=""1420011""","Tolland School District",6,"ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",6,"Non-ELL","*",2557,2582,25,"42.5%","60.0%"
"=""1420011""","Tolland School District",7,"Non-ELL",216,2563,2585,22,"37.5%","57.3%"
"=""1420011""","Tolland School District",8,"ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",8,"Non-ELL","*",2576,2605,29,"44.7%","61.8%"
"=""1430011""","Torrington School District",4,"ELL",26,2356,2406,51,"34.6%","65.4%"
"=""1430011""","Torrington School District",4,"Non-ELL",273,2433,2475,42,"37.0%","61.8%"
"=""1430011""","Torrington School District",5,"ELL",25,2399,2458,59,"40.0%","69.3%"
"=""1430011""","Torrington School District",5,"Non-ELL",307,2481,2517,36,"35.5%","58.9%"
"=""1430011""","Torrington School District",6,"ELL",13,"*","*","*","*","*"
"=""1430011""","Torrington School District",6,"Non-ELL",289,2501,2513,12,"27.0%","44.8%"
"=""1430011""","Torrington School District",7,"ELL",10,"*","*","*","*","*"
"=""1430011""","Torrington School District",7,"Non-ELL",273,2512,2517,4,"22.7%","38.9%"
"=""1430011""","Torrington School District",8,"ELL",6,"*","*","*","*","*"
"=""1430011""","Torrington School District",8,"Non-ELL",279,2528,2547,20,"32.6%","51.5%"
"=""2780013""","Trailblazers Academy District",6,"ELL","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"Non-ELL","*",2416,2410,-6,"10.8%","22.4%"
"=""2780013""","Trailblazers Academy District",7,"Non-ELL",31,2413,2444,31,"29.0%","50.9%"
"=""2780013""","Trailblazers Academy District",8,"Non-ELL",36,2473,2493,19,"25.0%","52.4%"
"=""1440011""","Trumbull School District",4,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"Non-ELL","*",2480,2552,72,"70.2%","89.8%"
"=""1440011""","Trumbull School District",5,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",5,"Non-ELL","*",2518,2576,58,"61.6%","83.0%"
"=""1440011""","Trumbull School District",6,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",6,"Non-ELL","*",2558,2602,45,"64.4%","78.9%"
"=""1440011""","Trumbull School District",7,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",7,"Non-ELL","*",2550,2626,76,"72.4%","90.9%"
"=""1440011""","Trumbull School District",8,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",8,"Non-ELL","*",2569,2642,73,"77.5%","92.2%"
"=""3470015""","Unified School District #2",7,"Non-ELL","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Non-ELL",8,"*","*","*","*","*"
"=""1450011""","Union School District",6,"Non-ELL",6,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Non-ELL",15,"*","*","*","*","*"
"=""1450011""","Union School District",8,"Non-ELL",9,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"Non-ELL",221,2407,2464,57,"47.1%","71.7%"
"=""1460011""","Vernon School District",5,"ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",5,"Non-ELL","*",2460,2496,36,"38.9%","59.2%"
"=""1460011""","Vernon School District",6,"ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",6,"Non-ELL",221,2494,2511,18,"32.1%","50.4%"
"=""1460011""","Vernon School District",7,"ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",7,"Non-ELL","*",2505,2546,41,"47.5%","68.5%"
"=""1460011""","Vernon School District",8,"ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",8,"Non-ELL","*",2511,2536,25,"36.6%","53.6%"
"=""1470011""","Voluntown School District",4,"Non-ELL",28,2457,2500,42,"39.3%","62.2%"
"=""1470011""","Voluntown School District",5,"Non-ELL",30,2495,2527,32,"30.0%","53.4%"
"=""1470011""","Voluntown School District",6,"Non-ELL",29,2523,2555,32,"41.4%","70.7%"
"=""1470011""","Voluntown School District",7,"Non-ELL",27,2548,2584,36,"44.4%","62.2%"
"=""1470011""","Voluntown School District",8,"Non-ELL",30,2578,2585,7,"30.0%","44.7%"
"=""1480011""","Wallingford School District",4,"ELL",29,2355,2387,32,"20.7%","43.7%"
"=""1480011""","Wallingford School District",4,"Non-ELL",352,2434,2491,57,"50.3%","75.2%"
"=""1480011""","Wallingford School District",5,"ELL",29,2397,2466,70,"48.3%","78.9%"
"=""1480011""","Wallingford School District",5,"Non-ELL",400,2481,2535,54,"51.0%","74.4%"
"=""1480011""","Wallingford School District",6,"ELL",15,"*","*","*","*","*"
"=""1480011""","Wallingford School District",6,"Non-ELL",452,2513,2529,16,"31.9%","50.7%"
"=""1480011""","Wallingford School District",7,"ELL",12,"*","*","*","*","*"
"=""1480011""","Wallingford School District",7,"Non-ELL",420,2526,2567,42,"47.9%","67.6%"
"=""1480011""","Wallingford School District",8,"ELL",7,"*","*","*","*","*"
"=""1480011""","Wallingford School District",8,"Non-ELL",449,2554,2588,34,"45.9%","66.0%"
"=""1510011""","Waterbury School District",4,"ELL",143,2312,2371,60,"37.8%","64.8%"
"=""1510011""","Waterbury School District",4,"Non-ELL",1133,2384,2430,46,"32.0%","61.4%"
"=""1510011""","Waterbury School District",5,"ELL",162,2349,2398,50,"32.7%","62.0%"
"=""1510011""","Waterbury School District",5,"Non-ELL",1131,2428,2466,38,"29.7%","56.2%"
"=""1510011""","Waterbury School District",6,"ELL",122,2374,2396,22,"25.4%","47.7%"
"=""1510011""","Waterbury School District",6,"Non-ELL",1129,2453,2472,19,"27.9%","48.9%"
"=""1510011""","Waterbury School District",7,"ELL",159,2365,2406,41,"28.3%","54.4%"
"=""1510011""","Waterbury School District",7,"Non-ELL",1114,2460,2501,41,"42.6%","62.9%"
"=""1510011""","Waterbury School District",8,"ELL",122,2388,2423,35,"34.4%","53.4%"
"=""1510011""","Waterbury School District",8,"Non-ELL",1082,2489,2515,27,"35.0%","55.7%"
"=""1520011""","Waterford School District",4,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",4,"Non-ELL","*",2466,2514,48,"46.9%","72.3%"
"=""1520011""","Waterford School District",5,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",5,"Non-ELL","*",2486,2533,47,"50.3%","69.4%"
"=""1520011""","Waterford School District",6,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",6,"Non-ELL","*",2518,2557,39,"46.9%","69.4%"
"=""1520011""","Waterford School District",7,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",7,"Non-ELL","*",2550,2579,29,"45.0%","61.0%"
"=""1520011""","Waterford School District",8,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",8,"Non-ELL","*",2578,2589,11,"34.2%","51.1%"
"=""1530011""","Watertown School District",4,"ELL",6,"*","*","*","*","*"
"=""1530011""","Watertown School District",4,"Non-ELL",197,2458,2511,53,"44.2%","72.5%"
"=""1530011""","Watertown School District",5,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",5,"Non-ELL","*",2490,2528,38,"40.6%","63.3%"
"=""1530011""","Watertown School District",6,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",6,"Non-ELL","*",2500,2552,52,"54.2%","74.8%"
"=""1530011""","Watertown School District",7,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",7,"Non-ELL","*",2543,2585,42,"51.5%","70.3%"
"=""1530011""","Watertown School District",8,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",8,"Non-ELL","*",2570,2593,23,"39.2%","59.1%"
"=""1550011""","West Hartford School District",4,"ELL",43,2367,2420,53,"32.6%","60.2%"
"=""1550011""","West Hartford School District",4,"Non-ELL",633,2477,2532,55,"54.5%","77.1%"
"=""1550011""","West Hartford School District",5,"ELL",27,2394,2440,46,"25.9%","52.8%"
"=""1550011""","West Hartford School District",5,"Non-ELL",694,2527,2562,35,"44.4%","65.3%"
"=""1550011""","West Hartford School District",6,"ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",6,"Non-ELL",707,2555,2573,18,"41.6%","57.4%"
"=""1550011""","West Hartford School District",7,"ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",7,"Non-ELL",712,2582,2603,20,"42.6%","57.2%"
"=""1550011""","West Hartford School District",8,"ELL",16,"*","*","*","*","*"
"=""1550011""","West Hartford School District",8,"Non-ELL",628,2586,2606,19,"41.2%","57.2%"
"=""1560011""","West Haven School District",4,"ELL",55,2341,2394,53,"32.7%","59.8%"
"=""1560011""","West Haven School District",4,"Non-ELL",362,2424,2477,53,"42.8%","69.7%"
"=""1560011""","West Haven School District",5,"ELL",39,2397,2438,42,"30.8%","54.5%"
"=""1560011""","West Haven School District",5,"Non-ELL",416,2461,2508,47,"38.9%","66.2%"
"=""1560011""","West Haven School District",6,"ELL",30,2394,2438,44,"50.0%","67.3%"
"=""1560011""","West Haven School District",6,"Non-ELL",340,2487,2527,40,"46.2%","66.7%"
