"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1230011""","Scotland School District",5,"Math","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Math","High Needs","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"ELA","High Needs",49,2368,2432,64,"42.9%","66.2%"
"=""1240011""","Seymour School District",4,"ELA","Non-High Needs",92,2455,2516,61,"53.3%","74.6%"
"=""1240011""","Seymour School District",4,"Math","High Needs",49,2383,2449,66,"53.1%","80.9%"
"=""1240011""","Seymour School District",4,"Math","Non-High Needs",92,2449,2499,50,"40.2%","73.1%"
"=""1240011""","Seymour School District",5,"ELA","High Needs",57,2423,2467,45,"35.1%","58.3%"
"=""1240011""","Seymour School District",5,"ELA","Non-High Needs",114,2495,2545,50,"55.3%","73.8%"
"=""1240011""","Seymour School District",5,"Math","High Needs",56,2434,2474,40,"39.3%","73.1%"
"=""1240011""","Seymour School District",5,"Math","Non-High Needs",114,2497,2555,58,"75.4%","92.0%"
"=""1240011""","Seymour School District",6,"ELA","High Needs",65,2464,2493,29,"40.0%","57.9%"
"=""1240011""","Seymour School District",6,"ELA","Non-High Needs",108,2528,2553,25,"35.2%","56.3%"
"=""1240011""","Seymour School District",6,"Math","High Needs",65,2479,2499,20,"32.3%","53.0%"
"=""1240011""","Seymour School District",6,"Math","Non-High Needs",108,2533,2556,24,"38.0%","58.4%"
"=""1240011""","Seymour School District",7,"ELA","High Needs",71,2499,2519,20,"26.8%","51.1%"
"=""1240011""","Seymour School District",7,"ELA","Non-High Needs",117,2566,2588,23,"31.6%","51.5%"
"=""1240011""","Seymour School District",7,"Math","High Needs",71,2488,2501,13,"32.4%","51.0%"
"=""1240011""","Seymour School District",7,"Math","Non-High Needs",117,2556,2589,33,"51.3%","70.1%"
"=""1240011""","Seymour School District",8,"ELA","High Needs",67,2501,2517,16,"20.9%","40.0%"
"=""1240011""","Seymour School District",8,"ELA","Non-High Needs",116,2586,2594,8,"31.9%","44.5%"
"=""1240011""","Seymour School District",8,"Math","High Needs",67,2474,2520,45,"50.7%","70.6%"
"=""1240011""","Seymour School District",8,"Math","Non-High Needs",116,2569,2602,33,"56.9%","73.4%"
"=""1250011""","Sharon School District",4,"ELA","High Needs",7,"*","*","*","*","*"
"=""1250011""","Sharon School District",4,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Math","High Needs",7,"*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"ELA","High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"ELA","Non-High Needs",9,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Math","High Needs",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Math","Non-High Needs",9,"*","*","*","*","*"
"=""1250011""","Sharon School District",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Math","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Math","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"ELA","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Math","High Needs","*","*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1260011""","Shelton School District",4,"ELA","High Needs",115,2394,2457,63,"42.6%","72.2%"
"=""1260011""","Shelton School District",4,"ELA","Non-High Needs",221,2476,2549,72,"69.7%","89.4%"
"=""1260011""","Shelton School District",4,"Math","High Needs",115,2398,2455,57,"44.3%","74.7%"
"=""1260011""","Shelton School District",4,"Math","Non-High Needs",221,2465,2539,74,"67.0%","93.6%"
"=""1260011""","Shelton School District",5,"ELA","High Needs",123,2449,2495,46,"40.7%","64.1%"
"=""1260011""","Shelton School District",5,"ELA","Non-High Needs",218,2541,2583,42,"55.0%","74.0%"
"=""1260011""","Shelton School District",5,"Math","High Needs",124,2440,2460,20,"28.2%","52.8%"
"=""1260011""","Shelton School District",5,"Math","Non-High Needs",218,2519,2540,21,"29.4%","54.4%"
"=""1260011""","Shelton School District",6,"ELA","High Needs",105,2484,2536,52,"53.3%","76.4%"
"=""1260011""","Shelton School District",6,"ELA","Non-High Needs",245,2557,2606,49,"64.5%","81.4%"
"=""1260011""","Shelton School District",6,"Math","High Needs",105,2461,2503,42,"57.1%","74.7%"
"=""1260011""","Shelton School District",6,"Math","Non-High Needs",246,2531,2587,55,"63.0%","83.9%"
"=""1260011""","Shelton School District",7,"ELA","High Needs",116,2510,2520,10,"24.1%","41.8%"
"=""1260011""","Shelton School District",7,"ELA","Non-High Needs",263,2586,2610,23,"41.4%","59.2%"
"=""1260011""","Shelton School District",7,"Math","High Needs",116,2483,2505,23,"37.1%","58.3%"
"=""1260011""","Shelton School District",7,"Math","Non-High Needs",263,2569,2591,22,"42.6%","62.4%"
"=""1260011""","Shelton School District",8,"ELA","High Needs",128,2534,2553,19,"33.6%","51.1%"
"=""1260011""","Shelton School District",8,"ELA","Non-High Needs",304,2611,2638,27,"51.6%","66.4%"
"=""1260011""","Shelton School District",8,"Math","High Needs",128,2506,2538,31,"51.6%","67.8%"
"=""1260011""","Shelton School District",8,"Math","Non-High Needs",304,2591,2626,35,"57.6%","71.3%"
"=""1270011""","Sherman School District",4,"ELA","High Needs",7,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"ELA","Non-High Needs",19,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Math","High Needs",7,"*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Math","Non-High Needs",19,"*","*","*","*","*"
"=""1270011""","Sherman School District",5,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",5,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",6,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"ELA","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Math","High Needs","*","*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"ELA","Non-High Needs",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Math","High Needs",16,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Math","Non-High Needs",7,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"ELA","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"ELA","Non-High Needs",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Math","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Math","Non-High Needs",12,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"ELA","High Needs",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Math","High Needs",14,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",6,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"ELA","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"ELA","Non-High Needs",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Math","High Needs",10,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",7,"Math","Non-High Needs",11,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"ELA","High Needs",15,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"ELA","Non-High Needs",6,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Math","High Needs",15,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",8,"Math","Non-High Needs",6,"*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"ELA","High Needs",64,2418,2475,56,"50.0%","71.2%"
"=""1280011""","Simsbury School District",4,"ELA","Non-High Needs",217,2504,2558,54,"62.7%","81.3%"
"=""1280011""","Simsbury School District",4,"Math","High Needs",63,2412,2456,44,"33.3%","66.8%"
"=""1280011""","Simsbury School District",4,"Math","Non-High Needs",215,2487,2529,41,"41.9%","70.1%"
"=""1280011""","Simsbury School District",5,"ELA","High Needs",41,2472,2507,36,"36.6%","61.2%"
"=""1280011""","Simsbury School District",5,"ELA","Non-High Needs",241,2550,2591,41,"54.8%","74.8%"
"=""1280011""","Simsbury School District",5,"Math","High Needs",41,2454,2490,36,"46.3%","66.2%"
"=""1280011""","Simsbury School District",5,"Math","Non-High Needs",240,2526,2573,47,"60.8%","82.6%"
"=""1280011""","Simsbury School District",6,"ELA","High Needs",59,2490,2518,28,"40.7%","56.5%"
"=""1280011""","Simsbury School District",6,"ELA","Non-High Needs",263,2582,2621,39,"61.6%","79.5%"
"=""1280011""","Simsbury School District",6,"Math","High Needs",58,2455,2474,18,"41.4%","57.6%"
"=""1280011""","Simsbury School District",6,"Math","Non-High Needs",263,2567,2601,34,"50.2%","69.4%"
"=""1280011""","Simsbury School District",7,"ELA","High Needs",70,2519,2547,27,"38.6%","61.6%"
"=""1280011""","Simsbury School District",7,"ELA","Non-High Needs",252,2607,2637,31,"52.8%","67.5%"
"=""1280011""","Simsbury School District",7,"Math","High Needs",68,2498,2505,6,"22.1%","41.6%"
"=""1280011""","Simsbury School District",7,"Math","Non-High Needs",250,2575,2610,34,"59.2%","77.3%"
"=""1280011""","Simsbury School District",8,"ELA","High Needs",69,2515,2565,50,"53.6%","76.1%"
"=""1280011""","Simsbury School District",8,"ELA","Non-High Needs",278,2619,2658,39,"61.9%","77.3%"
"=""1280011""","Simsbury School District",8,"Math","High Needs",70,2502,2539,37,"51.4%","67.2%"
"=""1280011""","Simsbury School District",8,"Math","Non-High Needs",276,2606,2653,47,"71.4%","86.0%"
"=""1290011""","Somers School District",4,"ELA","High Needs",20,2359,2437,79,"60.0%","80.7%"
"=""1290011""","Somers School District",4,"ELA","Non-High Needs",93,2463,2513,50,"45.2%","70.3%"
"=""1290011""","Somers School District",4,"Math","High Needs",20,2369,2426,58,"40.0%","73.2%"
"=""1290011""","Somers School District",4,"Math","Non-High Needs",92,2449,2493,45,"33.7%","71.5%"
"=""1290011""","Somers School District",5,"ELA","High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"ELA","Non-High Needs",83,2532,2565,33,"42.2%","63.4%"
"=""1290011""","Somers School District",5,"Math","High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District",5,"Math","Non-High Needs",83,2523,2564,40,"51.8%","80.2%"
"=""1290011""","Somers School District",6,"ELA","High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"ELA","Non-High Needs",96,2550,2589,39,"57.3%","72.5%"
"=""1290011""","Somers School District",6,"Math","High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District",6,"Math","Non-High Needs",96,2523,2572,49,"61.5%","80.1%"
"=""1290011""","Somers School District",7,"ELA","High Needs",24,2463,2509,46,"45.8%","70.3%"
"=""1290011""","Somers School District",7,"ELA","Non-High Needs",96,2582,2621,39,"55.2%","73.8%"
"=""1290011""","Somers School District",7,"Math","High Needs",24,2446,2471,25,"29.2%","47.4%"
"=""1290011""","Somers School District",7,"Math","Non-High Needs",96,2562,2594,32,"53.1%","73.4%"
"=""1290011""","Somers School District",8,"ELA","High Needs",17,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"ELA","Non-High Needs",77,2600,2613,13,"37.7%","56.4%"
"=""1290011""","Somers School District",8,"Math","High Needs",17,"*","*","*","*","*"
"=""1290011""","Somers School District",8,"Math","Non-High Needs",77,2567,2602,36,"58.4%","75.8%"
"=""1320011""","South Windsor School District",4,"ELA","High Needs",67,2400,2474,73,"46.3%","81.1%"
"=""1320011""","South Windsor School District",4,"ELA","Non-High Needs",218,2491,2554,63,"66.1%","87.1%"
"=""1320011""","South Windsor School District",4,"Math","High Needs",66,2421,2483,62,"47.0%","81.7%"
"=""1320011""","South Windsor School District",4,"Math","Non-High Needs",217,2494,2549,55,"55.8%","85.1%"
"=""1320011""","South Windsor School District",5,"ELA","High Needs",78,2450,2493,43,"34.6%","65.6%"
"=""1320011""","South Windsor School District",5,"ELA","Non-High Needs",225,2543,2588,45,"58.7%","75.3%"
"=""1320011""","South Windsor School District",5,"Math","High Needs",78,2469,2497,28,"32.1%","52.6%"
"=""1320011""","South Windsor School District",5,"Math","Non-High Needs",225,2542,2577,35,"52.0%","72.0%"
"=""1320011""","South Windsor School District",6,"ELA","High Needs",72,2487,2520,32,"43.1%","59.2%"
"=""1320011""","South Windsor School District",6,"ELA","Non-High Needs",218,2572,2600,29,"52.3%","67.1%"
"=""1320011""","South Windsor School District",6,"Math","High Needs",72,2482,2491,9,"26.4%","47.7%"
"=""1320011""","South Windsor School District",6,"Math","Non-High Needs",217,2564,2607,43,"53.9%","73.3%"
"=""1320011""","South Windsor School District",7,"ELA","High Needs",71,2529,2549,21,"31.0%","53.9%"
"=""1320011""","South Windsor School District",7,"ELA","Non-High Needs",232,2597,2624,27,"49.1%","63.4%"
"=""1320011""","South Windsor School District",7,"Math","High Needs",71,2498,2542,44,"60.6%","77.0%"
"=""1320011""","South Windsor School District",7,"Math","Non-High Needs",230,2588,2633,46,"67.0%","85.9%"
"=""1320011""","South Windsor School District",8,"ELA","High Needs",71,2514,2538,24,"33.8%","54.0%"
"=""1320011""","South Windsor School District",8,"ELA","Non-High Needs",260,2624,2639,15,"43.1%","57.4%"
"=""1320011""","South Windsor School District",8,"Math","High Needs",71,2515,2524,9,"38.0%","51.8%"
"=""1320011""","South Windsor School District",8,"Math","Non-High Needs",260,2624,2664,40,"66.9%","82.0%"
"=""1310011""","Southington School District",4,"ELA","High Needs",129,2402,2445,44,"31.8%","55.8%"
"=""1310011""","Southington School District",4,"ELA","Non-High Needs",333,2481,2519,38,"42.0%","62.2%"
"=""1310011""","Southington School District",4,"Math","High Needs",128,2419,2458,39,"32.0%","61.7%"
"=""1310011""","Southington School District",4,"Math","Non-High Needs",333,2480,2522,41,"41.4%","70.7%"
"=""1310011""","Southington School District",5,"ELA","High Needs",131,2439,2482,43,"37.4%","60.9%"
"=""1310011""","Southington School District",5,"ELA","Non-High Needs",386,2521,2560,40,"44.3%","65.8%"
"=""1310011""","Southington School District",5,"Math","High Needs",132,2452,2473,21,"30.3%","51.8%"
"=""1310011""","Southington School District",5,"Math","Non-High Needs",386,2515,2546,31,"43.8%","67.5%"
"=""1310011""","Southington School District",6,"ELA","High Needs",131,2468,2501,33,"33.6%","54.0%"
"=""1310011""","Southington School District",6,"ELA","Non-High Needs",345,2564,2586,22,"40.9%","59.4%"
"=""1310011""","Southington School District",6,"Math","High Needs",130,2469,2473,5,"26.2%","43.0%"
"=""1310011""","Southington School District",6,"Math","Non-High Needs",345,2555,2570,15,"29.0%","48.5%"
"=""1310011""","Southington School District",7,"ELA","High Needs",110,2499,2524,25,"32.7%","52.0%"
"=""1310011""","Southington School District",7,"ELA","Non-High Needs",396,2580,2599,19,"38.9%","56.2%"
"=""1310011""","Southington School District",7,"Math","High Needs",110,2473,2492,19,"34.5%","54.6%"
"=""1310011""","Southington School District",7,"Math","Non-High Needs",395,2564,2590,26,"42.5%","62.5%"
"=""1310011""","Southington School District",8,"ELA","High Needs",122,2522,2538,16,"28.7%","50.2%"
"=""1310011""","Southington School District",8,"ELA","Non-High Needs",421,2591,2615,24,"43.0%","62.6%"
"=""1310011""","Southington School District",8,"Math","High Needs",121,2498,2520,22,"41.3%","56.5%"
"=""1310011""","Southington School District",8,"Math","Non-High Needs",421,2584,2611,27,"48.2%","66.8%"
"=""1330011""","Sprague School District",4,"ELA","High Needs",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",4,"ELA","Non-High Needs",7,"*","*","*","*","*"
"=""1330011""","Sprague School District",4,"Math","High Needs",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",4,"Math","Non-High Needs",7,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"ELA","High Needs",14,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"ELA","Non-High Needs",13,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Math","High Needs",14,"*","*","*","*","*"
"=""1330011""","Sprague School District",5,"Math","Non-High Needs",13,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"ELA","High Needs",18,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"ELA","Non-High Needs",17,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Math","High Needs",18,"*","*","*","*","*"
"=""1330011""","Sprague School District",6,"Math","Non-High Needs",17,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"ELA","High Needs",19,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"ELA","Non-High Needs",16,"*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Math","High Needs",20,2465,2487,22,"25.0%","50.7%"
"=""1330011""","Sprague School District",7,"Math","Non-High Needs",16,"*","*","*","*","*"
"=""1330011""","Sprague School District",8,"ELA","High Needs",21,2556,2593,37,"52.4%","67.7%"
"=""1330011""","Sprague School District",8,"ELA","Non-High Needs",20,2608,2618,10,"35.0%","41.0%"
"=""1330011""","Sprague School District",8,"Math","High Needs",21,2538,2549,11,"33.3%","50.2%"
"=""1330011""","Sprague School District",8,"Math","Non-High Needs",20,2565,2589,24,"40.0%","55.9%"
"=""1340011""","Stafford School District",4,"ELA","High Needs",49,2408,2448,40,"24.5%","58.8%"
"=""1340011""","Stafford School District",4,"ELA","Non-High Needs",78,2474,2509,35,"38.5%","59.9%"
"=""1340011""","Stafford School District",4,"Math","High Needs",49,2424,2464,40,"14.3%","64.4%"
"=""1340011""","Stafford School District",4,"Math","Non-High Needs",78,2467,2508,42,"37.2%","69.1%"
"=""1340011""","Stafford School District",5,"ELA","High Needs",38,2435,2477,42,"39.5%","68.4%"
"=""1340011""","Stafford School District",5,"ELA","Non-High Needs",66,2499,2544,45,"40.9%","65.5%"
"=""1340011""","Stafford School District",5,"Math","High Needs",38,2460,2483,24,"26.3%","62.0%"
"=""1340011""","Stafford School District",5,"Math","Non-High Needs",66,2503,2540,37,"54.5%","74.9%"
"=""1340011""","Stafford School District",6,"ELA","High Needs",45,2463,2514,51,"48.9%","74.5%"
"=""1340011""","Stafford School District",6,"ELA","Non-High Needs",46,2538,2575,37,"47.8%","67.9%"
"=""1340011""","Stafford School District",6,"Math","High Needs",45,2504,2509,6,"20.0%","40.0%"
"=""1340011""","Stafford School District",6,"Math","Non-High Needs",46,2534,2557,23,"39.1%","58.4%"
"=""1340011""","Stafford School District",7,"ELA","High Needs",46,2523,2572,50,"54.3%","67.8%"
"=""1340011""","Stafford School District",7,"ELA","Non-High Needs",60,2580,2629,49,"65.0%","80.2%"
"=""1340011""","Stafford School District",7,"Math","High Needs",47,2519,2543,24,"40.4%","62.3%"
"=""1340011""","Stafford School District",7,"Math","Non-High Needs",60,2557,2601,44,"58.3%","81.9%"
"=""1340011""","Stafford School District",8,"ELA","High Needs",40,2559,2596,38,"52.5%","73.3%"
"=""1340011""","Stafford School District",8,"ELA","Non-High Needs",67,2600,2621,21,"40.3%","54.0%"
"=""1340011""","Stafford School District",8,"Math","High Needs",40,2530,2547,17,"32.5%","49.6%"
"=""1340011""","Stafford School District",8,"Math","Non-High Needs",67,2575,2604,29,"50.7%","68.1%"
"=""1350011""","Stamford School District",4,"ELA","High Needs",717,2379,2431,52,"34.7%","63.9%"
"=""1350011""","Stamford School District",4,"ELA","Non-High Needs",447,2472,2527,55,"54.4%","76.3%"
"=""1350011""","Stamford School District",4,"Math","High Needs",728,2386,2435,49,"34.5%","69.3%"
"=""1350011""","Stamford School District",4,"Math","Non-High Needs",448,2474,2527,52,"54.5%","80.3%"
"=""1350011""","Stamford School District",5,"ELA","High Needs",662,2420,2478,58,"43.7%","70.3%"
"=""1350011""","Stamford School District",5,"ELA","Non-High Needs",407,2517,2566,49,"53.3%","74.9%"
"=""1350011""","Stamford School District",5,"Math","High Needs",677,2432,2459,27,"35.5%","58.9%"
"=""1350011""","Stamford School District",5,"Math","Non-High Needs",404,2519,2558,39,"53.0%","76.0%"
"=""1350011""","Stamford School District",6,"ELA","High Needs",574,2464,2489,25,"32.4%","53.0%"
"=""1350011""","Stamford School District",6,"ELA","Non-High Needs",421,2562,2582,20,"43.9%","59.9%"
"=""1350011""","Stamford School District",6,"Math","High Needs",586,2464,2469,5,"22.0%","41.3%"
"=""1350011""","Stamford School District",6,"Math","Non-High Needs",423,2557,2580,23,"42.3%","60.8%"
"=""1350011""","Stamford School District",7,"ELA","High Needs",569,2484,2512,28,"34.6%","54.2%"
"=""1350011""","Stamford School District",7,"ELA","Non-High Needs",419,2582,2616,34,"51.8%","67.5%"
"=""1350011""","Stamford School District",7,"Math","High Needs",584,2468,2491,23,"38.9%","56.9%"
"=""1350011""","Stamford School District",7,"Math","Non-High Needs",421,2577,2609,32,"54.2%","74.2%"
"=""1350011""","Stamford School District",8,"ELA","High Needs",559,2503,2531,28,"35.8%","55.9%"
"=""1350011""","Stamford School District",8,"ELA","Non-High Needs",463,2593,2611,18,"43.0%","58.9%"
"=""1350011""","Stamford School District",8,"Math","High Needs",577,2486,2500,13,"36.4%","52.0%"
"=""1350011""","Stamford School District",8,"Math","Non-High Needs",463,2590,2603,14,"41.0%","55.5%"
"=""0000000""","State of Connecticut",4,"ELA","High Needs",17341,2383,2432,49,"35.6%","62.7%"
"=""0000000""","State of Connecticut",4,"ELA","Non-High Needs",18975,2475,2530,55,"54.9%","77.0%"
"=""0000000""","State of Connecticut",4,"Math","High Needs",17533,2385,2435,49,"36.2%","68.1%"
"=""0000000""","State of Connecticut",4,"Math","Non-High Needs",18948,2469,2521,52,"50.6%","78.3%"
"=""0000000""","State of Connecticut",5,"ELA","High Needs",17009,2421,2467,46,"35.3%","61.8%"
"=""0000000""","State of Connecticut",5,"ELA","Non-High Needs",19951,2521,2566,45,"51.2%","72.0%"
"=""0000000""","State of Connecticut",5,"Math","High Needs",17169,2425,2451,26,"35.2%","57.5%"
"=""0000000""","State of Connecticut",5,"Math","Non-High Needs",19941,2510,2548,38,"51.3%","73.2%"
"=""0000000""","State of Connecticut",6,"ELA","High Needs",16581,2455,2485,29,"35.3%","56.1%"
"=""0000000""","State of Connecticut",6,"ELA","Non-High Needs",20350,2555,2583,28,"47.7%","64.9%"
"=""0000000""","State of Connecticut",6,"Math","High Needs",16707,2443,2462,19,"34.4%","53.5%"
"=""0000000""","State of Connecticut",6,"Math","Non-High Needs",20327,2536,2573,37,"50.8%","70.8%"
"=""0000000""","State of Connecticut",7,"ELA","High Needs",16707,2477,2507,30,"34.8%","55.4%"
"=""0000000""","State of Connecticut",7,"ELA","Non-High Needs",21294,2574,2605,32,"47.7%","65.1%"
"=""0000000""","State of Connecticut",7,"Math","High Needs",16789,2455,2477,22,"36.6%","55.6%"
"=""0000000""","State of Connecticut",7,"Math","Non-High Needs",21254,2561,2590,29,"50.0%","68.5%"
"=""0000000""","State of Connecticut",8,"ELA","High Needs",16100,2496,2522,26,"35.0%","54.9%"
"=""0000000""","State of Connecticut",8,"ELA","Non-High Needs",21037,2593,2620,26,"47.2%","63.5%"
"=""0000000""","State of Connecticut",8,"Math","High Needs",16237,2470,2486,16,"35.8%","51.8%"
"=""0000000""","State of Connecticut",8,"Math","Non-High Needs",20959,2580,2607,27,"50.8%","66.3%"
"=""1360011""","Sterling School District",4,"ELA","High Needs",11,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"ELA","Non-High Needs",22,2465,2523,58,"59.1%","85.0%"
"=""1360011""","Sterling School District",4,"Math","High Needs",11,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"Math","Non-High Needs",22,2432,2489,58,"50.0%","82.9%"
"=""1360011""","Sterling School District",5,"ELA","High Needs",18,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"ELA","Non-High Needs",27,2491,2545,55,"51.9%","75.7%"
"=""1360011""","Sterling School District",5,"Math","High Needs",18,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"Math","Non-High Needs",27,2471,2526,55,"74.1%","89.8%"
"=""1360011""","Sterling School District",6,"ELA","High Needs",14,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"ELA","Non-High Needs",26,2517,2542,26,"34.6%","60.0%"
"=""1360011""","Sterling School District",6,"Math","High Needs",14,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"Math","Non-High Needs",26,2484,2529,44,"50.0%","72.3%"
"=""1360011""","Sterling School District",7,"ELA","High Needs",24,2498,2542,44,"41.7%","72.2%"
"=""1360011""","Sterling School District",7,"ELA","Non-High Needs",35,2555,2597,42,"54.3%","67.9%"
"=""1360011""","Sterling School District",7,"Math","High Needs",23,2478,2506,29,"47.8%","68.6%"
"=""1360011""","Sterling School District",7,"Math","Non-High Needs",35,2526,2559,33,"54.3%","67.1%"
"=""1360011""","Sterling School District",8,"ELA","High Needs",22,2531,2547,16,"22.7%","47.3%"
"=""1360011""","Sterling School District",8,"ELA","Non-High Needs",28,2554,2572,18,"28.6%","48.1%"
"=""1360011""","Sterling School District",8,"Math","High Needs",22,2479,2470,-10,"27.3%","40.0%"
"=""1360011""","Sterling School District",8,"Math","Non-High Needs",28,2509,2483,-25,"14.3%","31.1%"
"=""1370011""","Stonington School District",4,"ELA","High Needs",53,2421,2455,34,"22.6%","51.4%"
"=""1370011""","Stonington School District",4,"ELA","Non-High Needs",96,2511,2565,53,"67.7%","83.1%"
"=""1370011""","Stonington School District",4,"Math","High Needs",53,2416,2476,59,"47.2%","77.2%"
"=""1370011""","Stonington School District",4,"Math","Non-High Needs",96,2488,2548,59,"58.3%","86.7%"
"=""1370011""","Stonington School District",5,"ELA","High Needs",40,2449,2489,40,"32.5%","56.7%"
