"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2130012""","Regional School District 13",4,"Non-ELL",109,2452,2498,46,"37.6%","73.8%"
"=""2130012""","Regional School District 13",5,"Non-ELL",133,2500,2525,25,"37.6%","58.6%"
"=""2130012""","Regional School District 13",6,"Non-ELL",116,2502,2565,63,"71.6%","92.0%"
"=""2130012""","Regional School District 13",7,"Non-ELL",160,2539,2553,14,"32.5%","55.3%"
"=""2130012""","Regional School District 13",8,"Non-ELL",151,2549,2584,34,"58.9%","73.7%"
"=""2140012""","Regional School District 14",4,"Non-ELL",99,2455,2502,47,"37.4%","68.0%"
"=""2140012""","Regional School District 14",5,"ELL","*","*","*","*","*","*"
"=""2140012""","Regional School District 14",5,"Non-ELL","*",2505,2522,17,"30.8%","52.8%"
"=""2140012""","Regional School District 14",6,"ELL","*","*","*","*","*","*"
"=""2140012""","Regional School District 14",6,"Non-ELL","*",2516,2537,21,"36.9%","56.3%"
"=""2140012""","Regional School District 14",7,"Non-ELL",111,2520,2530,11,"29.7%","47.5%"
"=""2140012""","Regional School District 14",8,"Non-ELL",101,2555,2569,14,"35.6%","55.3%"
"=""2150012""","Regional School District 15",4,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",4,"Non-ELL","*",2479,2510,30,"33.8%","60.8%"
"=""2150012""","Regional School District 15",5,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",5,"Non-ELL","*",2509,2546,37,"50.2%","73.1%"
"=""2150012""","Regional School District 15",6,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",6,"Non-ELL","*",2520,2554,34,"45.7%","69.5%"
"=""2150012""","Regional School District 15",7,"Non-ELL",301,2550,2589,39,"60.8%","77.2%"
"=""2150012""","Regional School District 15",8,"ELL","*","*","*","*","*","*"
"=""2150012""","Regional School District 15",8,"Non-ELL","*",2588,2630,42,"63.9%","78.8%"
"=""2160012""","Regional School District 16",4,"Non-ELL",137,2462,2507,45,"42.3%","73.3%"
"=""2160012""","Regional School District 16",5,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16",5,"Non-ELL","*",2489,2527,39,"54.2%","72.1%"
"=""2160012""","Regional School District 16",6,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16",6,"Non-ELL","*",2525,2544,20,"31.7%","54.7%"
"=""2160012""","Regional School District 16",7,"ELL","*","*","*","*","*","*"
"=""2160012""","Regional School District 16",7,"Non-ELL","*",2532,2555,23,"36.0%","60.9%"
"=""2160012""","Regional School District 16",8,"Non-ELL",158,2539,2557,17,"42.4%","57.1%"
"=""2170012""","Regional School District 17",4,"Non-ELL",162,2467,2523,56,"53.7%","80.7%"
"=""2170012""","Regional School District 17",5,"Non-ELL",176,2483,2529,45,"57.4%","78.8%"
"=""2170012""","Regional School District 17",6,"ELL","*","*","*","*","*","*"
"=""2170012""","Regional School District 17",6,"Non-ELL","*",2539,2599,60,"72.2%","91.0%"
"=""2170012""","Regional School District 17",7,"Non-ELL",205,2536,2565,28,"43.9%","63.5%"
"=""2170012""","Regional School District 17",8,"Non-ELL",181,2565,2582,16,"46.4%","64.0%"
"=""2180012""","Regional School District 18",4,"Non-ELL",79,2504,2577,72,"77.2%","96.3%"
"=""2180012""","Regional School District 18",5,"ELL","*","*","*","*","*","*"
"=""2180012""","Regional School District 18",5,"Non-ELL","*",2548,2560,12,"32.3%","51.0%"
"=""2180012""","Regional School District 18",6,"Non-ELL",109,2567,2598,31,"47.7%","68.8%"
"=""2180012""","Regional School District 18",7,"Non-ELL",99,2582,2612,31,"56.6%","73.3%"
"=""2180012""","Regional School District 18",8,"Non-ELL",122,2596,2649,53,"76.2%","88.4%"
"=""1180011""","Ridgefield School District",4,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",4,"Non-ELL","*",2475,2530,55,"50.5%","80.4%"
"=""1180011""","Ridgefield School District",5,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",5,"Non-ELL","*",2509,2551,42,"56.4%","77.7%"
"=""1180011""","Ridgefield School District",6,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",6,"Non-ELL","*",2544,2567,23,"40.1%","59.5%"
"=""1180011""","Ridgefield School District",7,"ELL","*","*","*","*","*","*"
"=""1180011""","Ridgefield School District",7,"Non-ELL","*",2561,2612,51,"70.3%","86.1%"
"=""1180011""","Ridgefield School District",8,"Non-ELL",385,2609,2633,24,"51.2%","66.6%"
"=""1190011""","Rocky Hill School District",4,"ELL",11,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",4,"Non-ELL",158,2470,2530,61,"63.3%","89.8%"
"=""1190011""","Rocky Hill School District",5,"ELL",10,"*","*","*","*","*"
"=""1190011""","Rocky Hill School District",5,"Non-ELL",165,2509,2561,52,"63.6%","83.5%"
"=""1190011""","Rocky Hill School District",6,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District",6,"Non-ELL","*",2522,2543,20,"34.5%","55.7%"
"=""1190011""","Rocky Hill School District",7,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District",7,"Non-ELL","*",2557,2573,16,"38.3%","58.1%"
"=""1190011""","Rocky Hill School District",8,"ELL","*","*","*","*","*","*"
"=""1190011""","Rocky Hill School District",8,"Non-ELL","*",2554,2576,22,"48.9%","62.5%"
"=""1210011""","Salem School District",4,"Non-ELL",37,2484,2573,90,"81.1%","100.0%"
"=""1210011""","Salem School District",5,"Non-ELL",54,2544,2553,9,"37.0%","50.1%"
"=""1210011""","Salem School District",6,"Non-ELL",31,2534,2558,24,"38.7%","63.0%"
"=""1210011""","Salem School District",7,"Non-ELL",39,2576,2606,30,"56.4%","70.4%"
"=""1210011""","Salem School District",8,"Non-ELL",34,2597,2612,15,"41.2%","63.3%"
"=""1220011""","Salisbury School District",4,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Non-ELL",21,2485,2549,64,"66.7%","89.0%"
"=""1220011""","Salisbury School District",6,"Non-ELL",39,2541,2576,35,"53.8%","71.8%"
"=""1220011""","Salisbury School District",7,"Non-ELL",19,"*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Non-ELL",27,2622,2661,38,"63.0%","76.0%"
"=""1230011""","Scotland School District",4,"Non-ELL",18,"*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Non-ELL",13,"*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Non-ELL",13,"*","*","*","*","*"
"=""1240011""","Seymour School District",4,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Non-ELL","*",2429,2483,54,"43.5%","75.1%"
"=""1240011""","Seymour School District",5,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",5,"Non-ELL","*",2477,2529,52,"63.1%","85.5%"
"=""1240011""","Seymour School District",6,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",6,"Non-ELL","*",2514,2537,23,"35.7%","56.4%"
"=""1240011""","Seymour School District",7,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",7,"Non-ELL","*",2531,2556,26,"44.6%","63.3%"
"=""1240011""","Seymour School District",8,"ELL","*","*","*","*","*","*"
"=""1240011""","Seymour School District",8,"Non-ELL","*",2535,2573,39,"55.2%","73.2%"
"=""1250011""","Sharon School District",4,"Non-ELL",13,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Non-ELL",16,"*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Non-ELL",15,"*","*","*","*","*"
"=""1250011""","Sharon School District",8,"Non-ELL",9,"*","*","*","*","*"
"=""1260011""","Shelton School District",4,"ELL",14,"*","*","*","*","*"
"=""1260011""","Shelton School District",4,"Non-ELL",322,2444,2512,69,"59.9%","87.8%"
"=""1260011""","Shelton School District",5,"ELL",15,"*","*","*","*","*"
"=""1260011""","Shelton School District",5,"Non-ELL",327,2494,2514,21,"28.7%","53.6%"
"=""1260011""","Shelton School District",6,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District",6,"Non-ELL","*",2511,2563,51,"61.4%","81.5%"
"=""1260011""","Shelton School District",7,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District",7,"Non-ELL","*",2544,2566,22,"40.6%","60.9%"
"=""1260011""","Shelton School District",8,"ELL","*","*","*","*","*","*"
"=""1260011""","Shelton School District",8,"Non-ELL","*",2566,2600,34,"55.9%","70.5%"
"=""1270011""","Sherman School District",4,"ELL","*","*","*","*","*","*"
"=""1270011""","Sherman School District",4,"Non-ELL","*",2428,2489,60,"56.0%","83.0%"
"=""1270011""","Sherman School District",5,"Non-ELL",21,2495,2553,58,"71.4%","95.1%"
"=""1270011""","Sherman School District",6,"Non-ELL",21,2509,2551,42,"47.6%","81.8%"
"=""1270011""","Sherman School District",7,"Non-ELL",14,"*","*","*","*","*"
"=""1270011""","Sherman School District",8,"Non-ELL",18,"*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",4,"Non-ELL","*",2457,2473,16,"4.8%","34.3%"
"=""2700013""","Side By Side Charter School District",5,"ELL","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District",5,"Non-ELL","*",2472,2566,94,"85.7%","100.0%"
"=""2700013""","Side By Side Charter School District",6,"Non-ELL",20,2489,2544,55,"65.0%","84.1%"
"=""2700013""","Side By Side Charter School District",7,"Non-ELL",21,2521,2569,48,"61.9%","83.3%"
"=""2700013""","Side By Side Charter School District",8,"Non-ELL",21,2526,2571,45,"61.9%","77.6%"
"=""1280011""","Simsbury School District",4,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",4,"Non-ELL","*",2471,2513,42,"40.0%","69.6%"
"=""1280011""","Simsbury School District",5,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",5,"Non-ELL","*",2516,2561,46,"58.8%","80.4%"
"=""1280011""","Simsbury School District",6,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",6,"Non-ELL","*",2548,2579,31,"48.8%","67.2%"
"=""1280011""","Simsbury School District",7,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",7,"Non-ELL","*",2559,2587,28,"51.1%","69.6%"
"=""1280011""","Simsbury School District",8,"ELL","*","*","*","*","*","*"
"=""1280011""","Simsbury School District",8,"Non-ELL","*",2587,2632,45,"67.6%","82.3%"
"=""1290011""","Somers School District",4,"Non-ELL",112,2434,2481,47,"34.8%","71.8%"
"=""1290011""","Somers School District",5,"Non-ELL",98,2512,2552,40,"50.0%","76.3%"
"=""1290011""","Somers School District",6,"Non-ELL",111,2512,2555,44,"56.8%","75.8%"
"=""1290011""","Somers School District",7,"Non-ELL",120,2538,2569,31,"48.3%","68.2%"
"=""1290011""","Somers School District",8,"Non-ELL",94,2553,2580,27,"52.1%","68.8%"
"=""1320011""","South Windsor School District",4,"ELL",13,"*","*","*","*","*"
"=""1320011""","South Windsor School District",4,"Non-ELL",270,2479,2534,55,"53.0%","83.7%"
"=""1320011""","South Windsor School District",5,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",5,"Non-ELL","*",2525,2558,33,"47.3%","67.3%"
"=""1320011""","South Windsor School District",6,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",6,"Non-ELL","*",2544,2578,34,"47.2%","67.0%"
"=""1320011""","South Windsor School District",7,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",7,"Non-ELL","*",2568,2613,45,"65.9%","84.2%"
"=""1320011""","South Windsor School District",8,"ELL","*","*","*","*","*","*"
"=""1320011""","South Windsor School District",8,"Non-ELL","*",2602,2637,34,"61.3%","76.2%"
"=""1310011""","Southington School District",4,"ELL",6,"*","*","*","*","*"
"=""1310011""","Southington School District",4,"Non-ELL",455,2465,2505,41,"39.1%","68.3%"
"=""1310011""","Southington School District",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",5,"Non-ELL","*",2500,2528,29,"40.5%","63.5%"
"=""1310011""","Southington School District",6,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",6,"Non-ELL","*",2532,2544,12,"28.1%","46.8%"
"=""1310011""","Southington School District",7,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",7,"Non-ELL","*",2544,2569,24,"40.9%","60.8%"
"=""1310011""","Southington School District",8,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District",8,"Non-ELL","*",2565,2590,26,"46.6%","64.4%"
"=""1330011""","Sprague School District",4,"Non-ELL",26,2410,2448,38,"23.1%","56.8%"
"=""1330011""","Sprague School District",5,"Non-ELL",27,2458,2491,33,"37.0%","69.6%"
"=""1330011""","Sprague School District",6,"Non-ELL",35,2501,2538,36,"45.7%","66.0%"
"=""1330011""","Sprague School District",7,"ELL","*","*","*","*","*","*"
"=""1330011""","Sprague School District",7,"Non-ELL","*",2492,2517,24,"34.3%","57.1%"
"=""1330011""","Sprague School District",8,"Non-ELL",41,2551,2568,18,"36.6%","53.0%"
"=""1340011""","Stafford School District",4,"Non-ELL",127,2450,2491,41,"28.3%","67.2%"
"=""1340011""","Stafford School District",5,"ELL","*","*","*","*","*","*"
"=""1340011""","Stafford School District",5,"Non-ELL","*",2488,2520,32,"43.7%","69.8%"
"=""1340011""","Stafford School District",6,"Non-ELL",91,2519,2533,14,"29.7%","49.3%"
"=""1340011""","Stafford School District",7,"Non-ELL",107,2540,2575,35,"50.5%","73.3%"
"=""1340011""","Stafford School District",8,"Non-ELL",107,2558,2582,24,"43.9%","61.2%"
"=""1350011""","Stamford School District",4,"ELL",154,2351,2405,54,"42.9%","71.9%"
"=""1350011""","Stamford School District",4,"Non-ELL",1022,2430,2480,50,"42.0%","73.8%"
"=""1350011""","Stamford School District",5,"ELL",167,2396,2426,30,"37.7%","59.8%"
"=""1350011""","Stamford School District",5,"Non-ELL",914,2477,2509,31,"42.8%","66.3%"
"=""1350011""","Stamford School District",6,"ELL",99,2409,2400,-9,"18.2%","34.8%"
"=""1350011""","Stamford School District",6,"Non-ELL",910,2514,2528,15,"31.9%","51.0%"
"=""1350011""","Stamford School District",7,"ELL",103,2383,2407,24,"39.8%","54.7%"
"=""1350011""","Stamford School District",7,"Non-ELL",902,2529,2556,27,"45.9%","65.2%"
"=""1350011""","Stamford School District",8,"ELL",92,2380,2417,38,"42.4%","60.0%"
"=""1350011""","Stamford School District",8,"Non-ELL",948,2547,2558,11,"38.1%","52.9%"
"=""0000000""","State of Connecticut",4,"ELL",2569,2353,2407,54,"37.9%","69.9%"
"=""0000000""","State of Connecticut",4,"Non-ELL",33912,2434,2485,51,"44.1%","73.6%"
"=""0000000""","State of Connecticut",5,"ELL",2308,2386,2417,30,"38.5%","60.4%"
"=""0000000""","State of Connecticut",5,"Non-ELL",34802,2476,2509,33,"44.2%","66.3%"
"=""0000000""","State of Connecticut",6,"ELL",1757,2393,2405,12,"31.8%","48.6%"
"=""0000000""","State of Connecticut",6,"Non-ELL",35277,2499,2529,30,"44.0%","63.7%"
"=""0000000""","State of Connecticut",7,"ELL",1697,2387,2415,28,"39.2%","57.1%"
"=""0000000""","State of Connecticut",7,"Non-ELL",36346,2520,2546,26,"44.3%","63.1%"
"=""0000000""","State of Connecticut",8,"ELL",1444,2392,2419,27,"39.5%","55.6%"
"=""0000000""","State of Connecticut",8,"Non-ELL",35752,2537,2560,22,"44.5%","60.1%"
"=""1360011""","Sterling School District",4,"Non-ELL",33,2410,2466,56,"42.4%","79.2%"
"=""1360011""","Sterling School District",5,"Non-ELL",45,2442,2493,50,"64.4%","84.3%"
"=""1360011""","Sterling School District",6,"Non-ELL",40,2468,2515,47,"50.0%","73.7%"
"=""1360011""","Sterling School District",7,"Non-ELL",58,2507,2538,31,"51.7%","67.7%"
"=""1360011""","Sterling School District",8,"Non-ELL",50,2496,2477,-18,"20.0%","35.0%"
"=""1370011""","Stonington School District",4,"Non-ELL",149,2463,2522,59,"54.4%","83.3%"
"=""1370011""","Stonington School District",5,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",5,"Non-ELL","*",2519,2548,28,"42.1%","65.9%"
"=""1370011""","Stonington School District",6,"Non-ELL",146,2532,2559,27,"39.7%","61.9%"
"=""1370011""","Stonington School District",7,"Non-ELL",161,2530,2578,48,"62.1%","82.3%"
"=""1370011""","Stonington School District",8,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",8,"Non-ELL","*",2580,2590,10,"39.1%","52.0%"
"=""1380011""","Stratford School District",4,"ELL",25,2363,2443,80,"56.0%","90.5%"
"=""1380011""","Stratford School District",4,"Non-ELL",490,2401,2472,72,"59.0%","88.2%"
"=""1380011""","Stratford School District",5,"ELL",28,2391,2440,49,"57.1%","81.0%"
"=""1380011""","Stratford School District",5,"Non-ELL",453,2438,2481,43,"50.3%","70.9%"
"=""1380011""","Stratford School District",6,"ELL",17,"*","*","*","*","*"
"=""1380011""","Stratford School District",6,"Non-ELL",482,2458,2505,47,"55.0%","75.7%"
"=""1380011""","Stratford School District",7,"ELL",12,"*","*","*","*","*"
"=""1380011""","Stratford School District",7,"Non-ELL",529,2491,2500,9,"29.7%","47.6%"
"=""1380011""","Stratford School District",8,"ELL",16,"*","*","*","*","*"
"=""1380011""","Stratford School District",8,"Non-ELL",488,2499,2503,4,"31.4%","45.2%"
"=""1390011""","Suffield School District",4,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",4,"Non-ELL","*",2434,2474,40,"30.8%","64.9%"
"=""1390011""","Suffield School District",5,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",5,"Non-ELL","*",2479,2503,23,"33.3%","53.2%"
"=""1390011""","Suffield School District",6,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",6,"Non-ELL","*",2501,2558,57,"66.7%","85.8%"
"=""1390011""","Suffield School District",7,"Non-ELL",170,2541,2569,28,"47.1%","68.3%"
"=""1390011""","Suffield School District",8,"Non-ELL",170,2586,2581,-5,"30.0%","43.1%"
"=""2690013""","The Bridge Academy District",7,"Non-ELL",48,2426,2468,41,"54.2%","73.6%"
"=""2690013""","The Bridge Academy District",8,"ELL","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"Non-ELL","*",2459,2500,41,"45.8%","68.5%"
"=""9020022""","The Gilbert School District",7,"Non-ELL",76,2498,2518,20,"34.2%","51.8%"
"=""9020022""","The Gilbert School District",8,"ELL","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",8,"Non-ELL","*",2487,2509,22,"39.7%","55.9%"
"=""1400011""","Thomaston School District",4,"ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",4,"Non-ELL","*",2429,2465,36,"26.7%","58.0%"
"=""1400011""","Thomaston School District",5,"Non-ELL",71,2466,2502,36,"46.5%","69.6%"
"=""1400011""","Thomaston School District",6,"Non-ELL",77,2509,2549,40,"51.9%","76.3%"
"=""1400011""","Thomaston School District",7,"ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",7,"Non-ELL","*",2546,2569,22,"38.3%","59.4%"
"=""1400011""","Thomaston School District",8,"Non-ELL",68,2542,2540,-2,"23.5%","35.2%"
"=""1410011""","Thompson School District",4,"ELL","*","*","*","*","*","*"
"=""1410011""","Thompson School District",4,"Non-ELL","*",2429,2456,26,"20.0%","45.7%"
"=""1410011""","Thompson School District",5,"Non-ELL",78,2458,2470,13,"28.2%","47.2%"
"=""1410011""","Thompson School District",6,"Non-ELL",78,2469,2494,24,"32.1%","57.1%"
"=""1410011""","Thompson School District",7,"Non-ELL",75,2496,2509,14,"32.0%","51.3%"
"=""1410011""","Thompson School District",8,"Non-ELL",67,2512,2511,-1,"22.4%","41.2%"
"=""1420011""","Tolland School District",4,"Non-ELL",179,2474,2524,50,"52.5%","80.0%"
"=""1420011""","Tolland School District",5,"Non-ELL",182,2515,2541,25,"34.1%","59.1%"
"=""1420011""","Tolland School District",6,"ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",6,"Non-ELL","*",2544,2578,33,"51.5%","69.3%"
"=""1420011""","Tolland School District",7,"Non-ELL",217,2560,2588,28,"47.5%","66.6%"
"=""1420011""","Tolland School District",8,"ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",8,"Non-ELL","*",2577,2616,39,"56.2%","75.1%"
"=""1430011""","Torrington School District",4,"ELL",26,2360,2405,45,"26.9%","60.5%"
"=""1430011""","Torrington School District",4,"Non-ELL",274,2418,2458,40,"28.8%","61.3%"
"=""1430011""","Torrington School District",5,"ELL",25,2404,2432,28,"44.0%","59.9%"
"=""1430011""","Torrington School District",5,"Non-ELL",306,2461,2490,30,"39.2%","60.0%"
"=""1430011""","Torrington School District",6,"ELL",15,"*","*","*","*","*"
"=""1430011""","Torrington School District",6,"Non-ELL",289,2477,2492,15,"26.6%","47.8%"
"=""1430011""","Torrington School District",7,"ELL",12,"*","*","*","*","*"
"=""1430011""","Torrington School District",7,"Non-ELL",271,2483,2482,-1,"23.2%","41.5%"
"=""1430011""","Torrington School District",8,"ELL",6,"*","*","*","*","*"
"=""1430011""","Torrington School District",8,"Non-ELL",275,2494,2518,24,"40.4%","57.3%"
"=""2780013""","Trailblazers Academy District",6,"ELL","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"Non-ELL","*",2413,2379,-34,"8.1%","20.4%"
"=""2780013""","Trailblazers Academy District",7,"ELL","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"Non-ELL","*",2406,2418,11,"29.0%","43.3%"
"=""2780013""","Trailblazers Academy District",8,"Non-ELL",33,2438,2449,10,"24.2%","39.7%"
"=""1440011""","Trumbull School District",4,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"Non-ELL","*",2483,2541,58,"61.0%","85.8%"
"=""1440011""","Trumbull School District",5,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",5,"Non-ELL","*",2516,2559,43,"57.2%","80.0%"
"=""1440011""","Trumbull School District",6,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",6,"Non-ELL","*",2542,2604,62,"74.7%","92.0%"
"=""1440011""","Trumbull School District",7,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",7,"Non-ELL","*",2566,2619,54,"72.8%","90.6%"
"=""1440011""","Trumbull School District",8,"ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",8,"Non-ELL","*",2562,2643,81,"84.7%","98.0%"
"=""3470015""","Unified School District #2",7,"Non-ELL","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Non-ELL",8,"*","*","*","*","*"
"=""1450011""","Union School District",6,"Non-ELL",6,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Non-ELL",15,"*","*","*","*","*"
"=""1450011""","Union School District",8,"Non-ELL",9,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"Non-ELL",219,2396,2466,71,"57.5%","87.9%"
"=""1460011""","Vernon School District",5,"ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",5,"Non-ELL","*",2434,2484,50,"54.1%","79.1%"
"=""1460011""","Vernon School District",6,"ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",6,"Non-ELL",220,2464,2497,33,"40.5%","64.9%"
"=""1460011""","Vernon School District",7,"ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",7,"Non-ELL","*",2509,2529,20,"34.0%","55.1%"
"=""1460011""","Vernon School District",8,"ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",8,"Non-ELL","*",2529,2522,-7,"25.1%","38.7%"
"=""1470011""","Voluntown School District",4,"Non-ELL",28,2447,2493,46,"39.3%","73.7%"
"=""1470011""","Voluntown School District",5,"Non-ELL",30,2484,2523,39,"46.7%","79.0%"
"=""1470011""","Voluntown School District",6,"Non-ELL",29,2479,2537,58,"65.5%","87.5%"
"=""1470011""","Voluntown School District",7,"Non-ELL",27,2526,2570,44,"55.6%","69.4%"
"=""1470011""","Voluntown School District",8,"Non-ELL",30,2565,2594,29,"43.3%","66.2%"
"=""1480011""","Wallingford School District",4,"ELL",29,2384,2445,61,"44.8%","76.3%"
"=""1480011""","Wallingford School District",4,"Non-ELL",353,2443,2492,48,"42.5%","72.3%"
"=""1480011""","Wallingford School District",5,"ELL",31,2418,2456,37,"45.2%","68.0%"
"=""1480011""","Wallingford School District",5,"Non-ELL",400,2485,2523,38,"45.8%","70.6%"
"=""1480011""","Wallingford School District",6,"ELL",16,"*","*","*","*","*"
"=""1480011""","Wallingford School District",6,"Non-ELL",454,2506,2521,15,"26.9%","48.3%"
"=""1480011""","Wallingford School District",7,"ELL",13,"*","*","*","*","*"
"=""1480011""","Wallingford School District",7,"Non-ELL",419,2532,2556,24,"39.6%","60.1%"
"=""1480011""","Wallingford School District",8,"ELL",7,"*","*","*","*","*"
"=""1480011""","Wallingford School District",8,"Non-ELL",448,2555,2567,13,"37.1%","55.0%"
"=""1510011""","Waterbury School District",4,"ELL",164,2318,2382,63,"42.1%","75.2%"
"=""1510011""","Waterbury School District",4,"Non-ELL",1135,2379,2434,55,"39.8%","73.6%"
"=""1510011""","Waterbury School District",5,"ELL",176,2373,2389,16,"27.3%","46.5%"
"=""1510011""","Waterbury School District",5,"Non-ELL",1132,2438,2448,9,"21.5%","40.9%"
"=""1510011""","Waterbury School District",6,"ELL",137,2376,2373,-4,"26.3%","39.8%"
"=""1510011""","Waterbury School District",6,"Non-ELL",1128,2435,2444,8,"28.2%","45.2%"
"=""1510011""","Waterbury School District",7,"ELL",161,2341,2370,29,"37.9%","56.7%"
"=""1510011""","Waterbury School District",7,"Non-ELL",1114,2438,2458,20,"34.0%","52.7%"
"=""1510011""","Waterbury School District",8,"ELL",124,2376,2397,21,"30.6%","49.1%"
"=""1510011""","Waterbury School District",8,"Non-ELL",1083,2465,2471,6,"27.4%","43.4%"
"=""1520011""","Waterford School District",4,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",4,"Non-ELL","*",2462,2507,45,"39.5%","70.8%"
"=""1520011""","Waterford School District",5,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",5,"Non-ELL","*",2473,2517,44,"55.6%","78.2%"
"=""1520011""","Waterford School District",6,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",6,"Non-ELL","*",2507,2551,44,"59.7%","78.4%"
"=""1520011""","Waterford School District",7,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",7,"Non-ELL","*",2530,2553,23,"40.2%","59.3%"
"=""1520011""","Waterford School District",8,"ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",8,"Non-ELL","*",2549,2558,10,"38.4%","51.2%"
"=""1530011""","Watertown School District",4,"ELL",6,"*","*","*","*","*"
"=""1530011""","Watertown School District",4,"Non-ELL",197,2454,2490,36,"32.5%","61.7%"
"=""1530011""","Watertown School District",5,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",5,"Non-ELL","*",2471,2489,18,"28.7%","52.4%"
"=""1530011""","Watertown School District",6,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",6,"Non-ELL","*",2484,2502,18,"31.5%","52.9%"
"=""1530011""","Watertown School District",7,"ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",7,"Non-ELL","*",2508,2555,47,"60.5%","79.7%"
