"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0940011""","Newington School District",8,"Non-High Needs",217,2574,2588,14,"34.1%","49.9%"
"=""0970011""","Newtown School District",4,"High Needs",42,2423,2483,60,"42.9%","73.0%"
"=""0970011""","Newtown School District",4,"Non-High Needs",242,2476,2529,53,"52.5%","75.9%"
"=""0970011""","Newtown School District",5,"High Needs",58,2453,2487,33,"32.8%","51.7%"
"=""0970011""","Newtown School District",5,"Non-High Needs",266,2530,2570,41,"52.6%","70.3%"
"=""0970011""","Newtown School District",6,"High Needs",58,2469,2503,34,"39.7%","55.9%"
"=""0970011""","Newtown School District",6,"Non-High Needs",272,2559,2585,26,"40.8%","61.5%"
"=""0970011""","Newtown School District",7,"High Needs",50,2508,2530,22,"20.0%","46.9%"
"=""0970011""","Newtown School District",7,"Non-High Needs",320,2587,2611,24,"44.7%","59.9%"
"=""0970011""","Newtown School District",8,"High Needs",49,2540,2570,30,"36.7%","61.2%"
"=""0970011""","Newtown School District",8,"Non-High Needs",347,2617,2637,20,"49.6%","61.5%"
"=""0980011""","Norfolk School District",4,"High Needs",7,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Non-High Needs",9,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"High Needs",37,2421,2465,44,"27.0%","58.4%"
"=""0990011""","North Branford School District",4,"Non-High Needs",88,2465,2510,45,"43.2%","67.0%"
"=""0990011""","North Branford School District",5,"High Needs",37,2431,2472,40,"27.0%","53.0%"
"=""0990011""","North Branford School District",5,"Non-High Needs",103,2508,2555,47,"52.4%","70.6%"
"=""0990011""","North Branford School District",6,"High Needs",40,2486,2508,22,"32.5%","54.7%"
"=""0990011""","North Branford School District",6,"Non-High Needs",99,2550,2569,19,"45.5%","59.1%"
"=""0990011""","North Branford School District",7,"High Needs",50,2470,2514,44,"40.0%","61.4%"
"=""0990011""","North Branford School District",7,"Non-High Needs",98,2545,2588,43,"48.0%","68.8%"
"=""0990011""","North Branford School District",8,"High Needs",41,2474,2507,33,"36.6%","62.2%"
"=""0990011""","North Branford School District",8,"Non-High Needs",112,2565,2596,32,"47.3%","68.8%"
"=""1000011""","North Canaan School District",4,"High Needs",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"High Needs",6,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Non-High Needs",21,2524,2565,41,"57.1%","75.8%"
"=""1000011""","North Canaan School District",7,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Non-High Needs",15,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"High Needs","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"High Needs",49,2386,2448,63,"44.9%","76.3%"
"=""1010011""","North Haven School District",4,"Non-High Needs",153,2476,2554,78,"72.5%","91.0%"
"=""1010011""","North Haven School District",5,"High Needs",53,2424,2476,52,"39.6%","70.7%"
"=""1010011""","North Haven School District",5,"Non-High Needs",165,2506,2569,62,"60.0%","84.8%"
"=""1010011""","North Haven School District",6,"High Needs",61,2458,2505,47,"49.2%","72.9%"
"=""1010011""","North Haven School District",6,"Non-High Needs",192,2526,2579,52,"59.9%","80.6%"
"=""1010011""","North Haven School District",7,"High Needs",45,2458,2536,79,"64.4%","87.9%"
"=""1010011""","North Haven School District",7,"Non-High Needs",167,2526,2606,79,"76.6%","92.6%"
"=""1010011""","North Haven School District",8,"High Needs",55,2485,2570,86,"69.1%","93.7%"
"=""1010011""","North Haven School District",8,"Non-High Needs",188,2533,2635,101,"86.2%","99.0%"
"=""1020011""","North Stonington School District",4,"High Needs","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Non-High Needs","*",2501,2547,46,"50.0%","73.5%"
"=""1020011""","North Stonington School District",5,"High Needs",6,"*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Non-High Needs",50,2546,2606,60,"72.0%","89.0%"
"=""1020011""","North Stonington School District",6,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Non-High Needs",44,2558,2552,-7,"25.0%","40.5%"
"=""1020011""","North Stonington School District",7,"High Needs",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Non-High Needs",47,2546,2601,55,"66.0%","81.1%"
"=""1020011""","North Stonington School District",8,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Non-High Needs",36,2608,2617,9,"27.8%","45.8%"
"=""1030011""","Norwalk School District",4,"High Needs",498,2387,2441,54,"38.8%","64.4%"
"=""1030011""","Norwalk School District",4,"Non-High Needs",315,2475,2523,48,"47.0%","70.7%"
"=""1030011""","Norwalk School District",5,"High Needs",455,2438,2473,34,"26.6%","53.8%"
"=""1030011""","Norwalk School District",5,"Non-High Needs",297,2524,2557,33,"41.1%","63.4%"
"=""1030011""","Norwalk School District",6,"High Needs",467,2469,2486,16,"27.6%","48.0%"
"=""1030011""","Norwalk School District",6,"Non-High Needs",321,2546,2558,11,"30.2%","47.6%"
"=""1030011""","Norwalk School District",7,"High Needs",484,2488,2520,32,"35.5%","56.3%"
"=""1030011""","Norwalk School District",7,"Non-High Needs",291,2565,2602,36,"48.8%","68.1%"
"=""1030011""","Norwalk School District",8,"High Needs",430,2497,2514,17,"27.0%","47.5%"
"=""1030011""","Norwalk School District",8,"Non-High Needs",291,2575,2601,26,"45.0%","61.1%"
"=""1040011""","Norwich School District",4,"High Needs",260,2362,2418,57,"39.2%","64.6%"
"=""1040011""","Norwich School District",4,"Non-High Needs",63,2411,2488,77,"57.1%","82.9%"
"=""1040011""","Norwich School District",5,"High Needs",260,2408,2463,55,"40.8%","65.8%"
"=""1040011""","Norwich School District",5,"Non-High Needs",63,2473,2532,59,"55.6%","74.6%"
"=""1040011""","Norwich School District",6,"High Needs",238,2441,2465,24,"27.7%","50.5%"
"=""1040011""","Norwich School District",6,"Non-High Needs",70,2510,2547,37,"44.3%","63.8%"
"=""1040011""","Norwich School District",7,"High Needs",275,2464,2499,36,"36.7%","60.3%"
"=""1040011""","Norwich School District",7,"Non-High Needs",56,2521,2544,22,"39.3%","57.2%"
"=""1040011""","Norwich School District",8,"High Needs",270,2489,2513,24,"34.1%","52.5%"
"=""1040011""","Norwich School District",8,"Non-High Needs",74,2529,2560,31,"35.1%","55.5%"
"=""2630013""","Odyssey Community School District",4,"High Needs",15,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Non-High Needs",23,2441,2493,51,"52.2%","72.2%"
"=""2630013""","Odyssey Community School District",5,"High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Non-High Needs",22,2483,2512,29,"31.8%","55.8%"
"=""2630013""","Odyssey Community School District",6,"High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Non-High Needs",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"High Needs",10,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Non-High Needs",27,2592,2593,1,"18.5%","42.1%"
"=""1060011""","Old Saybrook School District",4,"High Needs",30,2407,2455,48,"36.7%","66.3%"
"=""1060011""","Old Saybrook School District",4,"Non-High Needs",69,2475,2522,47,"40.6%","70.1%"
"=""1060011""","Old Saybrook School District",5,"High Needs",20,2444,2485,40,"30.0%","61.3%"
"=""1060011""","Old Saybrook School District",5,"Non-High Needs",63,2535,2570,35,"46.0%","61.5%"
"=""1060011""","Old Saybrook School District",6,"High Needs",26,2469,2498,29,"38.5%","51.7%"
"=""1060011""","Old Saybrook School District",6,"Non-High Needs",72,2553,2581,28,"50.0%","68.0%"
"=""1060011""","Old Saybrook School District",7,"High Needs",33,2535,2552,17,"39.4%","54.2%"
"=""1060011""","Old Saybrook School District",7,"Non-High Needs",71,2597,2615,18,"39.4%","57.5%"
"=""1060011""","Old Saybrook School District",8,"High Needs",32,2538,2581,43,"53.1%","74.3%"
"=""1060011""","Old Saybrook School District",8,"Non-High Needs",85,2596,2634,38,"58.8%","74.8%"
"=""1070011""","Orange School District",4,"High Needs",18,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Non-High Needs",140,2474,2540,66,"62.1%","86.4%"
"=""1070011""","Orange School District",5,"High Needs",18,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Non-High Needs",141,2531,2577,46,"51.1%","73.4%"
"=""1070011""","Orange School District",6,"High Needs",19,"*","*","*","*","*"
"=""1070011""","Orange School District",6,"Non-High Needs",173,2577,2612,35,"55.5%","69.6%"
"=""1080011""","Oxford School District",4,"High Needs",30,2396,2439,43,"30.0%","60.0%"
"=""1080011""","Oxford School District",4,"Non-High Needs",117,2485,2519,34,"43.6%","63.0%"
"=""1080011""","Oxford School District",5,"High Needs",36,2464,2495,31,"22.2%","54.8%"
"=""1080011""","Oxford School District",5,"Non-High Needs",130,2521,2565,44,"48.5%","67.9%"
"=""1080011""","Oxford School District",6,"High Needs",29,2474,2489,15,"27.6%","42.0%"
"=""1080011""","Oxford School District",6,"Non-High Needs",118,2566,2561,-5,"22.0%","35.0%"
"=""1080011""","Oxford School District",7,"High Needs",22,2475,2489,15,"22.7%","49.4%"
"=""1080011""","Oxford School District",7,"Non-High Needs",135,2567,2599,33,"52.6%","68.0%"
"=""1080011""","Oxford School District",8,"High Needs",30,2509,2532,23,"26.7%","45.1%"
"=""1080011""","Oxford School District",8,"Non-High Needs",129,2581,2602,21,"42.6%","58.1%"
"=""2830013""","Park City Prep Charter School District",5,"High Needs","*",2406,2470,64,"48.3%","72.8%"
"=""2830013""","Park City Prep Charter School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"High Needs",69,2412,2451,38,"34.8%","59.1%"
"=""2830013""","Park City Prep Charter School District",6,"Non-High Needs",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"High Needs",57,2476,2546,71,"59.6%","81.4%"
"=""2830013""","Park City Prep Charter School District",7,"Non-High Needs",23,2497,2558,62,"56.5%","80.2%"
"=""2830013""","Park City Prep Charter School District",8,"High Needs",48,2510,2548,38,"35.4%","62.5%"
"=""2830013""","Park City Prep Charter School District",8,"Non-High Needs",33,2562,2622,60,"54.5%","80.2%"
"=""1090011""","Plainfield School District",4,"High Needs",94,2417,2460,42,"38.3%","62.0%"
"=""1090011""","Plainfield School District",4,"Non-High Needs",64,2466,2515,49,"39.1%","67.7%"
"=""1090011""","Plainfield School District",5,"High Needs",80,2436,2480,44,"32.5%","60.5%"
"=""1090011""","Plainfield School District",5,"Non-High Needs",70,2498,2532,34,"40.0%","59.6%"
"=""1090011""","Plainfield School District",6,"High Needs",82,2484,2555,71,"63.4%","86.5%"
"=""1090011""","Plainfield School District",6,"Non-High Needs",68,2513,2579,66,"64.7%","89.4%"
"=""1090011""","Plainfield School District",7,"High Needs",98,2483,2531,48,"48.0%","68.7%"
"=""1090011""","Plainfield School District",7,"Non-High Needs",73,2540,2585,44,"53.4%","72.6%"
"=""1090011""","Plainfield School District",8,"High Needs",99,2512,2562,50,"49.5%","74.0%"
"=""1090011""","Plainfield School District",8,"Non-High Needs",74,2558,2598,39,"51.4%","68.5%"
"=""1100011""","Plainville School District",4,"High Needs",93,2418,2462,45,"34.4%","62.7%"
"=""1100011""","Plainville School District",4,"Non-High Needs",74,2469,2515,46,"44.6%","68.7%"
"=""1100011""","Plainville School District",5,"High Needs",63,2434,2488,54,"34.9%","68.1%"
"=""1100011""","Plainville School District",5,"Non-High Needs",98,2494,2538,44,"39.8%","63.9%"
"=""1100011""","Plainville School District",6,"High Needs",72,2479,2505,27,"31.9%","53.6%"
"=""1100011""","Plainville School District",6,"Non-High Needs",115,2542,2567,26,"44.3%","64.3%"
"=""1100011""","Plainville School District",7,"High Needs",69,2475,2522,48,"47.8%","64.3%"
"=""1100011""","Plainville School District",7,"Non-High Needs",108,2545,2590,45,"53.7%","74.5%"
"=""1100011""","Plainville School District",8,"High Needs",56,2493,2519,26,"35.7%","58.1%"
"=""1100011""","Plainville School District",8,"Non-High Needs",108,2558,2598,40,"51.9%","72.5%"
"=""1110011""","Plymouth School District",4,"High Needs",50,2411,2446,35,"36.0%","56.4%"
"=""1110011""","Plymouth School District",4,"Non-High Needs",70,2457,2508,51,"50.0%","71.2%"
"=""1110011""","Plymouth School District",5,"High Needs",35,2467,2528,62,"48.6%","78.9%"
"=""1110011""","Plymouth School District",5,"Non-High Needs",66,2514,2573,58,"65.2%","85.2%"
"=""1110011""","Plymouth School District",6,"High Needs",50,2470,2487,17,"28.0%","47.9%"
"=""1110011""","Plymouth School District",6,"Non-High Needs",58,2540,2541,2,"25.9%","40.8%"
"=""1110011""","Plymouth School District",7,"High Needs",30,2468,2490,22,"30.0%","55.4%"
"=""1110011""","Plymouth School District",7,"Non-High Needs",79,2526,2566,40,"50.6%","66.2%"
"=""1110011""","Plymouth School District",8,"High Needs",39,2459,2499,40,"35.9%","62.7%"
"=""1110011""","Plymouth School District",8,"Non-High Needs",59,2544,2591,47,"50.8%","68.6%"
"=""1120011""","Pomfret School District",4,"High Needs",7,"*","*","*","*","*"
"=""1120011""","Pomfret School District",4,"Non-High Needs",28,2476,2524,48,"42.9%","73.6%"
"=""1120011""","Pomfret School District",5,"High Needs",14,"*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Non-High Needs",34,2517,2566,49,"52.9%","75.5%"
"=""1120011""","Pomfret School District",6,"High Needs",11,"*","*","*","*","*"
"=""1120011""","Pomfret School District",6,"Non-High Needs",35,2572,2594,22,"45.7%","64.9%"
"=""1120011""","Pomfret School District",7,"High Needs",9,"*","*","*","*","*"
"=""1120011""","Pomfret School District",7,"Non-High Needs",35,2557,2604,47,"62.9%","77.3%"
"=""1120011""","Pomfret School District",8,"High Needs",17,"*","*","*","*","*"
"=""1120011""","Pomfret School District",8,"Non-High Needs",31,2609,2644,35,"64.5%","79.2%"
"=""1130011""","Portland School District",4,"High Needs",31,2437,2468,31,"25.8%","55.1%"
"=""1130011""","Portland School District",4,"Non-High Needs",60,2504,2553,49,"48.3%","75.5%"
"=""1130011""","Portland School District",5,"High Needs",27,2459,2517,58,"63.0%","74.0%"
"=""1130011""","Portland School District",5,"Non-High Needs",78,2542,2581,39,"51.3%","73.5%"
"=""1130011""","Portland School District",6,"High Needs",25,2527,2568,41,"56.0%","67.8%"
"=""1130011""","Portland School District",6,"Non-High Needs",78,2587,2611,24,"53.8%","68.7%"
"=""1130011""","Portland School District",7,"High Needs",21,2524,2544,20,"23.8%","45.0%"
"=""1130011""","Portland School District",7,"Non-High Needs",83,2606,2639,33,"56.6%","71.0%"
"=""1130011""","Portland School District",8,"High Needs",26,2520,2532,12,"30.8%","49.1%"
"=""1130011""","Portland School District",8,"Non-High Needs",79,2607,2632,24,"48.1%","67.7%"
"=""1140011""","Preston School District",4,"High Needs",16,"*","*","*","*","*"
"=""1140011""","Preston School District",4,"Non-High Needs",21,2485,2556,71,"66.7%","83.2%"
"=""1140011""","Preston School District",5,"High Needs",14,"*","*","*","*","*"
"=""1140011""","Preston School District",5,"Non-High Needs",26,2530,2571,41,"46.2%","73.7%"
"=""1140011""","Preston School District",6,"High Needs",14,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Non-High Needs",24,2590,2599,8,"41.7%","60.7%"
"=""1140011""","Preston School District",7,"High Needs",15,"*","*","*","*","*"
"=""1140011""","Preston School District",7,"Non-High Needs",42,2573,2563,-10,"16.7%","30.2%"
"=""1140011""","Preston School District",8,"High Needs",17,"*","*","*","*","*"
"=""1140011""","Preston School District",8,"Non-High Needs",26,2642,2645,4,"38.5%","52.4%"
"=""1160011""","Putnam School District",4,"High Needs",46,2402,2459,57,"52.2%","71.1%"
"=""1160011""","Putnam School District",4,"Non-High Needs",28,2459,2508,49,"46.4%","75.7%"
"=""1160011""","Putnam School District",5,"High Needs",51,2423,2443,20,"15.7%","35.3%"
"=""1160011""","Putnam School District",5,"Non-High Needs",35,2513,2551,38,"42.9%","65.8%"
"=""1160011""","Putnam School District",6,"High Needs",42,2459,2503,45,"40.5%","65.0%"
"=""1160011""","Putnam School District",6,"Non-High Needs",35,2516,2559,43,"48.6%","68.8%"
"=""1160011""","Putnam School District",7,"High Needs",48,2451,2532,81,"70.8%","87.0%"
"=""1160011""","Putnam School District",7,"Non-High Needs",32,2541,2607,66,"62.5%","83.1%"
"=""1160011""","Putnam School District",8,"High Needs",45,2509,2525,16,"28.9%","48.5%"
"=""1160011""","Putnam School District",8,"Non-High Needs",33,2567,2588,21,"36.4%","50.4%"
"=""1170011""","Redding School District",4,"High Needs",15,"*","*","*","*","*"
"=""1170011""","Redding School District",4,"Non-High Needs",70,2507,2567,60,"68.6%","91.0%"
"=""1170011""","Redding School District",5,"High Needs",6,"*","*","*","*","*"
"=""1170011""","Redding School District",5,"Non-High Needs",88,2560,2573,13,"34.1%","51.5%"
"=""1170011""","Redding School District",6,"High Needs",18,"*","*","*","*","*"
"=""1170011""","Redding School District",6,"Non-High Needs",101,2564,2591,27,"46.5%","65.5%"
"=""1170011""","Redding School District",7,"High Needs",12,"*","*","*","*","*"
"=""1170011""","Redding School District",7,"Non-High Needs",94,2578,2629,51,"67.0%","83.6%"
"=""1170011""","Redding School District",8,"High Needs",18,"*","*","*","*","*"
"=""1170011""","Redding School District",8,"Non-High Needs",80,2600,2623,23,"56.3%","66.7%"
"=""2010012""","Regional School District 01",4,"High Needs","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"High Needs","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"High Needs","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"High Needs",43,2512,2526,14,"20.9%","38.6%"
"=""2040012""","Regional School District 04",7,"Non-High Needs",102,2595,2598,4,"35.3%","50.1%"
"=""2040012""","Regional School District 04",8,"High Needs",35,2522,2554,32,"45.7%","62.1%"
"=""2040012""","Regional School District 04",8,"Non-High Needs",120,2603,2634,30,"55.8%","69.3%"
"=""2050012""","Regional School District 05",7,"High Needs",53,2507,2536,29,"43.4%","56.5%"
"=""2050012""","Regional School District 05",7,"Non-High Needs",304,2605,2641,36,"54.3%","71.5%"
"=""2050012""","Regional School District 05",8,"High Needs",54,2475,2508,32,"35.2%","55.5%"
"=""2050012""","Regional School District 05",8,"Non-High Needs",303,2606,2639,33,"51.5%","71.8%"
"=""2060012""","Regional School District 06",4,"High Needs","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",4,"Non-High Needs","*",2483,2542,59,"62.1%","84.9%"
"=""2060012""","Regional School District 06",5,"High Needs",14,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"Non-High Needs",37,2557,2590,33,"48.6%","70.6%"
"=""2060012""","Regional School District 06",6,"High Needs",15,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Non-High Needs",29,2546,2584,38,"55.2%","72.1%"
"=""2060012""","Regional School District 06",7,"High Needs",10,"*","*","*","*","*"
"=""2060012""","Regional School District 06",7,"Non-High Needs",38,2561,2585,24,"44.7%","60.7%"
"=""2060012""","Regional School District 06",8,"High Needs",19,"*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Non-High Needs",49,2566,2585,19,"36.7%","53.6%"
"=""2070012""","Regional School District 07",7,"High Needs",27,2462,2470,8,"25.9%","41.4%"
"=""2070012""","Regional School District 07",7,"Non-High Needs",136,2593,2610,18,"41.2%","56.8%"
"=""2070012""","Regional School District 07",8,"High Needs",23,2519,2574,55,"56.5%","82.1%"
"=""2070012""","Regional School District 07",8,"Non-High Needs",103,2580,2621,41,"58.3%","74.6%"
"=""2080012""","Regional School District 08",7,"High Needs",49,2482,2509,28,"34.7%","52.1%"
"=""2080012""","Regional School District 08",7,"Non-High Needs",228,2589,2610,21,"41.2%","57.3%"
"=""2080012""","Regional School District 08",8,"High Needs",49,2529,2544,14,"26.5%","49.6%"
"=""2080012""","Regional School District 08",8,"Non-High Needs",223,2608,2619,11,"35.0%","51.6%"
"=""2100012""","Regional School District 10",4,"High Needs",21,2427,2474,47,"52.4%","75.3%"
"=""2100012""","Regional School District 10",4,"Non-High Needs",139,2487,2536,49,"49.6%","73.8%"
"=""2100012""","Regional School District 10",5,"High Needs",23,2407,2446,39,"34.8%","55.8%"
"=""2100012""","Regional School District 10",5,"Non-High Needs",153,2505,2535,30,"34.6%","54.9%"
"=""2100012""","Regional School District 10",6,"High Needs",32,2453,2478,25,"28.1%","48.6%"
"=""2100012""","Regional School District 10",6,"Non-High Needs",164,2548,2577,29,"46.3%","61.7%"
"=""2100012""","Regional School District 10",7,"High Needs",36,2498,2543,45,"44.4%","68.2%"
"=""2100012""","Regional School District 10",7,"Non-High Needs",178,2577,2614,37,"49.4%","70.8%"
"=""2100012""","Regional School District 10",8,"High Needs",26,2523,2542,19,"19.2%","41.6%"
"=""2100012""","Regional School District 10",8,"Non-High Needs",139,2598,2617,19,"40.3%","59.1%"
"=""2110012""","Regional School District 11",7,"High Needs",20,2520,2555,36,"45.0%","63.6%"
"=""2110012""","Regional School District 11",7,"Non-High Needs",22,2586,2609,22,"36.4%","54.6%"
"=""2110012""","Regional School District 11",8,"High Needs",15,"*","*","*","*","*"
"=""2110012""","Regional School District 11",8,"Non-High Needs",25,2565,2609,44,"56.0%","76.5%"
"=""2120012""","Regional School District 12",4,"High Needs",11,"*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"Non-High Needs",42,2473,2541,68,"54.8%","81.4%"
"=""2120012""","Regional School District 12",5,"High Needs",12,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Non-High Needs",24,2512,2574,61,"58.3%","84.5%"
"=""2120012""","Regional School District 12",6,"High Needs",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",6,"Non-High Needs",39,2579,2609,31,"56.4%","75.1%"
"=""2120012""","Regional School District 12",7,"High Needs",13,"*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Non-High Needs",48,2559,2594,35,"54.2%","70.0%"
"=""2120012""","Regional School District 12",8,"High Needs",13,"*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Non-High Needs",45,2603,2630,27,"53.3%","73.2%"
"=""2130012""","Regional School District 13",4,"High Needs",20,2365,2437,72,"55.0%","87.9%"
"=""2130012""","Regional School District 13",4,"Non-High Needs",89,2470,2528,58,"52.8%","76.3%"
"=""2130012""","Regional School District 13",5,"High Needs",31,2437,2479,42,"35.5%","58.8%"
"=""2130012""","Regional School District 13",5,"Non-High Needs",102,2517,2572,55,"54.9%","75.5%"
"=""2130012""","Regional School District 13",6,"High Needs",22,2468,2496,28,"18.2%","61.1%"
"=""2130012""","Regional School District 13",6,"Non-High Needs",94,2554,2596,42,"64.9%","81.2%"
"=""2130012""","Regional School District 13",7,"High Needs",34,2491,2516,25,"23.5%","46.6%"
"=""2130012""","Regional School District 13",7,"Non-High Needs",126,2553,2580,28,"38.1%","60.3%"
"=""2130012""","Regional School District 13",8,"High Needs",33,2495,2534,39,"39.4%","64.3%"
"=""2130012""","Regional School District 13",8,"Non-High Needs",119,2588,2618,30,"48.7%","67.8%"
"=""2140012""","Regional School District 14",4,"High Needs",20,2390,2470,79,"55.0%","80.5%"
"=""2140012""","Regional School District 14",4,"Non-High Needs",79,2478,2534,56,"50.6%","79.2%"
"=""2140012""","Regional School District 14",5,"High Needs",33,2449,2487,38,"39.4%","61.2%"
"=""2140012""","Regional School District 14",5,"Non-High Needs",93,2522,2567,44,"52.7%","71.9%"
"=""2140012""","Regional School District 14",6,"High Needs",23,2455,2489,34,"39.1%","63.0%"
"=""2140012""","Regional School District 14",6,"Non-High Needs",83,2550,2570,20,"37.3%","55.3%"
"=""2140012""","Regional School District 14",7,"High Needs",25,2494,2495,1,"16.0%","28.5%"
"=""2140012""","Regional School District 14",7,"Non-High Needs",86,2548,2561,13,"24.4%","47.6%"
"=""2140012""","Regional School District 14",8,"High Needs",28,2475,2504,29,"28.6%","56.0%"
"=""2140012""","Regional School District 14",8,"Non-High Needs",73,2596,2610,14,"35.6%","51.4%"
"=""2150012""","Regional School District 15",4,"High Needs",51,2413,2456,43,"35.3%","61.8%"
"=""2150012""","Regional School District 15",4,"Non-High Needs",212,2496,2549,53,"57.5%","81.3%"
"=""2150012""","Regional School District 15",5,"High Needs",44,2447,2493,46,"36.4%","59.7%"
"=""2150012""","Regional School District 15",5,"Non-High Needs",227,2545,2589,44,"52.4%","74.4%"
"=""2150012""","Regional School District 15",6,"High Needs",67,2452,2494,42,"41.8%","62.3%"
"=""2150012""","Regional School District 15",6,"Non-High Needs",232,2560,2601,41,"57.3%","75.7%"
"=""2150012""","Regional School District 15",7,"High Needs",49,2496,2526,29,"28.6%","47.3%"
"=""2150012""","Regional School District 15",7,"Non-High Needs",252,2598,2634,36,"52.8%","71.6%"
"=""2150012""","Regional School District 15",8,"High Needs",50,2508,2550,42,"44.0%","63.3%"
"=""2150012""","Regional School District 15",8,"Non-High Needs",285,2617,2642,26,"52.6%","67.7%"
"=""2160012""","Regional School District 16",4,"High Needs",39,2414,2466,52,"51.3%","71.3%"
"=""2160012""","Regional School District 16",4,"Non-High Needs",113,2477,2531,54,"49.6%","76.5%"
"=""2160012""","Regional School District 16",5,"High Needs",45,2424,2486,62,"37.8%","75.9%"
"=""2160012""","Regional School District 16",5,"Non-High Needs",114,2491,2551,60,"55.3%","76.7%"
"=""2160012""","Regional School District 16",6,"High Needs",43,2481,2509,28,"34.9%","51.9%"
"=""2160012""","Regional School District 16",6,"Non-High Needs",120,2559,2579,20,"37.5%","56.5%"
"=""2160012""","Regional School District 16",7,"High Needs",44,2476,2519,43,"38.6%","60.8%"
"=""2160012""","Regional School District 16",7,"Non-High Needs",120,2546,2582,36,"44.2%","64.6%"
"=""2160012""","Regional School District 16",8,"High Needs",35,2454,2500,46,"40.0%","66.0%"
"=""2160012""","Regional School District 16",8,"Non-High Needs",125,2575,2598,23,"39.2%","57.7%"
"=""2170012""","Regional School District 17",4,"High Needs",37,2410,2486,76,"62.2%","85.6%"
"=""2170012""","Regional School District 17",4,"Non-High Needs",125,2483,2545,62,"58.4%","78.9%"
"=""2170012""","Regional School District 17",5,"High Needs",40,2422,2449,27,"22.5%","46.9%"
"=""2170012""","Regional School District 17",5,"Non-High Needs",137,2515,2556,41,"50.4%","69.0%"
"=""2170012""","Regional School District 17",6,"High Needs",37,2482,2532,51,"54.1%","72.2%"
"=""2170012""","Regional School District 17",6,"Non-High Needs",124,2574,2616,42,"61.3%","80.0%"
"=""2170012""","Regional School District 17",7,"High Needs",53,2516,2548,32,"39.6%","63.4%"
"=""2170012""","Regional School District 17",7,"Non-High Needs",153,2585,2618,34,"50.3%","66.9%"
"=""2170012""","Regional School District 17",8,"High Needs",44,2528,2545,18,"36.4%","56.1%"
"=""2170012""","Regional School District 17",8,"Non-High Needs",137,2623,2644,21,"51.8%","64.8%"
"=""2180012""","Regional School District 18",4,"High Needs",15,"*","*","*","*","*"
