"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1020011""","North Stonington School District",6,"Female",32,2553,2538,-16,"21.9%","32.7%"
"=""1020011""","North Stonington School District",6,"Male",25,2536,2534,-2,"20.0%","37.3%"
"=""1020011""","North Stonington School District",7,"Female",26,2536,2576,40,"50.0%","60.9%"
"=""1020011""","North Stonington School District",7,"Male",32,2532,2594,61,"75.0%","91.0%"
"=""1020011""","North Stonington School District",8,"Female",16,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Male",33,2577,2593,16,"33.3%","49.1%"
"=""1030011""","Norwalk School District",4,"Female",396,2432,2482,50,"42.4%","67.2%"
"=""1030011""","Norwalk School District",4,"Male",417,2410,2464,54,"41.5%","66.5%"
"=""1030011""","Norwalk School District",5,"Female",381,2481,2517,36,"35.7%","61.3%"
"=""1030011""","Norwalk School District",5,"Male",371,2463,2495,32,"28.8%","53.8%"
"=""1030011""","Norwalk School District",6,"Female",387,2505,2518,13,"25.8%","45.9%"
"=""1030011""","Norwalk School District",6,"Male",401,2496,2512,16,"31.4%","49.6%"
"=""1030011""","Norwalk School District",7,"Female",371,2529,2562,32,"41.5%","61.9%"
"=""1030011""","Norwalk School District",7,"Male",404,2505,2540,35,"39.6%","59.7%"
"=""1030011""","Norwalk School District",8,"Female",344,2543,2567,23,"39.0%","57.6%"
"=""1030011""","Norwalk School District",8,"Male",377,2515,2533,18,"30.0%","48.8%"
"=""1040011""","Norwich School District",4,"Female",154,2381,2438,58,"41.6%","66.2%"
"=""1040011""","Norwich School District",4,"Male",169,2363,2426,63,"43.8%","70.0%"
"=""1040011""","Norwich School District",5,"Female",164,2434,2488,54,"42.7%","69.8%"
"=""1040011""","Norwich School District",5,"Male",159,2406,2464,59,"44.7%","65.2%"
"=""1040011""","Norwich School District",6,"Female",133,2476,2494,19,"25.6%","47.5%"
"=""1040011""","Norwich School District",6,"Male",175,2442,2476,34,"36.0%","58.0%"
"=""1040011""","Norwich School District",7,"Female",181,2487,2522,35,"39.2%","60.2%"
"=""1040011""","Norwich School District",7,"Male",150,2457,2489,31,"34.7%","59.2%"
"=""1040011""","Norwich School District",8,"Female",163,2509,2536,27,"35.0%","53.5%"
"=""1040011""","Norwich School District",8,"Male",181,2487,2511,24,"33.7%","52.9%"
"=""2630013""","Odyssey Community School District",4,"Female",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Male",21,2408,2471,62,"52.4%","78.2%"
"=""2630013""","Odyssey Community School District",5,"Female",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Male",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Female",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Male",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Female",13,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Male",18,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Female",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Male",20,2564,2568,3,"15.0%","35.8%"
"=""1060011""","Old Saybrook School District",4,"Female",46,2455,2496,41,"37.0%","68.4%"
"=""1060011""","Old Saybrook School District",4,"Male",53,2454,2507,53,"41.5%","69.4%"
"=""1060011""","Old Saybrook School District",5,"Female",43,2522,2562,40,"46.5%","63.1%"
"=""1060011""","Old Saybrook School District",5,"Male",40,2504,2537,32,"37.5%","59.7%"
"=""1060011""","Old Saybrook School District",6,"Female",45,2552,2575,23,"42.2%","62.3%"
"=""1060011""","Old Saybrook School District",6,"Male",53,2512,2545,33,"50.9%","64.9%"
"=""1060011""","Old Saybrook School District",7,"Female",52,2568,2594,26,"38.5%","60.4%"
"=""1060011""","Old Saybrook School District",7,"Male",52,2587,2596,10,"40.4%","52.5%"
"=""1060011""","Old Saybrook School District",8,"Female",53,2585,2631,46,"62.3%","84.2%"
"=""1060011""","Old Saybrook School District",8,"Male",64,2576,2610,33,"53.1%","66.8%"
"=""1070011""","Orange School District",4,"Female",79,2473,2533,60,"58.2%","80.5%"
"=""1070011""","Orange School District",4,"Male",79,2454,2520,66,"58.2%","84.9%"
"=""1070011""","Orange School District",5,"Female",80,2527,2571,45,"50.0%","69.3%"
"=""1070011""","Orange School District",5,"Male",79,2511,2559,48,"50.6%","74.5%"
"=""1070011""","Orange School District",6,"Female",97,2584,2610,26,"49.5%","65.3%"
"=""1070011""","Orange School District",6,"Male",95,2555,2597,41,"56.8%","71.9%"
"=""1080011""","Oxford School District",4,"Female",73,2475,2508,32,"39.7%","61.3%"
"=""1080011""","Oxford School District",4,"Male",74,2458,2497,39,"41.9%","63.4%"
"=""1080011""","Oxford School District",5,"Female",85,2509,2553,44,"43.5%","66.3%"
"=""1080011""","Oxford School District",5,"Male",81,2508,2546,38,"42.0%","63.7%"
"=""1080011""","Oxford School District",6,"Female",84,2557,2559,2,"26.2%","38.1%"
"=""1080011""","Oxford School District",6,"Male",63,2536,2531,-6,"19.0%","34.1%"
"=""1080011""","Oxford School District",7,"Female",79,2569,2599,30,"53.2%","69.9%"
"=""1080011""","Oxford School District",7,"Male",78,2538,2569,31,"43.6%","60.9%"
"=""1080011""","Oxford School District",8,"Female",73,2575,2606,30,"46.6%","64.5%"
"=""1080011""","Oxford School District",8,"Male",86,2561,2575,14,"33.7%","48.2%"
"=""2830013""","Park City Prep Charter School District",5,"Female",40,2415,2491,76,"57.5%","80.9%"
"=""2830013""","Park City Prep Charter School District",5,"Male",48,2396,2451,55,"39.6%","66.5%"
"=""2830013""","Park City Prep Charter School District",6,"Female",44,2442,2479,37,"29.5%","57.4%"
"=""2830013""","Park City Prep Charter School District",6,"Male",44,2400,2441,41,"43.2%","63.2%"
"=""2830013""","Park City Prep Charter School District",7,"Female",38,2498,2574,76,"63.2%","90.5%"
"=""2830013""","Park City Prep Charter School District",7,"Male",42,2467,2528,61,"54.8%","72.4%"
"=""2830013""","Park City Prep Charter School District",8,"Female",49,2546,2595,49,"51.0%","70.9%"
"=""2830013""","Park City Prep Charter School District",8,"Male",32,2508,2553,45,"31.3%","67.8%"
"=""1090011""","Plainfield School District",4,"Female",80,2454,2503,49,"43.8%","68.2%"
"=""1090011""","Plainfield School District",4,"Male",78,2419,2460,41,"33.3%","60.3%"
"=""1090011""","Plainfield School District",5,"Female",71,2480,2516,37,"32.4%","60.1%"
"=""1090011""","Plainfield School District",5,"Male",79,2451,2493,42,"39.2%","60.0%"
"=""1090011""","Plainfield School District",6,"Female",71,2514,2579,65,"66.2%","90.9%"
"=""1090011""","Plainfield School District",6,"Male",79,2481,2553,72,"62.0%","85.1%"
"=""1090011""","Plainfield School District",7,"Female",85,2516,2565,49,"54.1%","72.4%"
"=""1090011""","Plainfield School District",7,"Male",86,2499,2543,44,"46.5%","68.3%"
"=""1090011""","Plainfield School District",8,"Female",86,2541,2589,48,"54.7%","78.7%"
"=""1090011""","Plainfield School District",8,"Male",87,2523,2566,43,"46.0%","64.7%"
"=""1100011""","Plainville School District",4,"Female",83,2450,2492,42,"36.1%","61.9%"
"=""1100011""","Plainville School District",4,"Male",84,2432,2480,48,"41.7%","68.7%"
"=""1100011""","Plainville School District",5,"Female",73,2476,2530,54,"46.6%","71.9%"
"=""1100011""","Plainville School District",5,"Male",88,2466,2508,42,"30.7%","60.3%"
"=""1100011""","Plainville School District",6,"Female",87,2524,2557,34,"42.5%","64.3%"
"=""1100011""","Plainville School District",6,"Male",100,2512,2532,20,"37.0%","56.6%"
"=""1100011""","Plainville School District",7,"Female",81,2525,2568,44,"46.9%","68.1%"
"=""1100011""","Plainville School District",7,"Male",96,2512,2559,48,"55.2%","72.6%"
"=""1100011""","Plainville School District",8,"Female",79,2556,2600,44,"53.2%","76.9%"
"=""1100011""","Plainville School District",8,"Male",85,2516,2544,28,"40.0%","59.0%"
"=""1110011""","Plymouth School District",4,"Female",50,2442,2486,44,"42.0%","63.8%"
"=""1110011""","Plymouth School District",4,"Male",70,2435,2480,45,"45.7%","66.0%"
"=""1110011""","Plymouth School District",5,"Female",52,2513,2572,58,"63.5%","82.4%"
"=""1110011""","Plymouth School District",5,"Male",49,2481,2542,61,"55.1%","83.7%"
"=""1110011""","Plymouth School District",6,"Female",56,2520,2536,16,"28.6%","48.5%"
"=""1110011""","Plymouth School District",6,"Male",52,2494,2495,1,"25.0%","39.3%"
"=""1110011""","Plymouth School District",7,"Female",54,2540,2568,28,"40.7%","61.9%"
"=""1110011""","Plymouth School District",7,"Male",55,2480,2523,43,"49.1%","64.5%"
"=""1110011""","Plymouth School District",8,"Female",47,2539,2580,42,"42.6%","61.8%"
"=""1110011""","Plymouth School District",8,"Male",51,2484,2531,46,"47.1%","70.3%"
"=""1120011""","Pomfret School District",4,"Female",14,"*","*","*","*","*"
"=""1120011""","Pomfret School District",4,"Male",21,2469,2518,50,"38.1%","73.3%"
"=""1120011""","Pomfret School District",5,"Female",20,2526,2584,57,"55.0%","81.7%"
"=""1120011""","Pomfret School District",5,"Male",28,2480,2528,48,"50.0%","69.2%"
"=""1120011""","Pomfret School District",6,"Female",25,2551,2572,21,"52.0%","67.5%"
"=""1120011""","Pomfret School District",6,"Male",21,2550,2563,14,"28.6%","48.4%"
"=""1120011""","Pomfret School District",7,"Female",24,2550,2598,48,"66.7%","80.8%"
"=""1120011""","Pomfret School District",7,"Male",20,2542,2582,41,"55.0%","67.1%"
"=""1120011""","Pomfret School District",8,"Female",22,2593,2627,34,"54.5%","74.7%"
"=""1120011""","Pomfret School District",8,"Male",26,2598,2622,23,"61.5%","68.5%"
"=""1130011""","Portland School District",4,"Female",39,2492,2539,46,"48.7%","74.9%"
"=""1130011""","Portland School District",4,"Male",52,2473,2513,41,"34.6%","63.8%"
"=""1130011""","Portland School District",5,"Female",57,2538,2582,44,"57.9%","77.8%"
"=""1130011""","Portland School District",5,"Male",48,2500,2544,44,"50.0%","68.6%"
"=""1130011""","Portland School District",6,"Female",55,2588,2616,29,"63.6%","73.5%"
"=""1130011""","Portland School District",6,"Male",48,2554,2582,27,"43.8%","62.9%"
"=""1130011""","Portland School District",7,"Female",45,2608,2635,26,"55.6%","68.3%"
"=""1130011""","Portland School District",7,"Male",59,2575,2608,33,"45.8%","63.8%"
"=""1130011""","Portland School District",8,"Female",52,2604,2623,19,"42.3%","61.9%"
"=""1130011""","Portland School District",8,"Male",53,2568,2591,24,"45.3%","64.3%"
"=""1140011""","Preston School District",4,"Female",20,2457,2536,79,"65.0%","84.8%"
"=""1140011""","Preston School District",4,"Male",17,"*","*","*","*","*"
"=""1140011""","Preston School District",5,"Female",21,2508,2552,45,"47.6%","68.0%"
"=""1140011""","Preston School District",5,"Male",19,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Female",15,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Male",23,2553,2562,9,"43.5%","63.7%"
"=""1140011""","Preston School District",7,"Female",35,2573,2568,-5,"20.0%","30.3%"
"=""1140011""","Preston School District",7,"Male",22,2545,2535,-10,"13.6%","28.6%"
"=""1140011""","Preston School District",8,"Female",26,2591,2620,30,"42.3%","62.5%"
"=""1140011""","Preston School District",8,"Male",17,"*","*","*","*","*"
"=""1160011""","Putnam School District",4,"Female",35,2415,2487,73,"65.7%","88.4%"
"=""1160011""","Putnam School District",4,"Male",39,2432,2469,37,"35.9%","58.8%"
"=""1160011""","Putnam School District",5,"Female",45,2471,2499,28,"28.9%","54.1%"
"=""1160011""","Putnam School District",5,"Male",41,2448,2474,26,"24.4%","40.8%"
"=""1160011""","Putnam School District",6,"Female",34,2495,2531,35,"38.2%","60.0%"
"=""1160011""","Putnam School District",6,"Male",43,2477,2527,50,"48.8%","72.0%"
"=""1160011""","Putnam School District",7,"Female",42,2515,2578,63,"61.9%","78.8%"
"=""1160011""","Putnam School District",7,"Male",38,2456,2544,88,"73.7%","92.8%"
"=""1160011""","Putnam School District",8,"Female",38,2565,2571,6,"23.7%","39.0%"
"=""1160011""","Putnam School District",8,"Male",40,2504,2533,29,"40.0%","59.1%"
"=""1170011""","Redding School District",4,"Female",40,2512,2562,50,"65.0%","88.6%"
"=""1170011""","Redding School District",4,"Male",45,2475,2541,66,"62.2%","84.6%"
"=""1170011""","Redding School District",5,"Female",50,2576,2585,9,"36.0%","50.9%"
"=""1170011""","Redding School District",5,"Male",44,2534,2549,15,"29.5%","48.0%"
"=""1170011""","Redding School District",6,"Female",58,2554,2580,26,"48.3%","65.1%"
"=""1170011""","Redding School District",6,"Male",61,2551,2577,27,"45.9%","63.9%"
"=""1170011""","Redding School District",7,"Female",40,2578,2626,48,"62.5%","81.3%"
"=""1170011""","Redding School District",7,"Male",66,2554,2609,55,"65.2%","82.2%"
"=""1170011""","Redding School District",8,"Female",41,2574,2618,44,"65.9%","82.1%"
"=""1170011""","Redding School District",8,"Male",57,2585,2591,5,"38.6%","50.8%"
"=""2010012""","Regional School District 01",4,"Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Male","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Male","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Female",73,2595,2605,10,"32.9%","49.3%"
"=""2040012""","Regional School District 04",7,"Male",72,2545,2548,3,"29.2%","44.1%"
"=""2040012""","Regional School District 04",8,"Female",77,2603,2637,33,"58.4%","72.5%"
"=""2040012""","Regional School District 04",8,"Male",78,2567,2595,28,"48.7%","62.9%"
"=""2050012""","Regional School District 05",7,"Female",181,2601,2637,36,"50.8%","68.6%"
"=""2050012""","Regional School District 05",7,"Male",176,2580,2613,33,"54.5%","70.0%"
"=""2050012""","Regional School District 05",8,"Female",175,2609,2643,34,"52.0%","72.9%"
"=""2050012""","Regional School District 05",8,"Male",182,2565,2597,32,"46.2%","66.0%"
"=""2060012""","Regional School District 06",4,"Female",20,2498,2557,60,"70.0%","90.3%"
"=""2060012""","Regional School District 06",4,"Male",13,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"Female",30,2550,2592,43,"56.7%","76.3%"
"=""2060012""","Regional School District 06",5,"Male",21,2496,2530,33,"33.3%","58.2%"
"=""2060012""","Regional School District 06",6,"Female",17,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Male",27,2535,2555,21,"44.4%","58.7%"
"=""2060012""","Regional School District 06",7,"Female",26,2566,2587,21,"38.5%","55.9%"
"=""2060012""","Regional School District 06",7,"Male",22,2527,2537,10,"40.9%","50.2%"
"=""2060012""","Regional School District 06",8,"Female",31,2549,2581,32,"41.9%","62.3%"
"=""2060012""","Regional School District 06",8,"Male",37,2544,2555,11,"35.1%","48.0%"
"=""2070012""","Regional School District 07",7,"Female",72,2592,2615,23,"44.4%","58.6%"
"=""2070012""","Regional School District 07",7,"Male",91,2555,2566,11,"34.1%","50.9%"
"=""2070012""","Regional School District 07",8,"Female",61,2588,2627,38,"55.7%","70.4%"
"=""2070012""","Regional School District 07",8,"Male",65,2551,2600,48,"60.0%","81.1%"
"=""2080012""","Regional School District 08",7,"Female",146,2590,2615,25,"45.2%","60.5%"
"=""2080012""","Regional School District 08",7,"Male",131,2547,2566,19,"34.4%","51.7%"
"=""2080012""","Regional School District 08",8,"Female",136,2592,2611,19,"37.5%","57.0%"
"=""2080012""","Regional School District 08",8,"Male",136,2595,2600,5,"29.4%","45.5%"
"=""2100012""","Regional School District 10",4,"Female",64,2507,2551,44,"51.6%","73.1%"
"=""2100012""","Regional School District 10",4,"Male",96,2461,2513,52,"49.0%","74.5%"
"=""2100012""","Regional School District 10",5,"Female",81,2500,2533,32,"39.5%","58.6%"
"=""2100012""","Regional School District 10",5,"Male",95,2486,2515,29,"30.5%","52.0%"
"=""2100012""","Regional School District 10",6,"Female",94,2537,2567,30,"44.7%","60.7%"
"=""2100012""","Regional School District 10",6,"Male",102,2529,2556,27,"42.2%","58.5%"
"=""2100012""","Regional School District 10",7,"Female",105,2581,2618,37,"49.5%","71.9%"
"=""2100012""","Regional School District 10",7,"Male",109,2547,2587,39,"47.7%","68.8%"
"=""2100012""","Regional School District 10",8,"Female",83,2597,2615,18,"39.8%","58.4%"
"=""2100012""","Regional School District 10",8,"Male",82,2576,2595,19,"34.1%","54.2%"
"=""2110012""","Regional School District 11",7,"Female",14,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"Male",28,2546,2571,25,"39.3%","57.6%"
"=""2110012""","Regional School District 11",8,"Female",22,2531,2583,51,"54.5%","77.6%"
"=""2110012""","Regional School District 11",8,"Male",18,"*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"Female",28,2461,2526,64,"50.0%","77.5%"
"=""2120012""","Regional School District 12",4,"Male",25,2450,2532,82,"64.0%","89.4%"
"=""2120012""","Regional School District 12",5,"Female",16,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Male",20,2481,2534,53,"40.0%","76.6%"
"=""2120012""","Regional School District 12",6,"Female",22,2570,2597,26,"45.5%","72.5%"
"=""2120012""","Regional School District 12",6,"Male",25,2562,2596,35,"60.0%","75.6%"
"=""2120012""","Regional School District 12",7,"Female",38,2562,2598,36,"57.9%","71.6%"
"=""2120012""","Regional School District 12",7,"Male",23,2539,2574,35,"47.8%","63.4%"
"=""2120012""","Regional School District 12",8,"Female",29,2610,2640,30,"51.7%","73.5%"
"=""2120012""","Regional School District 12",8,"Male",29,2552,2582,30,"58.6%","74.7%"
"=""2130012""","Regional School District 13",4,"Female",61,2464,2519,56,"52.5%","76.1%"
"=""2130012""","Regional School District 13",4,"Male",48,2434,2501,67,"54.2%","81.4%"
"=""2130012""","Regional School District 13",5,"Female",69,2505,2570,65,"63.8%","82.3%"
"=""2130012""","Regional School District 13",5,"Male",64,2491,2529,39,"35.9%","60.0%"
"=""2130012""","Regional School District 13",6,"Female",56,2549,2592,43,"58.9%","81.4%"
"=""2130012""","Regional School District 13",6,"Male",60,2528,2563,36,"53.3%","73.7%"
"=""2130012""","Regional School District 13",7,"Female",64,2559,2591,32,"39.1%","64.5%"
"=""2130012""","Regional School District 13",7,"Male",96,2526,2551,24,"32.3%","52.6%"
"=""2130012""","Regional School District 13",8,"Female",65,2587,2620,33,"49.2%","68.0%"
"=""2130012""","Regional School District 13",8,"Male",87,2553,2585,31,"44.8%","66.4%"
"=""2140012""","Regional School District 14",4,"Female",52,2475,2536,61,"50.0%","80.5%"
"=""2140012""","Regional School District 14",4,"Male",47,2445,2505,60,"53.2%","78.3%"
"=""2140012""","Regional School District 14",5,"Female",64,2517,2561,45,"54.7%","70.9%"
"=""2140012""","Regional School District 14",5,"Male",62,2489,2530,41,"43.5%","67.3%"
"=""2140012""","Regional School District 14",6,"Female",61,2531,2552,21,"39.3%","58.2%"
"=""2140012""","Regional School District 14",6,"Male",45,2527,2553,27,"35.6%","55.3%"
"=""2140012""","Regional School District 14",7,"Female",51,2562,2572,10,"29.4%","45.6%"
"=""2140012""","Regional School District 14",7,"Male",60,2514,2524,11,"16.7%","41.3%"
"=""2140012""","Regional School District 14",8,"Female",50,2591,2614,23,"46.0%","61.4%"
"=""2140012""","Regional School District 14",8,"Male",51,2534,2548,14,"21.6%","44.0%"
"=""2150012""","Regional School District 15",4,"Female",126,2485,2532,48,"52.4%","75.9%"
"=""2150012""","Regional School District 15",4,"Male",137,2475,2530,55,"54.0%","79.0%"
"=""2150012""","Regional School District 15",5,"Female",137,2539,2586,47,"54.7%","74.7%"
"=""2150012""","Regional School District 15",5,"Male",134,2518,2560,42,"44.8%","69.2%"
"=""2150012""","Regional School District 15",6,"Female",139,2550,2588,38,"55.4%","71.9%"
"=""2150012""","Regional School District 15",6,"Male",160,2524,2568,45,"52.5%","73.3%"
"=""2150012""","Regional School District 15",7,"Female",152,2598,2632,34,"51.3%","68.1%"
"=""2150012""","Regional School District 15",7,"Male",149,2565,2600,35,"46.3%","67.3%"
"=""2150012""","Regional School District 15",8,"Female",160,2610,2645,35,"56.9%","71.8%"
"=""2150012""","Regional School District 15",8,"Male",175,2592,2614,22,"46.3%","62.8%"
"=""2160012""","Regional School District 16",4,"Female",65,2477,2522,46,"44.6%","74.2%"
"=""2160012""","Regional School District 16",4,"Male",87,2449,2508,59,"54.0%","75.9%"
"=""2160012""","Regional School District 16",5,"Female",92,2480,2547,67,"59.8%","82.0%"
"=""2160012""","Regional School District 16",5,"Male",67,2461,2513,53,"37.3%","68.9%"
"=""2160012""","Regional School District 16",6,"Female",74,2551,2564,13,"32.4%","44.4%"
"=""2160012""","Regional School District 16",6,"Male",89,2528,2558,30,"40.4%","64.3%"
"=""2160012""","Regional School District 16",7,"Female",84,2550,2584,34,"45.2%","62.7%"
"=""2160012""","Regional School District 16",7,"Male",80,2504,2544,41,"40.0%","64.5%"
"=""2160012""","Regional School District 16",8,"Female",67,2555,2579,24,"29.9%","51.7%"
"=""2160012""","Regional School District 16",8,"Male",93,2544,2576,31,"46.2%","65.1%"
"=""2170012""","Regional School District 17",4,"Female",80,2479,2547,68,"63.8%","82.6%"
"=""2170012""","Regional School District 17",4,"Male",82,2454,2517,63,"54.9%","78.3%"
"=""2170012""","Regional School District 17",5,"Female",82,2515,2559,43,"50.0%","70.6%"
"=""2170012""","Regional School District 17",5,"Male",95,2476,2508,32,"38.9%","58.2%"
"=""2170012""","Regional School District 17",6,"Female",73,2575,2605,30,"52.1%","71.0%"
"=""2170012""","Regional School District 17",6,"Male",88,2535,2589,55,"65.9%","84.1%"
"=""2170012""","Regional School District 17",7,"Female",87,2573,2603,30,"49.4%","66.0%"
"=""2170012""","Regional School District 17",7,"Male",119,2563,2598,36,"46.2%","66.0%"
"=""2170012""","Regional School District 17",8,"Female",86,2614,2651,37,"58.1%","73.4%"
"=""2170012""","Regional School District 17",8,"Male",95,2587,2593,5,"38.9%","53.0%"
"=""2180012""","Regional School District 18",4,"Female",40,2500,2577,78,"80.0%","96.5%"
"=""2180012""","Regional School District 18",4,"Male",39,2495,2579,84,"84.6%","99.7%"
"=""2180012""","Regional School District 18",5,"Female",48,2563,2602,39,"60.4%","75.5%"
"=""2180012""","Regional School District 18",5,"Male",46,2543,2584,41,"47.8%","75.0%"
"=""2180012""","Regional School District 18",6,"Female",51,2576,2578,2,"35.3%","46.6%"
"=""2180012""","Regional School District 18",6,"Male",58,2569,2582,13,"39.7%","58.2%"
"=""2180012""","Regional School District 18",7,"Female",55,2595,2618,23,"45.5%","58.8%"
"=""2180012""","Regional School District 18",7,"Male",45,2549,2570,21,"35.6%","56.1%"
"=""2180012""","Regional School District 18",8,"Female",57,2621,2654,32,"56.1%","77.7%"
"=""2180012""","Regional School District 18",8,"Male",65,2589,2617,28,"47.7%","64.5%"
"=""1180011""","Ridgefield School District",4,"Female",146,2510,2562,52,"61.6%","78.6%"
"=""1180011""","Ridgefield School District",4,"Male",161,2484,2539,55,"60.2%","80.9%"
"=""1180011""","Ridgefield School District",5,"Female",186,2546,2606,60,"71.5%","87.2%"
"=""1180011""","Ridgefield School District",5,"Male",198,2518,2583,65,"64.6%","85.4%"
"=""1180011""","Ridgefield School District",6,"Female",186,2598,2603,5,"40.9%","53.8%"
"=""1180011""","Ridgefield School District",6,"Male",181,2566,2574,8,"39.2%","54.9%"
"=""1180011""","Ridgefield School District",7,"Female",204,2592,2627,35,"53.4%","68.9%"
"=""1180011""","Ridgefield School District",7,"Male",207,2580,2607,28,"45.4%","61.8%"
"=""1180011""","Ridgefield School District",8,"Female",184,2626,2638,12,"41.3%","57.5%"
"=""1180011""","Ridgefield School District",8,"Male",200,2611,2626,15,"43.0%","58.1%"
"=""1190011""","Rocky Hill School District",4,"Female",85,2491,2531,39,"50.6%","73.0%"
"=""1190011""","Rocky Hill School District",4,"Male",81,2454,2510,56,"54.3%","77.0%"
"=""1190011""","Rocky Hill School District",5,"Female",88,2516,2574,58,"62.5%","86.6%"
"=""1190011""","Rocky Hill School District",5,"Male",86,2505,2551,46,"45.3%","67.9%"
"=""1190011""","Rocky Hill School District",6,"Female",73,2552,2581,30,"56.2%","69.7%"
"=""1190011""","Rocky Hill School District",6,"Male",98,2533,2548,15,"37.8%","52.6%"
"=""1190011""","Rocky Hill School District",7,"Female",110,2581,2595,14,"32.7%","47.1%"
"=""1190011""","Rocky Hill School District",7,"Male",83,2556,2566,10,"30.1%","47.1%"
"=""1190011""","Rocky Hill School District",8,"Female",86,2599,2622,23,"45.3%","60.5%"
"=""1190011""","Rocky Hill School District",8,"Male",96,2559,2572,14,"33.3%","52.3%"
"=""1210011""","Salem School District",4,"Female",20,2508,2578,70,"80.0%","96.0%"
"=""1210011""","Salem School District",4,"Male",17,"*","*","*","*","*"
"=""1210011""","Salem School District",5,"Female",28,2521,2566,45,"60.7%","79.2%"
"=""1210011""","Salem School District",5,"Male",26,2525,2582,58,"57.7%","83.3%"
"=""1210011""","Salem School District",6,"Female",16,"*","*","*","*","*"
"=""1210011""","Salem School District",6,"Male",15,"*","*","*","*","*"
"=""1210011""","Salem School District",7,"Female",19,"*","*","*","*","*"
"=""1210011""","Salem School District",7,"Male",20,2588,2619,30,"45.0%","66.8%"
"=""1210011""","Salem School District",8,"Female",14,"*","*","*","*","*"
"=""1210011""","Salem School District",8,"Male",20,2593,2633,40,"65.0%","84.1%"
"=""1220011""","Salisbury School District",4,"Female",8,"*","*","*","*","*"
"=""1220011""","Salisbury School District",4,"Male",11,"*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Female",13,"*","*","*","*","*"
"=""1220011""","Salisbury School District",5,"Male",8,"*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Female",18,"*","*","*","*","*"
"=""1220011""","Salisbury School District",6,"Male",21,2558,2545,-13,"14.3%","29.4%"
"=""1220011""","Salisbury School District",7,"Female",13,"*","*","*","*","*"
"=""1220011""","Salisbury School District",7,"Male",6,"*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Female",15,"*","*","*","*","*"
"=""1220011""","Salisbury School District",8,"Male",12,"*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Female",9,"*","*","*","*","*"
"=""1230011""","Scotland School District",4,"Male",9,"*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Female","*","*","*","*","*","*"
"=""1230011""","Scotland School District",5,"Male","*","*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Female",6,"*","*","*","*","*"
"=""1230011""","Scotland School District",6,"Male",7,"*","*","*","*","*"
"=""1240011""","Seymour School District",4,"Female",67,2444,2501,58,"49.3%","69.0%"
"=""1240011""","Seymour School District",4,"Male",74,2408,2474,66,"50.0%","74.1%"
"=""1240011""","Seymour School District",5,"Female",79,2486,2536,50,"51.9%","71.3%"
"=""1240011""","Seymour School District",5,"Male",92,2457,2504,47,"45.7%","66.3%"
"=""1240011""","Seymour School District",6,"Female",85,2522,2548,25,"41.2%","59.0%"
"=""1240011""","Seymour School District",6,"Male",88,2486,2513,27,"33.0%","54.8%"
"=""1240011""","Seymour School District",7,"Female",103,2547,2572,25,"36.9%","57.5%"
"=""1240011""","Seymour School District",7,"Male",85,2533,2550,17,"21.2%","43.9%"
"=""1240011""","Seymour School District",8,"Female",96,2570,2582,13,"29.2%","47.3%"
"=""1240011""","Seymour School District",8,"Male",87,2538,2547,9,"26.4%","37.9%"
"=""1250011""","Sharon School District",4,"Female",6,"*","*","*","*","*"
"=""1250011""","Sharon School District",4,"Male",7,"*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Female","*","*","*","*","*","*"
"=""1250011""","Sharon School District",5,"Male","*","*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Female",8,"*","*","*","*","*"
"=""1250011""","Sharon School District",6,"Male",8,"*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Female",9,"*","*","*","*","*"
"=""1250011""","Sharon School District",7,"Male",6,"*","*","*","*","*"
