"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0890011""","New Britain School District",4,"Not Eligible For Lunch",96,2411,2436,25,"22.9%","45.9%"
"=""0890011""","New Britain School District",5,"Eligible For Lunch",586,2405,2412,7,"21.2%","38.8%"
"=""0890011""","New Britain School District",5,"Not Eligible For Lunch",119,2449,2455,5,"21.8%","39.1%"
"=""0890011""","New Britain School District",6,"Eligible For Lunch",532,2418,2418,0,"21.6%","37.2%"
"=""0890011""","New Britain School District",6,"Not Eligible For Lunch",98,2481,2495,14,"24.5%","45.5%"
"=""0890011""","New Britain School District",7,"Eligible For Lunch",479,2419,2439,20,"37.2%","54.6%"
"=""0890011""","New Britain School District",7,"Not Eligible For Lunch",75,2510,2526,15,"24.0%","49.1%"
"=""0890011""","New Britain School District",8,"Eligible For Lunch",463,2442,2448,6,"26.1%","42.1%"
"=""0890011""","New Britain School District",8,"Not Eligible For Lunch",91,2505,2506,1,"27.5%","43.1%"
"=""0900011""","New Canaan School District",4,"Not Eligible For Lunch",311,2498,2567,69,"77.5%","95.5%"
"=""0900011""","New Canaan School District",5,"Not Eligible For Lunch",316,2544,2571,27,"46.8%","69.0%"
"=""0900011""","New Canaan School District",6,"Not Eligible For Lunch",290,2572,2602,30,"53.4%","71.9%"
"=""0900011""","New Canaan School District",7,"Not Eligible For Lunch",343,2588,2619,32,"58.9%","75.9%"
"=""0900011""","New Canaan School District",8,"Not Eligible For Lunch",298,2619,2651,32,"61.1%","76.2%"
"=""0910011""","New Fairfield School District",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",4,"Not Eligible For Lunch",134,2463,2517,53,"52.2%","77.9%"
"=""0910011""","New Fairfield School District",5,"Eligible For Lunch",16,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",5,"Not Eligible For Lunch",119,2491,2533,42,"54.6%","78.5%"
"=""0910011""","New Fairfield School District",6,"Eligible For Lunch",14,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",6,"Not Eligible For Lunch",150,2537,2569,31,"49.3%","67.6%"
"=""0910011""","New Fairfield School District",7,"Eligible For Lunch",17,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",7,"Not Eligible For Lunch",156,2506,2566,60,"67.3%","88.9%"
"=""0910011""","New Fairfield School District",8,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0910011""","New Fairfield School District",8,"Not Eligible For Lunch",143,2565,2617,52,"70.6%","84.7%"
"=""0920011""","New Hartford School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",4,"Not Eligible For Lunch","*",2436,2486,50,"45.8%","76.1%"
"=""0920011""","New Hartford School District",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0920011""","New Hartford School District",5,"Not Eligible For Lunch",56,2505,2540,35,"44.6%","71.5%"
"=""0920011""","New Hartford School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0920011""","New Hartford School District",6,"Not Eligible For Lunch","*",2539,2536,-3,"13.8%","31.2%"
"=""0930011""","New Haven School District",4,"Eligible For Lunch",952,2356,2411,55,"36.7%","70.4%"
"=""0930011""","New Haven School District",4,"Not Eligible For Lunch",499,2398,2449,50,"37.3%","69.9%"
"=""0930011""","New Haven School District",5,"Eligible For Lunch",843,2388,2427,39,"47.4%","69.4%"
"=""0930011""","New Haven School District",5,"Not Eligible For Lunch",498,2431,2467,36,"46.0%","67.6%"
"=""0930011""","New Haven School District",6,"Eligible For Lunch",825,2421,2444,23,"36.0%","55.5%"
"=""0930011""","New Haven School District",6,"Not Eligible For Lunch",537,2467,2500,33,"44.5%","65.9%"
"=""0930011""","New Haven School District",7,"Eligible For Lunch",789,2441,2465,24,"37.3%","57.1%"
"=""0930011""","New Haven School District",7,"Not Eligible For Lunch",562,2479,2505,26,"39.0%","59.9%"
"=""0930011""","New Haven School District",8,"Eligible For Lunch",781,2443,2472,28,"42.8%","58.6%"
"=""0930011""","New Haven School District",8,"Not Eligible For Lunch",510,2487,2517,30,"45.7%","62.3%"
"=""0950011""","New London School District",4,"Eligible For Lunch",202,2392,2420,28,"19.3%","46.8%"
"=""0950011""","New London School District",4,"Not Eligible For Lunch",49,2419,2454,35,"26.5%","55.8%"
"=""0950011""","New London School District",5,"Eligible For Lunch",215,2423,2444,20,"30.7%","52.9%"
"=""0950011""","New London School District",5,"Not Eligible For Lunch",36,2459,2487,28,"30.6%","55.6%"
"=""0950011""","New London School District",6,"Eligible For Lunch",169,2442,2453,11,"24.9%","46.5%"
"=""0950011""","New London School District",6,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""0950011""","New London School District",7,"Eligible For Lunch",144,2446,2475,29,"38.9%","59.7%"
"=""0950011""","New London School District",7,"Not Eligible For Lunch",24,2497,2521,24,"33.3%","54.4%"
"=""0950011""","New London School District",8,"Eligible For Lunch",131,2467,2469,3,"25.2%","42.6%"
"=""0950011""","New London School District",8,"Not Eligible For Lunch",23,2481,2465,-17,"8.7%","22.3%"
"=""0960011""","New Milford School District",4,"Eligible For Lunch",71,2403,2457,54,"45.1%","72.5%"
"=""0960011""","New Milford School District",4,"Not Eligible For Lunch",218,2448,2498,49,"45.0%","74.2%"
"=""0960011""","New Milford School District",5,"Eligible For Lunch",67,2441,2482,41,"53.7%","73.3%"
"=""0960011""","New Milford School District",5,"Not Eligible For Lunch",230,2475,2531,56,"62.6%","85.6%"
"=""0960011""","New Milford School District",6,"Eligible For Lunch",73,2466,2481,14,"35.6%","51.2%"
"=""0960011""","New Milford School District",6,"Not Eligible For Lunch",223,2508,2532,24,"37.7%","57.5%"
"=""0960011""","New Milford School District",7,"Eligible For Lunch",54,2471,2503,32,"38.9%","63.8%"
"=""0960011""","New Milford School District",7,"Not Eligible For Lunch",229,2542,2577,35,"53.7%","72.4%"
"=""0960011""","New Milford School District",8,"Eligible For Lunch",60,2512,2496,-16,"20.0%","32.6%"
"=""0960011""","New Milford School District",8,"Not Eligible For Lunch",215,2551,2544,-6,"27.9%","39.7%"
"=""0940011""","Newington School District",4,"Eligible For Lunch",63,2428,2471,43,"33.3%","59.8%"
"=""0940011""","Newington School District",4,"Not Eligible For Lunch",229,2475,2514,38,"39.3%","66.8%"
"=""0940011""","Newington School District",5,"Eligible For Lunch",63,2468,2478,9,"19.0%","40.8%"
"=""0940011""","Newington School District",5,"Not Eligible For Lunch",233,2493,2508,16,"33.0%","50.3%"
"=""0940011""","Newington School District",6,"Eligible For Lunch",66,2481,2503,22,"47.0%","63.1%"
"=""0940011""","Newington School District",6,"Not Eligible For Lunch",240,2523,2557,34,"50.0%","68.3%"
"=""0940011""","Newington School District",7,"Eligible For Lunch",70,2523,2537,14,"35.7%","54.7%"
"=""0940011""","Newington School District",7,"Not Eligible For Lunch",249,2561,2570,8,"32.9%","50.3%"
"=""0940011""","Newington School District",8,"Eligible For Lunch",70,2531,2540,9,"34.3%","49.6%"
"=""0940011""","Newington School District",8,"Not Eligible For Lunch",239,2569,2575,5,"38.1%","50.2%"
"=""0970011""","Newtown School District",4,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0970011""","Newtown School District",4,"Not Eligible For Lunch",267,2461,2518,57,"52.1%","79.8%"
"=""0970011""","Newtown School District",5,"Eligible For Lunch",24,2468,2508,41,"54.2%","78.6%"
"=""0970011""","Newtown School District",5,"Not Eligible For Lunch",300,2500,2555,55,"66.0%","87.6%"
"=""0970011""","Newtown School District",6,"Eligible For Lunch",28,2472,2524,52,"57.1%","78.4%"
"=""0970011""","Newtown School District",6,"Not Eligible For Lunch",303,2530,2596,65,"75.9%","91.3%"
"=""0970011""","Newtown School District",7,"Eligible For Lunch",29,2547,2572,25,"55.2%","70.9%"
"=""0970011""","Newtown School District",7,"Not Eligible For Lunch",340,2593,2621,29,"57.4%","73.8%"
"=""0970011""","Newtown School District",8,"Eligible For Lunch",30,2564,2594,31,"43.3%","60.3%"
"=""0970011""","Newtown School District",8,"Not Eligible For Lunch",364,2616,2638,21,"50.0%","64.9%"
"=""0980011""","Norfolk School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"Eligible For Lunch",22,2426,2471,46,"31.8%","65.3%"
"=""0990011""","North Branford School District",4,"Not Eligible For Lunch",103,2448,2491,43,"36.9%","65.7%"
"=""0990011""","North Branford School District",5,"Eligible For Lunch",24,2446,2496,50,"62.5%","80.2%"
"=""0990011""","North Branford School District",5,"Not Eligible For Lunch",116,2475,2533,58,"65.5%","87.0%"
"=""0990011""","North Branford School District",6,"Eligible For Lunch",27,2473,2520,47,"59.3%","77.8%"
"=""0990011""","North Branford School District",6,"Not Eligible For Lunch",112,2521,2546,26,"42.0%","62.3%"
"=""0990011""","North Branford School District",7,"Eligible For Lunch",28,2519,2543,24,"46.4%","59.8%"
"=""0990011""","North Branford School District",7,"Not Eligible For Lunch",121,2530,2541,11,"30.6%","50.6%"
"=""0990011""","North Branford School District",8,"Eligible For Lunch",27,2482,2504,22,"40.7%","54.5%"
"=""0990011""","North Branford School District",8,"Not Eligible For Lunch",125,2538,2569,31,"48.8%","64.5%"
"=""1000011""","North Canaan School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Not Eligible For Lunch",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Eligible For Lunch",7,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Not Eligible For Lunch",23,2508,2546,38,"52.2%","72.1%"
"=""1000011""","North Canaan School District",7,"Eligible For Lunch",7,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Not Eligible For Lunch",17,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"Eligible For Lunch",23,2406,2471,65,"52.2%","83.4%"
"=""1010011""","North Haven School District",4,"Not Eligible For Lunch",179,2444,2513,69,"62.6%","90.9%"
"=""1010011""","North Haven School District",5,"Eligible For Lunch",37,2439,2485,45,"45.9%","79.4%"
"=""1010011""","North Haven School District",5,"Not Eligible For Lunch",182,2490,2542,52,"61.0%","85.8%"
"=""1010011""","North Haven School District",6,"Eligible For Lunch",43,2467,2515,48,"48.8%","76.9%"
"=""1010011""","North Haven School District",6,"Not Eligible For Lunch",210,2503,2563,60,"68.1%","88.8%"
"=""1010011""","North Haven School District",7,"Eligible For Lunch",35,2467,2544,76,"80.0%","96.7%"
"=""1010011""","North Haven School District",7,"Not Eligible For Lunch",178,2516,2597,81,"87.6%","100.0%"
"=""1010011""","North Haven School District",8,"Eligible For Lunch",43,2514,2568,54,"60.5%","78.7%"
"=""1010011""","North Haven School District",8,"Not Eligible For Lunch",200,2537,2617,80,"81.0%","95.1%"
"=""1020011""","North Stonington School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Not Eligible For Lunch","*",2525,2575,50,"60.0%","77.6%"
"=""1020011""","North Stonington School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Not Eligible For Lunch","*",2546,2604,58,"76.5%","95.2%"
"=""1020011""","North Stonington School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Not Eligible For Lunch",46,2548,2546,-2,"17.4%","28.6%"
"=""1020011""","North Stonington School District",7,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Not Eligible For Lunch",48,2530,2574,44,"56.3%","77.7%"
"=""1020011""","North Stonington School District",8,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Not Eligible For Lunch",39,2565,2600,35,"48.7%","70.3%"
"=""1030011""","Norwalk School District",4,"Eligible For Lunch",472,2396,2446,49,"37.5%","69.0%"
"=""1030011""","Norwalk School District",4,"Not Eligible For Lunch",356,2450,2508,58,"50.6%","82.2%"
"=""1030011""","Norwalk School District",5,"Eligible For Lunch",423,2439,2457,18,"32.2%","51.0%"
"=""1030011""","Norwalk School District",5,"Not Eligible For Lunch",343,2494,2525,31,"41.7%","64.1%"
"=""1030011""","Norwalk School District",6,"Eligible For Lunch",446,2453,2457,4,"22.6%","39.7%"
"=""1030011""","Norwalk School District",6,"Not Eligible For Lunch",351,2517,2528,11,"29.3%","47.7%"
"=""1030011""","Norwalk School District",7,"Eligible For Lunch",439,2454,2484,30,"41.0%","62.2%"
"=""1030011""","Norwalk School District",7,"Not Eligible For Lunch",344,2525,2554,30,"49.4%","66.8%"
"=""1030011""","Norwalk School District",8,"Eligible For Lunch",417,2456,2473,17,"34.1%","50.9%"
"=""1030011""","Norwalk School District",8,"Not Eligible For Lunch",324,2534,2553,19,"38.3%","56.0%"
"=""1040011""","Norwich School District",4,"Eligible For Lunch",255,2368,2423,55,"39.2%","69.9%"
"=""1040011""","Norwich School District",4,"Not Eligible For Lunch",76,2406,2466,60,"50.0%","79.2%"
"=""1040011""","Norwich School District",5,"Eligible For Lunch",262,2414,2444,29,"35.5%","58.9%"
"=""1040011""","Norwich School District",5,"Not Eligible For Lunch",66,2465,2504,39,"47.0%","71.6%"
"=""1040011""","Norwich School District",6,"Eligible For Lunch",226,2432,2449,18,"35.4%","54.6%"
"=""1040011""","Norwich School District",6,"Not Eligible For Lunch",82,2479,2507,28,"43.9%","61.4%"
"=""1040011""","Norwich School District",7,"Eligible For Lunch",274,2449,2473,24,"38.7%","58.2%"
"=""1040011""","Norwich School District",7,"Not Eligible For Lunch",62,2500,2516,17,"33.9%","56.3%"
"=""1040011""","Norwich School District",8,"Eligible For Lunch",264,2469,2489,20,"34.5%","51.4%"
"=""1040011""","Norwich School District",8,"Not Eligible For Lunch",76,2508,2521,13,"30.3%","48.4%"
"=""2630013""","Odyssey Community School District",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Not Eligible For Lunch",23,2420,2474,54,"30.4%","77.0%"
"=""2630013""","Odyssey Community School District",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Not Eligible For Lunch",25,2482,2459,-24,"0.0%","13.7%"
"=""2630013""","Odyssey Community School District",6,"Eligible For Lunch",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Eligible For Lunch",12,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Eligible For Lunch",8,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Not Eligible For Lunch",29,2558,2552,-6,"24.1%","37.7%"
"=""1060011""","Old Saybrook School District",4,"Eligible For Lunch",21,2418,2502,84,"71.4%","100.0%"
"=""1060011""","Old Saybrook School District",4,"Not Eligible For Lunch",77,2446,2527,81,"74.0%","100.0%"
"=""1060011""","Old Saybrook School District",5,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",5,"Not Eligible For Lunch",71,2525,2567,42,"56.3%","83.1%"
"=""1060011""","Old Saybrook School District",6,"Eligible For Lunch",18,"*","*","*","*","*"
"=""1060011""","Old Saybrook School District",6,"Not Eligible For Lunch",80,2522,2536,14,"30.0%","49.0%"
"=""1060011""","Old Saybrook School District",7,"Eligible For Lunch",21,2512,2554,42,"57.1%","73.6%"
"=""1060011""","Old Saybrook School District",7,"Not Eligible For Lunch",84,2533,2585,52,"66.7%","89.6%"
"=""1060011""","Old Saybrook School District",8,"Eligible For Lunch",21,2544,2532,-12,"23.8%","42.3%"
"=""1060011""","Old Saybrook School District",8,"Not Eligible For Lunch",94,2574,2582,8,"29.8%","43.3%"
"=""1070011""","Orange School District",4,"Eligible For Lunch",7,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Not Eligible For Lunch",151,2464,2511,47,"41.1%","72.3%"
"=""1070011""","Orange School District",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Not Eligible For Lunch",152,2519,2553,34,"49.3%","72.0%"
"=""1070011""","Orange School District",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1070011""","Orange School District",6,"Not Eligible For Lunch",186,2555,2595,40,"59.1%","77.8%"
"=""1080011""","Oxford School District",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1080011""","Oxford School District",4,"Not Eligible For Lunch",135,2465,2512,47,"40.7%","71.1%"
"=""1080011""","Oxford School District",5,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1080011""","Oxford School District",5,"Not Eligible For Lunch",152,2502,2534,32,"46.1%","69.5%"
"=""1080011""","Oxford School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1080011""","Oxford School District",6,"Not Eligible For Lunch",136,2510,2546,36,"41.2%","68.9%"
"=""1080011""","Oxford School District",7,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1080011""","Oxford School District",7,"Not Eligible For Lunch",144,2518,2571,52,"71.5%","89.1%"
"=""1080011""","Oxford School District",8,"Eligible For Lunch",16,"*","*","*","*","*"
"=""1080011""","Oxford School District",8,"Not Eligible For Lunch",143,2538,2557,19,"44.1%","58.4%"
"=""2830013""","Park City Prep Charter School District",5,"Eligible For Lunch","*",2397,2453,57,"64.4%","85.4%"
"=""2830013""","Park City Prep Charter School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"Eligible For Lunch",68,2399,2435,36,"45.6%","70.1%"
"=""2830013""","Park City Prep Charter School District",6,"Not Eligible For Lunch",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"Eligible For Lunch",57,2476,2511,35,"47.4%","67.1%"
"=""2830013""","Park City Prep Charter School District",7,"Not Eligible For Lunch",23,2468,2516,49,"47.8%","73.1%"
"=""2830013""","Park City Prep Charter School District",8,"Eligible For Lunch",48,2496,2549,52,"60.4%","73.0%"
"=""2830013""","Park City Prep Charter School District",8,"Not Eligible For Lunch",33,2546,2608,62,"78.8%","92.0%"
"=""1090011""","Plainfield School District",4,"Eligible For Lunch",85,2422,2468,47,"40.0%","70.5%"
"=""1090011""","Plainfield School District",4,"Not Eligible For Lunch",73,2442,2490,48,"34.2%","72.5%"
"=""1090011""","Plainfield School District",5,"Eligible For Lunch",78,2437,2472,35,"39.7%","67.4%"
"=""1090011""","Plainfield School District",5,"Not Eligible For Lunch",73,2484,2517,33,"39.7%","64.2%"
"=""1090011""","Plainfield School District",6,"Eligible For Lunch",77,2464,2537,73,"74.0%","95.4%"
"=""1090011""","Plainfield School District",6,"Not Eligible For Lunch",73,2482,2545,63,"71.2%","91.6%"
"=""1090011""","Plainfield School District",7,"Eligible For Lunch",88,2480,2522,42,"54.5%","73.1%"
"=""1090011""","Plainfield School District",7,"Not Eligible For Lunch",82,2502,2547,45,"58.5%","81.3%"
"=""1090011""","Plainfield School District",8,"Eligible For Lunch",90,2470,2541,71,"71.1%","87.5%"
"=""1090011""","Plainfield School District",8,"Not Eligible For Lunch",80,2504,2575,72,"77.5%","92.2%"
"=""1100011""","Plainville School District",4,"Eligible For Lunch",69,2442,2476,34,"20.3%","57.1%"
"=""1100011""","Plainville School District",4,"Not Eligible For Lunch",98,2457,2497,40,"32.7%","64.2%"
"=""1100011""","Plainville School District",5,"Eligible For Lunch",51,2455,2482,27,"25.5%","59.5%"
"=""1100011""","Plainville School District",5,"Not Eligible For Lunch",108,2488,2515,27,"38.0%","60.6%"
"=""1100011""","Plainville School District",6,"Eligible For Lunch",55,2481,2513,32,"38.2%","61.7%"
"=""1100011""","Plainville School District",6,"Not Eligible For Lunch",132,2519,2538,19,"36.4%","55.9%"
"=""1100011""","Plainville School District",7,"Eligible For Lunch",56,2482,2499,17,"26.8%","50.9%"
"=""1100011""","Plainville School District",7,"Not Eligible For Lunch",122,2506,2536,30,"42.6%","63.9%"
"=""1100011""","Plainville School District",8,"Eligible For Lunch",45,2470,2511,40,"51.1%","70.1%"
"=""1100011""","Plainville School District",8,"Not Eligible For Lunch",120,2497,2558,61,"67.5%","84.8%"
"=""1110011""","Plymouth School District",4,"Eligible For Lunch",40,2413,2457,44,"25.0%","64.6%"
"=""1110011""","Plymouth School District",4,"Not Eligible For Lunch",80,2438,2494,56,"43.8%","81.8%"
"=""1110011""","Plymouth School District",5,"Eligible For Lunch",27,2454,2511,56,"59.3%","81.1%"
"=""1110011""","Plymouth School District",5,"Not Eligible For Lunch",75,2488,2540,52,"60.0%","81.8%"
"=""1110011""","Plymouth School District",6,"Eligible For Lunch",46,2463,2480,17,"37.0%","56.0%"
"=""1110011""","Plymouth School District",6,"Not Eligible For Lunch",62,2508,2538,30,"43.5%","66.7%"
"=""1110011""","Plymouth School District",7,"Eligible For Lunch",26,2458,2513,55,"61.5%","80.3%"
"=""1110011""","Plymouth School District",7,"Not Eligible For Lunch",85,2494,2537,43,"50.6%","68.9%"
"=""1110011""","Plymouth School District",8,"Eligible For Lunch",33,2471,2514,43,"42.4%","67.3%"
"=""1110011""","Plymouth School District",8,"Not Eligible For Lunch",65,2530,2591,61,"69.2%","82.8%"
"=""1120011""","Pomfret School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1120011""","Pomfret School District",4,"Not Eligible For Lunch","*",2468,2522,53,"62.5%","83.9%"
"=""1120011""","Pomfret School District",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Not Eligible For Lunch",37,2518,2553,35,"51.4%","74.2%"
"=""1120011""","Pomfret School District",6,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1120011""","Pomfret School District",6,"Not Eligible For Lunch",40,2565,2593,28,"55.0%","73.6%"
"=""1120011""","Pomfret School District",7,"Eligible For Lunch",6,"*","*","*","*","*"
"=""1120011""","Pomfret School District",7,"Not Eligible For Lunch",38,2564,2592,29,"52.6%","69.0%"
"=""1120011""","Pomfret School District",8,"Eligible For Lunch",13,"*","*","*","*","*"
"=""1120011""","Pomfret School District",8,"Not Eligible For Lunch",35,2583,2584,1,"34.3%","44.6%"
"=""1130011""","Portland School District",4,"Eligible For Lunch",27,2424,2460,36,"11.1%","59.4%"
"=""1130011""","Portland School District",4,"Not Eligible For Lunch",64,2476,2519,43,"40.6%","71.1%"
"=""1130011""","Portland School District",5,"Eligible For Lunch",20,2467,2522,56,"70.0%","87.6%"
"=""1130011""","Portland School District",5,"Not Eligible For Lunch",85,2497,2546,49,"62.4%","85.8%"
"=""1130011""","Portland School District",6,"Eligible For Lunch",21,2529,2572,43,"61.9%","83.0%"
"=""1130011""","Portland School District",6,"Not Eligible For Lunch",82,2560,2604,43,"61.0%","79.3%"
"=""1130011""","Portland School District",7,"Eligible For Lunch",14,"*","*","*","*","*"
"=""1130011""","Portland School District",7,"Not Eligible For Lunch",90,2589,2609,20,"46.7%","63.7%"
"=""1130011""","Portland School District",8,"Eligible For Lunch",20,2525,2522,-4,"25.0%","48.1%"
"=""1130011""","Portland School District",8,"Not Eligible For Lunch",85,2588,2604,16,"36.5%","57.7%"
"=""1140011""","Preston School District",4,"Eligible For Lunch",8,"*","*","*","*","*"
"=""1140011""","Preston School District",4,"Not Eligible For Lunch",29,2458,2507,49,"51.7%","77.2%"
"=""1140011""","Preston School District",5,"Eligible For Lunch",10,"*","*","*","*","*"
"=""1140011""","Preston School District",5,"Not Eligible For Lunch",30,2515,2532,18,"33.3%","50.2%"
"=""1140011""","Preston School District",6,"Eligible For Lunch",9,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Not Eligible For Lunch",28,2538,2571,33,"39.3%","70.1%"
"=""1140011""","Preston School District",7,"Eligible For Lunch",11,"*","*","*","*","*"
"=""1140011""","Preston School District",7,"Not Eligible For Lunch",46,2554,2577,22,"43.5%","58.8%"
"=""1140011""","Preston School District",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""1140011""","Preston School District",8,"Not Eligible For Lunch",31,2601,2617,16,"38.7%","56.3%"
"=""1160011""","Putnam School District",4,"Eligible For Lunch",44,2398,2492,94,"72.7%","97.4%"
"=""1160011""","Putnam School District",4,"Not Eligible For Lunch",28,2422,2523,101,"89.3%","100.0%"
"=""1160011""","Putnam School District",5,"Eligible For Lunch",48,2447,2469,22,"35.4%","53.6%"
"=""1160011""","Putnam School District",5,"Not Eligible For Lunch",39,2481,2523,42,"53.8%","76.1%"
"=""1160011""","Putnam School District",6,"Eligible For Lunch",36,2470,2503,33,"33.3%","65.8%"
"=""1160011""","Putnam School District",6,"Not Eligible For Lunch",40,2490,2513,23,"35.0%","55.6%"
"=""1160011""","Putnam School District",7,"Eligible For Lunch",46,2448,2492,44,"43.5%","66.4%"
"=""1160011""","Putnam School District",7,"Not Eligible For Lunch",35,2509,2535,26,"42.9%","68.4%"
"=""1160011""","Putnam School District",8,"Eligible For Lunch",45,2468,2491,24,"37.8%","56.0%"
"=""1160011""","Putnam School District",8,"Not Eligible For Lunch",34,2524,2548,24,"52.9%","66.8%"
"=""1170011""","Redding School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""1170011""","Redding School District",4,"Not Eligible For Lunch","*",2486,2553,67,"64.6%","91.9%"
"=""1170011""","Redding School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""1170011""","Redding School District",5,"Not Eligible For Lunch","*",2536,2551,15,"33.0%","52.0%"
"=""1170011""","Redding School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""1170011""","Redding School District",6,"Not Eligible For Lunch","*",2546,2578,32,"48.3%","67.8%"
"=""1170011""","Redding School District",7,"Not Eligible For Lunch",109,2583,2620,37,"62.4%","81.3%"
"=""1170011""","Redding School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""1170011""","Redding School District",8,"Not Eligible For Lunch","*",2567,2619,53,"69.4%","83.4%"
"=""2010012""","Regional School District 01",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"Eligible For Lunch",20,2535,2542,8,"20.0%","44.6%"
"=""2040012""","Regional School District 04",7,"Not Eligible For Lunch",125,2549,2560,11,"32.8%","48.7%"
"=""2040012""","Regional School District 04",8,"Eligible For Lunch",22,2513,2543,31,"54.5%","66.6%"
"=""2040012""","Regional School District 04",8,"Not Eligible For Lunch",133,2576,2607,31,"50.4%","69.4%"
"=""2050012""","Regional School District 05",7,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2050012""","Regional School District 05",7,"Not Eligible For Lunch",340,2589,2620,31,"54.7%","72.0%"
"=""2050012""","Regional School District 05",8,"Eligible For Lunch",15,"*","*","*","*","*"
"=""2050012""","Regional School District 05",8,"Not Eligible For Lunch",342,2587,2622,35,"62.9%","76.7%"
