"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1360011""","Sterling School District",4,"Math","Non-ELL",33,2410,2466,56,"42.4%","79.2%"
"=""1360011""","Sterling School District",5,"ELA","Non-ELL",45,2457,2508,51,"42.2%","66.2%"
"=""1360011""","Sterling School District",5,"Math","Non-ELL",45,2442,2493,50,"64.4%","84.3%"
"=""1360011""","Sterling School District",6,"ELA","Non-ELL",40,2497,2528,31,"40.0%","63.3%"
"=""1360011""","Sterling School District",6,"Math","Non-ELL",40,2468,2515,47,"50.0%","73.7%"
"=""1360011""","Sterling School District",7,"ELA","Non-ELL",59,2531,2574,43,"49.2%","69.6%"
"=""1360011""","Sterling School District",7,"Math","Non-ELL",58,2507,2538,31,"51.7%","67.7%"
"=""1360011""","Sterling School District",8,"ELA","Non-ELL",50,2544,2561,17,"26.0%","47.8%"
"=""1360011""","Sterling School District",8,"Math","Non-ELL",50,2496,2477,-18,"20.0%","35.0%"
"=""1370011""","Stonington School District",4,"ELA","Non-ELL",149,2479,2525,46,"51.7%","71.8%"
"=""1370011""","Stonington School District",4,"Math","Non-ELL",149,2463,2522,59,"54.4%","83.3%"
"=""1370011""","Stonington School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",5,"ELA","Non-ELL","*",2532,2565,33,"47.1%","65.1%"
"=""1370011""","Stonington School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",5,"Math","Non-ELL","*",2519,2548,28,"42.1%","65.9%"
"=""1370011""","Stonington School District",6,"ELA","Non-ELL",146,2547,2563,16,"36.3%","50.6%"
"=""1370011""","Stonington School District",6,"Math","Non-ELL",146,2532,2559,27,"39.7%","61.9%"
"=""1370011""","Stonington School District",7,"ELA","Non-ELL",161,2566,2577,12,"39.8%","52.9%"
"=""1370011""","Stonington School District",7,"Math","Non-ELL",161,2530,2578,48,"62.1%","82.3%"
"=""1370011""","Stonington School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",8,"ELA","Non-ELL","*",2570,2602,32,"51.9%","67.9%"
"=""1370011""","Stonington School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District",8,"Math","Non-ELL","*",2580,2590,10,"39.1%","52.0%"
"=""1380011""","Stratford School District",4,"ELA","ELL",25,2353,2444,91,"56.0%","87.3%"
"=""1380011""","Stratford School District",4,"ELA","Non-ELL",490,2412,2482,70,"56.1%","80.7%"
"=""1380011""","Stratford School District",4,"Math","ELL",25,2363,2443,80,"56.0%","90.5%"
"=""1380011""","Stratford School District",4,"Math","Non-ELL",490,2401,2472,72,"59.0%","88.2%"
"=""1380011""","Stratford School District",5,"ELA","ELL",26,2407,2454,47,"23.1%","62.0%"
"=""1380011""","Stratford School District",5,"ELA","Non-ELL",453,2474,2511,37,"34.4%","60.0%"
"=""1380011""","Stratford School District",5,"Math","ELL",28,2391,2440,49,"57.1%","81.0%"
"=""1380011""","Stratford School District",5,"Math","Non-ELL",453,2438,2481,43,"50.3%","70.9%"
"=""1380011""","Stratford School District",6,"ELA","ELL",17,"*","*","*","*","*"
"=""1380011""","Stratford School District",6,"ELA","Non-ELL",483,2497,2538,42,"50.1%","69.0%"
"=""1380011""","Stratford School District",6,"Math","ELL",17,"*","*","*","*","*"
"=""1380011""","Stratford School District",6,"Math","Non-ELL",482,2458,2505,47,"55.0%","75.7%"
"=""1380011""","Stratford School District",7,"ELA","ELL",11,"*","*","*","*","*"
"=""1380011""","Stratford School District",7,"ELA","Non-ELL",529,2533,2548,15,"30.1%","49.3%"
"=""1380011""","Stratford School District",7,"Math","ELL",12,"*","*","*","*","*"
"=""1380011""","Stratford School District",7,"Math","Non-ELL",529,2491,2500,9,"29.7%","47.6%"
"=""1380011""","Stratford School District",8,"ELA","ELL",15,"*","*","*","*","*"
"=""1380011""","Stratford School District",8,"ELA","Non-ELL",493,2549,2556,7,"27.6%","44.0%"
"=""1380011""","Stratford School District",8,"Math","ELL",16,"*","*","*","*","*"
"=""1380011""","Stratford School District",8,"Math","Non-ELL",488,2499,2503,4,"31.4%","45.2%"
"=""1390011""","Suffield School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",4,"ELA","Non-ELL","*",2454,2498,44,"48.4%","68.6%"
"=""1390011""","Suffield School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",4,"Math","Non-ELL","*",2434,2474,40,"30.8%","64.9%"
"=""1390011""","Suffield School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",5,"ELA","Non-ELL","*",2491,2546,56,"55.3%","74.5%"
"=""1390011""","Suffield School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",5,"Math","Non-ELL","*",2479,2503,23,"33.3%","53.2%"
"=""1390011""","Suffield School District",6,"ELA","Non-ELL",179,2543,2575,33,"46.9%","65.8%"
"=""1390011""","Suffield School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District",6,"Math","Non-ELL","*",2501,2558,57,"66.7%","85.8%"
"=""1390011""","Suffield School District",7,"ELA","Non-ELL",170,2579,2596,17,"38.8%","57.4%"
"=""1390011""","Suffield School District",7,"Math","Non-ELL",170,2541,2569,28,"47.1%","68.3%"
"=""1390011""","Suffield School District",8,"ELA","Non-ELL",171,2613,2605,-8,"30.4%","43.1%"
"=""1390011""","Suffield School District",8,"Math","Non-ELL",170,2586,2581,-5,"30.0%","43.1%"
"=""2690013""","The Bridge Academy District",7,"ELA","Non-ELL",48,2455,2490,35,"29.2%","52.1%"
"=""2690013""","The Bridge Academy District",7,"Math","Non-ELL",48,2426,2468,41,"54.2%","73.6%"
"=""2690013""","The Bridge Academy District",8,"ELA","ELL","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"ELA","Non-ELL","*",2497,2500,3,"20.8%","36.5%"
"=""2690013""","The Bridge Academy District",8,"Math","ELL","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"Math","Non-ELL","*",2459,2500,41,"45.8%","68.5%"
"=""9020022""","The Gilbert School District",7,"ELA","Non-ELL",75,2541,2556,15,"28.0%","45.3%"
"=""9020022""","The Gilbert School District",7,"Math","Non-ELL",76,2498,2518,20,"34.2%","51.8%"
"=""9020022""","The Gilbert School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",8,"ELA","Non-ELL","*",2534,2545,11,"27.5%","43.3%"
"=""9020022""","The Gilbert School District",8,"Math","ELL","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",8,"Math","Non-ELL","*",2487,2509,22,"39.7%","55.9%"
"=""1400011""","Thomaston School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",4,"ELA","Non-ELL","*",2407,2461,54,"41.7%","67.6%"
"=""1400011""","Thomaston School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",4,"Math","Non-ELL","*",2429,2465,36,"26.7%","58.0%"
"=""1400011""","Thomaston School District",5,"ELA","Non-ELL",71,2438,2496,59,"43.7%","68.5%"
"=""1400011""","Thomaston School District",5,"Math","Non-ELL",71,2466,2502,36,"46.5%","69.6%"
"=""1400011""","Thomaston School District",6,"ELA","Non-ELL",77,2512,2549,37,"41.6%","64.8%"
"=""1400011""","Thomaston School District",6,"Math","Non-ELL",77,2509,2549,40,"51.9%","76.3%"
"=""1400011""","Thomaston School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",7,"ELA","Non-ELL","*",2535,2567,32,"37.2%","62.1%"
"=""1400011""","Thomaston School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District",7,"Math","Non-ELL","*",2546,2569,22,"38.3%","59.4%"
"=""1400011""","Thomaston School District",8,"ELA","Non-ELL",68,2570,2591,22,"35.3%","59.4%"
"=""1400011""","Thomaston School District",8,"Math","Non-ELL",68,2542,2540,-2,"23.5%","35.2%"
"=""1410011""","Thompson School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1410011""","Thompson School District",4,"ELA","Non-ELL","*",2425,2437,12,"20.0%","37.8%"
"=""1410011""","Thompson School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1410011""","Thompson School District",4,"Math","Non-ELL","*",2429,2456,26,"20.0%","45.7%"
"=""1410011""","Thompson School District",5,"ELA","Non-ELL",78,2425,2479,54,"43.6%","69.2%"
"=""1410011""","Thompson School District",5,"Math","Non-ELL",78,2458,2470,13,"28.2%","47.2%"
"=""1410011""","Thompson School District",6,"ELA","Non-ELL",78,2502,2516,14,"30.8%","48.8%"
"=""1410011""","Thompson School District",6,"Math","Non-ELL",78,2469,2494,24,"32.1%","57.1%"
"=""1410011""","Thompson School District",7,"ELA","Non-ELL",77,2521,2519,-2,"15.6%","34.4%"
"=""1410011""","Thompson School District",7,"Math","Non-ELL",75,2496,2509,14,"32.0%","51.3%"
"=""1410011""","Thompson School District",8,"ELA","Non-ELL",67,2544,2538,-7,"13.4%","29.1%"
"=""1410011""","Thompson School District",8,"Math","Non-ELL",67,2512,2511,-1,"22.4%","41.2%"
"=""1420011""","Tolland School District",4,"ELA","Non-ELL",180,2464,2527,63,"60.6%","82.8%"
"=""1420011""","Tolland School District",4,"Math","Non-ELL",179,2474,2524,50,"52.5%","80.0%"
"=""1420011""","Tolland School District",5,"ELA","Non-ELL",183,2529,2564,35,"46.4%","64.1%"
"=""1420011""","Tolland School District",5,"Math","Non-ELL",182,2515,2541,25,"34.1%","59.1%"
"=""1420011""","Tolland School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",6,"ELA","Non-ELL","*",2557,2582,25,"42.5%","60.0%"
"=""1420011""","Tolland School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",6,"Math","Non-ELL","*",2544,2578,33,"51.5%","69.3%"
"=""1420011""","Tolland School District",7,"ELA","Non-ELL",216,2563,2585,22,"37.5%","57.3%"
"=""1420011""","Tolland School District",7,"Math","Non-ELL",217,2560,2588,28,"47.5%","66.6%"
"=""1420011""","Tolland School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",8,"ELA","Non-ELL","*",2576,2605,29,"44.7%","61.8%"
"=""1420011""","Tolland School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1420011""","Tolland School District",8,"Math","Non-ELL","*",2577,2616,39,"56.2%","75.1%"
"=""1430011""","Torrington School District",4,"ELA","ELL",26,2356,2406,51,"34.6%","65.4%"
"=""1430011""","Torrington School District",4,"ELA","Non-ELL",273,2433,2475,42,"37.0%","61.8%"
"=""1430011""","Torrington School District",4,"Math","ELL",26,2360,2405,45,"26.9%","60.5%"
"=""1430011""","Torrington School District",4,"Math","Non-ELL",274,2418,2458,40,"28.8%","61.3%"
"=""1430011""","Torrington School District",5,"ELA","ELL",25,2399,2458,59,"40.0%","69.3%"
"=""1430011""","Torrington School District",5,"ELA","Non-ELL",307,2481,2517,36,"35.5%","58.9%"
"=""1430011""","Torrington School District",5,"Math","ELL",25,2404,2432,28,"44.0%","59.9%"
"=""1430011""","Torrington School District",5,"Math","Non-ELL",306,2461,2490,30,"39.2%","60.0%"
"=""1430011""","Torrington School District",6,"ELA","ELL",13,"*","*","*","*","*"
"=""1430011""","Torrington School District",6,"ELA","Non-ELL",289,2501,2513,12,"27.0%","44.8%"
"=""1430011""","Torrington School District",6,"Math","ELL",15,"*","*","*","*","*"
"=""1430011""","Torrington School District",6,"Math","Non-ELL",289,2477,2492,15,"26.6%","47.8%"
"=""1430011""","Torrington School District",7,"ELA","ELL",10,"*","*","*","*","*"
"=""1430011""","Torrington School District",7,"ELA","Non-ELL",273,2512,2517,4,"22.7%","38.9%"
"=""1430011""","Torrington School District",7,"Math","ELL",12,"*","*","*","*","*"
"=""1430011""","Torrington School District",7,"Math","Non-ELL",271,2483,2482,-1,"23.2%","41.5%"
"=""1430011""","Torrington School District",8,"ELA","ELL",6,"*","*","*","*","*"
"=""1430011""","Torrington School District",8,"ELA","Non-ELL",279,2528,2547,20,"32.6%","51.5%"
"=""1430011""","Torrington School District",8,"Math","ELL",6,"*","*","*","*","*"
"=""1430011""","Torrington School District",8,"Math","Non-ELL",275,2494,2518,24,"40.4%","57.3%"
"=""2780013""","Trailblazers Academy District",6,"ELA","ELL","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"ELA","Non-ELL","*",2416,2410,-6,"10.8%","22.4%"
"=""2780013""","Trailblazers Academy District",6,"Math","ELL","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"Math","Non-ELL","*",2413,2379,-34,"8.1%","20.4%"
"=""2780013""","Trailblazers Academy District",7,"ELA","Non-ELL",31,2413,2444,31,"29.0%","50.9%"
"=""2780013""","Trailblazers Academy District",7,"Math","ELL","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"Math","Non-ELL","*",2406,2418,11,"29.0%","43.3%"
"=""2780013""","Trailblazers Academy District",8,"ELA","Non-ELL",36,2473,2493,19,"25.0%","52.4%"
"=""2780013""","Trailblazers Academy District",8,"Math","Non-ELL",33,2438,2449,10,"24.2%","39.7%"
"=""1440011""","Trumbull School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"ELA","Non-ELL","*",2480,2552,72,"70.2%","89.8%"
"=""1440011""","Trumbull School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"Math","Non-ELL","*",2483,2541,58,"61.0%","85.8%"
"=""1440011""","Trumbull School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",5,"ELA","Non-ELL","*",2518,2576,58,"61.6%","83.0%"
"=""1440011""","Trumbull School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",5,"Math","Non-ELL","*",2516,2559,43,"57.2%","80.0%"
"=""1440011""","Trumbull School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",6,"ELA","Non-ELL","*",2558,2602,45,"64.4%","78.9%"
"=""1440011""","Trumbull School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",6,"Math","Non-ELL","*",2542,2604,62,"74.7%","92.0%"
"=""1440011""","Trumbull School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",7,"ELA","Non-ELL","*",2550,2626,76,"72.4%","90.9%"
"=""1440011""","Trumbull School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",7,"Math","Non-ELL","*",2566,2619,54,"72.8%","90.6%"
"=""1440011""","Trumbull School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",8,"ELA","Non-ELL","*",2569,2642,73,"77.5%","92.2%"
"=""1440011""","Trumbull School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",8,"Math","Non-ELL","*",2562,2643,81,"84.7%","98.0%"
"=""3470015""","Unified School District #2",7,"ELA","Non-ELL","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",7,"Math","Non-ELL","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Math","Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Math","Non-ELL","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"ELA","Non-ELL",8,"*","*","*","*","*"
"=""1450011""","Union School District",5,"Math","Non-ELL",8,"*","*","*","*","*"
"=""1450011""","Union School District",6,"ELA","Non-ELL",6,"*","*","*","*","*"
"=""1450011""","Union School District",6,"Math","Non-ELL",6,"*","*","*","*","*"
"=""1450011""","Union School District",7,"ELA","Non-ELL",15,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Math","Non-ELL",15,"*","*","*","*","*"
"=""1450011""","Union School District",8,"ELA","Non-ELL",9,"*","*","*","*","*"
"=""1450011""","Union School District",8,"Math","Non-ELL",9,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"ELA","ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"ELA","Non-ELL",221,2407,2464,57,"47.1%","71.7%"
"=""1460011""","Vernon School District",4,"Math","ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",4,"Math","Non-ELL",219,2396,2466,71,"57.5%","87.9%"
"=""1460011""","Vernon School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",5,"ELA","Non-ELL","*",2460,2496,36,"38.9%","59.2%"
"=""1460011""","Vernon School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",5,"Math","Non-ELL","*",2434,2484,50,"54.1%","79.1%"
"=""1460011""","Vernon School District",6,"ELA","ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",6,"ELA","Non-ELL",221,2494,2511,18,"32.1%","50.4%"
"=""1460011""","Vernon School District",6,"Math","ELL",7,"*","*","*","*","*"
"=""1460011""","Vernon School District",6,"Math","Non-ELL",220,2464,2497,33,"40.5%","64.9%"
"=""1460011""","Vernon School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",7,"ELA","Non-ELL","*",2505,2546,41,"47.5%","68.5%"
"=""1460011""","Vernon School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",7,"Math","Non-ELL","*",2509,2529,20,"34.0%","55.1%"
"=""1460011""","Vernon School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",8,"ELA","Non-ELL","*",2511,2536,25,"36.6%","53.6%"
"=""1460011""","Vernon School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1460011""","Vernon School District",8,"Math","Non-ELL","*",2529,2522,-7,"25.1%","38.7%"
"=""1470011""","Voluntown School District",4,"ELA","Non-ELL",28,2457,2500,42,"39.3%","62.2%"
"=""1470011""","Voluntown School District",4,"Math","Non-ELL",28,2447,2493,46,"39.3%","73.7%"
"=""1470011""","Voluntown School District",5,"ELA","Non-ELL",30,2495,2527,32,"30.0%","53.4%"
"=""1470011""","Voluntown School District",5,"Math","Non-ELL",30,2484,2523,39,"46.7%","79.0%"
"=""1470011""","Voluntown School District",6,"ELA","Non-ELL",29,2523,2555,32,"41.4%","70.7%"
"=""1470011""","Voluntown School District",6,"Math","Non-ELL",29,2479,2537,58,"65.5%","87.5%"
"=""1470011""","Voluntown School District",7,"ELA","Non-ELL",27,2548,2584,36,"44.4%","62.2%"
"=""1470011""","Voluntown School District",7,"Math","Non-ELL",27,2526,2570,44,"55.6%","69.4%"
"=""1470011""","Voluntown School District",8,"ELA","Non-ELL",30,2578,2585,7,"30.0%","44.7%"
"=""1470011""","Voluntown School District",8,"Math","Non-ELL",30,2565,2594,29,"43.3%","66.2%"
"=""1480011""","Wallingford School District",4,"ELA","ELL",29,2355,2387,32,"20.7%","43.7%"
"=""1480011""","Wallingford School District",4,"ELA","Non-ELL",352,2434,2491,57,"50.3%","75.2%"
"=""1480011""","Wallingford School District",4,"Math","ELL",29,2384,2445,61,"44.8%","76.3%"
"=""1480011""","Wallingford School District",4,"Math","Non-ELL",353,2443,2492,48,"42.5%","72.3%"
"=""1480011""","Wallingford School District",5,"ELA","ELL",29,2397,2466,70,"48.3%","78.9%"
"=""1480011""","Wallingford School District",5,"ELA","Non-ELL",400,2481,2535,54,"51.0%","74.4%"
"=""1480011""","Wallingford School District",5,"Math","ELL",31,2418,2456,37,"45.2%","68.0%"
"=""1480011""","Wallingford School District",5,"Math","Non-ELL",400,2485,2523,38,"45.8%","70.6%"
"=""1480011""","Wallingford School District",6,"ELA","ELL",15,"*","*","*","*","*"
"=""1480011""","Wallingford School District",6,"ELA","Non-ELL",452,2513,2529,16,"31.9%","50.7%"
"=""1480011""","Wallingford School District",6,"Math","ELL",16,"*","*","*","*","*"
"=""1480011""","Wallingford School District",6,"Math","Non-ELL",454,2506,2521,15,"26.9%","48.3%"
"=""1480011""","Wallingford School District",7,"ELA","ELL",12,"*","*","*","*","*"
"=""1480011""","Wallingford School District",7,"ELA","Non-ELL",420,2526,2567,42,"47.9%","67.6%"
"=""1480011""","Wallingford School District",7,"Math","ELL",13,"*","*","*","*","*"
"=""1480011""","Wallingford School District",7,"Math","Non-ELL",419,2532,2556,24,"39.6%","60.1%"
"=""1480011""","Wallingford School District",8,"ELA","ELL",7,"*","*","*","*","*"
"=""1480011""","Wallingford School District",8,"ELA","Non-ELL",449,2554,2588,34,"45.9%","66.0%"
"=""1480011""","Wallingford School District",8,"Math","ELL",7,"*","*","*","*","*"
"=""1480011""","Wallingford School District",8,"Math","Non-ELL",448,2555,2567,13,"37.1%","55.0%"
"=""1510011""","Waterbury School District",4,"ELA","ELL",143,2312,2371,60,"37.8%","64.8%"
"=""1510011""","Waterbury School District",4,"ELA","Non-ELL",1133,2384,2430,46,"32.0%","61.4%"
"=""1510011""","Waterbury School District",4,"Math","ELL",164,2318,2382,63,"42.1%","75.2%"
"=""1510011""","Waterbury School District",4,"Math","Non-ELL",1135,2379,2434,55,"39.8%","73.6%"
"=""1510011""","Waterbury School District",5,"ELA","ELL",162,2349,2398,50,"32.7%","62.0%"
"=""1510011""","Waterbury School District",5,"ELA","Non-ELL",1131,2428,2466,38,"29.7%","56.2%"
"=""1510011""","Waterbury School District",5,"Math","ELL",176,2373,2389,16,"27.3%","46.5%"
"=""1510011""","Waterbury School District",5,"Math","Non-ELL",1132,2438,2448,9,"21.5%","40.9%"
"=""1510011""","Waterbury School District",6,"ELA","ELL",122,2374,2396,22,"25.4%","47.7%"
"=""1510011""","Waterbury School District",6,"ELA","Non-ELL",1129,2453,2472,19,"27.9%","48.9%"
"=""1510011""","Waterbury School District",6,"Math","ELL",137,2376,2373,-4,"26.3%","39.8%"
"=""1510011""","Waterbury School District",6,"Math","Non-ELL",1128,2435,2444,8,"28.2%","45.2%"
"=""1510011""","Waterbury School District",7,"ELA","ELL",159,2365,2406,41,"28.3%","54.4%"
"=""1510011""","Waterbury School District",7,"ELA","Non-ELL",1114,2460,2501,41,"42.6%","62.9%"
"=""1510011""","Waterbury School District",7,"Math","ELL",161,2341,2370,29,"37.9%","56.7%"
"=""1510011""","Waterbury School District",7,"Math","Non-ELL",1114,2438,2458,20,"34.0%","52.7%"
"=""1510011""","Waterbury School District",8,"ELA","ELL",122,2388,2423,35,"34.4%","53.4%"
"=""1510011""","Waterbury School District",8,"ELA","Non-ELL",1082,2489,2515,27,"35.0%","55.7%"
"=""1510011""","Waterbury School District",8,"Math","ELL",124,2376,2397,21,"30.6%","49.1%"
"=""1510011""","Waterbury School District",8,"Math","Non-ELL",1083,2465,2471,6,"27.4%","43.4%"
"=""1520011""","Waterford School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",4,"ELA","Non-ELL","*",2466,2514,48,"46.9%","72.3%"
"=""1520011""","Waterford School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",4,"Math","Non-ELL","*",2462,2507,45,"39.5%","70.8%"
"=""1520011""","Waterford School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",5,"ELA","Non-ELL","*",2486,2533,47,"50.3%","69.4%"
"=""1520011""","Waterford School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",5,"Math","Non-ELL","*",2473,2517,44,"55.6%","78.2%"
"=""1520011""","Waterford School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",6,"ELA","Non-ELL","*",2518,2557,39,"46.9%","69.4%"
"=""1520011""","Waterford School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",6,"Math","Non-ELL","*",2507,2551,44,"59.7%","78.4%"
"=""1520011""","Waterford School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",7,"ELA","Non-ELL","*",2550,2579,29,"45.0%","61.0%"
"=""1520011""","Waterford School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",7,"Math","Non-ELL","*",2530,2553,23,"40.2%","59.3%"
"=""1520011""","Waterford School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",8,"ELA","Non-ELL","*",2578,2589,11,"34.2%","51.1%"
"=""1520011""","Waterford School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1520011""","Waterford School District",8,"Math","Non-ELL","*",2549,2558,10,"38.4%","51.2%"
"=""1530011""","Watertown School District",4,"ELA","ELL",6,"*","*","*","*","*"
"=""1530011""","Watertown School District",4,"ELA","Non-ELL",197,2458,2511,53,"44.2%","72.5%"
"=""1530011""","Watertown School District",4,"Math","ELL",6,"*","*","*","*","*"
"=""1530011""","Watertown School District",4,"Math","Non-ELL",197,2454,2490,36,"32.5%","61.7%"
"=""1530011""","Watertown School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",5,"ELA","Non-ELL","*",2490,2528,38,"40.6%","63.3%"
"=""1530011""","Watertown School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",5,"Math","Non-ELL","*",2471,2489,18,"28.7%","52.4%"
"=""1530011""","Watertown School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",6,"ELA","Non-ELL","*",2500,2552,52,"54.2%","74.8%"
"=""1530011""","Watertown School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",6,"Math","Non-ELL","*",2484,2502,18,"31.5%","52.9%"
"=""1530011""","Watertown School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",7,"ELA","Non-ELL","*",2543,2585,42,"51.5%","70.3%"
"=""1530011""","Watertown School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",7,"Math","Non-ELL","*",2508,2555,47,"60.5%","79.7%"
"=""1530011""","Watertown School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",8,"ELA","Non-ELL","*",2570,2593,23,"39.2%","59.1%"
"=""1530011""","Watertown School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1530011""","Watertown School District",8,"Math","Non-ELL","*",2531,2545,14,"32.1%","52.0%"
"=""1550011""","West Hartford School District",4,"ELA","ELL",43,2367,2420,53,"32.6%","60.2%"
"=""1550011""","West Hartford School District",4,"ELA","Non-ELL",633,2477,2532,55,"54.5%","77.1%"
"=""1550011""","West Hartford School District",4,"Math","ELL",50,2377,2441,64,"50.0%","83.3%"
"=""1550011""","West Hartford School District",4,"Math","Non-ELL",631,2469,2522,54,"57.4%","82.4%"
"=""1550011""","West Hartford School District",5,"ELA","ELL",27,2394,2440,46,"25.9%","52.8%"
"=""1550011""","West Hartford School District",5,"ELA","Non-ELL",694,2527,2562,35,"44.4%","65.3%"
"=""1550011""","West Hartford School District",5,"Math","ELL",28,2409,2439,30,"46.4%","67.8%"
"=""1550011""","West Hartford School District",5,"Math","Non-ELL",693,2508,2547,39,"54.5%","76.6%"
"=""1550011""","West Hartford School District",6,"ELA","ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",6,"ELA","Non-ELL",707,2555,2573,18,"41.6%","57.4%"
"=""1550011""","West Hartford School District",6,"Math","ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",6,"Math","Non-ELL",705,2546,2565,19,"38.9%","57.8%"
"=""1550011""","West Hartford School District",7,"ELA","ELL",19,"*","*","*","*","*"
