"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0940011""","Newington School District",8,"Non-High Needs",217,2577,2583,6,"38.7%","50.9%"
"=""0970011""","Newtown School District",4,"High Needs",43,2424,2477,53,"32.6%","67.2%"
"=""0970011""","Newtown School District",4,"Non-High Needs",242,2465,2522,57,"53.7%","80.1%"
"=""0970011""","Newtown School District",5,"High Needs",58,2442,2478,36,"46.6%","72.7%"
"=""0970011""","Newtown School District",5,"Non-High Needs",266,2509,2568,58,"69.2%","90.1%"
"=""0970011""","Newtown School District",6,"High Needs",59,2461,2503,42,"52.5%","69.2%"
"=""0970011""","Newtown School District",6,"Non-High Needs",272,2539,2608,69,"79.0%","94.7%"
"=""0970011""","Newtown School District",7,"High Needs",50,2516,2534,18,"42.0%","59.1%"
"=""0970011""","Newtown School District",7,"Non-High Needs",319,2600,2631,30,"59.6%","75.8%"
"=""0970011""","Newtown School District",8,"High Needs",48,2547,2573,26,"41.7%","56.7%"
"=""0970011""","Newtown School District",8,"Non-High Needs",346,2621,2643,22,"50.6%","65.7%"
"=""0980011""","Norfolk School District",4,"High Needs",7,"*","*","*","*","*"
"=""0980011""","Norfolk School District",4,"Non-High Needs",9,"*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"High Needs","*","*","*","*","*","*"
"=""0980011""","Norfolk School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""0990011""","North Branford School District",4,"High Needs",37,2407,2451,45,"35.1%","64.0%"
"=""0990011""","North Branford School District",4,"Non-High Needs",88,2459,2502,43,"36.4%","66.4%"
"=""0990011""","North Branford School District",5,"High Needs",37,2432,2476,45,"62.2%","78.0%"
"=""0990011""","North Branford School District",5,"Non-High Needs",103,2484,2545,60,"66.0%","88.7%"
"=""0990011""","North Branford School District",6,"High Needs",40,2469,2497,28,"47.5%","65.2%"
"=""0990011""","North Branford School District",6,"Non-High Needs",99,2529,2559,30,"44.4%","65.3%"
"=""0990011""","North Branford School District",7,"High Needs",51,2489,2513,24,"47.1%","62.7%"
"=""0990011""","North Branford School District",7,"Non-High Needs",98,2549,2556,7,"26.5%","46.9%"
"=""0990011""","North Branford School District",8,"High Needs",41,2470,2487,17,"34.1%","50.7%"
"=""0990011""","North Branford School District",8,"Non-High Needs",111,2549,2583,34,"52.3%","67.2%"
"=""1000011""","North Canaan School District",4,"High Needs",8,"*","*","*","*","*"
"=""1000011""","North Canaan School District",4,"Non-High Needs",11,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"High Needs",6,"*","*","*","*","*"
"=""1000011""","North Canaan School District",5,"Non-High Needs",13,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District",6,"Non-High Needs",21,2516,2553,37,"52.4%","71.4%"
"=""1000011""","North Canaan School District",7,"High Needs",9,"*","*","*","*","*"
"=""1000011""","North Canaan School District",7,"Non-High Needs",15,"*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"High Needs","*","*","*","*","*","*"
"=""1000011""","North Canaan School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""1010011""","North Haven School District",4,"High Needs",49,2383,2446,63,"53.1%","81.4%"
"=""1010011""","North Haven School District",4,"Non-High Needs",153,2457,2528,70,"64.1%","92.9%"
"=""1010011""","North Haven School District",5,"High Needs",53,2428,2476,48,"50.9%","80.1%"
"=""1010011""","North Haven School District",5,"Non-High Needs",166,2499,2551,52,"60.8%","86.3%"
"=""1010011""","North Haven School District",6,"High Needs",62,2458,2502,45,"51.6%","74.3%"
"=""1010011""","North Haven School District",6,"Non-High Needs",191,2510,2572,62,"69.1%","90.9%"
"=""1010011""","North Haven School District",7,"High Needs",45,2462,2535,73,"75.6%","92.8%"
"=""1010011""","North Haven School District",7,"Non-High Needs",168,2520,2603,82,"89.3%","100.0%"
"=""1010011""","North Haven School District",8,"High Needs",55,2501,2548,47,"54.5%","73.5%"
"=""1010011""","North Haven School District",8,"Non-High Needs",188,2542,2625,84,"84.0%","97.6%"
"=""1020011""","North Stonington School District",4,"High Needs","*","*","*","*","*","*"
"=""1020011""","North Stonington School District",4,"Non-High Needs","*",2525,2575,50,"60.0%","77.6%"
"=""1020011""","North Stonington School District",5,"High Needs",6,"*","*","*","*","*"
"=""1020011""","North Stonington School District",5,"Non-High Needs",50,2547,2606,58,"76.0%","94.9%"
"=""1020011""","North Stonington School District",6,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",6,"Non-High Needs",44,2553,2552,-1,"15.9%","27.5%"
"=""1020011""","North Stonington School District",7,"High Needs",11,"*","*","*","*","*"
"=""1020011""","North Stonington School District",7,"Non-High Needs",47,2531,2575,43,"55.3%","77.0%"
"=""1020011""","North Stonington School District",8,"High Needs",13,"*","*","*","*","*"
"=""1020011""","North Stonington School District",8,"Non-High Needs",36,2571,2608,37,"50.0%","73.2%"
"=""1030011""","Norwalk School District",4,"High Needs",513,2396,2446,50,"37.4%","68.9%"
"=""1030011""","Norwalk School District",4,"Non-High Needs",315,2458,2516,58,"52.4%","84.0%"
"=""1030011""","Norwalk School District",5,"High Needs",469,2437,2455,18,"31.3%","50.8%"
"=""1030011""","Norwalk School District",5,"Non-High Needs",297,2505,2539,33,"44.4%","66.5%"
"=""1030011""","Norwalk School District",6,"High Needs",477,2452,2455,3,"22.2%","39.1%"
"=""1030011""","Norwalk School District",6,"Non-High Needs",320,2525,2539,14,"30.6%","49.4%"
"=""1030011""","Norwalk School District",7,"High Needs",493,2450,2479,29,"40.2%","60.7%"
"=""1030011""","Norwalk School District",7,"Non-High Needs",290,2544,2575,31,"52.4%","70.3%"
"=""1030011""","Norwalk School District",8,"High Needs",450,2453,2470,17,"33.1%","50.4%"
"=""1030011""","Norwalk School District",8,"Non-High Needs",291,2547,2567,20,"40.2%","57.3%"
"=""1040011""","Norwich School District",4,"High Needs",268,2367,2423,55,"39.6%","70.1%"
"=""1040011""","Norwich School District",4,"Non-High Needs",63,2415,2475,61,"50.8%","80.4%"
"=""1040011""","Norwich School District",5,"High Needs",265,2414,2444,30,"35.8%","59.1%"
"=""1040011""","Norwich School District",5,"Non-High Needs",63,2469,2507,38,"46.0%","71.5%"
"=""1040011""","Norwich School District",6,"High Needs",238,2430,2446,16,"34.0%","53.2%"
"=""1040011""","Norwich School District",6,"Non-High Needs",70,2491,2526,35,"50.0%","67.4%"
"=""1040011""","Norwich School District",7,"High Needs",281,2448,2471,23,"37.7%","57.2%"
"=""1040011""","Norwich School District",7,"Non-High Needs",55,2513,2535,22,"38.2%","61.1%"
"=""1040011""","Norwich School District",8,"High Needs",268,2469,2488,19,"34.0%","50.6%"
"=""1040011""","Norwich School District",8,"Non-High Needs",72,2511,2527,16,"31.9%","51.1%"
"=""2630013""","Odyssey Community School District",4,"High Needs",15,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",4,"Non-High Needs",23,2420,2474,54,"30.4%","77.0%"
"=""2630013""","Odyssey Community School District",5,"High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",5,"Non-High Needs",22,2495,2477,-18,"0.0%","14.0%"
"=""2630013""","Odyssey Community School District",6,"High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",6,"Non-High Needs",19,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"High Needs",14,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",7,"Non-High Needs",17,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"High Needs",10,"*","*","*","*","*"
"=""2630013""","Odyssey Community School District",8,"Non-High Needs",27,2561,2555,-5,"25.9%","40.4%"
"=""1060011""","Old Saybrook School District",4,"High Needs",29,2401,2488,88,"79.3%","100.0%"
"=""1060011""","Old Saybrook School District",4,"Non-High Needs",69,2457,2536,79,"71.0%","99.3%"
"=""1060011""","Old Saybrook School District",5,"High Needs",21,2451,2489,39,"42.9%","69.6%"
"=""1060011""","Old Saybrook School District",5,"Non-High Needs",66,2532,2575,42,"57.6%","83.9%"
"=""1060011""","Old Saybrook School District",6,"High Needs",26,2469,2468,-1,"19.2%","39.0%"
"=""1060011""","Old Saybrook School District",6,"Non-High Needs",72,2531,2548,17,"30.6%","50.4%"
"=""1060011""","Old Saybrook School District",7,"High Needs",33,2482,2527,45,"54.5%","70.1%"
"=""1060011""","Old Saybrook School District",7,"Non-High Needs",72,2550,2603,53,"69.4%","93.9%"
"=""1060011""","Old Saybrook School District",8,"High Needs",31,2520,2515,-5,"22.6%","41.0%"
"=""1060011""","Old Saybrook School District",8,"Non-High Needs",84,2587,2594,7,"31.0%","43.9%"
"=""1070011""","Orange School District",4,"High Needs",18,"*","*","*","*","*"
"=""1070011""","Orange School District",4,"Non-High Needs",140,2469,2518,49,"42.9%","74.1%"
"=""1070011""","Orange School District",5,"High Needs",19,"*","*","*","*","*"
"=""1070011""","Orange School District",5,"Non-High Needs",142,2525,2560,35,"50.7%","73.0%"
"=""1070011""","Orange School District",6,"High Needs",21,2469,2490,21,"38.1%","62.7%"
"=""1070011""","Orange School District",6,"Non-High Needs",174,2561,2603,42,"60.9%","79.5%"
"=""1080011""","Oxford School District",4,"High Needs",30,2393,2455,62,"43.3%","77.0%"
"=""1080011""","Oxford School District",4,"Non-High Needs",117,2479,2525,46,"41.0%","70.4%"
"=""1080011""","Oxford School District",5,"High Needs",35,2465,2486,21,"34.3%","53.6%"
"=""1080011""","Oxford School District",5,"Non-High Needs",130,2511,2545,34,"47.7%","72.1%"
"=""1080011""","Oxford School District",6,"High Needs",28,2457,2474,17,"28.6%","49.8%"
"=""1080011""","Oxford School District",6,"Non-High Needs",119,2522,2560,38,"43.7%","72.0%"
"=""1080011""","Oxford School District",7,"High Needs",22,2422,2455,33,"50.0%","68.4%"
"=""1080011""","Oxford School District",7,"Non-High Needs",135,2527,2579,52,"72.6%","90.5%"
"=""1080011""","Oxford School District",8,"High Needs",30,2483,2501,18,"40.0%","57.0%"
"=""1080011""","Oxford School District",8,"Non-High Needs",129,2548,2568,20,"44.2%","59.0%"
"=""2830013""","Park City Prep Charter School District",5,"High Needs","*",2397,2453,57,"64.4%","85.4%"
"=""2830013""","Park City Prep Charter School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",6,"High Needs",68,2399,2435,36,"45.6%","70.1%"
"=""2830013""","Park City Prep Charter School District",6,"Non-High Needs",19,"*","*","*","*","*"
"=""2830013""","Park City Prep Charter School District",7,"High Needs",57,2476,2511,35,"47.4%","67.1%"
"=""2830013""","Park City Prep Charter School District",7,"Non-High Needs",23,2468,2516,49,"47.8%","73.1%"
"=""2830013""","Park City Prep Charter School District",8,"High Needs",48,2496,2549,52,"60.4%","73.0%"
"=""2830013""","Park City Prep Charter School District",8,"Non-High Needs",33,2546,2608,62,"78.8%","92.0%"
"=""1090011""","Plainfield School District",4,"High Needs",94,2414,2462,48,"37.2%","71.1%"
"=""1090011""","Plainfield School District",4,"Non-High Needs",64,2457,2503,46,"37.5%","72.0%"
"=""1090011""","Plainfield School District",5,"High Needs",81,2439,2474,34,"39.5%","66.4%"
"=""1090011""","Plainfield School District",5,"Non-High Needs",70,2483,2516,33,"40.0%","65.1%"
"=""1090011""","Plainfield School District",6,"High Needs",82,2460,2532,72,"74.4%","95.0%"
"=""1090011""","Plainfield School District",6,"Non-High Needs",68,2489,2552,63,"70.6%","91.9%"
"=""1090011""","Plainfield School District",7,"High Needs",98,2473,2517,44,"56.1%","74.8%"
"=""1090011""","Plainfield School District",7,"Non-High Needs",72,2514,2557,43,"56.9%","80.2%"
"=""1090011""","Plainfield School District",8,"High Needs",98,2465,2535,70,"69.4%","85.6%"
"=""1090011""","Plainfield School District",8,"Non-High Needs",72,2514,2588,74,"80.6%","95.3%"
"=""1100011""","Plainville School District",4,"High Needs",93,2431,2470,39,"24.7%","60.6%"
"=""1100011""","Plainville School District",4,"Non-High Needs",74,2475,2512,37,"31.1%","62.0%"
"=""1100011""","Plainville School District",5,"High Needs",61,2445,2469,24,"23.0%","57.1%"
"=""1100011""","Plainville School District",5,"Non-High Needs",98,2497,2526,29,"40.8%","62.2%"
"=""1100011""","Plainville School District",6,"High Needs",72,2470,2494,24,"30.6%","54.3%"
"=""1100011""","Plainville School District",6,"Non-High Needs",115,2531,2554,22,"40.9%","59.7%"
"=""1100011""","Plainville School District",7,"High Needs",70,2468,2486,17,"30.0%","51.0%"
"=""1100011""","Plainville School District",7,"Non-High Needs",108,2518,2549,32,"42.6%","65.5%"
"=""1100011""","Plainville School District",8,"High Needs",57,2442,2492,50,"54.4%","74.0%"
"=""1100011""","Plainville School District",8,"Non-High Needs",108,2515,2573,58,"67.6%","84.4%"
"=""1110011""","Plymouth School District",4,"High Needs",50,2399,2445,46,"26.0%","67.2%"
"=""1110011""","Plymouth School District",4,"Non-High Needs",70,2451,2507,56,"45.7%","82.4%"
"=""1110011""","Plymouth School District",5,"High Needs",36,2454,2509,55,"58.3%","80.3%"
"=""1110011""","Plymouth School District",5,"Non-High Needs",66,2493,2544,52,"60.6%","82.3%"
"=""1110011""","Plymouth School District",6,"High Needs",50,2458,2472,14,"34.0%","54.1%"
"=""1110011""","Plymouth School District",6,"Non-High Needs",58,2515,2549,34,"46.6%","69.1%"
"=""1110011""","Plymouth School District",7,"High Needs",32,2436,2487,51,"59.4%","76.6%"
"=""1110011""","Plymouth School District",7,"Non-High Needs",79,2506,2550,44,"50.6%","69.6%"
"=""1110011""","Plymouth School District",8,"High Needs",39,2459,2505,46,"43.6%","66.2%"
"=""1110011""","Plymouth School District",8,"Non-High Needs",59,2545,2605,60,"71.2%","85.1%"
"=""1120011""","Pomfret School District",4,"High Needs",7,"*","*","*","*","*"
"=""1120011""","Pomfret School District",4,"Non-High Needs",28,2473,2529,56,"64.3%","85.6%"
"=""1120011""","Pomfret School District",5,"High Needs",14,"*","*","*","*","*"
"=""1120011""","Pomfret School District",5,"Non-High Needs",34,2532,2568,36,"50.0%","74.2%"
"=""1120011""","Pomfret School District",6,"High Needs",11,"*","*","*","*","*"
"=""1120011""","Pomfret School District",6,"Non-High Needs",35,2581,2622,41,"62.9%","83.9%"
"=""1120011""","Pomfret School District",7,"High Needs",9,"*","*","*","*","*"
"=""1120011""","Pomfret School District",7,"Non-High Needs",35,2564,2595,31,"54.3%","71.8%"
"=""1120011""","Pomfret School District",8,"High Needs",17,"*","*","*","*","*"
"=""1120011""","Pomfret School District",8,"Non-High Needs",31,2594,2600,6,"35.5%","46.8%"
"=""1130011""","Portland School District",4,"High Needs",31,2419,2458,39,"16.1%","61.1%"
"=""1130011""","Portland School District",4,"Non-High Needs",60,2482,2524,42,"40.0%","71.0%"
"=""1130011""","Portland School District",5,"High Needs",27,2447,2493,46,"63.0%","79.6%"
"=""1130011""","Portland School District",5,"Non-High Needs",78,2506,2558,51,"64.1%","88.4%"
"=""1130011""","Portland School District",6,"High Needs",25,2512,2554,43,"60.0%","81.9%"
"=""1130011""","Portland School District",6,"Non-High Needs",78,2568,2611,43,"61.5%","79.5%"
"=""1130011""","Portland School District",7,"High Needs",21,2507,2526,18,"28.6%","51.1%"
"=""1130011""","Portland School District",7,"Non-High Needs",83,2597,2618,21,"48.2%","65.2%"
"=""1130011""","Portland School District",8,"High Needs",26,2503,2514,10,"34.6%","57.0%"
"=""1130011""","Portland School District",8,"Non-High Needs",79,2600,2613,13,"34.2%","55.6%"
"=""1140011""","Preston School District",4,"High Needs",16,"*","*","*","*","*"
"=""1140011""","Preston School District",4,"Non-High Needs",21,2479,2529,50,"57.1%","82.0%"
"=""1140011""","Preston School District",5,"High Needs",14,"*","*","*","*","*"
"=""1140011""","Preston School District",5,"Non-High Needs",26,2530,2549,19,"38.5%","52.8%"
"=""1140011""","Preston School District",6,"High Needs",13,"*","*","*","*","*"
"=""1140011""","Preston School District",6,"Non-High Needs",24,2542,2577,35,"45.8%","74.6%"
"=""1140011""","Preston School District",7,"High Needs",15,"*","*","*","*","*"
"=""1140011""","Preston School District",7,"Non-High Needs",42,2560,2583,23,"45.2%","60.5%"
"=""1140011""","Preston School District",8,"High Needs",17,"*","*","*","*","*"
"=""1140011""","Preston School District",8,"Non-High Needs",26,2639,2652,13,"42.3%","59.3%"
"=""1160011""","Putnam School District",4,"High Needs",45,2396,2490,94,"73.3%","97.5%"
"=""1160011""","Putnam School District",4,"Non-High Needs",27,2426,2528,102,"88.9%","100.0%"
"=""1160011""","Putnam School District",5,"High Needs",52,2442,2461,19,"32.7%","51.3%"
"=""1160011""","Putnam School District",5,"Non-High Needs",35,2492,2540,48,"60.0%","82.2%"
"=""1160011""","Putnam School District",6,"High Needs",41,2461,2491,30,"31.7%","62.4%"
"=""1160011""","Putnam School District",6,"Non-High Needs",35,2504,2529,25,"37.1%","58.1%"
"=""1160011""","Putnam School District",7,"High Needs",49,2446,2488,42,"42.9%","66.4%"
"=""1160011""","Putnam School District",7,"Non-High Needs",32,2518,2546,28,"43.8%","68.7%"
"=""1160011""","Putnam School District",8,"High Needs",46,2465,2489,24,"37.0%","56.1%"
"=""1160011""","Putnam School District",8,"Non-High Needs",33,2529,2553,24,"54.5%","67.0%"
"=""1170011""","Redding School District",4,"High Needs",15,"*","*","*","*","*"
"=""1170011""","Redding School District",4,"Non-High Needs",70,2501,2566,65,"64.3%","92.0%"
"=""1170011""","Redding School District",5,"High Needs",6,"*","*","*","*","*"
"=""1170011""","Redding School District",5,"Non-High Needs",88,2538,2555,17,"34.1%","53.8%"
"=""1170011""","Redding School District",6,"High Needs",19,"*","*","*","*","*"
"=""1170011""","Redding School District",6,"Non-High Needs",101,2555,2590,35,"51.5%","70.7%"
"=""1170011""","Redding School District",7,"High Needs",13,"*","*","*","*","*"
"=""1170011""","Redding School District",7,"Non-High Needs",96,2596,2632,36,"62.5%","81.0%"
"=""1170011""","Redding School District",8,"High Needs",14,"*","*","*","*","*"
"=""1170011""","Redding School District",8,"Non-High Needs",74,2581,2635,53,"73.0%","85.4%"
"=""2010012""","Regional School District 01",4,"High Needs","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",7,"High Needs","*","*","*","*","*","*"
"=""2010012""","Regional School District 01",8,"High Needs","*","*","*","*","*","*"
"=""2040012""","Regional School District 04",7,"High Needs",43,2507,2513,6,"25.6%","43.0%"
"=""2040012""","Regional School District 04",7,"Non-High Needs",102,2564,2577,12,"33.3%","50.3%"
"=""2040012""","Regional School District 04",8,"High Needs",35,2499,2522,23,"48.6%","60.6%"
"=""2040012""","Regional School District 04",8,"Non-High Needs",120,2587,2620,33,"51.7%","71.5%"
"=""2050012""","Regional School District 05",7,"High Needs",53,2505,2520,15,"32.1%","46.0%"
"=""2050012""","Regional School District 05",7,"Non-High Needs",304,2602,2635,34,"57.9%","75.8%"
"=""2050012""","Regional School District 05",8,"High Needs",54,2474,2483,9,"40.7%","54.7%"
"=""2050012""","Regional School District 05",8,"Non-High Needs",303,2603,2643,40,"66.0%","80.6%"
"=""2060012""","Regional School District 06",4,"High Needs","*","*","*","*","*","*"
"=""2060012""","Regional School District 06",4,"Non-High Needs","*",2479,2521,42,"44.8%","70.0%"
"=""2060012""","Regional School District 06",5,"High Needs",14,"*","*","*","*","*"
"=""2060012""","Regional School District 06",5,"Non-High Needs",37,2522,2552,30,"35.1%","65.3%"
"=""2060012""","Regional School District 06",6,"High Needs",15,"*","*","*","*","*"
"=""2060012""","Regional School District 06",6,"Non-High Needs",29,2512,2560,48,"72.4%","82.7%"
"=""2060012""","Regional School District 06",7,"High Needs",10,"*","*","*","*","*"
"=""2060012""","Regional School District 06",7,"Non-High Needs",38,2534,2568,34,"50.0%","67.8%"
"=""2060012""","Regional School District 06",8,"High Needs",19,"*","*","*","*","*"
"=""2060012""","Regional School District 06",8,"Non-High Needs",47,2569,2562,-7,"23.4%","37.3%"
"=""2070012""","Regional School District 07",7,"High Needs",27,2414,2449,35,"37.0%","50.0%"
"=""2070012""","Regional School District 07",7,"Non-High Needs",135,2572,2609,37,"58.5%","75.8%"
"=""2070012""","Regional School District 07",8,"High Needs",23,2517,2565,48,"52.2%","72.6%"
"=""2070012""","Regional School District 07",8,"Non-High Needs",101,2587,2639,52,"68.3%","85.1%"
"=""2080012""","Regional School District 08",7,"High Needs",50,2476,2488,12,"34.0%","55.9%"
"=""2080012""","Regional School District 08",7,"Non-High Needs",227,2581,2599,18,"38.8%","55.7%"
"=""2080012""","Regional School District 08",8,"High Needs",49,2506,2534,28,"36.7%","60.3%"
"=""2080012""","Regional School District 08",8,"Non-High Needs",223,2604,2626,22,"49.3%","63.8%"
"=""2100012""","Regional School District 10",4,"High Needs",21,2443,2503,60,"61.9%","85.2%"
"=""2100012""","Regional School District 10",4,"Non-High Needs",139,2486,2547,61,"61.2%","87.8%"
"=""2100012""","Regional School District 10",5,"High Needs",23,2451,2453,2,"17.4%","37.1%"
"=""2100012""","Regional School District 10",5,"Non-High Needs",153,2510,2527,16,"32.7%","53.2%"
"=""2100012""","Regional School District 10",6,"High Needs",32,2451,2453,2,"28.1%","41.5%"
"=""2100012""","Regional School District 10",6,"Non-High Needs",164,2542,2560,18,"31.7%","50.2%"
"=""2100012""","Regional School District 10",7,"High Needs",36,2482,2514,32,"36.1%","57.1%"
"=""2100012""","Regional School District 10",7,"Non-High Needs",178,2568,2596,28,"50.6%","69.3%"
"=""2100012""","Regional School District 10",8,"High Needs",26,2496,2513,17,"38.5%","49.9%"
"=""2100012""","Regional School District 10",8,"Non-High Needs",139,2586,2595,8,"32.4%","49.1%"
"=""2110012""","Regional School District 11",7,"High Needs",18,"*","*","*","*","*"
"=""2110012""","Regional School District 11",7,"Non-High Needs",22,2559,2572,13,"50.0%","58.4%"
"=""2110012""","Regional School District 11",8,"High Needs",15,"*","*","*","*","*"
"=""2110012""","Regional School District 11",8,"Non-High Needs",25,2522,2563,41,"56.0%","82.5%"
"=""2120012""","Regional School District 12",4,"High Needs",11,"*","*","*","*","*"
"=""2120012""","Regional School District 12",4,"Non-High Needs",42,2480,2543,63,"69.0%","89.8%"
"=""2120012""","Regional School District 12",5,"High Needs",12,"*","*","*","*","*"
"=""2120012""","Regional School District 12",5,"Non-High Needs",24,2520,2574,54,"75.0%","94.7%"
"=""2120012""","Regional School District 12",6,"High Needs",8,"*","*","*","*","*"
"=""2120012""","Regional School District 12",6,"Non-High Needs",39,2571,2598,27,"43.6%","65.8%"
"=""2120012""","Regional School District 12",7,"High Needs",13,"*","*","*","*","*"
"=""2120012""","Regional School District 12",7,"Non-High Needs",47,2537,2588,50,"63.8%","88.5%"
"=""2120012""","Regional School District 12",8,"High Needs",13,"*","*","*","*","*"
"=""2120012""","Regional School District 12",8,"Non-High Needs",45,2567,2618,51,"73.3%","88.8%"
"=""2130012""","Regional School District 13",4,"High Needs",20,2389,2444,54,"40.0%","73.6%"
"=""2130012""","Regional School District 13",4,"Non-High Needs",89,2466,2510,44,"37.1%","73.9%"
"=""2130012""","Regional School District 13",5,"High Needs",31,2451,2468,17,"32.3%","53.7%"
"=""2130012""","Regional School District 13",5,"Non-High Needs",102,2515,2542,27,"39.2%","60.1%"
"=""2130012""","Regional School District 13",6,"High Needs",22,2436,2478,41,"40.9%","70.2%"
"=""2130012""","Regional School District 13",6,"Non-High Needs",94,2517,2585,68,"78.7%","97.1%"
"=""2130012""","Regional School District 13",7,"High Needs",34,2486,2489,3,"11.8%","44.1%"
"=""2130012""","Regional School District 13",7,"Non-High Needs",126,2553,2570,17,"38.1%","58.4%"
"=""2130012""","Regional School District 13",8,"High Needs",33,2471,2496,26,"42.4%","56.0%"
"=""2130012""","Regional School District 13",8,"Non-High Needs",118,2571,2608,37,"63.6%","78.6%"
"=""2140012""","Regional School District 14",4,"High Needs",20,2392,2447,54,"45.0%","67.2%"
"=""2140012""","Regional School District 14",4,"Non-High Needs",79,2471,2516,45,"35.4%","68.2%"
"=""2140012""","Regional School District 14",5,"High Needs",33,2445,2460,16,"15.2%","45.0%"
"=""2140012""","Regional School District 14",5,"Non-High Needs",92,2523,2539,16,"34.8%","52.8%"
"=""2140012""","Regional School District 14",6,"High Needs",23,2459,2460,1,"26.1%","38.4%"
"=""2140012""","Regional School District 14",6,"Non-High Needs",83,2528,2553,25,"38.6%","60.1%"
"=""2140012""","Regional School District 14",7,"High Needs",25,2475,2482,7,"24.0%","48.3%"
"=""2140012""","Regional School District 14",7,"Non-High Needs",86,2533,2544,12,"31.4%","47.3%"
"=""2140012""","Regional School District 14",8,"High Needs",28,2494,2510,15,"39.3%","51.2%"
"=""2140012""","Regional School District 14",8,"Non-High Needs",73,2578,2591,13,"34.2%","56.9%"
"=""2150012""","Regional School District 15",4,"High Needs",51,2416,2443,28,"23.5%","54.5%"
"=""2150012""","Regional School District 15",4,"Non-High Needs",211,2494,2525,31,"36.5%","62.3%"
"=""2150012""","Regional School District 15",5,"High Needs",44,2456,2477,21,"29.5%","53.5%"
"=""2150012""","Regional School District 15",5,"Non-High Needs",226,2518,2559,40,"54.0%","77.0%"
"=""2150012""","Regional School District 15",6,"High Needs",67,2457,2466,9,"28.4%","51.0%"
"=""2150012""","Regional School District 15",6,"Non-High Needs",234,2538,2579,41,"50.4%","74.9%"
"=""2150012""","Regional School District 15",7,"High Needs",49,2480,2500,20,"42.9%","59.8%"
"=""2150012""","Regional School District 15",7,"Non-High Needs",252,2564,2606,42,"64.3%","80.6%"
"=""2150012""","Regional School District 15",8,"High Needs",51,2487,2503,16,"33.3%","47.5%"
"=""2150012""","Regional School District 15",8,"Non-High Needs",285,2605,2652,47,"69.5%","84.5%"
"=""2160012""","Regional School District 16",4,"High Needs",37,2421,2472,50,"35.1%","72.7%"
"=""2160012""","Regional School District 16",4,"Non-High Needs",100,2477,2520,43,"45.0%","73.5%"
"=""2160012""","Regional School District 16",5,"High Needs",45,2442,2477,35,"44.4%","63.1%"
"=""2160012""","Regional School District 16",5,"Non-High Needs",113,2504,2543,39,"57.5%","74.6%"
"=""2160012""","Regional School District 16",6,"High Needs",44,2469,2490,21,"38.6%","57.1%"
"=""2160012""","Regional School District 16",6,"Non-High Needs",119,2543,2562,19,"28.6%","53.6%"
"=""2160012""","Regional School District 16",7,"High Needs",42,2481,2519,38,"52.4%","74.6%"
"=""2160012""","Regional School District 16",7,"Non-High Needs",120,2548,2567,19,"30.8%","56.4%"
"=""2160012""","Regional School District 16",8,"High Needs",34,2458,2463,5,"38.2%","46.9%"
"=""2160012""","Regional School District 16",8,"Non-High Needs",124,2562,2583,21,"43.5%","59.8%"
"=""2170012""","Regional School District 17",4,"High Needs",37,2420,2475,55,"45.9%","77.3%"
"=""2170012""","Regional School District 17",4,"Non-High Needs",125,2481,2538,57,"56.0%","81.7%"
"=""2170012""","Regional School District 17",5,"High Needs",40,2434,2471,37,"47.5%","68.4%"
"=""2170012""","Regional School District 17",5,"Non-High Needs",136,2498,2546,48,"60.3%","81.8%"
"=""2170012""","Regional School District 17",6,"High Needs",35,2475,2532,56,"60.0%","85.8%"
"=""2170012""","Regional School District 17",6,"Non-High Needs",124,2555,2617,61,"75.8%","92.6%"
"=""2170012""","Regional School District 17",7,"High Needs",52,2482,2518,35,"50.0%","67.9%"
"=""2170012""","Regional School District 17",7,"Non-High Needs",153,2555,2581,26,"41.8%","62.1%"
"=""2170012""","Regional School District 17",8,"High Needs",44,2493,2485,-8,"40.9%","56.1%"
"=""2170012""","Regional School District 17",8,"Non-High Needs",137,2589,2613,24,"48.2%","66.6%"
"=""2180012""","Regional School District 18",4,"High Needs",15,"*","*","*","*","*"
