"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0000000""","State of Connecticut",4,"Math","Female",17874,2428,2478,50,"42.0%","72.4%"
"=""0000000""","State of Connecticut",4,"Math","Male",18607,2429,2481,52,"45.3%","74.3%"
"=""0000000""","State of Connecticut",5,"ELA","Female",18290,2486,2534,47,"47.5%","70.5%"
"=""0000000""","State of Connecticut",5,"ELA","Male",18670,2464,2507,43,"40.4%","64.2%"
"=""0000000""","State of Connecticut",5,"Math","Female",18363,2469,2502,33,"43.3%","65.7%"
"=""0000000""","State of Connecticut",5,"Math","Male",18747,2472,2504,32,"44.4%","66.1%"
"=""0000000""","State of Connecticut",6,"ELA","Female",17973,2523,2551,28,"43.0%","61.6%"
"=""0000000""","State of Connecticut",6,"ELA","Male",18958,2499,2528,29,"41.3%","60.3%"
"=""0000000""","State of Connecticut",6,"Math","Female",18017,2492,2524,32,"45.3%","65.7%"
"=""0000000""","State of Connecticut",6,"Math","Male",19017,2496,2521,26,"41.5%","60.5%"
"=""0000000""","State of Connecticut",7,"ELA","Female",18454,2543,2576,32,"44.1%","62.7%"
"=""0000000""","State of Connecticut",7,"ELA","Male",19547,2519,2549,30,"40.1%","59.0%"
"=""0000000""","State of Connecticut",7,"Math","Female",18471,2517,2542,26,"42.7%","62.0%"
"=""0000000""","State of Connecticut",7,"Math","Male",19572,2512,2539,27,"45.3%","63.5%"
"=""0000000""","State of Connecticut",8,"ELA","Female",18061,2564,2593,29,"45.1%","62.7%"
"=""0000000""","State of Connecticut",8,"ELA","Male",19076,2539,2563,24,"38.9%","57.0%"
"=""0000000""","State of Connecticut",8,"Math","Female",18088,2533,2559,26,"46.3%","62.7%"
"=""0000000""","State of Connecticut",8,"Math","Male",19108,2530,2549,19,"42.3%","57.4%"
"=""1360011""","Sterling School District",4,"ELA","Female",15,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"ELA","Male",18,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"Math","Female",15,"*","*","*","*","*"
"=""1360011""","Sterling School District",4,"Math","Male",18,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"ELA","Female",26,2476,2524,48,"46.2%","65.5%"
"=""1360011""","Sterling School District",5,"ELA","Male",19,"*","*","*","*","*"
"=""1360011""","Sterling School District",5,"Math","Female",26,2446,2490,44,"50.0%","75.3%"
"=""1360011""","Sterling School District",5,"Math","Male",19,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"ELA","Female",17,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"ELA","Male",23,2491,2517,26,"43.5%","62.5%"
"=""1360011""","Sterling School District",6,"Math","Female",17,"*","*","*","*","*"
"=""1360011""","Sterling School District",6,"Math","Male",23,2467,2510,43,"43.5%","72.1%"
"=""1360011""","Sterling School District",7,"ELA","Female",35,2536,2578,42,"45.7%","68.4%"
"=""1360011""","Sterling School District",7,"ELA","Male",24,2525,2569,45,"54.2%","71.4%"
"=""1360011""","Sterling School District",7,"Math","Female",35,2503,2529,26,"40.0%","59.9%"
"=""1360011""","Sterling School District",7,"Math","Male",23,2512,2552,40,"69.6%","79.6%"
"=""1360011""","Sterling School District",8,"ELA","Female",20,2555,2589,34,"35.0%","59.0%"
"=""1360011""","Sterling School District",8,"ELA","Male",30,2536,2542,6,"20.0%","40.3%"
"=""1360011""","Sterling School District",8,"Math","Female",20,2495,2496,1,"30.0%","51.8%"
"=""1360011""","Sterling School District",8,"Math","Male",30,2496,2465,-31,"13.3%","23.8%"
"=""1370011""","Stonington School District",4,"ELA","Female",60,2497,2539,42,"55.0%","73.5%"
"=""1370011""","Stonington School District",4,"ELA","Male",89,2467,2516,49,"49.4%","70.8%"
"=""1370011""","Stonington School District",4,"Math","Female",60,2467,2529,63,"55.0%","85.7%"
"=""1370011""","Stonington School District",4,"Math","Male",89,2460,2517,57,"53.9%","81.7%"
"=""1370011""","Stonington School District",5,"ELA","Female",74,2537,2573,36,"54.1%","68.5%"
"=""1370011""","Stonington School District",5,"ELA","Male",69,2523,2550,27,"37.7%","59.1%"
"=""1370011""","Stonington School District",5,"Math","Female",74,2515,2537,23,"33.8%","60.0%"
"=""1370011""","Stonington School District",5,"Math","Male",69,2520,2555,34,"50.7%","72.1%"
"=""1370011""","Stonington School District",6,"ELA","Female",72,2564,2577,13,"38.9%","52.7%"
"=""1370011""","Stonington School District",6,"ELA","Male",74,2529,2549,20,"33.8%","48.5%"
"=""1370011""","Stonington School District",6,"Math","Female",72,2532,2562,30,"47.2%","69.2%"
"=""1370011""","Stonington School District",6,"Math","Male",74,2532,2556,24,"32.4%","54.8%"
"=""1370011""","Stonington School District",7,"ELA","Female",78,2589,2606,16,"43.6%","55.4%"
"=""1370011""","Stonington School District",7,"ELA","Male",83,2544,2551,7,"36.1%","50.5%"
"=""1370011""","Stonington School District",7,"Math","Female",78,2538,2586,48,"60.3%","82.0%"
"=""1370011""","Stonington School District",7,"Math","Male",83,2524,2571,48,"63.9%","82.6%"
"=""1370011""","Stonington School District",8,"ELA","Female",61,2589,2614,26,"50.8%","64.5%"
"=""1370011""","Stonington School District",8,"ELA","Male",96,2555,2592,37,"53.1%","70.5%"
"=""1370011""","Stonington School District",8,"Math","Female",62,2581,2595,14,"45.2%","58.2%"
"=""1370011""","Stonington School District",8,"Math","Male",95,2577,2585,8,"35.8%","48.5%"
"=""1380011""","Stratford School District",4,"ELA","Female",259,2425,2492,67,"55.2%","81.1%"
"=""1380011""","Stratford School District",4,"ELA","Male",256,2392,2468,75,"57.0%","81.0%"
"=""1380011""","Stratford School District",4,"Math","Female",259,2402,2468,66,"52.5%","84.3%"
"=""1380011""","Stratford School District",4,"Math","Male",256,2395,2474,79,"65.2%","92.3%"
"=""1380011""","Stratford School District",5,"ELA","Female",254,2487,2530,43,"40.2%","67.0%"
"=""1380011""","Stratford School District",5,"ELA","Male",225,2451,2484,32,"26.7%","52.4%"
"=""1380011""","Stratford School District",5,"Math","Female",255,2435,2480,45,"52.2%","72.5%"
"=""1380011""","Stratford School District",5,"Math","Male",226,2436,2477,41,"49.1%","70.3%"
"=""1380011""","Stratford School District",6,"ELA","Female",232,2511,2548,37,"47.4%","68.0%"
"=""1380011""","Stratford School District",6,"ELA","Male",268,2480,2525,45,"51.1%","69.9%"
"=""1380011""","Stratford School District",6,"Math","Female",231,2457,2504,47,"55.0%","76.6%"
"=""1380011""","Stratford School District",6,"Math","Male",268,2457,2503,46,"54.1%","74.2%"
"=""1380011""","Stratford School District",7,"ELA","Female",271,2541,2554,13,"32.8%","50.4%"
"=""1380011""","Stratford School District",7,"ELA","Male",269,2520,2537,18,"27.1%","47.8%"
"=""1380011""","Stratford School District",7,"Math","Female",271,2489,2495,7,"26.2%","44.5%"
"=""1380011""","Stratford School District",7,"Math","Male",270,2490,2501,11,"33.7%","50.8%"
"=""1380011""","Stratford School District",8,"ELA","Female",243,2558,2571,14,"30.9%","50.5%"
"=""1380011""","Stratford School District",8,"ELA","Male",265,2536,2537,1,"24.2%","37.9%"
"=""1380011""","Stratford School District",8,"Math","Female",240,2498,2509,11,"35.8%","48.8%"
"=""1380011""","Stratford School District",8,"Math","Male",264,2496,2494,-2,"27.7%","42.2%"
"=""1390011""","Suffield School District",4,"ELA","Female",90,2470,2516,45,"46.7%","70.0%"
"=""1390011""","Suffield School District",4,"ELA","Male",70,2431,2473,42,"50.0%","66.6%"
"=""1390011""","Suffield School District",4,"Math","Female",90,2438,2479,41,"28.9%","65.5%"
"=""1390011""","Suffield School District",4,"Math","Male",71,2427,2467,40,"33.8%","64.7%"
"=""1390011""","Suffield School District",5,"ELA","Female",62,2498,2551,53,"56.5%","74.1%"
"=""1390011""","Suffield School District",5,"ELA","Male",72,2480,2540,60,"55.6%","75.8%"
"=""1390011""","Suffield School District",5,"Math","Female",62,2477,2494,17,"25.8%","47.6%"
"=""1390011""","Suffield School District",5,"Math","Male",72,2479,2509,30,"40.3%","59.3%"
"=""1390011""","Suffield School District",6,"ELA","Female",95,2546,2574,28,"47.4%","63.3%"
"=""1390011""","Suffield School District",6,"ELA","Male",84,2539,2577,38,"46.4%","68.7%"
"=""1390011""","Suffield School District",6,"Math","Female",95,2492,2548,56,"66.3%","86.3%"
"=""1390011""","Suffield School District",6,"Math","Male",83,2510,2569,59,"67.5%","85.4%"
"=""1390011""","Suffield School District",7,"ELA","Female",78,2584,2605,21,"42.3%","60.2%"
"=""1390011""","Suffield School District",7,"ELA","Male",92,2575,2589,14,"35.9%","54.9%"
"=""1390011""","Suffield School District",7,"Math","Female",78,2543,2570,27,"44.9%","65.7%"
"=""1390011""","Suffield School District",7,"Math","Male",92,2540,2568,28,"48.9%","70.5%"
"=""1390011""","Suffield School District",8,"ELA","Female",93,2617,2618,0,"33.3%","46.5%"
"=""1390011""","Suffield School District",8,"ELA","Male",78,2607,2590,-17,"26.9%","39.1%"
"=""1390011""","Suffield School District",8,"Math","Female",92,2589,2598,9,"32.6%","47.6%"
"=""1390011""","Suffield School District",8,"Math","Male",78,2583,2561,-22,"26.9%","37.7%"
"=""2690013""","The Bridge Academy District",7,"ELA","Female",24,2447,2483,36,"37.5%","54.0%"
"=""2690013""","The Bridge Academy District",7,"ELA","Male",24,2463,2498,35,"20.8%","50.1%"
"=""2690013""","The Bridge Academy District",7,"Math","Female",24,2409,2462,53,"62.5%","83.6%"
"=""2690013""","The Bridge Academy District",7,"Math","Male",24,2444,2474,30,"45.8%","63.6%"
"=""2690013""","The Bridge Academy District",8,"ELA","Female",24,2500,2504,4,"20.8%","34.7%"
"=""2690013""","The Bridge Academy District",8,"ELA","Male",25,2486,2492,6,"24.0%","41.1%"
"=""2690013""","The Bridge Academy District",8,"Math","Female",24,2462,2510,48,"50.0%","73.6%"
"=""2690013""","The Bridge Academy District",8,"Math","Male",25,2451,2481,30,"40.0%","60.9%"
"=""9020022""","The Gilbert School District",7,"ELA","Female",32,2553,2555,3,"21.9%","41.2%"
"=""9020022""","The Gilbert School District",7,"ELA","Male",43,2532,2556,24,"32.6%","48.4%"
"=""9020022""","The Gilbert School District",7,"Math","Female",33,2491,2504,13,"27.3%","41.6%"
"=""9020022""","The Gilbert School District",7,"Math","Male",43,2503,2529,26,"39.5%","59.5%"
"=""9020022""","The Gilbert School District",8,"ELA","Female",44,2542,2550,9,"29.5%","44.8%"
"=""9020022""","The Gilbert School District",8,"ELA","Male",38,2517,2529,12,"23.7%","39.3%"
"=""9020022""","The Gilbert School District",8,"Math","Female",43,2489,2512,23,"41.9%","57.3%"
"=""9020022""","The Gilbert School District",8,"Math","Male",37,2477,2501,24,"40.5%","57.1%"
"=""1400011""","Thomaston School District",4,"ELA","Female",38,2424,2473,50,"42.1%","63.2%"
"=""1400011""","Thomaston School District",4,"ELA","Male",23,2378,2438,60,"39.1%","74.9%"
"=""1400011""","Thomaston School District",4,"Math","Female",38,2432,2465,34,"28.9%","55.1%"
"=""1400011""","Thomaston School District",4,"Math","Male",24,2414,2452,38,"20.8%","61.4%"
"=""1400011""","Thomaston School District",5,"ELA","Female",38,2434,2497,63,"44.7%","69.7%"
"=""1400011""","Thomaston School District",5,"ELA","Male",33,2442,2496,54,"42.4%","67.2%"
"=""1400011""","Thomaston School District",5,"Math","Female",38,2457,2494,36,"44.7%","67.5%"
"=""1400011""","Thomaston School District",5,"Math","Male",33,2477,2512,36,"48.5%","72.0%"
"=""1400011""","Thomaston School District",6,"ELA","Female",41,2539,2582,42,"53.7%","74.6%"
"=""1400011""","Thomaston School District",6,"ELA","Male",36,2482,2512,30,"27.8%","53.6%"
"=""1400011""","Thomaston School District",6,"Math","Female",41,2525,2569,44,"58.5%","87.2%"
"=""1400011""","Thomaston School District",6,"Math","Male",36,2491,2527,36,"44.4%","63.9%"
"=""1400011""","Thomaston School District",7,"ELA","Female",46,2543,2579,37,"43.5%","67.0%"
"=""1400011""","Thomaston School District",7,"ELA","Male",49,2523,2553,29,"32.7%","58.5%"
"=""1400011""","Thomaston School District",7,"Math","Female",47,2545,2565,20,"36.2%","60.1%"
"=""1400011""","Thomaston School District",7,"Math","Male",49,2539,2563,24,"38.8%","58.1%"
"=""1400011""","Thomaston School District",8,"ELA","Female",34,2595,2616,21,"41.2%","65.6%"
"=""1400011""","Thomaston School District",8,"ELA","Male",34,2545,2567,22,"29.4%","53.2%"
"=""1400011""","Thomaston School District",8,"Math","Female",34,2571,2568,-3,"23.5%","32.9%"
"=""1400011""","Thomaston School District",8,"Math","Male",34,2513,2512,-1,"23.5%","37.4%"
"=""1410011""","Thompson School District",4,"ELA","Female",32,2444,2455,10,"28.1%","39.5%"
"=""1410011""","Thompson School District",4,"ELA","Male",39,2408,2422,14,"12.8%","37.0%"
"=""1410011""","Thompson School District",4,"Math","Female",32,2432,2455,24,"21.9%","48.1%"
"=""1410011""","Thompson School District",4,"Math","Male",39,2427,2458,31,"20.5%","45.4%"
"=""1410011""","Thompson School District",5,"ELA","Female",34,2450,2500,50,"47.1%","68.9%"
"=""1410011""","Thompson School District",5,"ELA","Male",44,2406,2464,57,"40.9%","69.6%"
"=""1410011""","Thompson School District",5,"Math","Female",33,2464,2487,23,"33.3%","55.4%"
"=""1410011""","Thompson School District",5,"Math","Male",45,2452,2458,5,"24.4%","41.2%"
"=""1410011""","Thompson School District",6,"ELA","Female",36,2503,2514,11,"27.8%","46.8%"
"=""1410011""","Thompson School District",6,"ELA","Male",42,2502,2519,17,"33.3%","50.6%"
"=""1410011""","Thompson School District",6,"Math","Female",36,2466,2489,23,"30.6%","54.2%"
"=""1410011""","Thompson School District",6,"Math","Male",42,2472,2498,26,"33.3%","59.6%"
"=""1410011""","Thompson School District",7,"ELA","Female",34,2531,2539,8,"17.6%","34.0%"
"=""1410011""","Thompson School District",7,"ELA","Male",43,2513,2504,-9,"14.0%","34.8%"
"=""1410011""","Thompson School District",7,"Math","Female",34,2495,2514,20,"38.2%","59.9%"
"=""1410011""","Thompson School District",7,"Math","Male",41,2497,2505,9,"26.8%","44.2%"
"=""1410011""","Thompson School District",8,"ELA","Female",32,2530,2518,-13,"6.3%","23.0%"
"=""1410011""","Thompson School District",8,"ELA","Male",35,2558,2556,-1,"20.0%","34.6%"
"=""1410011""","Thompson School District",8,"Math","Female",32,2484,2484,0,"21.9%","35.2%"
"=""1410011""","Thompson School District",8,"Math","Male",35,2538,2537,-2,"22.9%","46.7%"
"=""1420011""","Tolland School District",4,"ELA","Female",86,2463,2532,69,"66.3%","87.1%"
"=""1420011""","Tolland School District",4,"ELA","Male",94,2464,2522,57,"55.3%","78.9%"
"=""1420011""","Tolland School District",4,"Math","Female",85,2467,2521,54,"58.8%","83.5%"
"=""1420011""","Tolland School District",4,"Math","Male",94,2480,2526,46,"46.8%","76.8%"
"=""1420011""","Tolland School District",5,"ELA","Female",83,2541,2576,36,"49.4%","65.3%"
"=""1420011""","Tolland School District",5,"ELA","Male",100,2519,2553,34,"44.0%","63.0%"
"=""1420011""","Tolland School District",5,"Math","Female",82,2509,2531,21,"28.0%","53.9%"
"=""1420011""","Tolland School District",5,"Math","Male",100,2520,2549,29,"39.0%","63.4%"
"=""1420011""","Tolland School District",6,"ELA","Female",97,2575,2589,14,"38.1%","52.5%"
"=""1420011""","Tolland School District",6,"ELA","Male",104,2539,2575,35,"46.2%","66.3%"
"=""1420011""","Tolland School District",6,"Math","Female",97,2539,2575,36,"51.5%","70.5%"
"=""1420011""","Tolland School District",6,"Math","Male",104,2549,2580,30,"51.0%","67.5%"
"=""1420011""","Tolland School District",7,"ELA","Female",115,2572,2599,27,"37.4%","59.7%"
"=""1420011""","Tolland School District",7,"ELA","Male",101,2553,2570,17,"37.6%","54.5%"
"=""1420011""","Tolland School District",7,"Math","Female",115,2563,2587,24,"45.2%","65.1%"
"=""1420011""","Tolland School District",7,"Math","Male",102,2557,2590,33,"50.0%","68.4%"
"=""1420011""","Tolland School District",8,"ELA","Female",120,2595,2619,24,"43.3%","59.4%"
"=""1420011""","Tolland School District",8,"ELA","Male",107,2554,2589,35,"45.8%","64.0%"
"=""1420011""","Tolland School District",8,"Math","Female",120,2580,2619,38,"53.3%","73.9%"
"=""1420011""","Tolland School District",8,"Math","Male",108,2572,2612,39,"59.3%","76.5%"
"=""1430011""","Torrington School District",4,"ELA","Female",152,2431,2475,45,"39.5%","62.6%"
"=""1430011""","Torrington School District",4,"ELA","Male",147,2421,2461,41,"34.0%","61.6%"
"=""1430011""","Torrington School District",4,"Math","Female",152,2406,2444,38,"27.0%","58.9%"
"=""1430011""","Torrington School District",4,"Math","Male",148,2420,2463,42,"30.4%","63.5%"
"=""1430011""","Torrington School District",5,"ELA","Female",149,2483,2525,41,"40.3%","62.2%"
"=""1430011""","Torrington School District",5,"ELA","Male",183,2468,2503,35,"32.2%","57.6%"
"=""1430011""","Torrington School District",5,"Math","Female",148,2449,2485,35,"45.3%","64.8%"
"=""1430011""","Torrington School District",5,"Math","Male",183,2462,2487,25,"35.0%","56.1%"
"=""1430011""","Torrington School District",6,"ELA","Female",161,2511,2518,7,"23.6%","40.7%"
"=""1430011""","Torrington School District",6,"ELA","Male",141,2479,2500,21,"31.2%","50.0%"
"=""1430011""","Torrington School District",6,"Math","Female",162,2471,2490,19,"30.2%","51.5%"
"=""1430011""","Torrington School District",6,"Math","Male",142,2476,2483,7,"21.8%","41.5%"
"=""1430011""","Torrington School District",7,"ELA","Female",127,2520,2529,9,"27.6%","42.5%"
"=""1430011""","Torrington School District",7,"ELA","Male",156,2501,2501,-0,"17.3%","34.8%"
"=""1430011""","Torrington School District",7,"Math","Female",126,2482,2480,-3,"20.6%","39.9%"
"=""1430011""","Torrington School District",7,"Math","Male",157,2478,2479,1,"25.5%","42.1%"
"=""1430011""","Torrington School District",8,"ELA","Female",120,2536,2553,18,"32.5%","51.2%"
"=""1430011""","Torrington School District",8,"ELA","Male",165,2517,2537,21,"31.5%","51.0%"
"=""1430011""","Torrington School District",8,"Math","Female",120,2485,2510,25,"37.5%","55.1%"
"=""1430011""","Torrington School District",8,"Math","Male",161,2495,2516,20,"41.0%","57.1%"
"=""2780013""","Trailblazers Academy District",6,"ELA","Female",16,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"ELA","Male",22,2421,2420,-1,"13.6%","26.7%"
"=""2780013""","Trailblazers Academy District",6,"Math","Female",17,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",6,"Math","Male",22,2416,2382,-35,"9.1%","18.3%"
"=""2780013""","Trailblazers Academy District",7,"ELA","Female",13,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"ELA","Male",18,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"Math","Female",14,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"Math","Male",18,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"ELA","Female",18,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"ELA","Male",18,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"Math","Female",15,"*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"Math","Male",18,"*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"ELA","Female",209,2481,2552,71,"70.8%","90.1%"
"=""1440011""","Trumbull School District",4,"ELA","Male",255,2477,2550,72,"69.0%","89.3%"
"=""1440011""","Trumbull School District",4,"Math","Female",210,2475,2532,56,"58.6%","84.4%"
"=""1440011""","Trumbull School District",4,"Math","Male",256,2488,2546,58,"62.5%","86.5%"
"=""1440011""","Trumbull School District",5,"ELA","Female",226,2531,2591,59,"65.5%","86.5%"
"=""1440011""","Trumbull School District",5,"ELA","Male",249,2504,2561,57,"57.0%","79.1%"
"=""1440011""","Trumbull School District",5,"Math","Female",225,2515,2560,45,"56.4%","80.3%"
"=""1440011""","Trumbull School District",5,"Math","Male",250,2516,2557,41,"56.8%","78.9%"
"=""1440011""","Trumbull School District",6,"ELA","Female",257,2572,2616,44,"66.9%","81.7%"
"=""1440011""","Trumbull School District",6,"ELA","Male",249,2543,2588,45,"61.8%","76.2%"
"=""1440011""","Trumbull School District",6,"Math","Female",257,2540,2605,65,"76.7%","94.8%"
"=""1440011""","Trumbull School District",6,"Math","Male",251,2542,2602,60,"72.9%","89.3%"
"=""1440011""","Trumbull School District",7,"ELA","Female",245,2567,2645,77,"76.3%","94.4%"
"=""1440011""","Trumbull School District",7,"ELA","Male",243,2531,2605,74,"67.9%","86.7%"
"=""1440011""","Trumbull School District",7,"Math","Female",246,2577,2629,52,"73.2%","90.7%"
"=""1440011""","Trumbull School District",7,"Math","Male",243,2553,2607,54,"71.6%","90.1%"
"=""1440011""","Trumbull School District",8,"ELA","Female",199,2584,2655,71,"79.4%","93.3%"
"=""1440011""","Trumbull School District",8,"ELA","Male",209,2552,2628,76,"75.6%","90.8%"
"=""1440011""","Trumbull School District",8,"Math","Female",199,2563,2653,90,"87.9%","100.0%"
"=""1440011""","Trumbull School District",8,"Math","Male",209,2559,2632,73,"81.8%","95.7%"
"=""3470015""","Unified School District #2",7,"ELA","Male","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",7,"Math","Male","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"ELA","Female","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"ELA","Male","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Math","Female","*","*","*","*","*","*"
"=""3470015""","Unified School District #2",8,"Math","Male","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"ELA","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",4,"Math","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"ELA","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"ELA","Male","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Math","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",5,"Math","Male","*","*","*","*","*","*"
"=""1450011""","Union School District",6,"ELA","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",6,"ELA","Male","*","*","*","*","*","*"
"=""1450011""","Union School District",6,"Math","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",6,"Math","Male","*","*","*","*","*","*"
"=""1450011""","Union School District",7,"ELA","Female",7,"*","*","*","*","*"
"=""1450011""","Union School District",7,"ELA","Male",8,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Math","Female",7,"*","*","*","*","*"
"=""1450011""","Union School District",7,"Math","Male",8,"*","*","*","*","*"
"=""1450011""","Union School District",8,"ELA","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"ELA","Male","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"Math","Female","*","*","*","*","*","*"
"=""1450011""","Union School District",8,"Math","Male","*","*","*","*","*","*"
"=""1460011""","Vernon School District",4,"ELA","Female",105,2423,2470,47,"39.0%","65.0%"
"=""1460011""","Vernon School District",4,"ELA","Male",123,2389,2455,66,"52.8%","76.2%"
"=""1460011""","Vernon School District",4,"Math","Female",105,2408,2468,60,"50.5%","83.9%"
"=""1460011""","Vernon School District",4,"Math","Male",121,2385,2463,78,"61.2%","89.4%"
"=""1460011""","Vernon School District",5,"ELA","Female",111,2470,2514,43,"46.8%","65.4%"
"=""1460011""","Vernon School District",5,"ELA","Male",113,2446,2475,30,"31.0%","52.8%"
"=""1460011""","Vernon School District",5,"Math","Female",111,2434,2483,48,"54.1%","79.4%"
"=""1460011""","Vernon School District",5,"Math","Male",112,2432,2483,52,"54.5%","78.7%"
"=""1460011""","Vernon School District",6,"ELA","Female",115,2512,2533,21,"37.4%","52.3%"
"=""1460011""","Vernon School District",6,"ELA","Male",113,2470,2487,17,"27.4%","49.0%"
"=""1460011""","Vernon School District",6,"Math","Female",114,2471,2509,38,"47.4%","69.6%"
"=""1460011""","Vernon School District",6,"Math","Male",113,2452,2482,30,"33.6%","61.1%"
"=""1460011""","Vernon School District",7,"ELA","Female",101,2528,2564,37,"45.5%","65.7%"
"=""1460011""","Vernon School District",7,"ELA","Male",106,2481,2525,44,"49.1%","70.4%"
"=""1460011""","Vernon School District",7,"Math","Female",101,2510,2527,17,"33.7%","53.8%"
"=""1460011""","Vernon School District",7,"Math","Male",106,2504,2525,21,"34.9%","56.3%"
"=""1460011""","Vernon School District",8,"ELA","Female",85,2510,2538,28,"32.9%","54.1%"
"=""1460011""","Vernon School District",8,"ELA","Male",103,2511,2534,23,"38.8%","53.8%"
"=""1460011""","Vernon School District",8,"Math","Female",85,2517,2509,-8,"23.5%","37.9%"
"=""1460011""","Vernon School District",8,"Math","Male",104,2538,2532,-6,"26.9%","39.6%"
"=""1470011""","Voluntown School District",4,"ELA","Female",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",4,"ELA","Male",16,"*","*","*","*","*"
"=""1470011""","Voluntown School District",4,"Math","Female",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",4,"Math","Male",16,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"ELA","Female",16,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"ELA","Male",14,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"Math","Female",16,"*","*","*","*","*"
"=""1470011""","Voluntown School District",5,"Math","Male",14,"*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"ELA","Female",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"ELA","Male",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"Math","Female",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",6,"Math","Male",17,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"ELA","Female",16,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"ELA","Male",11,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"Math","Female",16,"*","*","*","*","*"
"=""1470011""","Voluntown School District",7,"Math","Male",11,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"ELA","Female",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"ELA","Male",18,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"Math","Female",12,"*","*","*","*","*"
"=""1470011""","Voluntown School District",8,"Math","Male",18,"*","*","*","*","*"
"=""1480011""","Wallingford School District",4,"ELA","Female",178,2437,2493,56,"48.9%","73.4%"
"=""1480011""","Wallingford School District",4,"ELA","Male",203,2420,2474,54,"47.3%","72.3%"
"=""1480011""","Wallingford School District",4,"Math","Female",178,2433,2480,47,"38.2%","68.6%"
"=""1480011""","Wallingford School District",4,"Math","Male",204,2444,2495,51,"46.6%","76.1%"
"=""1480011""","Wallingford School District",5,"ELA","Female",205,2486,2541,55,"53.2%","77.6%"
"=""1480011""","Wallingford School District",5,"ELA","Male",224,2466,2520,55,"48.7%","72.0%"
"=""1480011""","Wallingford School District",5,"Math","Female",207,2478,2517,39,"48.8%","72.4%"
"=""1480011""","Wallingford School District",5,"Math","Male",224,2482,2519,36,"42.9%","68.6%"
"=""1480011""","Wallingford School District",6,"ELA","Female",231,2517,2531,14,"33.8%","48.9%"
"=""1480011""","Wallingford School District",6,"ELA","Male",236,2503,2522,20,"30.1%","53.3%"
"=""1480011""","Wallingford School District",6,"Math","Female",233,2495,2514,19,"29.2%","51.8%"
"=""1480011""","Wallingford School District",6,"Math","Male",237,2511,2522,11,"25.7%","45.0%"
"=""1480011""","Wallingford School District",7,"ELA","Female",218,2534,2573,39,"46.8%","67.2%"
"=""1480011""","Wallingford School District",7,"ELA","Male",214,2513,2554,42,"47.2%","65.9%"
"=""1480011""","Wallingford School District",7,"Math","Female",219,2535,2552,17,"34.2%","54.6%"
"=""1480011""","Wallingford School District",7,"Math","Male",213,2524,2553,29,"43.7%","63.7%"
