"Five-Year Graduation Rates, 2010-11"
"All Districts, Gender"

"",,,"Graduates",,"Non-Graduates",,,
"Norwich Free Academy District","High Needs",229,170,74.2,11,4.8,45,19.7
"Norwich Free Academy District","Hispanic",82,60,73.2,"*","*",20,24.4
"Norwich Free Academy District","Male",315,257,81.6,6,1.9,51,16.2
"Norwich Free Academy District","Non-ELL",593,488,82.3,12,2.0,90,15.2
"Norwich Free Academy District","Non-High Needs",399,350,87.7,"*","*",48,12.0
"Norwich Free Academy District","Non-Hispanic",546,460,84.2,10,1.8,73,13.4
"Norwich Free Academy District","Non-Special Education",534,459,86.0,"*","*",74,13.9
"Norwich Free Academy District","Not Eligible For Lunch",469,401,85.5,9,1.9,58,12.4
"Norwich Free Academy District","Asian",39,35,89.7,"*","*","*","*"
"Norwich Free Academy District","ELL","*","*","*","*","*","*","*"
"Norwich Free Academy District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwich Free Academy District","Special Education",94,61,64.9,11,11.7,19,20.2
"Norwich Free Academy District","White",412,353,85.7,6,1.5,50,12.1
"Norwich School District","All Students",36,13,36.1,"*","*",22,61.1
"Norwich School District","Black",14,"*","*","*","*",9,64.3
"Norwich School District","Eligible For Free Lunch",17,6,35.3,"*","*",11,64.7
"Norwich School District","Eligible For Lunch",22,8,36.4,"*","*",14,63.6
"Norwich School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwich School District","Female",13,"*","*","*","*",8,61.5
"Norwich School District","High Needs",27,11,40.7,"*","*",15,55.6
"Norwich School District","Hispanic","*","*","*","*","*","*","*"
"Norwich School District","Male",23,8,34.8,"*","*",14,60.9
"Norwich School District","Non-ELL",35,12,34.3,"*","*",22,62.9
"Norwich School District","Non-High Needs",9,"*","*","*","*",7,77.8
"Norwich School District","Non-Hispanic",33,12,36.4,"*","*",21,63.6
"Norwich School District","Non-Special Education",27,9,33.3,"*","*",18,66.7
"Norwich School District","Not Eligible For Lunch",14,"*","*","*","*",8,57.1
"Norwich School District","Asian","*","*","*","*","*","*","*"
"Norwich School District","ELL","*","*","*","*","*","*","*"
"Norwich School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Norwich School District","Special Education",9,"*","*","*","*","*","*"
"Norwich School District","White",17,7,41.2,"*","*",10,58.8
"Old Saybrook School District","All Students",122,115,94.3,"*","*","*","*"
"Old Saybrook School District","Black","*","*","*","*","*","*","*"
"Old Saybrook School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Eligible For Lunch",6,"*","*","*","*","*","*"
"Old Saybrook School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Female",60,59,98.3,"*","*","*","*"
"Old Saybrook School District","High Needs",16,11,68.8,"*","*","*","*"
"Old Saybrook School District","Hispanic","*","*","*","*","*","*","*"
"Old Saybrook School District","Male",62,56,90.3,"*","*","*","*"
"Old Saybrook School District","Non-ELL",121,114,94.2,"*","*","*","*"
"Old Saybrook School District","Non-High Needs",106,104,98.1,"*","*","*","*"
"Old Saybrook School District","Non-Hispanic",119,113,95.0,"*","*","*","*"
"Old Saybrook School District","Non-Special Education",112,110,98.2,"*","*","*","*"
"Old Saybrook School District","Not Eligible For Lunch",116,110,94.8,"*","*","*","*"
"Old Saybrook School District","Asian",7,7,100.0,"*","*","*","*"
"Old Saybrook School District","ELL","*","*","*","*","*","*","*"
"Old Saybrook School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Old Saybrook School District","Special Education",10,"*","*","*","*","*","*"
"Old Saybrook School District","White",110,105,95.5,"*","*","*","*"
"Oxford School District","All Students",155,149,96.1,"*","*","*","*"
"Oxford School District","Black","*","*","*","*","*","*","*"
"Oxford School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Oxford School District","Eligible For Lunch",6,6,100.0,"*","*","*","*"
"Oxford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Oxford School District","Female",76,74,97.4,"*","*","*","*"
"Oxford School District","High Needs",16,13,81.3,"*","*","*","*"
"Oxford School District","Hispanic","*","*","*","*","*","*","*"
"Oxford School District","Male",79,75,94.9,"*","*","*","*"
"Oxford School District","Non-ELL",155,149,96.1,"*","*","*","*"
"Oxford School District","Non-High Needs",139,136,97.8,"*","*","*","*"
"Oxford School District","Non-Hispanic",151,145,96.0,"*","*","*","*"
"Oxford School District","Non-Special Education",144,141,97.9,"*","*","*","*"
"Oxford School District","Not Eligible For Lunch",149,143,96.0,"*","*","*","*"
"Oxford School District","Asian","*","*","*","*","*","*","*"
"Oxford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Oxford School District","Special Education",11,8,72.7,"*","*","*","*"
"Oxford School District","White",144,138,95.8,"*","*","*","*"
"Plainfield School District","All Students",230,205,89.1,"*","*",20,8.7
"Plainfield School District","Black","*","*","*","*","*","*","*"
"Plainfield School District","Eligible For Free Lunch",31,21,67.7,"*","*",7,22.6
"Plainfield School District","Eligible For Lunch",47,35,74.5,"*","*",9,19.1
"Plainfield School District","Eligible For Reduced Lunch",16,14,87.5,"*","*","*","*"
"Plainfield School District","Female",127,113,89.0,"*","*",12,9.4
"Plainfield School District","High Needs",71,56,78.9,"*","*",11,15.5
"Plainfield School District","Hispanic","*","*","*","*","*","*","*"
"Plainfield School District","Male",103,92,89.3,"*","*",8,7.8
"Plainfield School District","Non-ELL",229,204,89.1,"*","*",20,8.7
"Plainfield School District","Non-High Needs",159,149,93.7,"*","*",9,5.7
"Plainfield School District","Non-Hispanic",225,201,89.3,"*","*",19,8.4
"Plainfield School District","Non-Special Education",192,175,91.1,"*","*",16,8.3
"Plainfield School District","Not Eligible For Lunch",183,170,92.9,"*","*",11,6.0
"Plainfield School District","Asian","*","*","*","*","*","*","*"
"Plainfield School District","ELL","*","*","*","*","*","*","*"
"Plainfield School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Plainfield School District","Special Education",38,30,78.9,"*","*","*","*"
"Plainfield School District","White",216,192,88.9,"*","*",19,8.8
"Plainville School District","All Students",233,211,90.6,"*","*",21,9.0
"Plainville School District","Black",12,11,91.7,"*","*","*","*"
"Plainville School District","Eligible For Free Lunch",15,9,60.0,"*","*",6,40.0
"Plainville School District","Eligible For Lunch",28,22,78.6,"*","*",6,21.4
"Plainville School District","Eligible For Reduced Lunch",13,13,100.0,"*","*","*","*"
"Plainville School District","Female",118,108,91.5,"*","*",10,8.5
"Plainville School District","High Needs",54,44,81.5,"*","*",9,16.7
"Plainville School District","Hispanic",10,8,80.0,"*","*","*","*"
"Plainville School District","Male",115,103,89.6,"*","*",11,9.6
"Plainville School District","Non-ELL",230,208,90.4,"*","*",21,9.1
"Plainville School District","Non-High Needs",179,167,93.3,"*","*",12,6.7
"Plainville School District","Non-Hispanic",223,203,91.0,"*","*",19,8.5
"Plainville School District","Non-Special Education",204,187,91.7,"*","*",17,8.3
"Plainville School District","Not Eligible For Lunch",205,189,92.2,"*","*",15,7.3
"Plainville School District","Asian","*","*","*","*","*","*","*"
"Plainville School District","ELL","*","*","*","*","*","*","*"
"Plainville School District","Special Education",29,24,82.8,"*","*","*","*"
"Plainville School District","White",207,188,90.8,"*","*",18,8.7
"Plymouth School District","All Students",139,134,96.4,"*","*","*","*"
"Plymouth School District","Black","*","*","*","*","*","*","*"
"Plymouth School District","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"Plymouth School District","Eligible For Lunch",16,15,93.8,"*","*","*","*"
"Plymouth School District","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Plymouth School District","Female",58,56,96.6,"*","*","*","*"
"Plymouth School District","High Needs",25,23,92.0,"*","*","*","*"
"Plymouth School District","Hispanic","*","*","*","*","*","*","*"
"Plymouth School District","Male",81,78,96.3,"*","*","*","*"
"Plymouth School District","Non-ELL",139,134,96.4,"*","*","*","*"
"Plymouth School District","Non-High Needs",114,111,97.4,"*","*","*","*"
"Plymouth School District","Non-Hispanic",138,133,96.4,"*","*","*","*"
"Plymouth School District","Non-Special Education",129,125,96.9,"*","*","*","*"
"Plymouth School District","Not Eligible For Lunch",123,119,96.7,"*","*","*","*"
"Plymouth School District","Asian","*","*","*","*","*","*","*"
"Plymouth School District","Special Education",10,9,90.0,"*","*","*","*"
"Plymouth School District","White",133,129,97.0,"*","*","*","*"
"Portland School District","All Students",97,82,84.5,"*","*",14,14.4
"Portland School District","Black","*","*","*","*","*","*","*"
"Portland School District","Eligible For Free Lunch",12,7,58.3,"*","*","*","*"
"Portland School District","Eligible For Lunch",12,7,58.3,"*","*","*","*"
"Portland School District","Female",46,39,84.8,"*","*",7,15.2
"Portland School District","High Needs",19,13,68.4,"*","*","*","*"
"Portland School District","Hispanic","*","*","*","*","*","*","*"
"Portland School District","Male",51,43,84.3,"*","*",7,13.7
"Portland School District","Non-ELL",96,81,84.4,"*","*",14,14.6
"Portland School District","Non-High Needs",78,69,88.5,"*","*",9,11.5
"Portland School District","Non-Hispanic",95,80,84.2,"*","*",14,14.7
"Portland School District","Non-Special Education",88,75,85.2,"*","*",13,14.8
"Portland School District","Not Eligible For Lunch",85,75,88.2,"*","*",9,10.6
"Portland School District","ELL","*","*","*","*","*","*","*"
"Portland School District","Special Education",9,7,77.8,"*","*","*","*"
"Portland School District","White",94,79,84.0,"*","*",14,14.9
"Putnam School District","All Students",73,63,86.3,"*","*",8,11.0
"Putnam School District","Black","*","*","*","*","*","*","*"
"Putnam School District","Eligible For Free Lunch",22,17,77.3,"*","*","*","*"
"Putnam School District","Eligible For Lunch",28,21,75.0,"*","*","*","*"
"Putnam School District","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Putnam School District","Female",35,31,88.6,"*","*","*","*"
"Putnam School District","High Needs",36,29,80.6,"*","*","*","*"
"Putnam School District","Hispanic","*","*","*","*","*","*","*"
"Putnam School District","Male",38,32,84.2,"*","*","*","*"
"Putnam School District","Non-ELL",71,61,85.9,"*","*",8,11.3
"Putnam School District","Non-High Needs",37,34,91.9,"*","*","*","*"
"Putnam School District","Non-Hispanic",69,60,87.0,"*","*",8,11.6
"Putnam School District","Non-Special Education",56,53,94.6,"*","*","*","*"
"Putnam School District","Not Eligible For Lunch",45,42,93.3,"*","*","*","*"
"Putnam School District","ELL","*","*","*","*","*","*","*"
"Putnam School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Putnam School District","Special Education",17,10,58.8,"*","*","*","*"
"Putnam School District","White",64,56,87.5,"*","*",7,10.9
"Regional School District 01","All Students",138,119,86.2,"*","*",18,13.0
"Regional School District 01","Eligible For Free Lunch",14,9,64.3,"*","*","*","*"
"Regional School District 01","Eligible For Lunch",17,12,70.6,"*","*","*","*"
"Regional School District 01","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 01","Female",67,61,91.0,"*","*",6,9.0
"Regional School District 01","High Needs",31,24,77.4,"*","*",6,19.4
"Regional School District 01","Hispanic","*","*","*","*","*","*","*"
"Regional School District 01","Male",71,58,81.7,"*","*",12,16.9
"Regional School District 01","Non-ELL",138,119,86.2,"*","*",18,13.0
"Regional School District 01","Non-High Needs",107,95,88.8,"*","*",12,11.2
"Regional School District 01","Non-Hispanic",133,115,86.5,"*","*",17,12.8
"Regional School District 01","Non-Special Education",122,106,86.9,"*","*",16,13.1
"Regional School District 01","Not Eligible For Lunch",121,107,88.4,"*","*",14,11.6
"Regional School District 01","Asian","*","*","*","*","*","*","*"
"Regional School District 01","Special Education",16,13,81.3,"*","*","*","*"
"Regional School District 01","White",131,113,86.3,"*","*",17,13.0
"Regional School District 04","All Students",171,153,89.5,"*","*",17,9.9
"Regional School District 04","Black","*","*","*","*","*","*","*"
"Regional School District 04","Eligible For Free Lunch",10,"*","*","*","*","*","*"
"Regional School District 04","Eligible For Lunch",14,7,50.0,"*","*",7,50.0
"Regional School District 04","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 04","Female",74,65,87.8,"*","*",9,12.2
"Regional School District 04","High Needs",34,23,67.6,"*","*",10,29.4
"Regional School District 04","Hispanic",6,6,100.0,"*","*","*","*"
"Regional School District 04","Male",97,88,90.7,"*","*",8,8.2
"Regional School District 04","Non-ELL",169,151,89.3,"*","*",17,10.1
"Regional School District 04","Non-High Needs",137,130,94.9,"*","*",7,5.1
"Regional School District 04","Non-Hispanic",165,147,89.1,"*","*",17,10.3
"Regional School District 04","Non-Special Education",148,136,91.9,"*","*",12,8.1
"Regional School District 04","Not Eligible For Lunch",157,146,93.0,"*","*",10,6.4
"Regional School District 04","Asian",9,9,100.0,"*","*","*","*"
"Regional School District 04","ELL","*","*","*","*","*","*","*"
"Regional School District 04","Special Education",23,17,73.9,"*","*","*","*"
"Regional School District 04","White",154,136,88.3,"*","*",17,11.0
"Regional School District 05","All Students",410,385,93.9,"*","*",23,5.6
"Regional School District 05","Black",17,16,94.1,"*","*","*","*"
"Regional School District 05","Eligible For Free Lunch",11,6,54.5,"*","*","*","*"
"Regional School District 05","Eligible For Lunch",15,9,60.0,"*","*","*","*"
"Regional School District 05","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 05","Female",185,179,96.8,"*","*",6,3.2
"Regional School District 05","High Needs",57,49,86.0,"*","*",6,10.5
"Regional School District 05","Hispanic",13,11,84.6,"*","*","*","*"
"Regional School District 05","Male",225,206,91.6,"*","*",17,7.6
"Regional School District 05","Non-ELL",407,382,93.9,"*","*",23,5.7
"Regional School District 05","Non-High Needs",353,336,95.2,"*","*",17,4.8
"Regional School District 05","Non-Hispanic",397,374,94.2,"*","*",21,5.3
"Regional School District 05","Non-Special Education",369,348,94.3,"*","*",21,5.7
"Regional School District 05","Not Eligible For Lunch",395,376,95.2,"*","*",18,4.6
"Regional School District 05","Asian",39,39,100.0,"*","*","*","*"
"Regional School District 05","ELL","*","*","*","*","*","*","*"
"Regional School District 05","Special Education",41,37,90.2,"*","*","*","*"
"Regional School District 05","White",341,319,93.5,"*","*",20,5.9
"Regional School District 06","All Students",104,93,89.4,"*","*",11,10.6
"Regional School District 06","Black","*","*","*","*","*","*","*"
"Regional School District 06","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Eligible For Lunch",11,10,90.9,"*","*","*","*"
"Regional School District 06","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Regional School District 06","Female",60,53,88.3,"*","*",7,11.7
"Regional School District 06","High Needs",26,23,88.5,"*","*","*","*"
"Regional School District 06","Hispanic","*","*","*","*","*","*","*"
"Regional School District 06","Male",44,40,90.9,"*","*","*","*"
"Regional School District 06","Non-ELL",103,92,89.3,"*","*",11,10.7
"Regional School District 06","Non-High Needs",78,70,89.7,"*","*",8,10.3
"Regional School District 06","Non-Hispanic",102,91,89.2,"*","*",11,10.8
"Regional School District 06","Non-Special Education",89,80,89.9,"*","*",9,10.1
"Regional School District 06","Not Eligible For Lunch",93,83,89.2,"*","*",10,10.8
"Regional School District 06","Asian","*","*","*","*","*","*","*"
"Regional School District 06","ELL","*","*","*","*","*","*","*"
"Regional School District 06","Special Education",15,13,86.7,"*","*","*","*"
"Regional School District 06","White",100,89,89.0,"*","*",11,11.0
"Regional School District 07","All Students",209,200,95.7,"*","*","*","*"
"Regional School District 07","Black","*","*","*","*","*","*","*"
"Regional School District 07","Eligible For Free Lunch",14,13,92.9,"*","*","*","*"
"Regional School District 07","Eligible For Lunch",17,16,94.1,"*","*","*","*"
"Regional School District 07","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Female",113,107,94.7,"*","*","*","*"
"Regional School District 07","High Needs",41,35,85.4,"*","*","*","*"
"Regional School District 07","Hispanic","*","*","*","*","*","*","*"
"Regional School District 07","Male",96,93,96.9,"*","*","*","*"
"Regional School District 07","Non-ELL",208,199,95.7,"*","*","*","*"
"Regional School District 07","Non-High Needs",168,165,98.2,"*","*","*","*"
"Regional School District 07","Non-Hispanic",207,198,95.7,"*","*","*","*"
"Regional School District 07","Non-Special Education",183,180,98.4,"*","*","*","*"
"Regional School District 07","Not Eligible For Lunch",192,184,95.8,"*","*","*","*"
"Regional School District 07","Asian","*","*","*","*","*","*","*"
"Regional School District 07","ELL","*","*","*","*","*","*","*"
"Regional School District 07","Special Education",26,20,76.9,"*","*","*","*"
"Regional School District 07","White",202,193,95.5,"*","*","*","*"
"Regional School District 08","All Students",268,236,88.1,"*","*",27,10.1
"Regional School District 08","Eligible For Free Lunch",10,"*","*","*","*","*","*"
"Regional School District 08","Eligible For Lunch",12,6,50.0,"*","*","*","*"
"Regional School District 08","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 08","Female",129,120,93.0,"*","*",9,7.0
"Regional School District 08","High Needs",37,26,70.3,"*","*",8,21.6
"Regional School District 08","Hispanic",6,"*","*","*","*","*","*"
"Regional School District 08","Male",139,116,83.5,"*","*",18,12.9
"Regional School District 08","Non-ELL",267,235,88.0,"*","*",27,10.1
"Regional School District 08","Non-High Needs",231,210,90.9,"*","*",19,8.2
"Regional School District 08","Non-Hispanic",262,232,88.5,"*","*",25,9.5
"Regional School District 08","Non-Special Education",239,215,90.0,"*","*",22,9.2
"Regional School District 08","Not Eligible For Lunch",256,230,89.8,"*","*",22,8.6
"Regional School District 08","Asian","*","*","*","*","*","*","*"
"Regional School District 08","ELL","*","*","*","*","*","*","*"
"Regional School District 08","Special Education",29,21,72.4,"*","*","*","*"
"Regional School District 08","White",257,227,88.3,"*","*",25,9.7
"Regional School District 09","All Students",221,215,97.3,"*","*","*","*"
"Regional School District 09","Black","*","*","*","*","*","*","*"
"Regional School District 09","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Eligible For Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Female",107,106,99.1,"*","*","*","*"
"Regional School District 09","High Needs",39,34,87.2,"*","*","*","*"
"Regional School District 09","Hispanic",12,12,100.0,"*","*","*","*"
"Regional School District 09","Male",114,109,95.6,"*","*","*","*"
"Regional School District 09","Non-ELL",221,215,97.3,"*","*","*","*"
"Regional School District 09","Non-High Needs",182,181,99.5,"*","*","*","*"
"Regional School District 09","Non-Hispanic",209,203,97.1,"*","*","*","*"
"Regional School District 09","Non-Special Education",184,183,99.5,"*","*","*","*"
"Regional School District 09","Not Eligible For Lunch",217,211,97.2,"*","*","*","*"
"Regional School District 09","Asian","*","*","*","*","*","*","*"
"Regional School District 09","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 09","Special Education",37,32,86.5,"*","*","*","*"
"Regional School District 09","White",202,196,97.0,"*","*","*","*"
"Regional School District 10","All Students",175,170,97.1,"*","*","*","*"
"Regional School District 10","Black","*","*","*","*","*","*","*"
"Regional School District 10","Eligible For Free Lunch",7,7,100.0,"*","*","*","*"
"Regional School District 10","Eligible For Lunch",7,7,100.0,"*","*","*","*"
"Regional School District 10","Female",86,84,97.7,"*","*","*","*"
"Regional School District 10","High Needs",22,17,77.3,"*","*","*","*"
"Regional School District 10","Hispanic",6,"*","*","*","*","*","*"
"Regional School District 10","Male",89,86,96.6,"*","*","*","*"
"Regional School District 10","Non-ELL",175,170,97.1,"*","*","*","*"
"Regional School District 10","Non-High Needs",153,153,100.0,"*","*","*","*"
"Regional School District 10","Non-Hispanic",169,165,97.6,"*","*","*","*"
"Regional School District 10","Non-Special Education",160,160,100.0,"*","*","*","*"
"Regional School District 10","Not Eligible For Lunch",168,163,97.0,"*","*","*","*"
"Regional School District 10","Asian","*","*","*","*","*","*","*"
"Regional School District 10","Special Education",15,10,66.7,"*","*","*","*"
"Regional School District 10","White",165,161,97.6,"*","*","*","*"
"Regional School District 11","All Students",39,28,71.8,"*","*",10,25.6
"Regional School District 11","Eligible For Free Lunch",7,"*","*","*","*","*","*"
"Regional School District 11","Eligible For Lunch",10,"*","*","*","*","*","*"
"Regional School District 11","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Female",25,18,72.0,"*","*",7,28.0
"Regional School District 11","High Needs",10,"*","*","*","*","*","*"
"Regional School District 11","Male",14,10,71.4,"*","*","*","*"
"Regional School District 11","Non-ELL",39,28,71.8,"*","*",10,25.6
"Regional School District 11","Non-High Needs",29,24,82.8,"*","*","*","*"
"Regional School District 11","Non-Hispanic",39,28,71.8,"*","*",10,25.6
"Regional School District 11","Non-Special Education",37,27,73.0,"*","*",10,27.0
"Regional School District 11","Not Eligible For Lunch",29,24,82.8,"*","*","*","*"
"Regional School District 11","Special Education","*","*","*","*","*","*","*"
"Regional School District 11","White",39,28,71.8,"*","*",10,25.6
"Regional School District 12","All Students",93,81,87.1,"*","*",12,12.9
"Regional School District 12","Black","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Female",41,37,90.2,"*","*","*","*"
"Regional School District 12","High Needs",14,13,92.9,"*","*","*","*"
"Regional School District 12","Hispanic","*","*","*","*","*","*","*"
"Regional School District 12","Male",52,44,84.6,"*","*",8,15.4
"Regional School District 12","Non-ELL",92,80,87.0,"*","*",12,13.0
"Regional School District 12","Non-High Needs",79,68,86.1,"*","*",11,13.9
"Regional School District 12","Non-Hispanic",92,80,87.0,"*","*",12,13.0
"Regional School District 12","Non-Special Education",81,70,86.4,"*","*",11,13.6
"Regional School District 12","Not Eligible For Lunch",90,78,86.7,"*","*",12,13.3
"Regional School District 12","Asian","*","*","*","*","*","*","*"
"Regional School District 12","ELL","*","*","*","*","*","*","*"
"Regional School District 12","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 12","Special Education",12,11,91.7,"*","*","*","*"
"Regional School District 12","White",89,77,86.5,"*","*",12,13.5
"Regional School District 13","All Students",141,132,93.6,"*","*",8,5.7
"Regional School District 13","Black","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Eligible For Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Female",70,65,92.9,"*","*","*","*"
"Regional School District 13","High Needs",21,16,76.2,"*","*","*","*"
"Regional School District 13","Hispanic","*","*","*","*","*","*","*"
"Regional School District 13","Male",71,67,94.4,"*","*","*","*"
"Regional School District 13","Non-ELL",139,131,94.2,"*","*",7,5.0
"Regional School District 13","Non-High Needs",120,116,96.7,"*","*","*","*"
"Regional School District 13","Non-Hispanic",139,130,93.5,"*","*",8,5.8
"Regional School District 13","Non-Special Education",125,119,95.2,"*","*",6,4.8
"Regional School District 13","Not Eligible For Lunch",137,129,94.2,"*","*",7,5.1
"Regional School District 13","Asian","*","*","*","*","*","*","*"
"Regional School District 13","ELL","*","*","*","*","*","*","*"
"Regional School District 13","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 13","Special Education",16,13,81.3,"*","*","*","*"
"Regional School District 13","White",135,126,93.3,"*","*",8,5.9
"Regional School District 14","All Students",218,211,96.8,"*","*","*","*"
"Regional School District 14","Black","*","*","*","*","*","*","*"
"Regional School District 14","Eligible For Free Lunch",12,11,91.7,"*","*","*","*"
"Regional School District 14","Eligible For Lunch",19,16,84.2,"*","*","*","*"
"Regional School District 14","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Regional School District 14","Female",108,107,99.1,"*","*","*","*"
"Regional School District 14","High Needs",34,29,85.3,"*","*","*","*"
"Regional School District 14","Hispanic","*","*","*","*","*","*","*"
"Regional School District 14","Male",110,104,94.5,"*","*","*","*"
"Regional School District 14","Non-ELL",217,210,96.8,"*","*","*","*"
"Regional School District 14","Non-High Needs",184,182,98.9,"*","*","*","*"
"Regional School District 14","Non-Hispanic",215,209,97.2,"*","*","*","*"
"Regional School District 14","Non-Special Education",201,196,97.5,"*","*","*","*"
"Regional School District 14","Not Eligible For Lunch",199,195,98.0,"*","*","*","*"
"Regional School District 14","Asian","*","*","*","*","*","*","*"
"Regional School District 14","ELL","*","*","*","*","*","*","*"
"Regional School District 14","Special Education",17,15,88.2,"*","*","*","*"
"Regional School District 14","White",211,206,97.6,"*","*","*","*"
"Regional School District 15","All Students",389,365,93.8,"*","*",18,4.6
"Regional School District 15","Black","*","*","*","*","*","*","*"
"Regional School District 15","Eligible For Free Lunch",11,8,72.7,"*","*","*","*"
"Regional School District 15","Eligible For Lunch",20,14,70.0,"*","*","*","*"
"Regional School District 15","Eligible For Reduced Lunch",9,6,66.7,"*","*","*","*"
"Regional School District 15","Female",194,183,94.3,"*","*",10,5.2
"Regional School District 15","High Needs",54,44,81.5,"*","*",6,11.1
"Regional School District 15","Hispanic",9,8,88.9,"*","*","*","*"
"Regional School District 15","Male",195,182,93.3,"*","*",8,4.1
"Regional School District 15","Non-ELL",388,364,93.8,"*","*",18,4.6
"Regional School District 15","Non-High Needs",335,321,95.8,"*","*",12,3.6
"Regional School District 15","Non-Hispanic",380,357,93.9,"*","*",17,4.5
"Regional School District 15","Non-Special Education",349,332,95.1,"*","*",15,4.3
"Regional School District 15","Not Eligible For Lunch",369,351,95.1,"*","*",13,3.5
"Regional School District 15","Asian","*","*","*","*","*","*","*"
"Regional School District 15","ELL","*","*","*","*","*","*","*"
"Regional School District 15","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 15","Special Education",40,33,82.5,"*","*","*","*"
"Regional School District 15","White",369,347,94.0,"*","*",16,4.3
"Regional School District 16","All Students",197,176,89.3,6,3.0,15,7.6
"Regional School District 16","Black",8,7,87.5,"*","*","*","*"
"Regional School District 16","Eligible For Free Lunch",17,14,82.4,"*","*","*","*"
"Regional School District 16","Eligible For Lunch",24,19,79.2,"*","*","*","*"
"Regional School District 16","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Regional School District 16","Female",99,91,91.9,"*","*",6,6.1
"Regional School District 16","High Needs",34,25,73.5,"*","*","*","*"
"Regional School District 16","Hispanic",8,7,87.5,"*","*","*","*"
"Regional School District 16","Male",98,85,86.7,"*","*",9,9.2
"Regional School District 16","Non-ELL",196,175,89.3,6,3.1,15,7.7
"Regional School District 16","Non-High Needs",163,151,92.6,"*","*",11,6.7
"Regional School District 16","Non-Hispanic",189,169,89.4,6,3.2,14,7.4
"Regional School District 16","Non-Special Education",182,166,91.2,"*","*",14,7.7
"Regional School District 16","Not Eligible For Lunch",173,157,90.8,"*","*",12,6.9
"Regional School District 16","Asian","*","*","*","*","*","*","*"
"Regional School District 16","ELL","*","*","*","*","*","*","*"
"Regional School District 16","Special Education",15,10,66.7,"*","*","*","*"
"Regional School District 16","White",180,161,89.4,6,3.3,13,7.2
"Regional School District 17","All Students",180,170,94.4,"*","*",10,5.6
"Regional School District 17","Black","*","*","*","*","*","*","*"
"Regional School District 17","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Eligible For Lunch",6,"*","*","*","*","*","*"
"Regional School District 17","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Female",77,73,94.8,"*","*","*","*"
"Regional School District 17","High Needs",25,22,88.0,"*","*","*","*"
"Regional School District 17","Hispanic","*","*","*","*","*","*","*"
"Regional School District 17","Male",103,97,94.2,"*","*",6,5.8
"Regional School District 17","Non-ELL",180,170,94.4,"*","*",10,5.6
"Regional School District 17","Non-High Needs",155,148,95.5,"*","*",7,4.5
"Regional School District 17","Non-Hispanic",179,169,94.4,"*","*",10,5.6
"Regional School District 17","Non-Special Education",158,150,94.9,"*","*",8,5.1
"Regional School District 17","Not Eligible For Lunch",174,166,95.4,"*","*",8,4.6
"Regional School District 17","Asian","*","*","*","*","*","*","*"
"Regional School District 17","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 17","Special Education",22,20,90.9,"*","*","*","*"
"Regional School District 17","White",175,165,94.3,"*","*",10,5.7
