"Incident Counts, 2009-10"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","*",10,15,"*",16,34,0,"*","*",94
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,"*","*","*",7,"*",0,"*",0,10
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,0,7,0,"*",31,0,"*",0,11
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","*",8,8,"*","*",33,"*","*","*",37
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,0,6,0,0,12,0,"*",0,"*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,"*","*",0,22,0,0,"*",0,9
"Stratford School District","=""1380011""","Nichols School","=""1380911""","*",0,"*","*","*",7,0,"*",0,12
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",0,"*",6,"*",7,7,"*","*",0,11
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,0,"*","*","*","*",0,"*",0,6
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","*","*",24,"*",26,27,"*",7,11,216
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,0,"*",0,11,0,0,"*",0,15
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,"*",15,"*","*",15,9,"*",11,390
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,"*",0,0,0,"*",0,0,0,7
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",27,"*",14,43,"*",0,"*",150
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*","*",18,"*",9,0,0,"*",16,127
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,0,6,0,"*",8,0,0,0,"*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,"*",0,0,"*",0,0,0,"*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*","*",12,"*",6,16,0,0,"*",162
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*",0,0,0,"*","*","*",0,0,0
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*",6,9,"*",18,12,"*","*",6,62
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,"*",9,"*",7,"*",0,0,6,18
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,21,7,25,"*","*",0,33,84
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,"*",35,"*","*","*",0,"*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,"*",15,"*",13,28,"*","*","*",45
"Torrington School District","=""1430011""","East School","=""1430111""",0,0,0,0,0,0,0,"*",0,"*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,0,"*","*","*",7,"*","*",0,"*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","*",0,"*","*","*","*","*","*",0,14
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,0,"*","*",0,6,0,0,0,"*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,"*",14,12,11,22,0,6,24,574
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,8,18,"*",37,35,"*","*","*",52
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,0,"*","*","*",35,0,0,0,11
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,0,0,0,"*",0,0,0,0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,"*","*",0,"*","*",0,0,0,"*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,0,0,0,"*","*",0,"*",0,0
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","*","*","*","*",0,0,0,0,0,"*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,0,0,0,0,"*",0,0,0,0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,"*",8,9,19,0,"*","*",14
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,0,0,"*",0,"*",0,"*",0,0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,"*","*",0,"*",8,0,0,0,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","*",0,7,"*",14,10,6,"*","*",55
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",0,0,"*",0,8,"*","*",0,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,"*",19,0,32,11,"*",0,0,24
"Vernon School District","=""1460011""","Center Road School","=""1461411""",0,0,6,0,"*",8,0,0,0,"*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,0,0,0,0,"*",0,0,0,0
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,"*","*","*",19,8,"*","*",0,"*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,14,26,"*",27,14,"*","*",17,482
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,"*",9,"*",0,18,0,0,0,10
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","*",0,9,8,59,34,"*",6,"*",185
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,"*",9,0,"*","*",0,0,0,6
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,"*",0,0,"*",0,"*",0,0
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",0,0,0,0,6,0,0,"*",0,0
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",0,"*","*","*","*",7,"*","*","*",34
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",0,0,0,0,"*","*",0,0,0,0
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,0,"*",0,0,0,0,0,0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,"*",6,0,6,"*","*","*","*",31
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","*","*",14,"*","*",28,"*","*",19,397
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,"*",20,6,27,17,"*","*",12,355
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,0,0,0,0,0,0,"*",0,"*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,"*",0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","*","*","*","*","*",0,0,0,0,"*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,0,0,0,0,"*",0
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,0,0,0,"*",0,0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*",0,"*","*",17,9,0,"*","*",6
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",0,0,0,0,"*","*",0,"*",0,0
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",0,0,"*","*","*",7,"*","*",0,"*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",0,"*",6,"*",29,6,"*",0,0,47
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,0,"*","*","*",14,0,0,0,8
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,0,"*",0,"*",0,0,"*",0,20
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",6,7,40,7,82,36,9,"*",8,3235
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",0,"*",13,"*",59,74,"*","*",0,58
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,"*",42,"*",26,44,"*",11,9,663
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,0,"*","*",22,"*","*",6,0,68
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","*","*",11,0,51,51,"*",0,0,74
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*",0,14,"*",21,47,7,6,0,47
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,0,"*","*",0,"*",0,"*",0,"*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",0,"*",12,7,118,73,"*","*",9,2357
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,0,"*","*","*",0,0,"*",0,7
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,7,23,"*",46,10,"*","*",0,59
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","*",8,31,6,186,159,11,"*","*",1711
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","*","*",9,9,98,82,"*",8,"*",848
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,0,0,0,14,8,0,"*",0,6
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",0,"*",0,"*",21,"*","*","*",0,11
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,0,"*","*",30,18,"*","*",0,78
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,"*",0,48,14,"*","*","*",108
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",0,"*",9,0,54,21,0,0,0,122
"Waterbury School District","=""1510011""","Washington School","=""1512311""",0,0,"*","*","*","*",0,0,0,10
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",0,0,12,"*",14,7,7,0,"*",206
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",33,"*",14,12,"*","*",0,162
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",0,0,"*","*","*",10,0,"*",0,13
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",7,"*",65,"*",139,110,18,"*",10,1085
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*","*",34,11,62,32,12,"*",18,1235
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",0,0,"*",0,18,0,0,0,0,14
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,"*",17,"*",23,15,6,0,"*",53
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,0,"*",0,0,0,0,"*",0,0
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,0,0,0,"*","*",0,0,0,"*"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","*",0,0,0,"*",0,0,0,0,0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,"*","*","*","*",17,"*",0,19,281
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,"*",0,0,6,0,0,0,9
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,0,0,0,"*",0,0,"*",0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,"*","*",9,6,"*","*",0,10
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,0,16,"*",12,33,"*",6,"*",55
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*","*",15,"*","*",27,"*","*",24,540
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,0,0,0,0,"*","*",0,0,8
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,"*","*","*",15,"*","*",0,0,20
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",0,"*",0,"*","*",0,0,0,0
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",0,0,"*","*","*",0,"*","*",0,"*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","*","*",19,22,21,18,11,0,28,253
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,0,0,0,0,0,0,"*",0,0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,17,"*",24,10,8,0,34,456
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,"*",17,"*",12,"*","*","*",0,124
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,0,"*",0,"*",0,0,0,0,0
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,0,"*",0,"*",0,0,"*",0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*","*",15,"*",25,"*","*",0,0,117
"West Hartford School District","=""1550011""","Smith School","=""1551711""",0,"*","*","*","*","*",0,"*",0,12
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,0,0,0,0,"*",0,0,0,0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",0,0,0,0,0,0,0,0,0,"*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,0,0,0,7,0,0,0,0,"*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",0,0,0,0,"*",0,0,0,0,"*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","*","*",27,6,39,153,8,"*","*",511
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",0,0,0,0,0,"*",0,0,0,"*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,0,0,0,"*",0,0,0,0,0
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,0,"*",0,0,"*",0,"*",0,"*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","*",0,"*","*",33,14,"*","*","*",68
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,0,"*",0,0,"*",0,"*",0,"*"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",0,"*","*",0,"*",6,0,"*",0,9
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,0,"*",0,"*",0,0,0,0,0
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",7,"*",20,9,55,74,6,"*",51,1325
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,"*",0,0,"*",0,0,"*",126
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,0,10,0,"*",9,"*",0,"*",10
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,"*",0,"*",6,"*",0,"*",9
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,0,0,11,0,0,0,0,13
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,"*",0,6,0,0,0,0,"*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,0,"*",0,0,"*",0,0,0,0
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,"*","*",0,0,"*",0,0,0,"*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,0,"*",0,"*",0,0,0,0,0
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","*",0,0,0,"*",0,0,0,0,0
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,0,0,0,0,"*",0,0,0,0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,0,0,0,0,"*","*",0,0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,0,11,15,"*",9,"*","*",26,70
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,0,0,0,0,"*",0,0,0,0
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",0,0,0,0,"*","*","*",0,0,0
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,"*",0,0,0,0,0,0,0,"*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,0,"*",0,"*","*",0,0,0,"*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","*",0,11,6,19,12,"*","*","*",75
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,0,10,7,"*",11,"*",0,9,46
"Willington School District","=""1600011""","Center School","=""1600111""",0,0,0,0,0,0,0,0,0,"*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,"*","*","*",12,"*","*",0,6
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,0,0,0,0,0,0,0,"*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,"*","*",0,7,7,0,0,"*",9
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","*",0,6,"*","*",7,0,0,"*",15
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""",0,0,0,0,"*","*",0,0,0,12
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,"*",6,"*",6,16,"*","*",0,57
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",0,0,11,0,9,10,0,0,0,12
"Windham School District","=""1630011""","Natchaug School","=""1630111""","*",0,0,0,0,7,"*","*",0,7
"Windham School District","=""1630011""","North Windham School","=""1630311""","*","*",19,"*",82,64,11,"*",0,11
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,0,"*",0,0,"*",0,"*",0,17
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,0,0,0,0,"*",0,0,0,0
"Windham School District","=""1630011""","Windham High School","=""1636111""","*","*",54,0,81,44,34,7,15,953
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",8,18,277,38,103,473,63,18,9,485
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,0,0,0,"*","*",0,0,0,13
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,6,0,"*","*",0,0,0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","*","*",8,8,12,15,"*","*",6,201
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","*",0,15,0,8,17,"*","*","*",111
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,7,0,"*",8,0,"*",0,10
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,14,"*",48,27,0,0,0,24
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,"*","*",11,16,"*","*",0,"*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,0,7,"*","*","*",0,"*",0,"*"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",0,0,0,0,0,"*","*",0,0,7
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,0,25,"*",21,70,"*","*",0,509
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,"*",11,10,60,"*","*","*",13,392
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",0,0,0,"*","*","*",0,"*",0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,"*","*",0,0,0,0,0,0,"*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,"*",14,8,12,"*","*",0,"*",56
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,0,6,0,"*","*",0,0,0,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,12,6,10,"*","*",0,19,135
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",0,0,"*",0,"*","*",0,0,0,0
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""",0,0,0,0,0,0,0,0,0,"*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","*","*",14,"*","*",17,0,0,6,125
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,0,0,0,"*",0,0,0,0,0
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,"*",7,0,"*",9,0,0,0,6

