"Incident Counts, 2010-11"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,"*",0,0,"*",0,0,0,0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,"*",6,9,"*",10,"*","*",6,208
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,"*",38,0,28,8,"*",0,"*",21
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",21,"*",9,41,0,0,"*",107
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,14,"*",12,0,0,"*",11,75
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,0,"*","*",0,"*",0,0,0,0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,"*",0,0,0,0,"*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*",0,23,"*",31,"*","*",0,6,149
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*","*",0,8,0,"*","*",0,6
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*",7,17,"*",35,"*",0,"*",6,134
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,"*","*",0,6,"*",10,"*",12,37
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,16,0,23,10,"*",0,32,186
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,"*",0,"*",0,0,0,0,"*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,"*",8,6,"*",6,0,0,0,30
"Torrington School District","=""1430011""","East School","=""1430111""",0,0,0,"*",0,0,0,0,0,0
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,0,0,0,9,23,"*","*",0,22
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,0,"*","*","*","*","*","*",0,"*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,"*",0,0,"*","*",0,0,0,0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,"*",9,"*","*",34,"*","*",19,456
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",25,15,45,6,79,80,0,"*",0,188
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,0,"*",0,"*",54,0,0,0,7
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,0,0,"*",9,0,0,0,0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,0,"*",0,"*",0,0,0,0,0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,0,"*",0,0,0,0,0,0,"*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,"*","*",0,"*","*",0,"*","*",9
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,"*","*","*","*",0,"*",0,15
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,0,"*",0,"*","*",0,0,0,0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,0,0,0,13,"*",0,0,0,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","*","*","*","*","*",16,"*","*",8,63
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",0,0,8,0,"*","*","*",0,0,0
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,0,"*",0,"*","*",0,0,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,"*",14,0,26,38,0,0,0,"*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,0,"*",0,0,0,0,0,0,"*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""",0,0,6,0,6,"*","*",0,0,0
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",0,0,"*",0,0,0,0,"*",0,"*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,0,"*",0,6,"*",0,0,0,0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,15,39,"*",41,"*","*","*",12,856
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,"*","*",0,0,10,0,"*",0,"*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,"*",6,"*",49,38,0,"*",0,164
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,"*",0,0,0,0,"*",0,0,"*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,"*",0,0,0,0,0,"*",7
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",0,0,0,0,"*",0,0,"*",0,"*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",7,"*",12,0,15,40,6,"*","*",55
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",0,0,"*",0,0,"*",0,0,0,0
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,0,0,0,"*",0,0,0,0,0
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,0,"*",0,0,0,0,"*",0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,"*",7,0,12,"*","*","*","*",33
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,"*",16,"*","*",30,0,"*",10,319
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","*","*",19,"*",28,11,0,0,23,190
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,"*","*",0,0,9,0,0,0,"*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,0,"*",0,0,0,7
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*",0,6,"*",12,10,0,"*",0,"*"
"Waterbury School District","=""1510011""","Barnard School","=""1510311""",0,0,0,0,"*",0,0,0,0,"*"
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""",0,0,0,0,"*",8,0,0,0,"*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",0,"*","*",0,25,"*",0,"*",0,60
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,"*","*",0,"*",23,"*",0,0,14
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,0,"*",0,"*",16,"*","*",0,9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","*","*",24,"*",97,39,"*","*",7,3552
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",0,0,"*",0,101,8,"*","*",0,86
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,"*",48,7,30,14,8,"*",11,643
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,0,"*","*",16,"*","*","*",0,25
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","*","*","*",0,12,10,"*",0,0,"*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",0,"*",14,"*",38,11,"*","*",0,33
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,"*",0,0,"*","*",0,0,0,"*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","*","*",26,6,114,43,8,"*",16,2394
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,0,"*","*","*",0,"*","*",0,"*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,"*",9,"*",46,14,0,"*","*",60
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","*","*",65,8,230,170,29,8,"*",1615
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,0,18,"*",90,94,6,6,7,693
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,0,"*","*",6,"*",0,"*",0,6
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",0,"*",8,"*",25,8,0,"*",0,12
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,"*",10,"*",12,23,"*","*",0,70
"Waterbury School District","=""1510011""","State Street School","=""1519011""","*","*",18,"*",91,16,"*","*",7,79
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",0,0,0,0,28,35,0,0,0,96
"Waterbury School District","=""1510011""","Washington School","=""1512311""",0,0,0,0,"*","*",0,0,0,11
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","*","*",13,"*",13,11,0,0,"*",232
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,"*",32,8,17,20,"*",0,0,137
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",0,"*","*",0,9,9,0,0,0,"*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",15,"*",44,8,109,142,13,"*",6,796
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*","*",32,16,102,39,8,8,17,1160
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",0,0,"*","*",37,7,0,"*",0,25
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,"*",15,"*",16,15,"*","*",17,41
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,0,"*",0,"*","*",0,0,0,0
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,0,"*",0,"*",0,0,"*",0,0
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,0,0,0,"*",0,0,0,0,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,"*",13,7,8,19,"*","*",23,259
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,"*","*","*",0,0,"*",0,7
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,0,0,0,0,"*",0,0,0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,"*",0,13,6,0,0,0,9
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,"*",38,"*",13,19,"*","*","*",72
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*","*",18,8,6,27,"*","*",31,562
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",0,0,"*",0,0,0,0,0,0,0
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,0,0,0,"*",0,0,0,0,6
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","*",0,"*",0,"*",0,"*","*",0,8
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,0,0,0,0,"*","*",0,0,"*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",0,0,"*",0,9,9,0,0,0,13
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,"*",16,"*",23,19,0,"*",29,188
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,0,0,0,0,"*",0,"*",0,0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,"*",16,"*",13,14,"*","*",15,324
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,0,12,"*",12,16,0,"*",0,116
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,0,"*",0,"*",0,0,0,0,0
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,0,"*",0,0,0,0,0,0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*","*",18,"*",11,12,0,0,"*",100
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,0,"*",0,0,"*",0,0,0,"*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",0,0,0,0,"*",0,0,0,0,0
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,0,"*",0,"*","*",0,0,0,0
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",0,0,0,0,"*","*","*",0,0,0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,"*",9,0,52,25,"*",9,0,64
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,0,0,0,7,"*",0,0,0,0
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,0,"*",0,"*","*",0,"*",0,"*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","*",7,43,"*",93,33,"*","*","*",213
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,0,"*",0,6,"*",0,0,"*",12
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",0,0,"*",0,"*","*",0,"*",0,"*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,0,0,0,0,0,0,"*",0,"*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","*","*",6,"*",89,29,"*",10,58,979
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,"*","*",0,0,14,146
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*",0,14,0,7,"*",0,"*",6,16
"Weston School District","=""1570011""","Weston High School","=""1576111""","*",0,"*",0,0,0,0,0,6,"*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,"*","*","*","*","*","*",0,9
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,"*",0,"*",13,"*","*",0,11
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,0,"*","*",0,"*",0,"*",0,"*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,"*","*",0,"*","*",0,0,0,"*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,0,0,"*","*",0,0,0,0,"*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,0,"*",0,"*","*",0,0,0,"*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,0,"*",0,0,0,0,0,0,0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,0,0,0,0,0,0,0,0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,"*","*","*",8,"*","*",0,11,56
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,0,"*",0,0,0,0,"*",0,0
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,0,0,0,0,0,0,0,0,"*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",0,0,"*",0,0,"*",0,0,0,0
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,"*","*","*","*",19,"*","*",6,59
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","*",0,"*","*","*",11,"*",0,"*",120
"Willington School District","=""1600011""","Center School","=""1600111""",0,0,"*",0,0,0,0,0,0,0
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,11,"*","*",8,0,0,0,13
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,"*",0,0,0,"*","*",0,0
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,"*","*","*",14,0,0,"*",27
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",0,0,"*",0,0,0,0,0,0,0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,"*","*","*",6,0,0,12,16
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",0,0,0,0,"*",0,0,0,0,0
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,"*",0,"*","*","*",0,0,"*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,"*",7,0,8,0,"*",0,"*",57
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,0,"*",0,"*",23,0,"*",0,"*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,0,18,"*",59,61,"*","*",0,"*"
"Windham School District","=""1630011""","Partial Day Program","=""1638411""",0,0,"*",0,"*",0,0,0,0,"*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,0,"*",0,0,"*","*",0,0,17
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,0,"*",0,"*","*",0,"*",0,7
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,"*",63,7,42,42,39,9,20,813
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","*",27,231,31,65,411,44,6,12,537
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,0,"*",0,"*","*",0,0,0,"*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,"*",7,"*",0,0,0,"*",0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,"*",6,"*",9,14,0,"*",14,141
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","*","*",10,"*",14,11,0,"*","*",44
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,"*","*",0,"*",15,0,0,0,"*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,7,0,"*",32,0,0,0,18
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,7,"*",13,17,0,"*",0,11
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,"*",6,"*","*",0,0,0,0,"*"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",0,0,0,0,"*","*",0,0,0,15
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,"*",27,9,26,79,"*",8,0,360
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,"*",19,15,70,29,"*","*",24,576
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",0,0,0,"*","*","*",0,0,0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,0,"*",0,"*",9,0,0,0,6
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,9,7,8,"*","*","*","*",41
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,"*",13,0,9,"*","*","*",0,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","*","*",14,"*",19,7,"*",0,"*",83
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",0,0,0,"*",0,0,0,0,0,0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,"*",15,7,"*",10,0,"*",12,86
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,0,0,0,0,0,0,0,0,"*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,"*",6,0,0,"*",0,"*",0,"*"

