"Incident Counts, 2013-14"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,0,0,"*",0,"*",0,"*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,0,"*",0,0,0,0,0,0,0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,"*",0,11,"*",0,"*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","*","*",17,"*",20,47,"*","*",21,91
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,0,"*","*",6,0,0,0,0,"*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*",0,9,"*","*",22,"*",0,0,35
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",0,0,0,0,"*","*",0,0,0,"*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","*",0,"*",0,9,"*",0,0,0,11
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,"*","*",13,"*","*",0,0,12
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,"*",6,"*","*",14,"*","*",9,212
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,0,0,0,0,0,"*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,"*",12,6,21,11,0,0,7,83
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,0,"*",0,6,"*",0,0,0,19
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,0,10,"*","*",18,0,0,"*",114
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,0,"*",0,"*",0,0,0,0,0
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,0,"*","*","*",6,0,0,0,"*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","*","*","*","*",35,11,0,"*","*",41
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,0,0,0,0,"*",0,0,0,0
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,0,7,0,"*",9,0,"*",0,12
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,"*",11,0,0,14,0,"*",0,14
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",0,0,7,"*",7,"*",0,"*",0,14
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,0,8,0,0,"*",0,0,0,13
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,"*","*",0,"*",8,0,"*",0,18
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",0,"*",7,11,16,16,"*","*",13,154
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,0,0,"*","*",13,0,0,0,"*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",0,0,16,0,15,"*",0,0,0,"*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,"*",7,0,6,"*","*","*",12,113
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","*",0,11,"*","*","*",0,0,0,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",12,"*",20,12,"*","*","*",51
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,18,"*","*",6,"*","*",27,321
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,0,0,0,"*",0,0,0,0,0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,7,0,"*","*",0,0,0,0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,"*",23,"*","*",7,"*",0,"*",35
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*","*","*","*",0,12,0,"*",0,"*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*",0,"*",0,"*","*",0,0,6,35
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,"*","*","*","*","*",0,0,"*",25
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,"*",15,"*",10,"*",8,"*",16,83
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,"*",0,7,"*","*",0,0,"*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,10,"*","*",10,"*","*",0,10
"Torrington School District","=""1430011""","East School","=""1430111""",0,0,"*",0,"*","*",0,0,0,"*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,0,"*","*",19,"*",0,0,0,8
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""",0,0,0,0,"*","*",0,0,0,7
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,"*",6,0,"*","*",0,0,0,6
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,0,"*","*",0,"*",0,0,0,"*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","*","*",31,7,10,14,"*",7,28,270
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,0,45,13,59,25,16,8,"*",234
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,0,"*",0,42,8,0,0,0,6
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","*",0,6,"*","*",11,0,0,0,"*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,0,0,0,"*",0,0,"*",0,"*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,0,0,0,0,"*",0,"*",0,"*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,0,0,0,"*","*",0,0,0,"*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,7,"*",0,"*","*","*",0,0,9
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,"*","*","*",0,0,0,"*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,0,0,0,0,"*",0,0,0,"*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,0,0,0,"*","*",0,0,0,0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,"*","*","*","*",0,0,13,89
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,"*",10,"*","*",29,"*",0,"*",9
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,0,0,0,"*",0,0,0,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*",0,16,0,"*",48,"*",0,0,"*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""",0,0,"*","*",16,42,"*","*",0,9
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,0,"*",0,"*",6,0,"*",0,"*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","*",0,0,0,"*",18,10,"*",0,"*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",0,"*",12,0,22,8,0,"*",0,17
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,0,"*","*",6,"*","*",0,0,16
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,"*",67,11,23,16,12,"*",33,567
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,0,"*","*",6,"*",0,0,0,"*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","*","*",15,"*",19,17,"*","*","*",55
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,0,"*",0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,"*",0,"*",0,0,0,"*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",0,0,0,0,"*",0,0,0,0,"*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",0,6,20,"*","*",19,"*","*",0,44
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",0,0,0,0,0,0,0,0,0,"*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,0,0,0,0,0,0,"*",0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,7,7,"*",0,30,0,0,0,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,"*",23,"*",9,12,"*","*",14,361
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,"*",14,"*","*",15,"*",0,6,72
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,0,0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,"*",0,"*",9,0,0,0,12
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","*",0,"*",0,0,0,0,0,0,7
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,"*","*","*",6,0,"*",0,"*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,"*",18,"*",9,30,0,"*",0,8
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",0,"*","*",0,21,"*",0,6,0,28
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,"*",6,0,13,96,"*","*",0,19
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,0,"*","*","*",41,"*","*",0,12
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,"*",35,8,44,39,"*",8,12,2019
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",0,"*",58,"*",55,144,"*",10,"*",97
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",0,0,12,0,24,40,"*","*",0,18
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","*",0,27,"*",25,150,"*","*","*",414
"Waterbury School District","=""1510011""","Excel III","=""1513911""",0,0,0,0,0,0,0,0,0,"*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,0,0,"*",22,38,"*",0,0,88
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",7,"*",11,0,16,42,"*","*",0,10
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",0,"*",13,6,64,21,"*",0,0,90
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","*",0,"*","*",20,26,0,"*",0,8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","*","*",36,14,108,56,11,"*",10,1861
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,0,"*","*",20,0,0,"*","*",17
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,"*","*",0,8,37,0,0,0,38
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",0,"*",28,"*",101,139,"*",9,8,755
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,"*",6,6,58,64,"*","*","*",466
"Waterbury School District","=""1510011""","Reed School","=""1513411""",0,0,8,"*",31,9,"*",0,0,77
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,"*","*",0,8,21,0,"*",0,10
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",0,"*","*",0,9,"*","*",0,0,11
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,0,"*",0,10,57,"*","*",0,62
"Waterbury School District","=""1510011""","State Street School","=""1519011""","*",10,54,"*",89,14,0,"*","*",123
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",0,10,47,"*",123,46,"*","*",0,135
"Waterbury School District","=""1510011""","Washington School","=""1512311""",0,0,7,"*",8,25,0,0,0,45
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",6,"*",11,"*","*",12,"*",0,"*",162
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","*",9,17,"*",17,25,"*","*",0,165
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",0,0,"*",0,0,"*",0,0,0,32
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","*",0,0,"*","*",0,0,0,0,"*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","*",17,42,10,131,285,14,10,"*",455
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*","*",65,14,100,109,13,7,11,2748
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","*",0,24,0,54,33,0,"*",0,27
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,0,8,9,18,"*","*","*","*",51
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,0,0,0,0,0,0,0,0,"*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,0,"*",0,"*","*",7,"*",0,11
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,0,"*",0,"*",0,0,0,0,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,0,11,0,"*",20,"*",0,15,179
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,"*","*","*","*","*",0,0,"*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,"*","*",0,0,"*",0,0,0,"*"
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,"*","*","*",6,8,0,"*","*",17
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,"*",30,"*",12,9,"*","*","*",93
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*",13,22,"*",8,31,"*","*",19,314
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",0,0,"*",0,0,0,0,0,0,0
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,0,"*",0,"*",6,0,0,0,"*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,0,6,"*","*","*",0,"*",0,11
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",0,0,0,0,0,"*","*",0,0,9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","*","*",32,"*",30,19,0,"*",16,138
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,12,11,"*",15,9,"*","*",9,184
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,"*",24,"*",8,17,"*",0,"*",47
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,0,"*",0,0,"*",0,0,0,"*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",0,0,"*",0,"*","*","*",0,0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*","*",27,8,24,11,"*","*","*",61
"West Hartford School District","=""1550011""","Smith School","=""1551711""",0,0,"*",0,"*","*",0,0,0,"*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,0,"*",0,"*","*",0,"*",0,"*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,0,"*",0,8,0,0,0,0,"*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",0,0,0,0,0,0,0,"*",0,0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,"*","*","*",16,9,"*","*",0,34
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,0,"*","*","*","*",0,0,0,13
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,8,8,"*",71,14,12,7,9,236
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,0,0,0,"*","*",0,0,0,28
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,0,0,0,0,"*","*",0,0,"*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","*","*",17,24,45,35,"*","*",29,554
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,"*",0,"*",0,0,0,"*",35
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,0,0,"*",0,"*","*","*",0,11
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",0,0,"*",0,0,0,0,0,0,0
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,"*",0,0,"*",0,0,6,"*"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",0,0,"*",0,0,0,0,0,0,0
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,"*",0,6,"*",0,"*",0,21
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,"*",0,0,0,0,0,0,6
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,0,"*",0,"*","*",0,0,0,"*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,0,"*",0,"*","*",0,"*",0,6
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,0,7,0,6,8,0,0,0,8
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,0,0,0,0,0,0,0,0,"*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,0,0,0,0,0,0,0,0,"*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,0,"*",0,0,0,0,0,0,0
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,"*",14,9,"*","*",0,0,"*",34
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,0,"*",0,0,0,0,0,0,"*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",0,0,"*","*","*",0,0,0,0,"*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,"*","*",0,0,6,0,0,0,"*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,0,"*",0,0,"*",0,"*",0,"*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",0,0,0,"*",0,"*",0,0,0,7
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","*",0,8,"*","*",8,"*","*",0,31
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,"*",11,6,0,7,0,"*","*",97
"Willington School District","=""1600011""","Center School","=""1600111""",0,0,0,0,"*",0,0,0,0,0
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,"*","*",0,0,7,6,"*",0,7
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,"*",0,0,"*",0,0,0,0
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,"*","*","*",6,0,0,0,11
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,"*","*",0,"*","*",0,0,9,"*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,0,0,0,"*",0,0,0,0
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*","*","*",0,"*","*","*",0,"*",7
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""",0,0,"*","*",0,22,"*",0,"*",6
"Windham School District","=""1630011""","Natchaug School","=""1630111""","*","*",33,6,17,89,20,"*",0,24
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,0,11,"*",102,6,0,"*",0,34
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","*","*","*",0,0,7,"*","*",0,16
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,0,"*",0,20,"*",0,0,0,9
"Windham School District","=""1630011""","Windham High School","=""1636111""","*",12,66,18,49,60,14,7,23,859
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","*",13,47,7,41,169,23,11,19,576
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,0,"*",0,"*","*",0,0,0,"*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,0,0,0,"*",0,0,0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,"*",16,9,17,12,6,0,"*",175
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","*","*",8,"*",6,20,0,"*","*",34
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,"*","*",0,8,"*",0,0,0,7
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,11,0,"*",39,"*","*",0,32
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,12,"*",86,129,"*","*",0,10
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,"*",6,"*","*",79,0,0,0,10
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","*","*",19,16,49,53,6,"*",0,287
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,"*",9,11,23,10,"*","*",15,459
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",0,0,0,"*",0,0,0,"*",0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,0,"*",0,"*","*",0,0,0,"*"
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""",0,0,0,0,"*",0,0,0,"*",0
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,"*","*","*",11,17,0,"*","*",22
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,0,"*",0,0,"*",0,"*",0,0
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,7,"*",8,7,0,0,7,168
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",0,0,0,0,"*",0,0,0,0,0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,"*",6,8,"*","*","*","*",14,77
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,"*",7,"*",0,"*",0,0,0,8

