"Incident Counts, 2012-13"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,43,"*",27,0,"*","*",7,229
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,0,0,0,"*","*",0,0,0,0
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","*","*","*",0,8,0,0,0,0,9
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,"*",9,0,7,"*",0,0,11,71
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",0,0,"*",0,0,"*",0,7,0,7
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,"*","*",0,"*","*","*",0,0,67
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,"*",9,"*",11,"*","*","*","*",50
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*","*",17,0,13,10,"*","*",21,128
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,0,0,0,0,0,0,0,"*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","*",0,12,"*","*",9,"*","*",0,30
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,"*",11,"*",25,"*","*",0,0,52
"Torrington School District","=""1430011""","Southwest School","=""1430811""","*",0,"*","*","*","*",0,0,0,10
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,"*","*",0,0,"*",0,"*",0,"*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","*",10,32,7,27,22,"*","*","*",340
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,11,57,12,81,61,14,"*",7,148
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,0,13,"*",95,"*",0,0,0,6
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,8,0,"*","*",0,"*",0,"*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,0,0,0,"*","*",0,0,0,"*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,0,"*",0,0,"*",0,0,0,0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,"*","*",0,"*","*",0,"*",0,"*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,"*","*","*","*",0,0,0,10
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,"*","*","*","*",0,"*",0,12
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,0,0,0,0,"*",0,"*",0,"*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,0,"*","*",0,0,0,0,0,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,7,"*","*",19,"*","*",22,75
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",0,0,8,"*","*",22,"*",0,0,14
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*",0,"*",0,"*",39,0,0,0,"*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""",0,"*","*","*","*",11,0,0,0,"*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,0,"*",0,0,"*",0,0,0,0
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",0,0,8,0,16,22,6,0,0,20
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,0,"*",0,"*",0,0,"*",0,15
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","*","*",21,15,15,28,"*","*",29,881
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,0,"*",8,8,9,0,0,0,12
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",7,"*",22,"*",30,14,"*","*","*",103
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,0,"*",0,"*",0,0,0,0,0
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,"*",0,"*","*",0,0,0,"*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",0,0,0,0,"*",6,0,0,0,"*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","*",9,12,"*","*",24,"*",0,0,62
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",0,0,"*",0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,9,26,"*",7,37,0,"*",0,20
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",0,"*",13,"*",17,19,"*","*",16,343
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,6,14,6,"*",14,"*","*","*",138
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,0,0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,6,"*","*",8,0,0,0,8
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,"*","*","*","*",7,0,0,0,6
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,"*","*",0,0,0,"*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,"*","*",0,"*",0,0,0,"*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","*","*","*","*",12,20,"*",6,0,13
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",0,0,10,"*",31,"*","*",0,0,43
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","*",0,"*","*",7,54,"*",0,0,"*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,"*",0,"*","*",8,"*","*",0,13
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,"*",22,"*",52,95,"*","*",10,2441
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",0,0,7,"*","*",37,0,"*",0,8
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",0,0,11,"*",7,28,"*","*",0,43
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","*","*",32,11,23,43,"*","*",9,379
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,0,8,"*",60,22,"*","*",0,59
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",0,0,13,"*",20,18,0,"*","*",30
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*","*",14,"*",42,63,"*","*",0,50
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,0,8,0,14,19,0,"*",0,8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","*","*",29,11,127,43,"*",7,17,2097
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,0,"*","*","*","*",0,"*",0,10
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,0,"*",0,15,23,"*","*",0,20
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","*",7,25,0,115,173,12,"*","*",782
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",0,"*",25,11,84,64,"*","*",6,558
"Waterbury School District","=""1510011""","Reed School","=""1513411""",0,0,"*",0,33,17,0,0,0,41
"Waterbury School District","=""1510011""","Regan School","=""1512811""","*",0,"*",0,17,18,"*",0,"*",13
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",0,0,0,"*","*",0,0,0,0,"*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,0,"*","*",10,28,"*","*",0,32
"Waterbury School District","=""1510011""","State Street School","=""1519011""","*",10,47,"*",87,13,6,"*","*",131
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","*",0,6,"*",12,24,0,"*",0,60
"Waterbury School District","=""1510011""","Washington School","=""1512311""","*",0,0,0,"*",19,"*","*",0,54
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",0,0,"*",0,13,7,"*","*",0,147
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",8,"*",12,24,"*","*",0,127
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",0,0,0,"*",0,"*",0,0,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","*","*",71,"*",74,340,19,6,"*",522
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*",8,66,14,154,99,17,10,17,2248
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",0,0,10,0,34,8,0,"*",0,64
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,"*",11,"*",24,6,"*",0,0,39
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,0,"*",0,"*","*","*",0,0,"*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,0,"*",0,"*","*",0,0,0,"*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,0,"*",0,0,"*",0,0,0,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","*",0,"*","*",0,7,"*","*",18,171
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,"*","*",0,"*","*",0,0,"*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,0,"*",0,"*",0,0,0,0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,7,"*",12,13,0,"*","*",12
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","*","*",47,"*",29,10,"*","*",0,111
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*","*",30,7,"*",12,"*","*",7,410
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",0,0,"*",0,0,0,0,0,0,0
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,0,0,0,"*","*",0,0,0,9
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,"*",6,"*","*","*",0,0,"*",6
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,0,"*",0,"*",0,0,0,0,0
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",0,0,0,0,0,"*",0,0,0,7
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,"*",15,6,18,6,"*","*",17,146
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,21,6,26,17,"*","*",7,144
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,"*",9,"*","*",21,"*",0,0,16
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,0,"*",0,0,0,0,0,0,"*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,0,0,0,0,"*",0,0,0,"*"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",0,0,"*",0,0,0,0,0,0,"*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*","*",21,7,8,"*","*","*","*",58
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,0,"*","*",0,"*",0,0,0,0
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,0,"*",0,"*","*",0,0,0,"*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,6,0,8,10,"*","*",0,23
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,0,"*","*","*","*",0,0,0,12
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,0,0,0,0,0,0,0,0,"*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","*","*",17,"*",49,46,0,9,"*",280
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,0,0,0,"*",26,"*",0,0,26
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,0,"*",0,0,0,0,0,0,9
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","*",10,9,"*",46,18,"*",7,30,941
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,"*",0,"*","*",11,32
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,"*","*","*",0,11,0,0,"*",32
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,8,"*",0,"*",0,"*",6,17
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,"*",9,0,0,"*",0,0,"*",20
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,0,"*","*","*",0,0,0,0
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,0,"*",0,0,"*",0,0,0,6
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,"*","*",0,0,0,0,0,"*",14
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,0,0,0,0,"*",0,0,0,0
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,0,"*","*","*","*",0,0,0,14
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,0,0,0,0,"*",0,0,0,"*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,0,"*",0,0,"*",0,0,0,"*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,0,0,"*","*",0,0,0,0,0
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",0,0,"*",0,"*","*",0,0,0,"*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,0,"*","*",10,"*",0,0,0,33
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,"*",7,9,"*","*","*","*","*",171
"Willington School District","=""1600011""","Center School","=""1600111""",0,0,0,0,"*",0,0,0,0,"*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","*","*","*","*","*","*",0,"*",0,10
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,"*",0,0,0,"*","*",0,"*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,"*",0,0,"*",0,0,0,7
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,"*",0,"*","*","*",0,15,8
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","*",0,"*","*","*",0,0,0,0,0
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,"*",0,"*",0,0,0,0,"*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,11,0,12,"*",0,0,0,10
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",0,0,6,0,0,"*",0,0,0,16
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,0,"*",0,9,65,"*","*",0,20
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,"*",8,"*",41,79,"*",0,0,20
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,"*","*",0,"*","*",0,0,0,"*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,0,"*",0,13,10,0,"*",0,12
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,6,99,10,40,53,24,"*",12,885
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","*",17,156,21,143,215,56,"*",11,438
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,0,0,0,"*",0,0,0,0,"*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,"*","*",0,"*",0,"*",0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,12,12,"*",17,15,0,0,8,122
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","*","*",19,0,17,13,"*","*",0,39
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,"*",0,6,16,0,0,0,6
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,"*","*","*",12,"*",0,0,26
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,"*",0,"*",13,0,0,0,6
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,0,8,0,"*",15,0,0,0,"*"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","*","*",19,8,44,50,0,"*","*",145
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,"*",20,11,49,32,0,10,18,467
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",0,0,"*",0,"*","*","*",0,0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","*",0,6,0,"*","*",0,"*",0,15
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,13,"*",8,"*",0,"*","*",34
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,0,"*","*",8,"*",0,0,"*",118
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",0,0,0,0,0,"*",0,0,0,"*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,0,"*","*","*",7,0,"*",10,81
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,0,"*",0,0,0,0,0,0,"*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,"*","*",0,"*","*",0,0,0,15

