"Incident Counts, 2011-12"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*",0,"*",0,11,13,"*",8,6,272
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,"*",0,0,0,0,0,0,"*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",0,0,0,0,0,0,0,0,0,"*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,7,8,"*",20,"*","*",0,12,101
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,"*","*",0,21,11,0,"*",0,"*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","*","*",17,"*",7,34,0,"*",0,98
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,"*","*",0,"*","*",0,0,0,7
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,0,"*","*","*",8,"*","*","*","*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","*",0,6,"*",18,11,"*",0,"*",19
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,0,11,"*","*",7,0,0,0,16
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,"*","*","*","*","*",0,"*",0,6
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,"*",7,0,7,"*",0,"*",0,16
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",0,"*","*","*",22,"*",0,0,0,9
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","*",0,"*",0,6,7,0,"*",0,0
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,0,"*","*",6,8,0,0,0,25
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","*",7,13,6,28,12,"*","*",14,235
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,0,7,0,"*","*",0,0,0,14
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",0,18,0,0,"*",0,0,0,"*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,0,10,"*","*",15,"*","*","*",224
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,"*",7,0,13,"*",0,"*",0,36
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",15,0,18,47,0,"*","*",68
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,24,"*",15,14,"*","*",10,179
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",0,0,0,0,6,0,0,0,0,"*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*","*",22,"*",24,"*","*",0,14,80
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","*",0,"*",0,"*",7,"*","*",0,13
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,"*",10,0,21,0,9,0,"*",80
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","*",0,11,"*",14,0,"*",0,"*",56
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,0,7,"*",12,"*","*","*",21,74
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,0,7,0,0,13,0,"*",0,32
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,0,9,"*",10,13,0,"*",0,20
"Torrington School District","=""1430011""","Southwest School","=""1430811""","*",0,"*","*",0,"*",0,"*",0,"*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,0,"*","*",0,"*","*","*",0,0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","*","*",41,"*","*",40,"*","*",20,585
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","*","*",127,15,21,93,18,7,"*",215
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,0,6,0,"*",32,0,0,0,"*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","*",0,0,"*","*","*",0,0,0,"*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,0,"*",0,"*","*","*",0,0,"*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,"*",0,0,0,0,0,0,0,"*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,0,9,0,"*","*",0,"*","*",8
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,"*",0,"*","*",0,0,0,16
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,0,0,0,0,"*",0,0,0,0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,0,0,0,"*",0,0,0,0,0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,0,"*","*","*",25,"*",0,17,68
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""",0,"*","*","*","*",13,0,0,0,15
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,0,"*","*",0,"*",0,0,0,"*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,0,7,6,8,34,0,0,"*",0
"Vernon School District","=""1460011""","Center Road School","=""1461411""",0,0,7,"*",17,33,0,"*",0,"*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,"*",0,0,6,7,0,0,0,0
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",0,0,"*",0,13,14,0,0,0,"*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,0,0,0,10,"*",0,"*",0,0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","*","*",33,6,19,46,6,"*",23,633
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,"*",34,7,"*",91,7,"*","*",27
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","*","*",27,10,43,19,0,"*",0,139
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,0,"*","*","*",0,0,0,0,"*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,8,0,0,"*",0,"*","*",21
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",0,0,"*",0,"*","*",0,0,0,0
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","*","*",15,6,6,31,"*",0,"*",57
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,0,0,0,0,"*",0,0,0,0
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,0,0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","*","*","*","*","*",17,"*",0,0,22
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","*",0,16,"*",6,15,"*",0,16,377
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","*","*",26,"*",10,9,"*",0,7,223
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,0,0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,0,0,0,0,"*",0,"*",0,0
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,"*",7,"*","*",6,0,0,0,"*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,0,"*",0,0,0,11
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,0,0,0,0,0,0,"*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,"*","*",0,"*",22,0,"*",0,6
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","*",0,"*","*",23,7,"*","*","*",61
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,0,"*","*",13,49,"*","*",0,16
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","*","*",0,"*","*","*","*","*","*",14
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","*",6,24,0,57,56,"*","*",13,2476
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","*",0,24,"*",83,33,"*",0,0,128
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",0,"*",9,"*",18,16,"*","*",0,80
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","*","*",34,"*",34,21,6,"*",14,360
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",0,0,"*",0,8,7,"*","*",0,18
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","*","*",7,"*",28,38,0,0,0,35
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","*","*",33,8,64,33,"*",0,0,32
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,0,0,0,"*",6,"*",0,0,"*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","*","*",16,13,102,58,"*","*",22,2174
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,0,0,"*","*","*",0,"*",0,14
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,"*",23,"*",56,10,"*","*",0,77
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","*","*",41,"*",130,214,28,6,"*",1244
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","*","*",26,"*",89,82,"*","*",7,592
"Waterbury School District","=""1510011""","Regan School","=""1512811""","*","*","*","*",36,8,"*","*",0,33
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","*","*",8,"*",15,"*",0,0,0,12
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,"*",10,"*",21,17,"*","*",0,22
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,8,31,0,63,18,"*","*",11,61
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",0,0,"*","*",33,51,"*",0,0,138
"Waterbury School District","=""1510011""","Washington School","=""1512311""",0,0,"*","*",8,33,0,"*",0,55
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","*",0,6,0,"*",7,"*",0,0,296
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",17,"*",21,17,"*","*",0,261
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",0,"*","*","*",6,"*",0,"*",0,12
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","*","*",47,7,101,196,9,8,"*",518
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*",7,82,11,107,52,9,"*",19,1804
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",0,0,8,"*",39,15,0,0,0,33
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,0,15,"*",17,7,9,"*","*",46
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,0,"*",0,0,"*",0,0,0,"*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,0,"*",0,7,"*",0,0,0,0
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","*",0,"*",0,0,"*",0,"*",0,"*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,"*","*","*","*",6,"*","*",22,124
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,0,0,0,"*","*",0,0,"*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,0,0,0,"*",0,0,0,0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,"*","*",7,18,"*","*",0,13
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,"*",27,"*",22,17,"*","*","*",90
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*",0,13,8,7,22,9,"*",22,537
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",0,0,"*",0,0,"*","*","*",0,"*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,"*","*","*",11,"*","*",0,0,9
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,0,"*",0,"*",0,0,0,0,0
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",0,0,6,0,9,"*",0,0,0,"*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",0,"*",17,9,16,9,0,0,12,148
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,"*",26,"*",9,16,"*",0,14,224
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,"*",8,0,"*",11,0,"*","*",40
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,0,"*",0,0,0,0,0,0,0
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,"*","*","*",0,"*",0,0,0,0
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","*","*","*","*",0,"*","*",0,0,8
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*","*",32,6,7,18,6,"*","*",137
"West Hartford School District","=""1550011""","Smith School","=""1551711""",0,0,0,"*",0,"*",0,"*",0,"*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,0,"*",0,0,"*",0,"*",0,0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",0,0,"*",0,0,"*",0,"*",0,0
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,0,"*",0,"*","*",0,0,0,"*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",0,0,0,0,0,"*",0,0,0,"*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,11,"*",32,23,"*","*","*",52
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","*",0,6,0,"*",19,0,0,0,12
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,0,"*",0,"*","*",0,0,0,7
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","*","*",16,6,86,12,7,9,8,200
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,0,"*",7,"*",19,0,0,0,14
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",0,0,0,0,"*",9,"*","*",0,"*"
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,0,0,0,0,0,0,"*",0,11
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","*",14,14,"*",87,17,"*","*",60,1022
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,"*",0,"*",0,0,0,39,220
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,"*",7,0,"*",7,"*",0,0,19
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,"*","*","*","*",0,0,"*",8
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,"*",0,"*","*",0,"*",0,12
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,9,"*","*","*",0,0,0,7
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,0,"*",0,"*","*",0,"*",0,"*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,0,"*",0,0,"*",0,0,0,"*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,0,"*",0,0,0,0,"*",0,"*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,0,"*",0,0,"*",0,0,0,"*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,0,"*",0,0,0,"*",0,0,"*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,0,0,0,0,0,0,"*",0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","*",0,"*",14,0,"*",0,"*",9,32
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,0,"*",0,0,0,0,0,0,"*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",0,0,"*","*","*",0,0,0,0,0
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,"*","*","*",0,"*",0,0,"*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,0,0,0,"*",0,0,"*",0,"*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",0,0,"*",0,0,"*",0,0,0,0
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","*",0,9,"*",6,8,"*","*","*",48
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","*","*",10,9,0,7,"*",0,10,74
"Willington School District","=""1600011""","Center School","=""1600111""",0,0,"*",0,"*","*",0,0,0,"*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,7,"*",0,6,0,0,"*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,"*",0,0,0,0,"*",0,0
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,0,"*",0,"*",8,0,0,0,15
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",0,0,0,0,0,"*",0,0,0,0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,"*","*",0,0,"*","*",20,6
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,0,0,0,"*",0,0,0,0
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,"*",13,"*",7,"*",0,0,0,23
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,0,"*",0,0,29,0,0,0,"*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,0,18,"*",32,62,"*","*",0,11
"Windham School District","=""1630011""","Partial Day Program","=""1638411""",0,"*","*",0,0,0,"*",0,0,0
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,0,0,0,0,"*",0,0,0,"*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,0,0,0,"*",13,0,0,0,7
"Windham School District","=""1630011""","Windham High School","=""1636111""",0,"*",112,"*",30,37,17,"*",18,929
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","*",33,416,32,95,441,58,"*","*",564
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,0,0,0,"*","*","*","*",0,"*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,"*",0,"*","*",0,"*",0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,8,12,"*",11,12,0,"*",15,155
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",0,"*",26,"*",18,7,0,"*","*",60
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,"*","*","*","*",6,"*",0,0,7
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,8,"*",0,13,0,"*",0,23
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,13,"*",20,33,"*","*",0,"*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,"*",16,"*",6,8,0,"*",0,"*"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","*",0,0,0,0,9,0,0,0,8
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","*",0,41,13,32,51,"*","*","*",158
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,"*",21,13,38,21,"*","*",21,622
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",0,0,"*","*",0,0,0,0,0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,0,"*",0,6,6,0,0,0,"*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","*",0,8,"*",18,7,"*",0,6,40
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,0,"*",0,0,0,0,"*",0,0
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,"*",18,9,13,8,6,"*",12,167
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",0,0,0,"*",0,"*",0,0,0,0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,"*",28,"*",0,13,"*","*",9,159
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",0,"*",0,0,0,"*",0,0,0,"*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,"*",0,0,6,"*","*",0,0,9

