"Incident Counts, 2014-15"
"All Districts, All Schools"

"",,,,"Incident Type",,,,,,,,,
"Somers School District","=""1290011""","Somers High School","=""1296111""",0,"*",11,"*",6,13,0,"*",14,52
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",0,0,0,"*","*",0,0,0,0,0
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",0,0,"*",0,"*",0,0,0,0,0
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,0,0,0,"*",0,0,0,0,0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",0,"*",15,"*",11,12,0,"*",20,96
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",0,"*",15,"*",32,10,6,"*","*",26
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,0,"*",0,"*","*",0,0,0,"*"
"Southington School District","=""1310011""","Alta","=""1310111""",0,0,0,0,0,0,0,0,"*",27
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",0,0,"*",0,"*","*",0,0,0,"*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,0,"*",0,0,"*",0,0,0,"*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",0,"*","*","*",0,"*",0,"*",0,"*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,0,"*","*",0,"*",0,0,0,16
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,0,12,"*",7,8,"*","*",0,42
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",0,0,0,0,0,"*",0,0,0,"*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",0,0,0,"*","*",0,"*",0,0,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,"*",15,9,7,13,7,"*",36,128
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,0,"*",0,0,0,0,0,0,"*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*",0,"*","*","*",0,0,"*",0,0
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","*",0,"*",0,"*","*",0,0,0,"*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",0,0,"*",0,0,0,0,0,"*",13
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,0,0,0,0,"*",0,0,0,0
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",18,"*",52,7,0,0,0,27
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",0,0,0,0,"*",6,0,0,0,0
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","*",0,8,0,17,12,"*",0,18,95
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",0,0,"*","*",0,"*","*",0,0,30
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","*","*",8,0,6,20,0,0,"*",16
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","*",0,0,0,0,0,0,"*",0,0
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,0,0,"*","*",13,0,0,0,"*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,"*","*","*",9,12,"*","*",6,25
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,0,0,0,0,0,0,"*",0,0
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,0,0,0,"*","*",0,0,0,0
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,0,0,0,"*","*",0,"*",0,"*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,0,"*","*",16,7,0,0,0,"*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","*",0,"*",0,"*",9,"*",0,0,"*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","*","*","*","*","*",16,0,"*","*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",0,0,"*","*",0,0,0,0,0,"*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,0,16,0,"*",13,0,"*",0,"*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",0,"*",0,0,"*","*",0,0,0,"*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,0,"*","*",0,8,0,0,0,8
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","*","*","*",6,18,23,"*","*",13,50
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",0,0,"*",0,"*",9,0,0,0,"*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,0,"*",0,"*","*",0,"*",0,18
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",0,0,"*",0,0,0,0,0,0,0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,0,"*","*",9,15,0,0,"*",7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","*",0,12,"*",35,41,0,"*",24,36
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,0,0,0,"*","*",0,0,0,"*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",0,0,"*",0,"*",22,0,"*",0,30
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",0,0,"*",0,"*","*",0,"*",0,"*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,0,0,0,0,"*",0,0,0,"*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,0,"*",0,"*","*","*","*",0,30
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",0,0,7,"*","*",9,0,"*",17,171
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",0,0,0,0,0,"*",0,0,0,0
"Stratford School District","=""1380011""","ALPHA","=""1380511""",0,0,"*",0,"*",7,0,"*","*",26
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",0,"*",9,6,16,9,0,"*","*",152
"Stratford School District","=""1380011""","Chapel School","=""1380311""",0,"*","*",0,"*",13,"*",0,0,7
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",0,11,"*","*","*",27,0,"*",0,96
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,0,"*",0,"*","*",0,"*",0,"*"
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""",0,0,"*",0,"*","*",0,0,0,"*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,0,"*",0,"*",12,"*","*",0,"*"
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","*",0,"*",0,34,"*",0,0,"*",8
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",0,"*","*","*","*","*",0,0,0,"*"
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,0,0,0,0,0,0,0,0,"*"
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",0,0,"*",0,0,"*",0,"*",0,"*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","*",0,6,0,"*",6,0,"*",0,7
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""",0,0,0,0,0,0,0,0,0,"*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",0,0,"*",0,"*",21,"*",0,0,18
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",0,0,8,"*",9,"*",0,0,0,"*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,0,"*","*","*",9,0,0,0,18
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","*","*",6,14,19,23,"*",0,"*",110
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","*",0,"*",0,"*",8,0,"*",0,8
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",0,0,0,0,"*",0,0,0,0,0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",0,"*",12,0,17,9,"*",0,24,"*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",0,0,6,"*","*","*",0,"*",0,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",0,"*",40,"*",18,15,0,0,"*",47
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,"*",23,"*",15,15,8,6,25,515
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,0,"*",0,"*","*",0,0,0,"*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","*",0,"*",0,"*","*",0,0,0,"*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",0,0,"*",0,6,8,"*","*","*",74
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",0,"*","*",0,"*","*",0,0,0,"*"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",0,"*",6,0,8,6,0,"*","*",12
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",0,"*","*",0,7,"*",0,"*","*",27
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",0,"*","*","*","*","*","*","*",17,25
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",0,0,"*",0,6,"*",0,"*",0,0
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",0,"*",7,"*","*",7,"*",0,"*",19
"Torrington School District","=""1430011""","East School","=""1430111""",0,0,"*",0,0,"*",0,0,0,"*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,"*",7,0,24,"*","*",0,0,0
"Torrington School District","=""1430011""","Forbes School / ABC","=""1431511""",0,0,0,0,"*",0,0,0,0,0
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",0,"*",0,0,0,0,0,0,0,"*"
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,0,0,0,0,0,0,0,0,"*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""",0,0,8,"*","*","*","*","*",0,8
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",0,7,20,"*",10,27,"*","*",21,285
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",0,"*",21,"*",37,13,13,"*","*",116
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,0,"*",0,28,0,0,0,0,10
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,"*",0,"*","*",20,0,0,"*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",0,0,0,0,"*",0,"*",0,0,"*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",0,0,"*",0,0,0,0,"*",0,0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",0,0,0,0,"*",0,"*",0,0,"*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""",0,"*",6,0,"*","*","*","*",0,10
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",0,0,"*",0,"*","*","*",0,"*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",0,0,0,0,0,"*",0,0,0,0
"Trumbull School District","=""1440011""","REACH","=""1440511""",0,0,"*",0,0,"*",0,0,"*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,0,"*",0,0,"*",0,0,0,"*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""",0,0,0,0,0,"*",0,0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""",0,"*","*","*","*",8,"*",0,16,47
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,0,"*",0,0,14,0,0,0,0
"Unified School District #2","=""3470015""","Riverview School","=""3470315""",0,"*",0,0,"*",17,0,0,0,0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""",0,0,8,0,13,48,"*",0,0,"*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""",0,"*",13,7,51,7,"*","*",0,"*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""",0,0,"*","*",39,6,"*",0,0,8
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""",0,0,0,0,0,14,"*",0,0,0
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","*",0,17,9,13,63,16,"*",0,43
"Vernon School District","=""1460011""","Northeast School","=""1460311""",0,0,"*",0,"*","*",0,0,0,11
"Vernon School District","=""1460011""","Rockville High School","=""1466111""",0,"*",53,7,25,23,8,"*",47,861
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,0,7,"*",48,20,"*","*",0,9
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""",0,"*",12,"*",16,15,6,"*","*",45
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""",0,0,"*",0,"*","*",0,0,0,"*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,"*",9,0,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","*",0,"*",0,"*",8,0,0,0,11
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""",0,"*",8,0,"*",18,"*",0,"*",46
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""",0,0,"*",0,0,0,0,0,0,"*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""",0,0,0,0,0,"*",0,0,0,"*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""",0,0,"*",0,0,0,0,0,0,"*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,"*","*","*",0,13,0,0,"*",39
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","*",13,21,"*",11,15,"*","*",19,126
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",0,"*",8,"*",7,17,"*",0,"*",60
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,0,0,0,0,0,0,0,0,"*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,"*","*",0,0,"*","*",0,0,"*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,0,0,0,"*","*",0,"*",0,"*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""",0,0,0,0,0,0,0,"*",0,"*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""",0,0,0,"*",0,0,0,0,0,0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,0,9,"*",35,45,"*","*",0,12
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",0,0,"*","*",29,10,0,"*",0,50
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",0,0,"*","*",24,59,0,0,0,59
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,0,6,"*",10,27,"*","*",0,29
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",0,0,11,8,82,33,"*",7,6,1641
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",0,0,20,"*",11,45,0,0,0,62
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",0,"*","*",0,18,24,0,"*",0,31
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,"*",40,"*",43,131,11,"*","*",445
"Waterbury School District","=""1510011""","Excel III","=""1513911""",0,0,0,"*",0,"*",0,0,0,"*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","*","*",16,"*",24,29,"*","*",0,59
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",0,"*",20,"*",34,97,"*","*","*",28
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",0,0,10,"*",48,20,0,"*",0,80
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",0,"*",6,"*",35,12,0,"*",0,9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","*","*",29,11,92,35,"*",7,12,2198
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",0,0,"*","*",0,0,0,0,0,"*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",0,0,"*","*",14,43,0,"*",0,38
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","*","*",21,"*",135,119,"*",8,"*",631
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","*","*",14,10,80,49,9,"*","*",407
"Waterbury School District","=""1510011""","Reed School","=""1513411""","*","*",11,"*",43,33,"*","*",0,96
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,0,"*",0,9,12,0,0,0,8
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",0,"*",8,"*",10,18,"*",0,0,13
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",0,0,"*",0,21,25,"*",7,0,28
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,12,36,"*",48,15,"*","*","*",125
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","*","*",21,"*",126,73,"*",7,0,28
"Waterbury School District","=""1510011""","Washington School","=""1512311""",0,0,"*",0,10,18,"*","*",0,16
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","*","*",10,"*",10,18,"*","*",8,236
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","*","*",9,"*",14,21,"*",0,0,128
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",0,0,"*","*",20,"*",0,0,0,83
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","*",0,"*",0,9,11,0,0,0,"*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","*",17,43,10,157,362,6,7,"*",389
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*",6,61,9,55,156,10,10,11,1760
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","*","*",26,13,95,101,"*","*",0,57
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",0,6,12,9,19,6,"*","*","*",59
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,0,0,0,0,0,0,0,0,"*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",0,"*","*",0,0,"*",0,0,0,14
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",0,0,0,0,0,"*",0,"*",0,0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",0,"*",8,"*",14,7,"*","*",10,150
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,0,"*",0,"*",0,0,0,0,"*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",0,0,0,0,"*","*",0,0,0,0
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,0,"*","*","*","*",0,0,0,"*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",0,"*",28,"*","*","*",0,"*","*",53
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*","*",18,"*",11,"*",0,0,8,214
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","*",0,"*",0,"*","*",0,0,0,"*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",0,"*","*","*",6,"*","*",0,0,10
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",0,0,"*",0,"*","*",0,0,0,0
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",0,0,0,"*",0,"*",0,0,0,9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","*","*",24,"*",41,10,"*","*",14,110
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",0,0,18,8,28,12,"*",0,25,141
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",0,"*",35,"*",15,27,"*","*","*",34
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,0,"*",0,0,"*",0,"*",0,"*"
"West Hartford School District","=""1550011""","REACH","=""1557311""",0,"*",0,0,"*",0,0,0,"*",33
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""",0,0,"*",0,0,0,0,0,0,0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*",6,14,"*",27,17,"*","*",0,66
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",0,0,0,0,0,"*",0,0,0,0
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",0,0,0,0,0,0,0,0,0,"*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",0,0,"*",0,"*",0,0,"*",0,0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,0,"*","*",25,9,0,"*",0,63
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",0,0,6,"*","*","*","*",0,0,8
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,0,0,0,0,0,0,0,0,7
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,"*","*","*",36,8,0,"*",10,55
"West Haven School District","=""1560011""","PACE","=""1560211""",0,0,"*",0,"*","*","*",0,"*",31
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",0,0,"*",0,"*",0,0,0,0,57
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",0,0,"*","*",0,0,0,0,0,0
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,0,0,0,0,0,0,0,0,33
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","*",0,8,0,44,31,0,"*",7,281
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,0,0,0,0,"*",0,0,0,0
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",0,"*",0,0,0,"*",0,0,0,"*"
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,0,0,0,"*",0,0,"*","*",6
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",0,0,"*",0,"*",6,0,0,0,6
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",0,0,"*",0,"*","*",0,0,0,7
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,0,"*",0,"*",6,"*",0,0,0
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,6,"*","*",0,0,"*",0,0,11
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,0,"*",0,"*","*",0,0,0,"*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,0,"*",0,0,0,0,0,0,0
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,0,"*",0,"*",0,0,0,0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""",0,"*","*",10,"*","*","*","*",20,25
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",0,0,"*",0,"*",0,0,0,0,0
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",0,0,"*",0,"*","*",0,0,0,"*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",0,0,"*",0,"*",6,0,0,0,8
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,0,"*","*","*","*","*","*",0,7
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",0,0,"*",0,"*","*",0,0,0,"*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,0,7,0,"*","*","*","*",0,28
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",0,0,"*","*","*",10,"*","*",7,47
"Willington School District","=""1600011""","Center School","=""1600111""",0,0,"*",0,"*",0,0,0,0,0
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,0,"*",0,"*","*",0,0,"*",9
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",0,0,0,0,0,0,0,0,0,"*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",0,"*","*",0,"*","*",0,0,0,51
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",0,0,0,0,0,0,0,0,0,"*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,0,"*","*","*","*",0,0,10,"*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",0,0,"*",0,"*","*",0,0,0,0
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,"*",0,"*","*",0,0,0,"*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,0,0,0,"*",0,"*","*","*"
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*",0,0,0,0,"*","*",0,0,0
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","*","*",7,"*",0,24,"*","*",0,23
"Windham School District","=""1630011""","Natchaug School","=""1630111""",0,0,18,"*","*",45,8,"*",0,15
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""",0,0,0,0,"*",0,0,0,0,"*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",0,0,10,7,137,"*","*","*",0,25
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",0,0,0,"*",0,"*",0,"*",0,18
"Windham School District","=""1630011""","Windham Center School","=""1630511""",0,0,"*",0,21,"*",0,"*",0,12
"Windham School District","=""1630011""","Windham High School","=""1636111""","*",11,55,7,42,30,28,"*",12,307
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","*",9,53,15,55,95,6,"*","*",468
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",0,0,0,0,"*","*",0,0,0,"*"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""",0,"*","*",0,"*","*",0,0,"*",0
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",0,0,0,"*",0,"*",0,0,0,"*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",0,"*",17,0,15,12,"*","*",6,159
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",0,"*","*","*",7,18,"*",0,"*",15
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",0,0,"*",0,0,"*",0,0,0,0
"Windsor School District","=""1640011""","Expulsion","=""1640411""",0,0,0,0,0,0,0,"*",0,0
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",0,0,8,"*","*",67,0,0,0,50
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",0,0,10,13,75,199,"*",0,0,28
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",0,0,"*","*",0,16,0,0,0,27
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",0,"*",12,"*",35,46,"*","*","*",84
"Windsor School District","=""1640011""","Spark","=""1640311""",0,0,0,"*",0,0,0,0,0,"*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",0,"*",21,13,14,31,0,"*",17,701
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""",0,0,0,"*",0,0,0,0,0,0
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",0,0,0,0,"*","*",0,"*",0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",0,0,"*",0,"*",0,"*",0,0,9
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""",0,0,0,0,0,"*","*","*","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",0,0,8,"*",14,10,"*","*","*",12
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",0,0,"*",0,0,0,0,0,0,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",0,"*","*","*",8,"*",0,0,6,84
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",0,0,"*",0,0,"*",0,"*",0,0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,12,8,"*","*",7,"*","*",23,69
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",0,0,"*","*","*",6,0,0,0,12

