"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"Regional School District 09","Joel Barlow High School","Female",123,123,100.0,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","High Needs",34,31,91.2,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Hispanic",9,9,100.0,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Male",112,108,96.4,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-ELL",233,229,98.3,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-High Needs",201,200,99.5,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-Hispanic",226,222,98.2,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-Special Education",213,212,99.5,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",224,220,98.2,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Asian","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","ELL","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Special Education",22,19,86.4,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","White",216,212,98.1,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","All Students",229,221,96.5,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch",8,7,87.5,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Lunch",12,11,91.7,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Female",110,107,97.3,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","High Needs",33,30,90.9,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Hispanic",10,9,90.0,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Male",119,114,95.8,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL",229,221,96.5,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-High Needs",196,191,97.4,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Hispanic",219,212,96.8,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Special Education",205,200,97.6,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",217,210,96.8,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Asian","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Special Education",24,21,87.5,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","White",212,205,96.7,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","All Students",41,39,95.1,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch",13,12,92.3,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Lunch",16,15,93.8,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Female",16,15,93.8,"*","*","*","*"
"Regional School District 11","Parish Hill High School","High Needs",22,21,95.5,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Male",25,24,96.0,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-ELL",41,39,95.1,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-High Needs",19,18,94.7,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Hispanic",36,34,94.4,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Special Education",31,29,93.5,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",25,24,96.0,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Special Education",10,10,100.0,"*","*","*","*"
"Regional School District 11","Parish Hill High School","White",36,34,94.4,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","All Students",73,62,84.9,"*","*",10,13.7
"Regional School District 12","Shepaug Valley High School","Black","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch",7,"*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Lunch",11,9,81.8,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Female",32,29,90.6,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","High Needs",19,15,78.9,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Male",41,33,80.5,"*","*",7,17.1
"Regional School District 12","Shepaug Valley High School","Non-ELL",72,61,84.7,"*","*",10,13.9
"Regional School District 12","Shepaug Valley High School","Non-High Needs",54,47,87.0,"*","*",7,13.0
"Regional School District 12","Shepaug Valley High School","Non-Hispanic",71,60,84.5,"*","*",10,14.1
"Regional School District 12","Shepaug Valley High School","Non-Special Education",65,56,86.2,"*","*",9,13.8
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",62,53,85.5,"*","*",8,12.9
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Special Education",8,6,75.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","White",66,55,83.3,"*","*",10,15.2
"Regional School District 12","Shepaug Valley High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","All Students",141,138,97.9,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Lunch",6,"*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Female",73,71,97.3,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","High Needs",27,25,92.6,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Male",68,67,98.5,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL",141,138,97.9,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-High Needs",114,113,99.1,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-Hispanic",137,134,97.8,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-Special Education",119,117,98.3,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",135,134,99.3,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Special Education",22,21,95.5,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","White",134,131,97.8,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","All Students",192,188,97.9,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Black","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",7,7,100.0,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Lunch",13,12,92.3,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Female",104,103,99.0,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","High Needs",31,30,96.8,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Male",88,85,96.6,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-ELL",191,187,97.9,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-High Needs",161,158,98.1,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Hispanic",189,185,97.9,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Special Education",174,170,97.7,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",179,176,98.3,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Asian","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Special Education",18,18,100.0,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","White",185,182,98.4,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","All Students",329,308,93.6,13,4.0,8,2.4
"Regional School District 15","Pomperaug Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,10,90.9,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Lunch",19,15,78.9,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Female",164,159,97.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","High Needs",64,51,79.7,9,14.1,"*","*"
"Regional School District 15","Pomperaug Regional High School","Hispanic",13,12,92.3,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Male",165,149,90.3,9,5.5,7,4.2
"Regional School District 15","Pomperaug Regional High School","Non-ELL",325,305,93.8,13,4.0,7,2.2
"Regional School District 15","Pomperaug Regional High School","Non-High Needs",265,257,97.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-Hispanic",316,296,93.7,13,4.1,7,2.2
"Regional School District 15","Pomperaug Regional High School","Non-Special Education",284,273,96.1,6,2.1,"*","*"
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",310,293,94.5,9,2.9,8,2.6
"Regional School District 15","Pomperaug Regional High School","Asian",14,14,100.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Special Education",45,35,77.8,7,15.6,"*","*"
"Regional School District 15","Pomperaug Regional High School","White",297,278,93.6,13,4.4,6,2.0
"Regional School District 15","Pomperaug Regional High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","All Students",194,179,92.3,6,3.1,9,4.6
"Regional School District 16","Woodland Regional High School","Black","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",19,15,78.9,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Lunch",35,29,82.9,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",16,14,87.5,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Female",96,90,93.8,"*","*",6,6.3
"Regional School District 16","Woodland Regional High School","High Needs",53,44,83.0,"*","*",7,13.2
"Regional School District 16","Woodland Regional High School","Hispanic",9,7,77.8,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Male",98,89,90.8,6,6.1,"*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL",190,177,93.2,"*","*",8,4.2
"Regional School District 16","Woodland Regional High School","Non-High Needs",141,135,95.7,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-Hispanic",185,172,93.0,"*","*",8,4.3
"Regional School District 16","Woodland Regional High School","Non-Special Education",176,164,93.2,"*","*",7,4.0
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",159,150,94.3,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Asian","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Special Education",18,15,83.3,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","White",181,168,92.8,"*","*",8,4.4
"Regional School District 16","Woodland Regional High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","All Students",190,178,93.7,"*","*",11,5.8
"Regional School District 17","Haddam-Killingworth High School","Black","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch",11,7,63.6,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Lunch",19,14,73.7,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Female",92,87,94.6,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","High Needs",42,35,83.3,"*","*",6,14.3
"Regional School District 17","Haddam-Killingworth High School","Hispanic",6,6,100.0,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Male",98,91,92.9,"*","*",6,6.1
"Regional School District 17","Haddam-Killingworth High School","Non-ELL",190,178,93.7,"*","*",11,5.8
"Regional School District 17","Haddam-Killingworth High School","Non-High Needs",148,143,96.6,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-Hispanic",184,172,93.5,"*","*",11,6.0
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education",165,156,94.5,"*","*",8,4.8
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",171,164,95.9,"*","*",7,4.1
"Regional School District 17","Haddam-Killingworth High School","Asian","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Special Education",25,22,88.0,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","White",182,170,93.4,"*","*",11,6.0
"Regional School District 18","Lyme-Old Lyme High School","All Students",103,101,98.1,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Lunch",9,8,88.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Female",43,41,95.3,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","High Needs",20,19,95.0,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Hispanic","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Male",60,60,100.0,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL",103,101,98.1,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-High Needs",83,82,98.8,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Hispanic",100,98,98.0,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",91,90,98.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",94,93,98.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Asian","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education",12,11,91.7,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","White",95,93,97.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","All Students",295,258,87.5,19,6.4,18,6.1
"Regional School District 19","E. O. Smith High School","Black","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",29,19,65.5,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Lunch",44,28,63.6,9,20.5,7,15.9
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",15,9,60.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",159,143,89.9,8,5.0,8,5.0
"Regional School District 19","E. O. Smith High School","High Needs",84,59,70.2,16,19.0,9,10.7
"Regional School District 19","E. O. Smith High School","Hispanic",10,8,80.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Male",136,115,84.6,11,8.1,10,7.4
"Regional School District 19","E. O. Smith High School","Non-ELL",292,257,88.0,17,5.8,18,6.2
"Regional School District 19","E. O. Smith High School","Non-High Needs",211,199,94.3,"*","*",9,4.3
"Regional School District 19","E. O. Smith High School","Non-Hispanic",285,250,87.7,19,6.7,16,5.6
"Regional School District 19","E. O. Smith High School","Non-Special Education",240,218,90.8,7,2.9,15,6.3
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",251,230,91.6,10,4.0,11,4.4
"Regional School District 19","E. O. Smith High School","Asian",18,16,88.9,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Special Education",55,40,72.7,12,21.8,"*","*"
"Regional School District 19","E. O. Smith High School","White",262,230,87.8,17,6.5,15,5.7
"Regional School District 19","E. O. Smith High School","Two or More Races","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","All Students",439,432,98.4,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Black","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch",15,15,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Lunch",20,20,100.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Female",207,205,99.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","High Needs",65,62,95.4,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Hispanic",16,14,87.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",232,227,97.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",439,432,98.4,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-High Needs",374,370,98.9,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Hispanic",423,418,98.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-Special Education",391,387,99.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",419,412,98.3,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Asian",10,9,90.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",48,45,93.8,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","White",408,404,99.0,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Two or More Races","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","All Students",207,191,92.3,7,3.4,9,4.3
"Rocky Hill School District","Rocky Hill High School","Black",13,11,84.6,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",16,11,68.8,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Lunch",25,20,80.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",98,93,94.9,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","High Needs",43,33,76.7,"*","*",6,14.0
"Rocky Hill School District","Rocky Hill High School","Hispanic",15,9,60.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",109,98,89.9,6,5.5,"*","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL",204,189,92.6,6,2.9,9,4.4
"Rocky Hill School District","Rocky Hill High School","Non-High Needs",164,158,96.3,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Hispanic",192,182,94.8,"*","*",6,3.1
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",187,176,94.1,"*","*",7,3.7
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",182,171,94.0,6,3.3,"*","*"
"Rocky Hill School District","Rocky Hill High School","Asian",14,14,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",20,15,75.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","White",164,156,95.1,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","All Students",150,134,89.3,6,4.0,10,6.7
"Seymour School District","Seymour High School","Black","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Free Lunch",28,19,67.9,"*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Lunch",40,31,77.5,"*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"Seymour School District","Seymour High School","Female",77,72,93.5,"*","*","*","*"
"Seymour School District","Seymour High School","High Needs",47,35,74.5,6,12.8,6,12.8
"Seymour School District","Seymour High School","Hispanic",12,9,75.0,"*","*","*","*"
"Seymour School District","Seymour High School","Male",73,62,84.9,"*","*",6,8.2
"Seymour School District","Seymour High School","Non-ELL",147,131,89.1,6,4.1,10,6.8
"Seymour School District","Seymour High School","Non-High Needs",103,99,96.1,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Hispanic",138,125,90.6,"*","*",8,5.8
"Seymour School District","Seymour High School","Non-Special Education",138,128,92.8,"*","*",8,5.8
"Seymour School District","Seymour High School","Not Eligible For Lunch",110,103,93.6,"*","*",6,5.5
"Seymour School District","Seymour High School","Asian","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","Special Education",12,6,50.0,"*","*","*","*"
"Seymour School District","Seymour High School","White",133,120,90.2,"*","*",8,6.0
"Shelton School District","Shelton High School","All Students",424,390,92.0,13,3.1,21,5.0
"Shelton School District","Shelton High School","Black",16,11,68.8,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Free Lunch",51,39,76.5,"*","*",7,13.7
"Shelton School District","Shelton High School","Eligible For Lunch",78,60,76.9,8,10.3,10,12.8
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",27,21,77.8,"*","*","*","*"
"Shelton School District","Shelton High School","Female",215,200,93.0,"*","*",10,4.7
"Shelton School District","Shelton High School","High Needs",100,76,76.0,11,11.0,13,13.0
"Shelton School District","Shelton High School","Hispanic",31,23,74.2,"*","*","*","*"
"Shelton School District","Shelton High School","Male",209,190,90.9,8,3.8,11,5.3
"Shelton School District","Shelton High School","Non-ELL",418,385,92.1,12,2.9,21,5.0
"Shelton School District","Shelton High School","Non-High Needs",324,314,96.9,"*","*",8,2.5
"Shelton School District","Shelton High School","Non-Hispanic",393,367,93.4,9,2.3,17,4.3
"Shelton School District","Shelton High School","Non-Special Education",396,371,93.7,10,2.5,15,3.8
"Shelton School District","Shelton High School","Not Eligible For Lunch",346,330,95.4,"*","*",11,3.2
"Shelton School District","Shelton High School","Asian",16,16,100.0,"*","*","*","*"
"Shelton School District","Shelton High School","ELL","*","*","*","*","*","*","*"
"Shelton School District","Shelton High School","Special Education",28,19,67.9,"*","*",6,21.4
"Shelton School District","Shelton High School","White",357,337,94.4,8,2.2,12,3.4
"Shelton School District","Shelton High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","All Students",399,387,97.0,8,2.0,"*","*"
"Simsbury School District","Simsbury High School","Black",16,14,87.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",23,18,78.3,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Lunch",31,25,80.6,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Female",182,179,98.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","High Needs",66,60,90.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Hispanic",22,22,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",217,208,95.9,6,2.8,"*","*"
"Simsbury School District","Simsbury High School","Non-ELL",398,386,97.0,8,2.0,"*","*"
"Simsbury School District","Simsbury High School","Non-High Needs",333,327,98.2,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Hispanic",377,365,96.8,8,2.1,"*","*"
"Simsbury School District","Simsbury High School","Non-Special Education",359,349,97.2,7,1.9,"*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",368,362,98.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","Asian",23,23,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","ELL","*","*","*","*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",40,38,95.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","White",337,328,97.3,6,1.8,"*","*"
"Simsbury School District","Simsbury High School","Two or More Races","*","*","*","*","*","*","*"
"Somers School District","Somers High School","All Students",140,136,97.1,"*","*","*","*"
"Somers School District","Somers High School","Black","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Lunch",11,9,81.8,"*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Somers School District","Somers High School","Female",72,71,98.6,"*","*","*","*"
"Somers School District","Somers High School","High Needs",20,17,85.0,"*","*","*","*"
"Somers School District","Somers High School","Hispanic","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Male",68,65,95.6,"*","*","*","*"
"Somers School District","Somers High School","Non-ELL",139,135,97.1,"*","*","*","*"
"Somers School District","Somers High School","Non-High Needs",120,119,99.2,"*","*","*","*"
"Somers School District","Somers High School","Non-Hispanic",135,132,97.8,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",131,129,98.5,"*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",129,127,98.4,"*","*","*","*"
"Somers School District","Somers High School","Asian","*","*","*","*","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Special Education",9,7,77.8,"*","*","*","*"
"Somers School District","Somers High School","White",127,124,97.6,"*","*","*","*"
"Somers School District","Somers High School","Two or More Races","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","All Students",378,360,95.2,11,2.9,7,1.9
"South Windsor School District","South Windsor High School","Black",22,21,95.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",24,17,70.8,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Lunch",35,27,77.1,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",173,168,97.1,"*","*","*","*"
"South Windsor School District","South Windsor High School","High Needs",75,63,84.0,8,10.7,"*","*"
"South Windsor School District","South Windsor High School","Hispanic",20,15,75.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",205,192,93.7,10,4.9,"*","*"
"South Windsor School District","South Windsor High School","Non-ELL",372,356,95.7,9,2.4,7,1.9
"South Windsor School District","South Windsor High School","Non-High Needs",303,297,98.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Hispanic",358,345,96.4,9,2.5,"*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",331,319,96.4,7,2.1,"*","*"
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",343,333,97.1,6,1.7,"*","*"
"South Windsor School District","South Windsor High School","Asian",29,26,89.7,"*","*","*","*"
"South Windsor School District","South Windsor High School","ELL","*","*","*","*","*","*","*"
