"Student Counts by School and Special Education Status"
"All Districts, All Schools"
"Trend"

"",,,,"Special Education Status",,
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",3720,442,4162
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",3395,378,3773
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",2090,213,2303
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",1446,158,1604
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",14983,1662,16645
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",4328,558,4886
"Norwalk School District","=""1030011""","Center for Global Studies","=""1030511""",279,11,290
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",3059,293,3352
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",4272,526,4798
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",3990,566,4556
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",5288,361,5649
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",4738,488,5226
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",4296,478,4774
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",4055,353,4408
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",5216,799,6015
"Norwalk School District","=""1030011""","Norwalk Early Childhood Center","=""1030111""",74,97,171
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",13736,1706,15442
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",561,203,764
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",5729,806,6535
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",3871,509,4380
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",4036,451,4487
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",3839,415,4254
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",3464,515,3979
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",5878,816,6694
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",2852,332,3184
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""",19,0,19
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""",0,12,12
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","*","*",19
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",20543,2986,23529
"Norwich School District","=""1040011""","Transition Academy","=""1041011""",0,18,18
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""",30,25,55
"Norwich School District","=""1040011""","ABA Autism Program","=""1040411""",0,36,36
"Norwich School District","=""1040011""","ABA Program @ Kelly","=""1041111""",0,6,6
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",1130,308,1438
"Norwich School District","=""1040011""","Case Street Early Learning Center at DTZ","=""1040211""",170,7,177
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",0,287,287
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",906,90,996
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,133,133
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""",0,6,6
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""",0,"*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",3267,424,3691
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",5813,967,6780
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",3747,411,4158
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",3394,589,3983
"Norwich School District","=""1040011""","Special Needs Program","=""1040511""",0,36,36
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",3873,770,4643
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",380,38,418
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",2537,429,2966
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",2121,328,2449
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",2547,433,2980
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",2178,331,2509
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",2422,241,2663
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",3673,598,4271
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",4899,788,5687
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",4501,487,4988
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",1554,195,1749
"Orange School District","=""1070011""","Peck Place School","=""1070511""",3657,223,3880
"Orange School District","=""1070011""","Race Brook School","=""1070311""",3416,423,3839
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",2744,282,3026
"Oxford School District","=""1080011""","Alternative Education","=""1080411""",15,11,26
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",4670,424,5094
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",4535,474,5009
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",5029,388,5417
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",4321,493,4814
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",2552,218,2770
"Path Academy District","=""2930013""","Path Academy","=""2930113""",333,99,432
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",414,57,471
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",414,57,471
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",3102,199,3301
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",5075,595,5670
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",6436,1242,7678
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",3415,367,3782
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",3358,513,3871
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",2570,352,2922
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",3539,604,4143
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",3156,433,3589
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",4864,734,5598
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",6927,848,7775
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",104,198,302
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",3585,530,4115
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",2836,433,3269
"Plymouth School District","=""1110011""","Main Street School","=""1110111""",158,23,181
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",24,10,34
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",3254,525,3779
"Plymouth School District","=""1110011""","Prospect Street School","=""1110311""",156,17,173
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",4418,639,5057
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",4127,548,4675
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",2060,235,2295
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",2101,185,2286
"Portland School District","=""1130011""","Portland High School","=""1136111""",3421,281,3702
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",2102,209,2311
"Portland School District","=""1130011""","Valley View School","=""1130211""",2867,366,3233
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",1274,234,1508
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",2457,394,2851
"Putnam School District","=""1160011""","Helping Hands","=""1169011""",0,42,42
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","*","*",14
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",5549,982,6531
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",2562,497,3059
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",2350,444,2794
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",4694,731,5425
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",5250,731,5981
"Regional School District 01","=""2010012""","LEAPSS","=""2010412""",0,7,7
"Regional School District 01","=""2010012""","ALPSS","=""2010512""",0,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",4101,586,4687
"Regional School District 01","=""2010012""","SELC","=""2010312""",0,6,6
"Regional School District 01","=""2010012""","TOTAL","=""2010212""",0,7,7
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",2920,509,3429
"Regional School District 04","=""2040012""","Region 4 Transition Academy","=""2040112""",0,11,11
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",5438,727,6165
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",3476,426,3902
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",3560,442,4002
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",14330,1572,15902
"Regional School District 06","=""2060012""","Early Childhood Learning Center","=""2068112""",183,30,213
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",1682,251,1933
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",1466,224,1690
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""",6,32,38
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",4839,734,5573
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",779,81,860
"Regional School District 07","=""2070012""","AIM","=""2079112""",0,111,111
"Regional School District 07","=""2070012""","FLEX","=""2079012""",0,65,65
"Regional School District 07","=""2070012""","Highlander Transition Academy","=""2070112""",0,19,19
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",0,39,39
"Regional School District 07","=""2070012""","LINKS","=""2079212""","*","*",167
"Regional School District 07","=""2070012""","Links","=""2079212""","*","*",167
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",6775,507,7282
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",3116,327,3443
"Regional School District 07","=""2070012""","STEP","=""2079312""",101,92,193
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",9638,1274,10912
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",5340,697,6037
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""",17,0,17
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",8913,1024,9937
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",7641,904,8545
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",4056,478,4534
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",4837,457,5294
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",7237,742,7979
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",2300,484,2784
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",893,109,1002
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",75,53,128
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",1723,292,2015
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",1150,212,1362
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",1510,291,1801
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",647,95,742
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",1445,177,1622
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",4941,755,5696
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",1336,265,1601
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",2890,495,3385
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",2156,402,2558
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",2684,212,2896
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",2775,528,3303
"Regional School District 13","=""2130012""","Middlesex Transition Academy","=""2130312""",0,70,70
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",2751,363,3114
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",277,100,377
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",3476,429,3905
"Regional School District 14","=""2140012""","Nonnewaug Chiefs Alternative Program","=""2140312""",0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",7291,761,8052
"Regional School District 14","=""2140012""","Region 14 Transition Academy","=""2140412""",0,6,6
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",3700,479,4179
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",3656,378,4034
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",4653,1049,5702
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""",11,20,31
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",4287,614,4901
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",3664,392,4056
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",11559,1468,13027
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",3968,583,4551
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",4633,741,5374
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",3166,542,3708
"Regional School District 16","=""2160012""","Community School","=""2160212""",1621,176,1797
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",3884,538,4422
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",5208,643,5851
"Regional School District 16","=""2160012""","Prospect Elementary School","=""2160512""",1041,178,1219
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",27,8,35
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",6680,710,7390
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",2386,572,2958
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",2194,276,2470
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",5751,836,6587
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",6706,1118,7824
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",3240,354,3594
"Regional School District 17","=""2170012""","RSD17 Transition Program","=""2170412""",0,"*","*"
"Regional School District 18","=""2180012""","Center School","=""2180312""",1668,234,1902
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","*","*",8
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",1557,212,1769
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",4055,396,4451
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",3057,405,3462
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",2333,329,2662
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",10055,1763,11818
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""",49,22,71
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""",26,36,62
"Regional School District 19","=""2190012""","STAAR Program","=""2190312""",0,19,19
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""",13,29,42
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",3270,550,3820
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",3766,319,4085
"Ridgefield School District","=""1180011""","District Program BMES","=""1180111""",0,"*","*"
"Ridgefield School District","=""1180011""","District Program ERMS","=""1181011""",0,"*","*"
"Ridgefield School District","=""1180011""","District Program RES","=""1180711""",0,17,17
"Ridgefield School District","=""1180011""","District Program SES","=""1180911""",0,6,6
"Ridgefield School District","=""1180011""","District Program SRMS","=""1181111""",0,"*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",6934,654,7588
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",3247,289,3536
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",3591,365,3956
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",0,24,24
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",16174,1280,17454
"Ridgefield School District","=""1180011""","Ridgefield Transition Program","=""1189011""",0,24,24
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",3485,331,3816
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",4809,545,5354
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",3030,264,3294
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","*","*",18
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",5562,575,6137
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","*","*",17
"Rocky Hill School District","=""1190011""","Dr. Oran A. Moser School","=""1190211""",297,36,333
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",4521,600,5121
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",6696,717,7413
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",6049,461,6510
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",3988,454,4442
"Salisbury School District","=""1220011""","SELC","=""1220211""",0,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",2635,333,2968
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",1207,233,1440
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""",1425,135,1560
"Seymour School District","=""1240011""","Bungay School","=""1240111""",4796,433,5229
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",2323,396,2719
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""",1198,256,1454
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",6231,567,6798
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",5182,577,5759
"Sharon School District","=""1250011""","TOTAL","=""1250211""",0,14,14
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",1483,363,1846
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",3770,431,4201
"Shelton School District","=""1260011""","Alternative Learning Center 1","=""1260211""",0,16,16
"Shelton School District","=""1260011""","Alternative Learning Center 2","=""1261311""",0,"*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",3444,368,3812
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",4435,521,4956
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",7789,966,8755
"Shelton School District","=""1260011""","Lafayette School","=""1260411""",896,174,1070
"Shelton School District","=""1260011""","Life Skills","=""1260311""",0,9,9
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",4284,557,4841
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",4850,769,5619
"Shelton School District","=""1260011""","Pre-Kindergarten","=""1260111""",44,69,113
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",14394,1364,15758
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",2357,303,2660
"Shelton School District","=""1260011""","Therapeutic Learning Center","=""1261211""",0,"*","*"
"Shelton School District","=""1260011""","Transition Program","=""1260711""",0,35,35
"Shelton School District","=""1260011""","Work Experience","=""1260711""",0,35,35
"Sherman School District","=""1270011""","Sherman School","=""1270111""",3362,548,3910
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",2162,169,2331
"Simsbury School District","=""1280011""","Central School","=""1280111""",3394,628,4022
"Simsbury School District","=""1280011""","Farmington Valley Transition Academy","=""1280211""",0,31,31
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",6743,944,7687
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",4090,445,4535
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",13705,1529,15234
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",6014,990,7004
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",2479,251,2730
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",3850,532,4382
"Somers School District","=""1290011""","Aspire","=""1290511""","*","*",15
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",3433,417,3850
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",5888,711,6599
"Somers School District","=""1290011""","Somers High School","=""1296111""",4809,468,5277
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",3536,382,3918
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",3564,789,4353
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",3779,431,4210
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",3244,313,3557
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,42,42
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",13082,1534,14616
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",9219,1314,10533
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",2538,511,3049
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",7272,969,8241
"Southington School District","=""1310011""","Achieve","=""1311711""",0,16,16
"Southington School District","=""1310011""","Alta","=""1310111""",69,45,114
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",5769,727,6496
"Southington School District","=""1310011""","EASE","=""1310511""",0,32,32
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",2767,208,2975
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",3372,796,4168
"Southington School District","=""1310011""","Hatton Preschool Program","=""1312011""",62,91,153
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",6777,777,7554
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""",0,25,25
"Southington School District","=""1310011""","Language Based Classroom II","=""1312311""",0,9,9
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""",0,25,25
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""",0,27,27
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",2362,250,2612
"Southington School District","=""1310011""","Preschool/ABA ~ Hatton School","=""1310311""",0,33,33
"Southington School District","=""1310011""","Preschool/ABA ~ South End School","=""1311911""","*","*",10
"Southington School District","=""1310011""","STELLAR","=""1312211""",0,8,8
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",2110,206,2316
"Southington School District","=""1310011""","South End Preschool Program","=""1312111""",15,31,46
"Southington School District","=""1310011""","Southington High School","=""1316211""",18081,2348,20429
"Southington School District","=""1310011""","Southington Public Schools Preschool Program","=""1312111""",15,31,46
"Southington School District","=""1310011""","Southington Public Schools Preschool Program at Hatton School","=""1312011""",62,91,153
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",3336,390,3726
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",3995,297,4292
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",0,21,21
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",0,26,26
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",3442,295,3737
"Sprague School District","=""1330011""","Sayles School","=""1330111""",3238,352,3590
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",4506,472,4978
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",4327,529,4856
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",3476,393,3869
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","*","*",17
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",1590,169,1759
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",1660,156,1816
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",1108,284,1392
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""",363,18,381
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",127,116,243
"Stamford School District","=""1350011""","Apples PreK","=""1350111""",153,269,422
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",4948,888,5836
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",5200,459,5659
"Stamford School District","=""1350011""","Dolan School","=""1355311""",4866,702,5568
"Stamford School District","=""1350011""","Hart School","=""1352211""",5146,355,5501
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""",0,66,66
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",5389,508,5897
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",5052,347,5399
"Stamford School District","=""1350011""","New School at 200 Strawberry Hill Avenue","=""1350711""",218,11,229
"Stamford School District","=""1350011""","Newfield School","=""1350611""",6034,486,6520
"Stamford School District","=""1350011""","Northeast School","=""1351811""",6601,483,7084
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",38,562,600
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",6350,778,7128
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",6769,538,7307
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",5804,633,6437
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",6005,400,6405
"Stamford School District","=""1350011""","Springdale School","=""1351111""",5775,463,6238
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",15967,2051,18018
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",5953,790,6743
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",6022,536,6558
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",5906,341,6247
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",5217,597,5814
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",19760,2374,22134
"Stamford School District","=""1350011""","Westover School","=""1351411""",6542,448,6990
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",4296,507,4803
"Stonington School District","=""1370011""","Community Classroom","=""1370811""",0,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",4166,488,4654
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",3625,516,4141
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",2778,481,3259
"Stonington School District","=""1370011""","SAILS","=""1370711""","*",0,"*"
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""",42,37,79
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""",33,51,84
"Stonington School District","=""1370011""","Stonington HS PreK","=""1370211""",39,39,78
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",6823,820,7643
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",1309,218,1527
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",1893,218,2111
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",4742,424,5166
"Stratford School District","=""1380011""","ABA Nichols","=""1382511""",0,8,8
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""",0,12,12
"Stratford School District","=""1380011""","ABA Whitney","=""1382411""",0,9,9
"Stratford School District","=""1380011""","ALPHA","=""1380511""",81,37,118
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10872,956,11828
"Stratford School District","=""1380011""","Chapel School","=""1380311""",4924,465,5389
"Stratford School District","=""1380011""","DLC Whitney","=""1382311""",0,11,11
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",4956,517,5473
"Stratford School District","=""1380011""","Franklin STEPS K-2","=""1382111""",0,14,14
"Stratford School District","=""1380011""","Franklin School","=""1380411""",2811,350,3161
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",5188,638,5826
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",0,18,18
"Stratford School District","=""1380011""","High School Sails","=""1380711""",0,28,28
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",1314,67,1381
