"District","District Code","School","School Code","Grade","Count","%"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",04,"N/A","N/A"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",05,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","K","N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",01,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",02,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",03,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",04,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",05,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",06,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",07,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",08,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","K","N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",01,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",02,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",03,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",04,"N/A","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",05,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",06,7,17.9
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",07,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",08,"*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","K","N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",01,"N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",02,"N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",03,"*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",04,"N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",05,"*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",06,"N/A","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","K","*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",01,"*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",02,6,7.5
"Seymour School District","=""1240011""","Bungay School","=""1240111""",03,6,6.9
"Seymour School District","=""1240011""","Bungay School","=""1240111""",04,6,7.5
"Seymour School District","=""1240011""","Bungay School","=""1240111""",05,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","K","N/A","N/A"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",01,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",02,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",03,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",04,"N/A","N/A"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,8,8.4
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",09,13,7.4
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",10,20,12.7
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",11,14,8.5
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",12,19,11.1
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",06,6,3.3
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",07,29,14.7
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,17,9.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","K","N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",01,"N/A","N/A"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",02,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",03,"N/A","N/A"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",04,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,"N/A","N/A"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",06,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",07,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,"N/A","*"
"Shelton School District","=""1260011""","Alternative Learning Center 1","=""1260211""",01,"N/A","*"
"Shelton School District","=""1260011""","Alternative Learning Center 1","=""1260211""",02,"N/A","*"
"Shelton School District","=""1260011""","Alternative Learning Center 1","=""1260211""",03,"N/A","*"
"Shelton School District","=""1260011""","Alternative Learning Center 1","=""1260211""",04,"N/A","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","K","N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","K","N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",07,23,5.6
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,24,5.3
"Shelton School District","=""1260011""","Life Skills","=""1260311""","K","N/A","*"
"Shelton School District","=""1260011""","Life Skills","=""1260311""",02,"N/A","*"
"Shelton School District","=""1260011""","Life Skills","=""1260311""",04,"N/A","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","K","N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","K","N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,"*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",09,51,13.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",10,41,11.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",11,44,11.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",12,45,11.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","K","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",01,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",02,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,"*","*"
"Shelton School District","=""1260011""","Transition Program","=""1260711""",12,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","K","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",01,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",02,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","K","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",02,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",02,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,"*","*"
"Simsbury School District","=""1280011""","Farmington Valley Transition Academy","=""1280211""",12,"N/A","N/A"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,21,6.2
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,16,4.4
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",02,"*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,"*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",09,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",10,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",11,20,5.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",12,9,2.5
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",02,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,"N/A","N/A"
"Somers School District","=""1290011""","Aspire","=""1290511""",09,"*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""",10,"N/A","*"
"Somers School District","=""1290011""","Aspire","=""1290511""",11,"N/A","*"
"Somers School District","=""1290011""","Aspire","=""1290511""",12,"*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,"*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,"*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","K","N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",01,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",02,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""",09,12,9.0
"Somers School District","=""1290011""","Somers High School","=""1296111""",10,10,8.7
"Somers School District","=""1290011""","Somers High School","=""1296111""",11,8,7.5
"Somers School District","=""1290011""","Somers High School","=""1296111""",12,11,9.0
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",02,"*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",01,"*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,"*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"*","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",12,"N/A","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",09,25,7.5
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",10,14,4.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",11,23,6.8
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",12,11,3.5
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,13,4.2
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,18,5.7
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,15,4.3
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"*","*"
"Southington School District","=""1310011""","Achieve","=""1311711""",09,"N/A","*"
"Southington School District","=""1310011""","Achieve","=""1311711""",10,"N/A","*"
"Southington School District","=""1310011""","Alta","=""1310111""",09,"*","*"
"Southington School District","=""1310011""","Alta","=""1310111""",10,"*","*"
"Southington School District","=""1310011""","Alta","=""1310111""",11,"*","*"
"Southington School District","=""1310011""","Alta","=""1310111""",12,9,"*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","K","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",01,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",02,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"*","*"
"Southington School District","=""1310011""","EASE","=""1310511""",06,"N/A","*"
"Southington School District","=""1310011""","EASE","=""1310511""",07,"N/A","*"
"Southington School District","=""1310011""","EASE","=""1310511""",08,"N/A","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","K","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",01,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",02,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","K","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",01,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",02,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,"N/A","N/A"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,8,2.6
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",06,"*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",07,"*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,8,3.1
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""","K","N/A","*"
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""",01,"N/A","*"
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""",02,"*","*"
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""",04,"*","*"
"Southington School District","=""1310011""","Language Based Classroom at Hatton School","=""1310411""",05,"*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","K","N/A","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""",01,"N/A","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""",02,"N/A","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""",03,"N/A","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","K","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",01,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",02,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",03,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",04,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","K","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",01,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",02,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",03,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",04,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,"N/A","N/A"
"Southington School District","=""1310011""","Southington High School","=""1316211""",09,27,5.7
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,34,6.5
"Southington School District","=""1310011""","Southington High School","=""1316211""",11,23,4.9
"Southington School District","=""1310011""","Southington High School","=""1316211""",12,46,9.6
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","K","*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",01,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",02,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",03,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",04,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","K","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",01,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",02,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",03,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",04,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,"N/A","N/A"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",06,"*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",07,"N/A","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",09,"N/A","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",10,"*","*"
"Southington School District","=""1310011""","Therapeutic Educational Setting (TEP)","=""1311211""",12,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","K","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",01,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",02,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",03,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",04,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","K","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",01,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",02,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",03,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",04,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",06,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",07,9,23.7
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,9,20.9
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",02,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",03,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",04,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",09,16,17.2
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,14,15.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",11,13,11.9
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",12,16,13.8
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",06,11,10.7
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",07,"*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",09,"N/A","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",10,"N/A","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",11,"*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",12,"N/A","*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","K","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",01,"N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","K","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",01,"N/A","N/A"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",09,17,42.5
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",11,7,19.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",12,"*","*"
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","K","*","*"
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""",01,"*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",07,"N/A","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",08,"N/A","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",09,"*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",11,"*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",12,"N/A","N/A"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",06,20,12.5
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",07,15,7.9
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,25,13.2
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","K","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",03,"N/A","N/A"
