"District","District Code","School","School Code","Grade","Count","%"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",03,"N/A","N/A"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",04,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",08,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",09,190,51.2
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",10,222,62.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",11,177,50.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",12,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","K","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",01,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",02,20,20.8
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,25,29.4
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",03,19,22.1
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",04,24,30.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",06,"*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",07,22,75.9
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",08,44,88.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",09,38,80.9
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",10,55,83.3
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",11,22,84.6
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",12,"*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","K","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",01,"*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",02,12,15.2
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,18,21.7
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",03,15,17.9
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",04,"*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","K",8,8.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",01,"*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",02,"*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,14,50.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",03,12,48.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",04,7,23.3
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","K","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",01,12,8.1
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",02,"*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,22,15.7
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",03,18,13.4
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",04,18,15.0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","K","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",01,"*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",02,"*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"N/A","N/A"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",03,"*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",04,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",09,217,52.5
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",10,198,54.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",11,119,37.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",12,130,41.5
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","K","N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",01,"N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",02,"*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",03,"N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",04,8,9.1
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","K","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",01,6,5.7
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",02,"*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,18,19.8
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",03,21,22.1
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",04,18,17.1
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",06,166,36.6
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",07,222,46.8
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",08,180,41.6
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",06,129,31.2
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",07,140,33.4
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",08,132,31.7
"Waterbury School District","=""1510011""","Regan School","=""1512811""","K","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",01,"*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",02,"*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,6,10.7
"Waterbury School District","=""1510011""","Regan School","=""1512811""",03,"*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",04,11,20.0
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","K","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",01,"*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",02,"*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,12,12.5
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",03,"*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",04,"*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","K",8,11.1
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",01,10,14.3
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",02,10,16.9
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,9,15.3
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",03,17,26.6
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",04,9,20.5
"Waterbury School District","=""1510011""","State Street School","=""1519011""","K","N/A","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",02,"N/A","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",05,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",06,7,"*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",03,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",07,9,"*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",08,11,"*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",09,10,"*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",10,8,"*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",11,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",12,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",04,"*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","K",9,10.0
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",01,11,11.7
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",02,23,26.1
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,20,24.4
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",03,11,12.6
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",04,14,17.9
"Waterbury School District","=""1510011""","Washington School","=""1512311""","K","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""",01,"N/A","N/A"
"Waterbury School District","=""1510011""","Washington School","=""1512311""",02,"N/A","N/A"
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""",03,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""",04,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",09,36,30.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",10,19,16.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",11,19,16.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",12,31,26.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",06,19,18.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",07,32,30.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",08,26,25.0
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","K","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",01,"*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",02,"*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,11,21.6
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",03,"*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",04,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",06,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",07,192,43.9
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,166,37.7
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",09,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",09,124,35.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",10,127,40.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",11,98,35.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",12,88,31.3
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","K","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",01,"*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",02,"*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,6,10.7
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",03,"*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",04,"*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",06,23,10.6
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",07,31,13.1
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",08,29,13.1
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","K","N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",01,"N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",02,"N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",05,"*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",03,"N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",04,"*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","K","N/A","N/A"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",01,"*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",02,"*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",05,"*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",03,"N/A","N/A"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",04,"N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","K","N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",01,"*","*"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",02,"N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",05,"N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",03,"N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""",04,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",09,25,10.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",10,40,16.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",11,33,12.8
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",12,32,14.3
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",05,"*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",03,"*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",04,"*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","K","N/A","N/A"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",01,"*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",02,"N/A","N/A"
"Watertown School District","=""1530011""","Polk School","=""1530411""",05,7,5.3
"Watertown School District","=""1530011""","Polk School","=""1530411""",03,"*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""",04,"*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",06,22,8.7
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",07,18,6.7
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",08,23,8.5
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",09,48,16.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",10,51,21.4
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",11,30,12.4
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",12,28,13.1
"West Hartford School District","=""1550011""","Achieve","=""1559111""",12,"N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",05,"N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",03,"N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",04,"N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",02,"*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",05,"N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",03,"*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",04,"N/A","N/A"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",06,"*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",07,11,7.9
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",08,"*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",05,"*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",03,"*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",04,"N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",05,"*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",03,"*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",04,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",08,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",09,53,11.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",10,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",11,55,13.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",12,36,9.8
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",02,"*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",03,"*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",04,"N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",09,25,6.2
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",10,35,8.9
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",11,60,14.7
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",12,82,21.1
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",06,20,7.1
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",07,20,6.7
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,24,8.1
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",09,"N/A","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",11,"N/A","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",01,"*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",02,"*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"N/A","N/A"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",03,"N/A","N/A"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",04,"N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",03,"*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",04,"*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",06,28,8.0
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",07,24,9.1
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,25,8.9
"West Hartford School District","=""1550011""","Smith School","=""1551711""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",05,"*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",03,"*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",04,9,12.5
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",12,"N/A","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",02,"*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",03,"N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","K","N/A","N/A"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",01,"N/A","N/A"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",02,"N/A","N/A"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"N/A","N/A"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","K","N/A","N/A"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",02,"*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",05,"*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"N/A","N/A"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"N/A","N/A"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""","K","N/A","N/A"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",02,"N/A","N/A"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",05,"N/A","N/A"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",03,"N/A","N/A"
"West Haven School District","=""1560011""","Anna V. Molloy School","=""1561311""",04,"N/A","N/A"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,66,26.1
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",07,81,35.2
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",08,97,41.3
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""","K","N/A","N/A"
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",02,"*","*"
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",05,"N/A","N/A"
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",03,"*","*"
"West Haven School District","=""1560011""","Clarence E. Thompson School","=""1561011""",04,"*","*"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","K","N/A","N/A"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",02,"N/A","N/A"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",05,"N/A","N/A"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"N/A","N/A"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",04,"N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""","K","N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""",02,"N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""",05,"*","*"
"West Haven School District","=""1560011""","Forest School","=""1560311""",03,"N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""",04,"*","*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",06,30,11.1
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",07,16,6.4
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",08,24,10.9
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""","K","N/A","N/A"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",02,"N/A","N/A"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",05,"*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",03,"*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",04,"*","*"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""","K","N/A","N/A"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",01,"*","*"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",02,"N/A","N/A"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",05,8,10.4
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",03,"N/A","N/A"
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",04,"*","*"
"West Haven School District","=""1560011""","Washington School","=""1561211""","K","N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""",01,"N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""",02,"N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""",05,"N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",09,191,37.9
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",10,95,27.6
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",11,97,25.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",12,86,23.1
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","K","N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",01,"N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",02,"N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",03,"N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",04,"N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",09,7,8.9
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",10,15,20.8
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",11,8,10.8
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",12,18,24.0
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",05,"N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",06,"*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",07,"*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",08,9,11.4
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","K","N/A","N/A"
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",01,"N/A","N/A"
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",02,"N/A","N/A"
"Weston School District","=""1570011""","Weston High School","=""1576111""",09,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""",10,11,5.9
