"District","District Code","School","School Code","Grade","Count","%"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",10,63,16.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",11,77,18.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",12,86,22.2
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Not Available","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","K","N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","K","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",01,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",02,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","K","*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",02,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,6,30.0
"Simsbury School District","=""1280011""","Central School","=""1280111""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,"*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,6,1.5
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,28,6.9
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",09,18,4.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",10,23,5.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",11,36,8.8
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",12,31,8.7
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",01,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",01,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,"N/A","N/A"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,"*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,9,6.5
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","K","N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",01,"*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",02,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,"N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""",09,14,9.9
"Somers School District","=""1290011""","Somers High School","=""1296111""",10,7,5.0
"Somers School District","=""1290011""","Somers High School","=""1296111""",11,7,5.0
"Somers School District","=""1290011""","Somers High School","=""1296111""",12,18,12.8
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",02,"*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",01,"*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",01,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",02,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",09,44,12.2
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",10,36,9.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",11,43,11.4
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",12,37,9.1
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,22,6.1
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,16,4.6
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,31,8.1
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","K","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",01,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",02,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,"N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","K","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",01,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",02,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","K","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",01,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",02,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,"N/A","N/A"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,7,2.4
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,11,4.2
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,15,5.3
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",06,6,2.5
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",07,27,10.6
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,34,13.8
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","K","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",01,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",02,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",03,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",04,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","K","*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",01,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",02,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",03,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",04,"N/A","N/A"
"Southington School District","=""1310011""","Southington High School","=""1316211""",09,45,8.5
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,32,6.7
"Southington School District","=""1310011""","Southington High School","=""1316211""",11,35,7.2
"Southington School District","=""1310011""","Southington High School","=""1316211""",12,34,6.4
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","K","N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",01,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",02,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",03,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",04,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","K","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",01,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",02,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",03,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",04,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","K","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",01,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",02,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",03,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",04,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","K","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",01,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",02,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",03,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",06,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",07,10,30.3
"Sprague School District","=""1330011""","Sayles School","=""1330111""",04,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",02,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",03,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",04,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",09,52,33.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,29,22.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",11,37,27.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",12,29,23.2
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",06,16,10.6
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",07,11,7.6
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,14,12.1
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","K","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",01,"*","*"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","K","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",01,"N/A","N/A"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",09,7,35.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,6,19.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",11,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",12,"*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",06,6,3.1
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",07,13,6.8
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,10,4.8
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","K","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",04,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",06,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",07,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,6,3.1
"Stamford School District","=""1350011""","Hart School","=""1352211""","K","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","K","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",04,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","K","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",01,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",02,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",03,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","K","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",01,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",02,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",03,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",04,"*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","K","N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",06,20,9.3
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",07,16,7.8
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,21,9.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","K","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",01,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",06,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",07,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","K","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",01,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",02,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",03,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",04,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",06,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",07,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","K","N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",03,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",09,95,16.9
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,49,10.1
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",11,39,10.7
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",12,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Not Available","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","K","N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",04,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",09,"N/A","N/A"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",11,"N/A","N/A"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",12,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","K","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",06,"*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",07,"*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,7,3.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",09,62,10.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,75,13.7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",11,80,13.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",12,45,8.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","K","N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",03,"*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",04,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","K","N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",01,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",02,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",03,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,6,12.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",06,8,15.1
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",07,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",04,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","K","N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",01,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",02,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",03,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",04,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",06,7,6.9
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",07,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,8,7.2
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",06,10,11.5
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",07,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,8,8.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",09,17,9.3
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,18,9.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",11,27,14.9
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",12,36,17.5
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",03,"N/A","N/A"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",04,"N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","K","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",01,"N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",02,"N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",03,"N/A","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",09,46,13.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10,43,14.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",11,35,12.6
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",12,41,13.4
"Stratford School District","=""1380011""","Chapel School","=""1380311""","K","N/A","N/A"
"Stratford School District","=""1380011""","Chapel School","=""1380311""",01,"*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""",02,"*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""",03,"N/A","N/A"
