"District","District Code","School","School Code","Grade","Count","%"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,6,1.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,11,2.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",09,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",10,54,12.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",11,54,14.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",12,54,15.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Not Available","*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","K","N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",01,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",02,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,"*","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","K","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",01,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",02,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","K","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",01,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",02,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,7,33.3
"Simsbury School District","=""1280011""","Central School","=""1280111""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,"N/A","N/A"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,17,4.6
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,10,2.8
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","K","*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,"N/A","N/A"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",09,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",10,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",11,7,1.9
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",12,14,3.6
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",02,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","K","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",01,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",02,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,"N/A","N/A"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,"N/A","N/A"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,"*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","K","N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",01,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",02,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""",09,7,6.2
"Somers School District","=""1290011""","Somers High School","=""1296111""",10,12,9.8
"Somers School District","=""1290011""","Somers High School","=""1296111""",11,11,9.0
"Somers School District","=""1290011""","Somers High School","=""1296111""",12,9,7.0
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",02,"*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",02,"*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,"*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"*","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",12,"N/A","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",09,29,8.2
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",10,10,3.0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",11,23,6.8
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",12,31,9.0
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,6,1.7
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,20,6.3
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,17,4.4
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",01,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",02,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","K","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",01,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",02,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","K","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",01,"N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",02,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","K","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",01,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",02,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,6,8.8
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,13,4.5
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",06,8,3.1
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",07,12,5.2
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,22,7.8
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","K","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",01,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",02,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",03,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",04,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","K","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",01,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",02,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",03,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",04,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""",09,22,4.3
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,20,4.1
"Southington School District","=""1310011""","Southington High School","=""1316211""",11,22,4.4
"Southington School District","=""1310011""","Southington High School","=""1316211""",12,34,6.6
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","K","N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",01,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",02,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",03,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",04,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","K","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",01,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",02,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",03,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",04,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","K","*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",01,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",02,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",03,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",04,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","K","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",01,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",02,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",03,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",04,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,9,25.0
"Sprague School District","=""1330011""","Sayles School","=""1330111""",06,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",07,10,21.7
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,6,17.6
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",02,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",03,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",04,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",09,30,23.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,10,8.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",11,12,12.8
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",12,27,19.3
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",06,7,5.4
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",07,"*","*"
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"*","*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","K","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",01,"N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","K","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",01,"N/A","N/A"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",09,14,56.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,14,35.9
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",11,16,50.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",12,12,34.3
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",06,13,6.5
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",07,15,7.4
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,14,6.5
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","K","*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",01,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",02,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",04,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",06,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",07,10,5.7
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"*","*"
"Stamford School District","=""1350011""","Hart School","=""1352211""","K","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","K","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",03,"*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","K","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",01,"*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",02,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",03,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",04,"*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","K","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",03,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",04,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","K","N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",06,12,4.7
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",07,27,11.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,18,8.3
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","K","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",06,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",07,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","K","N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",03,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",04,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",06,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",07,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","K","N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",01,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",02,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",03,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",09,48,9.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,37,7.8
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",11,31,6.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",12,26,5.7
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","K","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",01,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",02,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",03,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",04,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",09,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",11,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",12,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","K","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",06,"*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",07,10,5.0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",09,64,10.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,34,7.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",11,17,3.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",12,32,6.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","K","N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",01,"*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",03,"*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""",04,"*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","K","N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",01,"N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",02,"N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",03,"N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",04,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",06,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",07,10,19.6
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,13,28.9
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","K","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",01,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",02,"N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",03,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",04,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",06,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",07,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",06,9,12.5
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",07,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",09,13,6.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,19,9.3
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",11,35,17.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",12,36,20.6
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",03,"N/A","N/A"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",04,"*","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","K","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",01,"N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""",02,"N/A","N/A"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",09,25,9.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10,27,8.5
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",11,14,5.7
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",12,17,5.0
