"District","District Code","School","School Code","Grade","Count","%"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",01,"N/A","N/A"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",02,"N/A","N/A"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",03,"*","*"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",04,"*","*"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",05,"*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",06,"*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",07,"*","*"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",08,6,3.5
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","K","N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",01,"N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",02,"N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",03,"N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",04,"N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",05,"N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",09,25,8.2
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",10,18,5.9
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",11,24,7.3
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",12,25,8.0
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","K","N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",01,"N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",02,"N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",03,"N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",04,"N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""",05,"N/A","N/A"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",06,"*","*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",07,"N/A","N/A"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",08,"*","*"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""","K","N/A","N/A"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",01,"N/A","N/A"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",02,"*","*"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",03,"N/A","N/A"
"Regional School District 16","=""2160012""","Community School","=""2160212""",04,"*","*"
"Regional School District 16","=""2160012""","Community School","=""2160212""",05,"*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","K","N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",01,"N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",02,"N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",03,"*","*"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",04,"N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""",05,"*","*"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",06,6,3.3
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",07,10,5.6
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",08,12,6.1
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""",10,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",09,17,9.0
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",10,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",11,20,10.9
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",12,"*","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","K","N/A","N/A"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",01,"N/A","N/A"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",02,"N/A","N/A"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",03,"N/A","N/A"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""",04,"N/A","N/A"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","K","N/A","N/A"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",01,"N/A","N/A"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",02,"N/A","N/A"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",03,"N/A","N/A"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",04,"N/A","N/A"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",09,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",10,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",11,14,9.1
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",12,13,8.6
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",05,7,3.6
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",06,11,5.8
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",07,19,9.3
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",08,15,8.3
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","K","N/A","N/A"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",01,"N/A","N/A"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",02,"N/A","N/A"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",03,"N/A","N/A"
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""",04,"N/A","N/A"
"Regional School District 18","=""2180012""","Center School","=""2180312""",03,"N/A","N/A"
"Regional School District 18","=""2180012""","Center School","=""2180312""",04,"N/A","N/A"
"Regional School District 18","=""2180012""","Center School","=""2180312""",05,"N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","K","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",01,"N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",02,"N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",03,"N/A","N/A"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",04,"*","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""",05,"N/A","N/A"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",09,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",10,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",11,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",12,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",06,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",07,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""",08,"*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","K","N/A","N/A"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",01,"N/A","N/A"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",02,"N/A","N/A"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",09,21,7.4
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",10,22,7.1
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",11,21,7.3
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",12,14,4.2
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","K","N/A","N/A"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",02,"*","*"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",03,"N/A","N/A"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""",05,"*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","K","N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",03,"*","*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""",05,"*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",06,"*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",07,"*","*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""",08,"*","*"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","K","N/A","N/A"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",03,"*","*"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",05,"N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","K","*","*"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",03,"N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""",05,"N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgefield 18-21 Transition Program","=""1189011""",12,"N/A","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",09,12,2.7
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",10,6,1.4
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",11,6,1.3
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",12,13,3.1
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","K","N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",03,"N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""",05,"N/A","N/A"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",06,"*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",07,"*","*"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",08,6,3.4
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","K","N/A","N/A"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",03,"*","*"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",05,"N/A","N/A"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",06,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",07,"*","*"
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",08,"*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""",10,"*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""",11,"*","*"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",01,"N/A","N/A"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",02,"N/A","N/A"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",03,"N/A","N/A"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",04,"N/A","N/A"
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""",05,"N/A","N/A"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",09,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",10,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",11,23,12.7
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",12,22,12.8
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",01,"N/A","N/A"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",02,"N/A","N/A"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",03,"N/A","N/A"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",04,"N/A","N/A"
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",05,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","K","*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",01,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",02,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",03,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",04,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",05,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",06,"*","*"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",07,"N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""",08,"*","*"
"Salisbury School District","=""1220011""","SELC","=""1220211""",04,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","K","N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",01,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",02,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",03,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",04,"N/A","N/A"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",05,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",06,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",07,"*","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",08,"*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","K","N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",01,"N/A","N/A"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",02,"*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",03,"*","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",04,"N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",05,"N/A","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",06,"N/A","N/A"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","K","N/A","N/A"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",01,"*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",02,"N/A","N/A"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",03,"*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",04,"*","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""",05,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","K","N/A","N/A"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",01,"N/A","N/A"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",02,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",03,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",04,"*","*"
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""",05,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",09,30,16.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",10,16,11.5
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",11,17,12.9
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",12,31,19.0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",06,14,6.6
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",07,30,16.2
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""",08,28,14.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","K","N/A","N/A"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",01,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",02,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",03,"N/A","N/A"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",04,"*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",05,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",06,"*","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",07,"N/A","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",08,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","K","N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","K","N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""",04,"N/A","N/A"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",07,19,4.5
"Shelton School District","=""1260011""","Intermediate School","=""1265111""",08,36,7.8
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","K","N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",01,"*","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",04,"*","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","K","N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",04,"*","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",05,11,2.4
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""",06,10,2.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",09,58,13.2
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",10,51,12.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",11,37,10.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""",12,79,20.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","K","N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",01,"N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",02,"N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",03,"N/A","N/A"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""",04,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","K","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",01,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",02,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",03,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",04,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",05,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",06,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",07,"N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""",08,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","K","N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",02,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",04,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",05,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",06,"*","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",07,6,27.3
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",08,"*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",05,"N/A","N/A"
"Simsbury School District","=""1280011""","Central School","=""1280111""",06,"N/A","N/A"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",07,"*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",08,"*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",05,"*","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",06,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",09,6,1.6
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",10,9,2.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",11,19,4.8
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",12,26,6.6
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","K","*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",01,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",02,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",05,"*","*"
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",06,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","K","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",01,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",02,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",05,"*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",06,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","K","N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",01,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",02,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",03,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",04,"N/A","N/A"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",05,"*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",06,"N/A","N/A"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",06,"*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",07,"N/A","N/A"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",08,"*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","K","N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",01,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",02,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",03,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",04,"N/A","N/A"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",05,"N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""",09,13,9.8
"Somers School District","=""1290011""","Somers High School","=""1296111""",10,10,8.0
"Somers School District","=""1290011""","Somers High School","=""1296111""",11,10,7.5
"Somers School District","=""1290011""","Somers High School","=""1296111""",12,20,13.6
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",01,"*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","K","N/A","N/A"
