"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Regional School District 15","=""2150012""",05,"N",252,252,100.0,252,"*","*","*","*",19,7.5,135,53.6,"*","*","*","*",292
"Regional School District 15","=""2150012""",05,"Y",31,31,100.0,31,"*","*","*","*",8,25.8,12,38.7,"*","*","*","*",234
"Regional School District 15","=""2150012""",08,"N",313,312,99.7,312,0,0.0,"*","*",39,12.5,177,56.7,"*","*","*","*",283
"Regional School District 15","=""2150012""",08,"Y",38,37,97.4,37,10,27.0,"*","*",8,21.6,10,27.0,"*","*","*","*",225
"Regional School District 15","=""2150012""",10,"N",250,245,98.0,245,"*","*","*","*",35,14.3,81,33.1,127,51.8,208,84.9,299
"Regional School District 15","=""2150012""",10,"Y",42,38,90.5,38,"*","*","*","*",11,28.9,9,23.7,9,23.7,18,47.4,261
"Regional School District 16","=""2160012""",05,"N",143,141,98.6,141,0,0.0,"*","*",31,22.0,64,45.4,"*","*","*","*",274
"Regional School District 16","=""2160012""",05,"Y",24,23,95.8,23,"*","*","*","*",7,30.4,7,30.4,"*","*","*","*",237
"Regional School District 16","=""2160012""",08,"N",167,164,98.2,164,"*","*","*","*",25,15.2,100,61.0,29,17.7,129,78.7,268
"Regional School District 16","=""2160012""",08,"Y",27,27,100.0,27,"*","*","*","*",6,22.2,7,25.9,0,0.0,7,25.9,214
"Regional School District 16","=""2160012""",10,"N",151,151,100.0,151,"*","*",10,6.6,"*","*",39,25.8,40,26.5,79,52.3,268
"Regional School District 16","=""2160012""",10,"Y",21,21,100.0,21,"*","*",6,28.6,"*","*",0,0.0,0,0.0,0,0.0,186
"Regional School District 17","=""2170012""",05,"N",155,154,99.4,154,"*","*",0,0.0,15,9.7,71,46.1,"*","*","*","*",295
"Regional School District 17","=""2170012""",05,"Y",32,31,96.9,31,"*","*","*","*",11,35.5,11,35.5,"*","*","*","*",241
"Regional School District 17","=""2170012""",08,"N",150,150,100.0,150,"*","*","*","*",12,8.0,77,51.3,"*","*","*","*",285
"Regional School District 17","=""2170012""",08,"Y",38,35,92.1,35,"*","*","*","*",7,20.0,12,34.3,"*","*","*","*",241
"Regional School District 17","=""2170012""",10,"N",146,143,97.9,143,"*","*",0,0.0,26,18.2,41,28.7,"*","*","*","*",301
"Regional School District 17","=""2170012""",10,"Y",21,21,100.0,21,"*","*","*","*",12,57.1,0,0.0,"*","*","*","*",232
"Regional School District 18","=""2180012""",05,"N",89,89,100.0,89,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Regional School District 18","=""2180012""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",08,"N",118,118,100.0,118,0,0.0,"*","*","*","*","*","*","*","*","*","*",289
"Regional School District 18","=""2180012""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""",10,"N",110,110,100.0,109,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Regional School District 18","=""2180012""",10,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""",10,"N",261,260,99.6,260,6,2.3,14,5.4,76,29.2,"*","*","*","*",164,63.1,283
"Regional School District 19","=""2190012""",10,"Y",39,36,92.3,36,7,19.4,10,27.8,12,33.3,"*","*","*","*",7,19.4,227
"Ridgefield School District","=""1180011""",05,"N",374,374,100.0,374,"*","*","*","*",25,6.7,163,43.6,"*","*","*","*",298
"Ridgefield School District","=""1180011""",05,"Y",38,38,100.0,38,"*","*","*","*",12,31.6,10,26.3,"*","*","*","*",233
"Ridgefield School District","=""1180011""",08,"N",377,376,99.7,376,"*","*","*","*",22,5.9,195,51.9,155,41.2,350,93.1,291
"Ridgefield School District","=""1180011""",08,"Y",35,35,100.0,35,"*","*","*","*",10,28.6,13,37.1,0,0.0,13,37.1,233
"Ridgefield School District","=""1180011""",10,"N",394,380,96.4,380,0,0.0,"*","*",55,14.5,95,25.0,"*","*","*","*",303
"Ridgefield School District","=""1180011""",10,"Y",36,26,72.2,26,0,0.0,"*","*",11,42.3,8,30.8,"*","*","*","*",250
"Rocky Hill School District","=""1190011""",05,"N",174,173,99.4,173,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Rocky Hill School District","=""1190011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""",08,"N",172,172,100.0,172,"*","*","*","*","*","*","*","*",65,37.8,"*","*",286
"Rocky Hill School District","=""1190011""",08,"Y",22,21,95.5,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",206
"Rocky Hill School District","=""1190011""",10,"N",161,160,99.4,160,"*","*","*","*","*","*","*","*","*","*","*","*",282
"Rocky Hill School District","=""1190011""",10,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",05,"N",47,47,100.0,47,0,0.0,"*","*","*","*","*","*","*","*","*","*",297
"Salem School District","=""1210011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""",08,"N",25,25,100.0,25,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",279
"Salem School District","=""1210011""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",08,"N","*","*","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""",05,"N",152,152,100.0,152,"*","*",8,5.3,"*","*",78,51.3,31,20.4,109,71.7,269
"Seymour School District","=""1240011""",05,"Y",22,22,100.0,22,"*","*",12,54.5,"*","*",0,0.0,0,0.0,0,0.0,197
"Seymour School District","=""1240011""",08,"N",157,156,99.4,156,"*","*",11,7.1,30,19.2,"*","*",20,12.8,"*","*",261
"Seymour School District","=""1240011""",08,"Y",32,32,100.0,32,11,34.4,10,31.3,"*","*","*","*",0,0.0,"*","*",212
"Seymour School District","=""1240011""",10,"N",136,135,99.3,135,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Seymour School District","=""1240011""",10,"Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""",05,"N",302,301,99.7,301,"*","*",8,2.7,38,12.6,148,49.2,"*","*","*","*",285
"Shelton School District","=""1260011""",05,"Y",67,67,100.0,67,"*","*",21,31.3,15,22.4,15,22.4,"*","*","*","*",220
"Shelton School District","=""1260011""",08,"N",392,390,99.5,390,"*","*",20,5.1,50,12.8,205,52.6,"*","*","*","*",276
"Shelton School District","=""1260011""",08,"Y",62,61,98.4,61,22,36.1,14,23.0,"*","*",12,19.7,"*","*","*","*",218
"Shelton School District","=""1260011""",10,"N",323,316,97.8,316,"*","*","*","*",98,31.0,"*","*",88,27.8,"*","*",272
"Shelton School District","=""1260011""",10,"Y",29,26,89.7,25,"*","*","*","*",6,24.0,"*","*",0,0.0,"*","*",208
"Sherman School District","=""1270011""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",08,"N",28,28,100.0,28,0,0.0,0,0.0,0,0.0,"*","*","*","*","*","*",282
"Sherman School District","=""1270011""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*",0,0.0,"*","*","*"
"Side By Side Charter School District","=""2700013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""",05,"N",264,263,99.6,263,0,0.0,"*","*","*","*",125,47.5,117,44.5,242,92.0,299
"Simsbury School District","=""1280011""",05,"Y",28,26,92.9,26,"*","*","*","*",6,23.1,11,42.3,0,0.0,11,42.3,231
"Simsbury School District","=""1280011""",08,"N",312,309,99.0,309,"*","*","*","*",18,5.8,154,49.8,126,40.8,280,90.6,288
"Simsbury School District","=""1280011""",08,"Y",47,47,100.0,47,"*","*","*","*",8,17.0,17,36.2,6,12.8,23,48.9,237
"Simsbury School District","=""1280011""",10,"N",292,292,100.0,292,0,0.0,"*","*","*","*",55,18.8,210,71.9,265,90.8,316
"Simsbury School District","=""1280011""",10,"Y",39,37,94.9,36,"*","*","*","*",15,41.7,6,16.7,6,16.7,12,33.3,247
"Somers School District","=""1290011""",05,"N",94,93,98.9,93,0,0.0,"*","*","*","*","*","*","*","*","*","*",294
"Somers School District","=""1290011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",08,"N",104,103,99.0,103,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Somers School District","=""1290011""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""",10,"N",105,104,99.0,104,0,0.0,"*","*","*","*","*","*","*","*","*","*",293
"Somers School District","=""1290011""",10,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""",05,"N",280,277,98.9,277,0,0.0,"*","*",32,11.6,140,50.5,"*","*","*","*",288
"South Windsor School District","=""1320011""",05,"Y",42,41,97.6,41,8,19.5,"*","*",12,29.3,11,26.8,"*","*","*","*",223
"South Windsor School District","=""1320011""",08,"N",299,298,99.7,298,"*","*",9,3.0,18,6.0,161,54.0,"*","*","*","*",286
"South Windsor School District","=""1320011""",08,"Y",44,44,100.0,44,"*","*",10,22.7,17,38.6,9,20.5,"*","*","*","*",229
"South Windsor School District","=""1320011""",10,"N",296,292,98.6,292,"*","*",7,2.4,38,13.0,"*","*","*","*","*","*",309
"South Windsor School District","=""1320011""",10,"Y",36,34,94.4,34,"*","*",7,20.6,14,41.2,"*","*","*","*","*","*",240
"Southington School District","=""1310011""",05,"N",476,474,99.6,474,"*","*",13,2.7,60,12.7,262,55.3,"*","*","*","*",280
"Southington School District","=""1310011""",05,"Y",76,74,97.4,74,"*","*",24,32.4,12,16.2,21,28.4,"*","*","*","*",226
"Southington School District","=""1310011""",08,"N",498,497,99.8,497,11,2.2,13,2.6,77,15.5,316,63.6,80,16.1,396,79.7,268
"Southington School District","=""1310011""",08,"Y",63,61,96.8,61,26,42.6,15,24.6,7,11.5,13,21.3,0,0.0,13,21.3,213
"Southington School District","=""1310011""",10,"N",479,469,97.9,468,"*","*",24,5.1,111,23.7,117,25.0,"*","*","*","*",289
"Southington School District","=""1310011""",10,"Y",60,58,96.7,58,"*","*",15,25.9,20,34.5,8,13.8,"*","*","*","*",228
"Sprague School District","=""1330011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",08,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",05,"N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Stafford School District","=""1340011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",08,"N",102,102,100.0,102,0,0.0,"*","*","*","*","*","*","*","*","*","*",276
"Stafford School District","=""1340011""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""",10,"N",80,77,96.3,77,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Stafford School District","=""1340011""",10,"Y",14,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""",10,"N",37,32,86.5,32,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,183
"Stamford Academy District","=""2820013""",10,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""",05,"N",1027,1025,99.8,1025,"*","*",112,10.9,252,24.6,424,41.4,"*","*","*","*",256
"Stamford School District","=""1350011""",05,"Y",135,133,98.5,133,57,42.9,38,28.6,28,21.1,"*","*","*","*",10,7.5,196
"Stamford School District","=""1350011""",08,"N",972,962,99.0,962,121,12.6,"*","*",162,16.8,447,46.5,"*","*","*","*",255
"Stamford School District","=""1350011""",08,"Y",142,134,94.4,134,87,64.9,18,13.4,15,11.2,"*","*","*","*",14,10.4,196
"Stamford School District","=""1350011""",10,"N",989,964,97.5,960,168,17.5,152,15.8,312,32.5,"*","*","*","*","*","*",242
"Stamford School District","=""1350011""",10,"Y",123,113,91.9,113,63,55.8,30,26.5,15,13.3,"*","*","*","*","*","*",191
"Sterling School District","=""1360011""",05,"N",41,40,97.6,40,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Sterling School District","=""1360011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",08,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*","*","*",241
"Sterling School District","=""1360011""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""",05,"N",133,132,99.2,132,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Stonington School District","=""1370011""",05,"Y",23,21,91.3,21,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Stonington School District","=""1370011""",08,"N",145,144,99.3,144,"*","*","*","*",16,11.1,80,55.6,"*","*","*","*",281
"Stonington School District","=""1370011""",08,"Y",33,32,97.0,32,"*","*","*","*",9,28.1,13,40.6,"*","*","*","*",238
"Stonington School District","=""1370011""",10,"N",159,159,100.0,159,"*","*","*","*",49,30.8,"*","*","*","*","*","*",280
"Stonington School District","=""1370011""",10,"Y",23,21,91.3,21,"*","*","*","*",7,33.3,"*","*","*","*","*","*",233
"Stratford School District","=""1380011""",05,"N",455,451,99.1,451,20,4.4,62,13.7,97,21.5,213,47.2,59,13.1,272,60.3,254
"Stratford School District","=""1380011""",05,"Y",63,62,98.4,62,27,43.5,17,27.4,11,17.7,7,11.3,0,0.0,7,11.3,194
"Stratford School District","=""1380011""",08,"N",485,482,99.4,482,48,10.0,59,12.2,104,21.6,"*","*","*","*","*","*",250
"Stratford School District","=""1380011""",08,"Y",55,54,98.2,54,32,59.3,8,14.8,11,20.4,"*","*","*","*","*","*",201
"Stratford School District","=""1380011""",10,"N",465,452,97.2,451,"*","*",55,12.2,176,39.0,113,25.1,"*","*","*","*",256
"Stratford School District","=""1380011""",10,"Y",57,51,89.5,49,19,38.8,16,32.7,"*","*",0,0.0,"*","*","*","*",201
"Suffield School District","=""1390011""",05,"N",130,129,99.2,129,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Suffield School District","=""1390011""",05,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",08,"N",170,170,100.0,170,"*","*","*","*","*","*","*","*","*","*","*","*",272
"Suffield School District","=""1390011""",08,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""",10,"N",176,173,98.3,173,0,0.0,"*","*",32,18.5,"*","*","*","*","*","*",298
"Suffield School District","=""1390011""",10,"Y",27,24,88.9,24,"*","*","*","*",11,45.8,"*","*","*","*","*","*",233
"The Bridge Academy District","=""2690013""",08,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"The Bridge Academy District","=""2690013""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""",10,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"The Bridge Academy District","=""2690013""",10,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""",08,"N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*","*","*",252
"The Gilbert School District","=""9020022""",08,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""",10,"N",64,63,98.4,63,"*","*","*","*","*","*","*","*","*","*","*","*",245
"The Gilbert School District","=""9020022""",10,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",05,"N",60,60,100.0,60,0,0.0,"*","*","*","*","*","*","*","*","*","*",281
"Thomaston School District","=""1400011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",08,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Thomaston School District","=""1400011""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""",10,"N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",259
"Thomaston School District","=""1400011""",10,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",05,"N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Thompson School District","=""1410011""",05,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""",10,"N",63,60,95.2,60,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Thompson School District","=""1410011""",10,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""",05,"N",164,164,100.0,164,0,0.0,"*","*","*","*",89,54.3,61,37.2,150,91.5,292
"Tolland School District","=""1420011""",05,"Y",20,20,100.0,20,"*","*","*","*",7,35.0,8,40.0,0,0.0,8,40.0,236
"Tolland School District","=""1420011""",08,"N",212,212,100.0,212,"*","*","*","*","*","*",136,64.2,"*","*","*","*",279
"Tolland School District","=""1420011""",08,"Y",24,24,100.0,24,"*","*","*","*","*","*",8,33.3,"*","*","*","*",235
"Tolland School District","=""1420011""",10,"N",193,193,100.0,193,"*","*","*","*",37,19.2,"*","*",89,46.1,"*","*",295
"Tolland School District","=""1420011""",10,"Y",22,22,100.0,22,"*","*","*","*",7,31.8,"*","*",0,0.0,"*","*",208
"Torrington School District","=""1430011""",05,"N",300,300,100.0,300,"*","*",17,5.7,57,19.0,162,54.0,"*","*","*","*",266
"Torrington School District","=""1430011""",05,"Y",58,55,94.8,55,"*","*",20,36.4,13,23.6,11,20.0,"*","*","*","*",216
"Torrington School District","=""1430011""",08,"N",272,271,99.6,271,"*","*",26,9.6,50,18.5,156,57.6,"*","*","*","*",255
"Torrington School District","=""1430011""",08,"Y",65,61,93.8,61,26,42.6,"*","*",12,19.7,11,18.0,"*","*","*","*",214
"Torrington School District","=""1430011""",10,"N",200,183,91.5,183,16,8.7,27,14.8,73,39.9,"*","*","*","*","*","*",249
"Torrington School District","=""1430011""",10,"Y",65,49,75.4,48,19,39.6,18,37.5,8,16.7,"*","*","*","*","*","*",201
"Trailblazers Academy District","=""2780013""",08,"N",33,28,84.8,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"Trailblazers Academy District","=""2780013""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""",05,"N",440,440,100.0,440,0,0.0,"*","*",36,8.2,182,41.4,"*","*","*","*",296
"Trumbull School District","=""1440011""",05,"Y",57,57,100.0,57,10,17.5,"*","*",8,14.0,23,40.4,"*","*","*","*",231
"Trumbull School District","=""1440011""",08,"N",417,413,99.0,413,"*","*",12,2.9,53,12.8,204,49.4,"*","*","*","*",281
"Trumbull School District","=""1440011""",08,"Y",44,44,100.0,44,10,22.7,"*","*",13,29.5,11,25.0,"*","*","*","*",235
"Trumbull School District","=""1440011""",10,"N",511,506,99.0,506,"*","*","*","*",91,18.0,113,22.3,"*","*","*","*",303
"Trumbull School District","=""1440011""",10,"Y",50,45,90.0,45,"*","*","*","*",16,35.6,10,22.2,"*","*","*","*",234
"Unified School District #2","=""3470015""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",10,"N",12,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""",10,"Y",30,26,86.7,25,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,186
"Union School District","=""1450011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""",05,"N",192,192,100.0,192,"*","*",22,11.5,52,27.1,"*","*","*","*","*","*",256
"Vernon School District","=""1460011""",05,"Y",45,45,100.0,45,"*","*",11,24.4,10,22.2,"*","*","*","*","*","*",206
"Vernon School District","=""1460011""",08,"N",182,182,100.0,182,15,8.2,"*","*","*","*","*","*",11,6.0,"*","*",251
"Vernon School District","=""1460011""",08,"Y",25,23,92.0,23,15,65.2,"*","*","*","*","*","*",0,0.0,"*","*",195
"Vernon School District","=""1460011""",10,"N",174,173,99.4,173,10,5.8,"*","*","*","*",35,20.2,"*","*","*","*",252
"Vernon School District","=""1460011""",10,"Y",25,23,92.0,22,12,54.5,"*","*","*","*",0,0.0,"*","*","*","*",193
"Voluntown School District","=""1470011""",05,"N",22,22,100.0,22,0,0.0,"*","*","*","*","*","*","*","*","*","*",271
"Voluntown School District","=""1470011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""",05,"N",416,415,99.8,415,"*","*","*","*",80,19.3,212,51.1,"*","*","*","*",268
"Wallingford School District","=""1480011""",05,"Y",34,34,100.0,34,"*","*","*","*",7,20.6,8,23.5,"*","*","*","*",208
"Wallingford School District","=""1480011""",08,"N",419,415,99.0,415,"*","*",15,3.6,69,16.6,228,54.9,"*","*","*","*",274
"Wallingford School District","=""1480011""",08,"Y",56,54,96.4,54,"*","*",7,13.0,12,22.2,12,22.2,"*","*","*","*",222
"Wallingford School District","=""1480011""",10,"N",412,408,99.0,408,"*","*",15,3.7,143,35.0,120,29.4,"*","*","*","*",273
"Wallingford School District","=""1480011""",10,"Y",59,57,96.6,57,"*","*",20,35.1,20,35.1,9,15.8,"*","*","*","*",225
"Waterbury School District","=""1510011""",05,"N",1156,1156,100.0,1155,"*","*",256,22.2,325,28.1,340,29.4,"*","*","*","*",228
"Waterbury School District","=""1510011""",05,"Y",264,264,100.0,264,171,64.8,59,22.3,24,9.1,"*","*","*","*",10,3.8,178
"Waterbury School District","=""1510011""",08,"N",1081,1073,99.3,1072,314,29.3,169,15.8,244,22.8,315,29.4,30,2.8,345,32.2,226
"Waterbury School District","=""1510011""",08,"Y",256,245,95.7,245,192,78.4,25,10.2,17,6.9,11,4.5,0,0.0,11,4.5,184
"Waterbury School District","=""1510011""",10,"N",1037,1007,97.1,996,262,26.3,253,25.4,320,32.1,"*","*","*","*","*","*",219
"Waterbury School District","=""1510011""",10,"Y",215,198,92.1,195,141,72.3,38,19.5,"*","*","*","*",0,0.0,"*","*",176
"Waterford School District","=""1520011""",05,"N",164,164,100.0,164,"*","*","*","*",31,18.9,94,57.3,"*","*","*","*",271
"Waterford School District","=""1520011""",05,"Y",35,34,97.1,34,"*","*","*","*",9,26.5,6,17.6,"*","*","*","*",221
"Waterford School District","=""1520011""",08,"N",193,193,100.0,193,"*","*","*","*",24,12.4,126,65.3,36,18.7,162,83.9,273
"Waterford School District","=""1520011""",08,"Y",40,40,100.0,40,"*","*","*","*",10,25.0,6,15.0,0,0.0,6,15.0,213
"Waterford School District","=""1520011""",10,"N",180,176,97.8,176,"*","*","*","*",58,33.0,"*","*","*","*","*","*",278
"Waterford School District","=""1520011""",10,"Y",32,29,90.6,29,"*","*","*","*",12,41.4,"*","*","*","*","*","*",223
"Watertown School District","=""1530011""",05,"N",177,177,100.0,177,"*","*","*","*",33,18.6,"*","*","*","*","*","*",270
"Watertown School District","=""1530011""",05,"Y",34,34,100.0,34,"*","*","*","*",11,32.4,"*","*","*","*","*","*",215
"Watertown School District","=""1530011""",08,"N",194,194,100.0,194,"*","*","*","*",35,18.0,"*","*",21,10.8,"*","*",263
"Watertown School District","=""1530011""",08,"Y",30,30,100.0,30,"*","*","*","*",7,23.3,"*","*",0,0.0,"*","*",207
"Watertown School District","=""1530011""",10,"N",190,181,95.3,181,"*","*","*","*","*","*","*","*","*","*","*","*",268
"Watertown School District","=""1530011""",10,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""",05,"N",683,682,99.9,682,"*","*",27,4.0,97,14.2,344,50.4,"*","*","*","*",278
"West Hartford School District","=""1550011""",05,"Y",67,66,98.5,66,18,27.3,17,25.8,"*","*",14,21.2,"*","*","*","*",216
"West Hartford School District","=""1550011""",08,"N",604,601,99.5,601,"*","*",31,5.2,75,12.5,298,49.6,"*","*","*","*",278
