"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"New Fairfield School District","=""0910011""",08,"F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",08,"N",177,175,98.9,175,"*","*","*","*","*","*","*","*","*","*","*","*",276
"New Fairfield School District","=""0910011""",10,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""",10,"N",195,193,99.0,193,"*","*","*","*",59,30.6,56,29.0,70,36.3,126,65.3,281
"New Fairfield School District","=""0910011""",10,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""",05,"N",60,60,100.0,60,"*","*","*","*",11,18.3,31,51.7,15,25.0,46,76.7,274
"New Hartford School District","=""0920011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""",05,"F",846,843,99.6,843,269,31.9,245,29.1,197,23.4,"*","*","*","*",132,15.7,207
"New Haven School District","=""0930011""",05,"N",592,589,99.5,589,"*","*",122,20.7,124,21.1,151,25.6,"*","*","*","*",232
"New Haven School District","=""0930011""",05,"R",27,27,100.0,27,"*","*",7,25.9,11,40.7,"*","*","*","*","*","*",231
"New Haven School District","=""0930011""",08,"F",793,787,99.2,787,332,42.2,142,18.0,158,20.1,"*","*","*","*","*","*",213
"New Haven School District","=""0930011""",08,"N",610,602,98.7,602,164,27.2,81,13.5,123,20.4,180,29.9,54,9.0,234,38.9,234
"New Haven School District","=""0930011""",08,"R",26,26,100.0,26,7,26.9,7,26.9,7,26.9,"*","*","*","*","*","*",221
"New Haven School District","=""0930011""",10,"F",759,650,85.6,631,203,32.2,182,28.8,168,26.6,"*","*","*","*",78,12.4,212
"New Haven School District","=""0930011""",10,"N",673,604,89.7,591,122,20.6,117,19.8,179,30.3,86,14.6,87,14.7,173,29.3,235
"New Haven School District","=""0930011""",10,"R",58,54,93.1,54,8,14.8,11,20.4,25,46.3,"*","*","*","*",10,18.5,232
"New London School District","=""0950011""",05,"F",227,224,98.7,224,40,17.9,53,23.7,49,21.9,65,29.0,17,7.6,82,36.6,230
"New London School District","=""0950011""",05,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",253
"New London School District","=""0950011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""",08,"F",150,145,96.7,145,55,37.9,"*","*",22,15.2,44,30.3,"*","*","*","*",219
"New London School District","=""0950011""",08,"N",31,28,90.3,28,"*","*","*","*","*","*","*","*","*","*","*","*",221
"New London School District","=""0950011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""",10,"F",158,142,89.9,140,40,28.6,40,28.6,43,30.7,"*","*","*","*","*","*",214
"New London School District","=""0950011""",10,"N",76,71,93.4,71,"*","*","*","*","*","*",14,19.7,22,31.0,36,50.7,256
"New London School District","=""0950011""",10,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""",05,"F",53,52,98.1,52,8,15.4,"*","*","*","*",21,40.4,"*","*","*","*",239
"New Milford School District","=""0960011""",05,"N",261,260,99.6,260,"*","*","*","*",59,22.7,128,49.2,55,21.2,183,70.4,267
"New Milford School District","=""0960011""",05,"R",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*","*","*",240
"New Milford School District","=""0960011""",08,"F",56,56,100.0,56,"*","*","*","*",9,16.1,29,51.8,"*","*","*","*",250
"New Milford School District","=""0960011""",08,"N",277,277,100.0,276,"*","*",15,5.4,39,14.1,150,54.3,"*","*","*","*",267
"New Milford School District","=""0960011""",08,"R",23,23,100.0,23,"*","*","*","*",8,34.8,12,52.2,0,0.0,12,52.2,250
"New Milford School District","=""0960011""",10,"F",59,55,93.2,54,6,11.1,"*","*",20,37.0,"*","*","*","*","*","*",247
"New Milford School District","=""0960011""",10,"N",278,265,95.3,265,"*","*","*","*",84,31.7,67,25.3,101,38.1,168,63.4,282
"New Milford School District","=""0960011""",10,"R",24,23,95.8,23,"*","*","*","*",6,26.1,"*","*","*","*","*","*",251
"Newington School District","=""0940011""",05,"F",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*","*","*",250
"Newington School District","=""0940011""",05,"N",238,238,100.0,238,8,3.4,15,6.3,53,22.3,115,48.3,47,19.7,162,68.1,264
"Newington School District","=""0940011""",05,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""",08,"F",52,51,98.1,51,"*","*","*","*","*","*",23,45.1,"*","*","*","*",249
"Newington School District","=""0940011""",08,"N",246,246,100.0,246,9,3.7,13,5.3,41,16.7,128,52.0,55,22.4,183,74.4,271
"Newington School District","=""0940011""",08,"R",22,22,100.0,22,"*","*","*","*","*","*",12,54.5,"*","*","*","*",256
"Newington School District","=""0940011""",10,"F",57,56,98.2,56,"*","*","*","*",28,50.0,"*","*","*","*","*","*",237
"Newington School District","=""0940011""",10,"N",217,216,99.5,216,12,5.6,21,9.7,69,31.9,54,25.0,60,27.8,114,52.8,266
"Newington School District","=""0940011""",10,"R",24,23,95.8,23,"*","*","*","*",11,47.8,"*","*","*","*","*","*",247
"Newtown School District","=""0970011""",05,"F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Newtown School District","=""0970011""",05,"N",313,312,99.7,312,"*","*","*","*",45,14.4,188,60.3,57,18.3,245,78.5,271
"Newtown School District","=""0970011""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""",08,"F",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Newtown School District","=""0970011""",08,"N",381,378,99.2,378,"*","*","*","*",33,8.7,212,56.1,115,30.4,327,86.5,282
"Newtown School District","=""0970011""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""",10,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""",10,"N",392,388,99.0,388,"*","*","*","*",62,16.0,87,22.4,226,58.2,313,80.7,300
"Newtown School District","=""0970011""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",05,"F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",05,"N",119,119,100.0,119,"*","*","*","*",26,21.8,61,51.3,19,16.0,80,67.2,262
"North Branford School District","=""0990011""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",08,"F",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",08,"N",129,127,98.4,127,8,6.3,6,4.7,21,16.5,67,52.8,25,19.7,92,72.4,266
"North Branford School District","=""0990011""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",10,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""",10,"N",115,112,97.4,112,"*","*","*","*",26,23.2,34,30.4,39,34.8,73,65.2,280
"North Branford School District","=""0990011""",10,"R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",05,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",226
"North Haven School District","=""1010011""",05,"N",191,190,99.5,190,6,3.2,17,8.9,38,20.0,94,49.5,35,18.4,129,67.9,265
"North Haven School District","=""1010011""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",08,"F",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*","*","*",252
"North Haven School District","=""1010011""",08,"N",223,223,100.0,223,11,4.9,18,8.1,50,22.4,110,49.3,34,15.2,144,64.6,260
"North Haven School District","=""1010011""",08,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""",10,"F",27,24,88.9,24,"*","*","*","*","*","*","*","*","*","*","*","*",246
"North Haven School District","=""1010011""",10,"N",212,207,97.6,206,6,2.9,14,6.8,61,29.6,48,23.3,77,37.4,125,60.7,278
"North Haven School District","=""1010011""",10,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",08,"N",42,42,100.0,42,0,0.0,"*","*","*","*",22,52.4,15,35.7,37,88.1,285
"North Stonington School District","=""1020011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""",10,"N",35,35,100.0,35,"*","*","*","*",10,28.6,8,22.9,14,40.0,22,62.9,280
"North Stonington School District","=""1020011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""",05,"F",380,379,99.7,379,64,16.9,68,17.9,107,28.2,123,32.5,17,4.5,140,36.9,229
"Norwalk School District","=""1030011""",05,"N",376,374,99.5,374,20,5.3,32,8.6,62,16.6,156,41.7,104,27.8,260,69.5,267
"Norwalk School District","=""1030011""",05,"R",68,68,100.0,68,7,10.3,6,8.8,20,29.4,25,36.8,10,14.7,35,51.5,249
"Norwalk School District","=""1030011""",08,"F",368,366,99.5,366,99,27.0,60,16.4,84,23.0,111,30.3,12,3.3,123,33.6,228
"Norwalk School District","=""1030011""",08,"N",362,360,99.4,360,27,7.5,29,8.1,47,13.1,174,48.3,83,23.1,257,71.4,266
"Norwalk School District","=""1030011""",08,"R",73,73,100.0,73,10,13.7,11,15.1,16,21.9,29,39.7,7,9.6,36,49.3,246
"Norwalk School District","=""1030011""",10,"F",347,332,95.7,330,76,23.0,75,22.7,116,35.2,44,13.3,19,5.8,63,19.1,224
"Norwalk School District","=""1030011""",10,"N",456,441,96.7,440,"*","*","*","*",154,35.0,106,24.1,106,24.1,212,48.2,262
"Norwalk School District","=""1030011""",10,"R",60,60,100.0,60,"*","*",13,21.7,24,40.0,"*","*",9,15.0,"*","*",246
"Norwich Free Academy District","=""9010022""",10,"F",235,227,96.6,227,62,27.3,55,24.2,70,30.8,"*","*","*","*",40,17.6,221
"Norwich Free Academy District","=""9010022""",10,"N",291,285,97.9,283,15,5.3,22,7.8,82,29.0,68,24.0,96,33.9,164,58.0,273
"Norwich Free Academy District","=""9010022""",10,"R",32,32,100.0,32,9,28.1,6,18.8,11,34.4,"*","*","*","*",6,18.8,223
"Norwich School District","=""1040011""",05,"F",248,244,98.4,244,53,21.7,"*","*",65,26.6,73,29.9,"*","*","*","*",225
"Norwich School District","=""1040011""",05,"N",75,73,97.3,72,"*","*","*","*",14,19.4,31,43.1,17,23.6,48,66.7,263
"Norwich School District","=""1040011""",05,"R",37,36,97.3,36,"*","*",6,16.7,12,33.3,11,30.6,"*","*","*","*",242
"Norwich School District","=""1040011""",08,"F",250,249,99.6,249,85,34.1,48,19.3,"*","*",66,26.5,"*","*","*","*",220
"Norwich School District","=""1040011""",08,"N",91,89,97.8,89,11,12.4,"*","*",24,27.0,43,48.3,"*","*","*","*",244
"Norwich School District","=""1040011""",08,"R",41,41,100.0,41,"*","*","*","*",17,41.5,13,31.7,0,0.0,13,31.7,235
"Norwich School District","=""1040011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich School District","=""1040011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",05,"N",27,27,100.0,27,"*","*","*","*",7,25.9,12,44.4,"*","*","*","*",246
"Odyssey Community School District","=""2630013""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""",08,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Old Saybrook School District","=""1060011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",05,"N",74,74,100.0,74,0,0.0,"*","*","*","*",43,58.1,19,25.7,62,83.8,278
"Old Saybrook School District","=""1060011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",08,"N",99,99,100.0,99,"*","*","*","*",11,11.1,59,59.6,23,23.2,82,82.8,274
"Old Saybrook School District","=""1060011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""",10,"N",98,97,99.0,97,"*","*","*","*",24,24.7,29,29.9,37,38.1,66,68.0,281
"Old Saybrook School District","=""1060011""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",05,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""",05,"N",162,161,99.4,161,"*","*","*","*","*","*","*","*","*","*","*","*",286
"Oxford School District","=""1080011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",05,"N",159,159,100.0,159,0,0.0,8,5.0,25,15.7,73,45.9,53,33.3,126,79.2,282
"Oxford School District","=""1080011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",08,"F",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",08,"N",150,150,100.0,150,8,5.3,12,8.0,28,18.7,71,47.3,31,20.7,102,68.0,267
"Oxford School District","=""1080011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",10,"F",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""",10,"N",118,118,100.0,117,"*","*","*","*",27,23.1,25,21.4,56,47.9,81,69.2,289
"Oxford School District","=""1080011""",10,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"F",85,85,100.0,85,20,23.5,21,24.7,"*","*",21,24.7,"*","*","*","*",221
"Park City Prep Charter School District","=""2830013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""",08,"F",42,41,97.6,41,10,24.4,"*","*",8,19.5,"*","*","*","*","*","*",231
"Park City Prep Charter School District","=""2830013""",08,"N",34,33,97.1,33,"*","*",0,0.0,"*","*",17,51.5,"*","*","*","*",259
"Park City Prep Charter School District","=""2830013""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",05,"F",74,73,98.6,73,10,13.7,15,20.5,"*","*","*","*","*","*","*","*",236
"Plainfield School District","=""1090011""",05,"N",75,75,100.0,75,"*","*","*","*",21,28.0,41,54.7,9,12.0,50,66.7,261
"Plainfield School District","=""1090011""",05,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""",08,"F",76,75,98.7,75,"*","*",11,14.7,17,22.7,35,46.7,"*","*","*","*",245
"Plainfield School District","=""1090011""",08,"N",87,85,97.7,85,"*","*","*","*",13,15.3,46,54.1,11,12.9,57,67.1,258
"Plainfield School District","=""1090011""",08,"R",24,24,100.0,24,"*","*","*","*",7,29.2,10,41.7,"*","*","*","*",253
"Plainfield School District","=""1090011""",10,"F",55,51,92.7,50,"*","*","*","*","*","*","*","*","*","*","*","*",221
"Plainfield School District","=""1090011""",10,"N",97,94,96.9,94,15,16.0,19,20.2,33,35.1,15,16.0,12,12.8,27,28.7,239
"Plainfield School District","=""1090011""",10,"R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",05,"F",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Plainville School District","=""1100011""",05,"N",113,113,100.0,113,"*","*","*","*",16,14.2,65,57.5,21,18.6,86,76.1,266
"Plainville School District","=""1100011""",05,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",08,"F",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Plainville School District","=""1100011""",08,"N",125,123,98.4,123,9,7.3,7,5.7,16,13.0,54,43.9,37,30.1,91,74.0,271
"Plainville School District","=""1100011""",08,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""",10,"F",44,41,93.2,41,"*","*",9,22.0,"*","*","*","*","*","*","*","*",236
"Plainville School District","=""1100011""",10,"N",112,109,97.3,109,"*","*","*","*",29,26.6,34,31.2,30,27.5,64,58.7,266
"Plainville School District","=""1100011""",10,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",05,"F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Plymouth School District","=""1110011""",05,"N",77,77,100.0,77,"*","*","*","*",15,19.5,39,50.6,16,20.8,55,71.4,267
"Plymouth School District","=""1110011""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",08,"F","*","*","*","*",8,22.9,"*","*","*","*","*","*",0,0.0,"*","*","*"
"Plymouth School District","=""1110011""",08,"N",70,68,97.1,68,"*","*",7,10.3,13,19.1,37,54.4,"*","*","*","*",255
"Plymouth School District","=""1110011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""",10,"F",24,22,91.7,22,"*","*","*","*","*","*","*","*","*","*","*","*",219
"Plymouth School District","=""1110011""",10,"N",96,94,97.9,94,6,6.4,19,20.2,31,33.0,24,25.5,14,14.9,38,40.4,249
"Plymouth School District","=""1110011""",10,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",05,"N",39,39,100.0,39,0,0.0,"*","*","*","*",20,51.3,12,30.8,32,82.1,284
"Pomfret School District","=""1120011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""",08,"N",40,40,100.0,40,0,0.0,"*","*","*","*",23,57.5,11,27.5,34,85.0,272
"Pomfret School District","=""1120011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",05,"F",19,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",05,"N",89,89,100.0,89,"*","*","*","*",11,12.4,50,56.2,22,24.7,72,80.9,275
"Portland School District","=""1130011""",05,"R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",08,"N",87,87,100.0,87,"*","*","*","*",8,9.2,51,58.6,24,27.6,75,86.2,280
"Portland School District","=""1130011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",10,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""",10,"N",72,72,100.0,72,"*","*","*","*",24,33.3,21,29.2,24,33.3,45,62.5,280
"Portland School District","=""1130011""",10,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",05,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",05,"N",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Preston School District","=""1140011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""",08,"N",39,38,97.4,38,"*","*","*","*","*","*",17,44.7,13,34.2,30,78.9,276
"Preston School District","=""1140011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""",05,"F",42,41,97.6,41,9,22.0,10,24.4,13,31.7,"*","*","*","*","*","*",220
"Putnam School District","=""1160011""",05,"N",42,39,92.9,39,"*","*","*","*","*","*",21,53.8,"*","*","*","*",254
"Putnam School District","=""1160011""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""",08,"F",46,46,100.0,46,16,34.8,"*","*","*","*",18,39.1,"*","*","*","*",222
"Putnam School District","=""1160011""",08,"N",37,36,97.3,36,"*","*","*","*",11,30.6,"*","*","*","*","*","*",239
"Putnam School District","=""1160011""",08,"R",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""",10,"F",28,28,100.0,28,7,25.0,7,25.0,"*","*","*","*","*","*","*","*",222
"Putnam School District","=""1160011""",10,"N",30,29,96.7,28,"*","*","*","*",13,46.4,"*","*","*","*","*","*",249
"Putnam School District","=""1160011""",10,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",05,"N",96,93,96.9,93,"*","*","*","*","*","*",45,48.4,40,43.0,85,91.4,294
"Redding School District","=""1170011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""",08,"N",114,112,98.2,112,"*","*","*","*",7,6.3,60,53.6,34,30.4,94,83.9,279
"Redding School District","=""1170011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",10,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""",10,"N",70,69,98.6,69,"*","*","*","*",28,40.6,14,20.3,12,17.4,26,37.7,253
"Regional School District 01","=""2010012""",10,"R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",08,"N",139,139,100.0,139,"*","*","*","*",13,9.4,68,48.9,53,38.1,121,87.1,283
"Regional School District 04","=""2040012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""",10,"N",142,142,100.0,142,"*","*","*","*",36,25.4,35,24.6,64,45.1,99,69.7,290
"Regional School District 04","=""2040012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",08,"N",365,361,98.9,361,16,4.4,13,3.6,41,11.4,184,51.0,107,29.6,291,80.6,277
"Regional School District 05","=""2050012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""",10,"N",344,343,99.7,342,"*","*","*","*",64,18.7,80,23.4,185,54.1,265,77.5,297
"Regional School District 05","=""2050012""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",05,"N",55,54,98.2,54,"*","*","*","*",10,18.5,19,35.2,17,31.5,36,66.7,271
"Regional School District 06","=""2060012""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",08,"N",64,62,96.9,62,"*","*","*","*",7,11.3,38,61.3,11,17.7,49,79.0,267
"Regional School District 06","=""2060012""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""",10,"F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",237
"Regional School District 06","=""2060012""",10,"N",90,89,98.9,89,"*","*","*","*",30,33.7,23,25.8,23,25.8,46,51.7,266
"Regional School District 06","=""2060012""",10,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""",08,"N",132,132,100.0,132,"*","*","*","*",6,4.5,64,48.5,58,43.9,122,92.4,294
