"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Stafford School District","=""1340011""","Grade 6","Mile Run",87.0
"Stafford School District","=""1340011""","Grade 6","Push Up",61.8
"Stafford School District","=""1340011""","Grade 6","Sit and Reach",88.5
"Stafford School District","=""1340011""","Grade 8","All Tests - District",61.7
"Stafford School District","=""1340011""","Grade 8","Curl Up",88.0
"Stafford School District","=""1340011""","Grade 8","Mile Run",89.5
"Stafford School District","=""1340011""","Grade 8","Push Up",69.2
"Stafford School District","=""1340011""","Grade 8","Sit and Reach",87.2
"Stafford School District","=""1340011""","Grade 10","All Tests - District",48.7
"Stafford School District","=""1340011""","Grade 10","Curl Up",63.9
"Stafford School District","=""1340011""","Grade 10","Mile Run",76.5
"Stafford School District","=""1340011""","Grade 10","Push Up",65.5
"Stafford School District","=""1340011""","Grade 10","Sit and Reach",86.6
"Stamford Academy District","=""2820013""","Grade 4","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 6","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 8","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 10","All Tests - District",50.0
"Stamford Academy District","=""2820013""","Grade 10","Curl Up",66.7
"Stamford Academy District","=""2820013""","Grade 10","Mile Run",94.4
"Stamford Academy District","=""2820013""","Grade 10","Push Up",58.3
"Stamford Academy District","=""2820013""","Grade 10","Sit and Reach",61.1
"Stamford School District","=""1350011""","Grade 4","All Tests - District",51.0
"Stamford School District","=""1350011""","Grade 4","Curl Up",84.7
"Stamford School District","=""1350011""","Grade 4","Mile Run",73.8
"Stamford School District","=""1350011""","Grade 4","Push Up",76.5
"Stamford School District","=""1350011""","Grade 4","Sit and Reach",89.8
"Stamford School District","=""1350011""","Grade 6","All Tests - District",42.1
"Stamford School District","=""1350011""","Grade 6","Curl Up",78.9
"Stamford School District","=""1350011""","Grade 6","Mile Run",63.9
"Stamford School District","=""1350011""","Grade 6","Push Up",70.8
"Stamford School District","=""1350011""","Grade 6","Sit and Reach",80.2
"Stamford School District","=""1350011""","Grade 8","All Tests - District",39.6
"Stamford School District","=""1350011""","Grade 8","Curl Up",79.9
"Stamford School District","=""1350011""","Grade 8","Mile Run",58.2
"Stamford School District","=""1350011""","Grade 8","Push Up",74.0
"Stamford School District","=""1350011""","Grade 8","Sit and Reach",81.7
"Stamford School District","=""1350011""","Grade 10","All Tests - District",39.3
"Stamford School District","=""1350011""","Grade 10","Curl Up",85.2
"Stamford School District","=""1350011""","Grade 10","Mile Run",56.3
"Stamford School District","=""1350011""","Grade 10","Push Up",79.3
"Stamford School District","=""1350011""","Grade 10","Sit and Reach",87.4
"Sterling School District","=""1360011""","Grade 4","All Tests - District",80.9
"Sterling School District","=""1360011""","Grade 4","Curl Up",97.9
"Sterling School District","=""1360011""","Grade 4","Mile Run",89.4
"Sterling School District","=""1360011""","Grade 4","Push Up",80.9
"Sterling School District","=""1360011""","Grade 4","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 6","All Tests - District",84.7
"Sterling School District","=""1360011""","Grade 6","Curl Up",100.0
"Sterling School District","=""1360011""","Grade 6","Mile Run",98.3
"Sterling School District","=""1360011""","Grade 6","Push Up",88.1
"Sterling School District","=""1360011""","Grade 6","Sit and Reach",94.9
"Sterling School District","=""1360011""","Grade 8","All Tests - District",86.0
"Sterling School District","=""1360011""","Grade 8","Curl Up",98.2
"Sterling School District","=""1360011""","Grade 8","Mile Run",91.2
"Sterling School District","=""1360011""","Grade 8","Push Up",87.7
"Sterling School District","=""1360011""","Grade 8","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 10","All Tests - District","N/A"
"Sterling School District","=""1360011""","Grade 10","Curl Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Mile Run","N/A"
"Sterling School District","=""1360011""","Grade 10","Push Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Sit and Reach","N/A"
"Stonington School District","=""1370011""","Grade 4","All Tests - District",75.3
"Stonington School District","=""1370011""","Grade 4","Curl Up",95.6
"Stonington School District","=""1370011""","Grade 4","Mile Run",95.1
"Stonington School District","=""1370011""","Grade 4","Push Up",83.0
"Stonington School District","=""1370011""","Grade 4","Sit and Reach",95.1
"Stonington School District","=""1370011""","Grade 6","All Tests - District",73.1
"Stonington School District","=""1370011""","Grade 6","Curl Up",91.8
"Stonington School District","=""1370011""","Grade 6","Mile Run",90.9
"Stonington School District","=""1370011""","Grade 6","Push Up",83.7
"Stonington School District","=""1370011""","Grade 6","Sit and Reach",94.2
"Stonington School District","=""1370011""","Grade 8","All Tests - District",74.3
"Stonington School District","=""1370011""","Grade 8","Curl Up",86.6
"Stonington School District","=""1370011""","Grade 8","Mile Run",87.2
"Stonington School District","=""1370011""","Grade 8","Push Up",87.2
"Stonington School District","=""1370011""","Grade 8","Sit and Reach",92.7
"Stonington School District","=""1370011""","Grade 10","All Tests - District","N/A"
"Stonington School District","=""1370011""","Grade 10","Curl Up","N/A"
"Stonington School District","=""1370011""","Grade 10","Mile Run","N/A"
"Stonington School District","=""1370011""","Grade 10","Push Up","N/A"
"Stonington School District","=""1370011""","Grade 10","Sit and Reach","N/A"
"Stratford School District","=""1380011""","Grade 4","All Tests - District",64.3
"Stratford School District","=""1380011""","Grade 4","Curl Up",89.0
"Stratford School District","=""1380011""","Grade 4","Mile Run",79.2
"Stratford School District","=""1380011""","Grade 4","Push Up",86.4
"Stratford School District","=""1380011""","Grade 4","Sit and Reach",94.8
"Stratford School District","=""1380011""","Grade 6","All Tests - District",59.3
"Stratford School District","=""1380011""","Grade 6","Curl Up",88.7
"Stratford School District","=""1380011""","Grade 6","Mile Run",76.3
"Stratford School District","=""1380011""","Grade 6","Push Up",88.0
"Stratford School District","=""1380011""","Grade 6","Sit and Reach",87.1
"Stratford School District","=""1380011""","Grade 8","All Tests - District",33.9
"Stratford School District","=""1380011""","Grade 8","Curl Up",85.3
"Stratford School District","=""1380011""","Grade 8","Mile Run",45.1
"Stratford School District","=""1380011""","Grade 8","Push Up",72.7
"Stratford School District","=""1380011""","Grade 8","Sit and Reach",76.8
"Stratford School District","=""1380011""","Grade 10","All Tests - District",56.6
"Stratford School District","=""1380011""","Grade 10","Curl Up",91.0
"Stratford School District","=""1380011""","Grade 10","Mile Run",64.9
"Stratford School District","=""1380011""","Grade 10","Push Up",82.1
"Stratford School District","=""1380011""","Grade 10","Sit and Reach",88.8
"Suffield School District","=""1390011""","Grade 4","All Tests - District",55.9
"Suffield School District","=""1390011""","Grade 4","Curl Up",93.9
"Suffield School District","=""1390011""","Grade 4","Mile Run",74.9
"Suffield School District","=""1390011""","Grade 4","Push Up",72.1
"Suffield School District","=""1390011""","Grade 4","Sit and Reach",89.4
"Suffield School District","=""1390011""","Grade 6","All Tests - District",49.2
"Suffield School District","=""1390011""","Grade 6","Curl Up",81.5
"Suffield School District","=""1390011""","Grade 6","Mile Run",93.3
"Suffield School District","=""1390011""","Grade 6","Push Up",67.7
"Suffield School District","=""1390011""","Grade 6","Sit and Reach",69.7
"Suffield School District","=""1390011""","Grade 8","All Tests - District",54.7
"Suffield School District","=""1390011""","Grade 8","Curl Up",95.8
"Suffield School District","=""1390011""","Grade 8","Mile Run",75.0
"Suffield School District","=""1390011""","Grade 8","Push Up",73.6
"Suffield School District","=""1390011""","Grade 8","Sit and Reach",78.8
"Suffield School District","=""1390011""","Grade 10","All Tests - District",57.3
"Suffield School District","=""1390011""","Grade 10","Curl Up",96.9
"Suffield School District","=""1390011""","Grade 10","Mile Run",69.8
"Suffield School District","=""1390011""","Grade 10","Push Up",71.9
"Suffield School District","=""1390011""","Grade 10","Sit and Reach",78.1
"The Bridge Academy District","=""2690013""","Grade 4","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 8","All Tests - District",12.2
"The Bridge Academy District","=""2690013""","Grade 8","Curl Up",83.7
"The Bridge Academy District","=""2690013""","Grade 8","Mile Run",18.4
"The Bridge Academy District","=""2690013""","Grade 8","Push Up",75.5
"The Bridge Academy District","=""2690013""","Grade 8","Sit and Reach",85.7
"The Bridge Academy District","=""2690013""","Grade 10","All Tests - District","*"
"The Bridge Academy District","=""2690013""","Grade 10","Curl Up",62.5
"The Bridge Academy District","=""2690013""","Grade 10","Mile Run",12.5
"The Bridge Academy District","=""2690013""","Grade 10","Push Up",75.0
"The Bridge Academy District","=""2690013""","Grade 10","Sit and Reach",56.3
"The Gilbert School District","=""9020022""","Grade 4","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 6","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 8","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 10","All Tests - District",39.3
"The Gilbert School District","=""9020022""","Grade 10","Curl Up",77.5
"The Gilbert School District","=""9020022""","Grade 10","Mile Run",62.9
"The Gilbert School District","=""9020022""","Grade 10","Push Up",71.9
"The Gilbert School District","=""9020022""","Grade 10","Sit and Reach",73.0
"Thomaston School District","=""1400011""","Grade 4","All Tests - District",35.3
"Thomaston School District","=""1400011""","Grade 4","Curl Up",91.8
"Thomaston School District","=""1400011""","Grade 4","Mile Run",68.2
"Thomaston School District","=""1400011""","Grade 4","Push Up",45.9
"Thomaston School District","=""1400011""","Grade 4","Sit and Reach",100.0
"Thomaston School District","=""1400011""","Grade 6","All Tests - District",39.8
"Thomaston School District","=""1400011""","Grade 6","Curl Up",84.9
"Thomaston School District","=""1400011""","Grade 6","Mile Run",74.2
"Thomaston School District","=""1400011""","Grade 6","Push Up",43.0
"Thomaston School District","=""1400011""","Grade 6","Sit and Reach",100.0
"Thomaston School District","=""1400011""","Grade 8","All Tests - District",54.2
"Thomaston School District","=""1400011""","Grade 8","Curl Up",76.4
"Thomaston School District","=""1400011""","Grade 8","Mile Run",70.8
"Thomaston School District","=""1400011""","Grade 8","Push Up",61.1
"Thomaston School District","=""1400011""","Grade 8","Sit and Reach",84.7
"Thomaston School District","=""1400011""","Grade 10","All Tests - District",50.7
"Thomaston School District","=""1400011""","Grade 10","Curl Up",78.3
"Thomaston School District","=""1400011""","Grade 10","Mile Run",63.8
"Thomaston School District","=""1400011""","Grade 10","Push Up",76.8
"Thomaston School District","=""1400011""","Grade 10","Sit and Reach",91.3
"Thompson School District","=""1410011""","Grade 4","All Tests - District",11.1
"Thompson School District","=""1410011""","Grade 4","Curl Up",78.8
"Thompson School District","=""1410011""","Grade 4","Mile Run",56.6
"Thompson School District","=""1410011""","Grade 4","Push Up",29.3
"Thompson School District","=""1410011""","Grade 4","Sit and Reach",74.7
"Thompson School District","=""1410011""","Grade 6","All Tests - District",30.0
"Thompson School District","=""1410011""","Grade 6","Curl Up",66.0
"Thompson School District","=""1410011""","Grade 6","Mile Run",56.0
"Thompson School District","=""1410011""","Grade 6","Push Up",42.0
"Thompson School District","=""1410011""","Grade 6","Sit and Reach",74.0
"Thompson School District","=""1410011""","Grade 8","All Tests - District",28.6
"Thompson School District","=""1410011""","Grade 8","Curl Up",76.2
"Thompson School District","=""1410011""","Grade 8","Mile Run",61.9
"Thompson School District","=""1410011""","Grade 8","Push Up",49.2
"Thompson School District","=""1410011""","Grade 8","Sit and Reach",74.6
"Thompson School District","=""1410011""","Grade 10","All Tests - District",46.8
"Thompson School District","=""1410011""","Grade 10","Curl Up",83.0
"Thompson School District","=""1410011""","Grade 10","Mile Run",61.7
"Thompson School District","=""1410011""","Grade 10","Push Up",69.1
"Thompson School District","=""1410011""","Grade 10","Sit and Reach",89.4
"Tolland School District","=""1420011""","Grade 4","All Tests - District",32.4
"Tolland School District","=""1420011""","Grade 4","Curl Up",87.4
"Tolland School District","=""1420011""","Grade 4","Mile Run",70.0
"Tolland School District","=""1420011""","Grade 4","Push Up",54.9
"Tolland School District","=""1420011""","Grade 4","Sit and Reach",59.7
"Tolland School District","=""1420011""","Grade 6","All Tests - District",70.0
"Tolland School District","=""1420011""","Grade 6","Curl Up",88.1
"Tolland School District","=""1420011""","Grade 6","Mile Run",85.0
"Tolland School District","=""1420011""","Grade 6","Push Up",85.4
"Tolland School District","=""1420011""","Grade 6","Sit and Reach",91.7
"Tolland School District","=""1420011""","Grade 8","All Tests - District",61.6
"Tolland School District","=""1420011""","Grade 8","Curl Up",86.5
"Tolland School District","=""1420011""","Grade 8","Mile Run",78.8
"Tolland School District","=""1420011""","Grade 8","Push Up",84.1
"Tolland School District","=""1420011""","Grade 8","Sit and Reach",81.2
"Tolland School District","=""1420011""","Grade 10","All Tests - District",62.6
"Tolland School District","=""1420011""","Grade 10","Curl Up",95.0
"Tolland School District","=""1420011""","Grade 10","Mile Run",67.6
"Tolland School District","=""1420011""","Grade 10","Push Up",81.3
"Tolland School District","=""1420011""","Grade 10","Sit and Reach",90.4
"Torrington School District","=""1430011""","Grade 4","All Tests - District",36.8
"Torrington School District","=""1430011""","Grade 4","Curl Up",82.4
"Torrington School District","=""1430011""","Grade 4","Mile Run",42.4
"Torrington School District","=""1430011""","Grade 4","Push Up",77.6
"Torrington School District","=""1430011""","Grade 4","Sit and Reach",87.6
"Torrington School District","=""1430011""","Grade 6","All Tests - District",13.4
"Torrington School District","=""1430011""","Grade 6","Curl Up",64.6
"Torrington School District","=""1430011""","Grade 6","Mile Run",38.7
"Torrington School District","=""1430011""","Grade 6","Push Up",61.0
"Torrington School District","=""1430011""","Grade 6","Sit and Reach",61.3
"Torrington School District","=""1430011""","Grade 8","All Tests - District",27.2
"Torrington School District","=""1430011""","Grade 8","Curl Up",70.6
"Torrington School District","=""1430011""","Grade 8","Mile Run",38.7
"Torrington School District","=""1430011""","Grade 8","Push Up",58.5
"Torrington School District","=""1430011""","Grade 8","Sit and Reach",77.0
"Torrington School District","=""1430011""","Grade 10","All Tests - District",36.5
"Torrington School District","=""1430011""","Grade 10","Curl Up",77.5
"Torrington School District","=""1430011""","Grade 10","Mile Run",45.1
"Torrington School District","=""1430011""","Grade 10","Push Up",67.6
"Torrington School District","=""1430011""","Grade 10","Sit and Reach",79.1
"Trailblazers Academy District","=""2780013""","Grade 4","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Sit and Reach","N/A"
"Trailblazers Academy District","=""2780013""","Grade 6","All Tests - District",78.8
"Trailblazers Academy District","=""2780013""","Grade 6","Curl Up",78.8
"Trailblazers Academy District","=""2780013""","Grade 6","Mile Run",100.0
"Trailblazers Academy District","=""2780013""","Grade 6","Push Up",86.5
"Trailblazers Academy District","=""2780013""","Grade 6","Sit and Reach",90.4
"Trailblazers Academy District","=""2780013""","Grade 8","All Tests - District",64.3
"Trailblazers Academy District","=""2780013""","Grade 8","Curl Up",66.1
"Trailblazers Academy District","=""2780013""","Grade 8","Mile Run",85.7
"Trailblazers Academy District","=""2780013""","Grade 8","Push Up",69.6
"Trailblazers Academy District","=""2780013""","Grade 8","Sit and Reach",76.8
"Trailblazers Academy District","=""2780013""","Grade 10","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Sit and Reach","N/A"
"Trumbull School District","=""1440011""","Grade 4","All Tests - District",64.1
"Trumbull School District","=""1440011""","Grade 4","Curl Up",90.9
"Trumbull School District","=""1440011""","Grade 4","Mile Run",81.6
"Trumbull School District","=""1440011""","Grade 4","Push Up",79.3
"Trumbull School District","=""1440011""","Grade 4","Sit and Reach",90.3
"Trumbull School District","=""1440011""","Grade 6","All Tests - District",61.7
"Trumbull School District","=""1440011""","Grade 6","Curl Up",85.8
"Trumbull School District","=""1440011""","Grade 6","Mile Run",81.5
"Trumbull School District","=""1440011""","Grade 6","Push Up",85.0
"Trumbull School District","=""1440011""","Grade 6","Sit and Reach",83.5
"Trumbull School District","=""1440011""","Grade 8","All Tests - District",69.4
"Trumbull School District","=""1440011""","Grade 8","Curl Up",91.7
"Trumbull School District","=""1440011""","Grade 8","Mile Run",81.7
"Trumbull School District","=""1440011""","Grade 8","Push Up",90.7
"Trumbull School District","=""1440011""","Grade 8","Sit and Reach",83.8
"Trumbull School District","=""1440011""","Grade 10","All Tests - District",66.5
"Trumbull School District","=""1440011""","Grade 10","Curl Up",97.7
"Trumbull School District","=""1440011""","Grade 10","Mile Run",77.0
"Trumbull School District","=""1440011""","Grade 10","Push Up",88.4
"Trumbull School District","=""1440011""","Grade 10","Sit and Reach",89.6
"Union School District","=""1450011""","Grade 4","All Tests - District","*"
"Union School District","=""1450011""","Grade 4","Curl Up","*"
"Union School District","=""1450011""","Grade 4","Mile Run","*"
"Union School District","=""1450011""","Grade 4","Push Up","*"
"Union School District","=""1450011""","Grade 4","Sit and Reach","*"
"Union School District","=""1450011""","Grade 6","All Tests - District","*"
"Union School District","=""1450011""","Grade 6","Curl Up","*"
"Union School District","=""1450011""","Grade 6","Mile Run","*"
"Union School District","=""1450011""","Grade 6","Push Up","*"
"Union School District","=""1450011""","Grade 6","Sit and Reach","*"
"Union School District","=""1450011""","Grade 8","All Tests - District","*"
"Union School District","=""1450011""","Grade 8","Curl Up","*"
"Union School District","=""1450011""","Grade 8","Mile Run","*"
"Union School District","=""1450011""","Grade 8","Push Up","*"
"Union School District","=""1450011""","Grade 8","Sit and Reach","*"
"Union School District","=""1450011""","Grade 10","All Tests - District","N/A"
"Union School District","=""1450011""","Grade 10","Curl Up","N/A"
"Union School District","=""1450011""","Grade 10","Mile Run","N/A"
"Union School District","=""1450011""","Grade 10","Push Up","N/A"
"Union School District","=""1450011""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Grade 4","All Tests - District",52.2
"Vernon School District","=""1460011""","Grade 4","Curl Up",89.6
"Vernon School District","=""1460011""","Grade 4","Mile Run",59.0
"Vernon School District","=""1460011""","Grade 4","Push Up",84.9
"Vernon School District","=""1460011""","Grade 4","Sit and Reach",88.8
"Vernon School District","=""1460011""","Grade 6","All Tests - District",57.5
"Vernon School District","=""1460011""","Grade 6","Curl Up",97.3
"Vernon School District","=""1460011""","Grade 6","Mile Run",72.1
"Vernon School District","=""1460011""","Grade 6","Push Up",77.9
"Vernon School District","=""1460011""","Grade 6","Sit and Reach",84.5
"Vernon School District","=""1460011""","Grade 8","All Tests - District",63.7
"Vernon School District","=""1460011""","Grade 8","Curl Up",94.6
"Vernon School District","=""1460011""","Grade 8","Mile Run",68.7
"Vernon School District","=""1460011""","Grade 8","Push Up",85.6
"Vernon School District","=""1460011""","Grade 8","Sit and Reach",93.9
"Vernon School District","=""1460011""","Grade 10","All Tests - District",68.2
"Vernon School District","=""1460011""","Grade 10","Curl Up",92.4
"Vernon School District","=""1460011""","Grade 10","Mile Run",74.7
"Vernon School District","=""1460011""","Grade 10","Push Up",87.1
"Vernon School District","=""1460011""","Grade 10","Sit and Reach",88.8
"Voluntown School District","=""1470011""","Grade 4","All Tests - District",57.7
"Voluntown School District","=""1470011""","Grade 4","Curl Up",92.3
"Voluntown School District","=""1470011""","Grade 4","Mile Run",84.6
"Voluntown School District","=""1470011""","Grade 4","Push Up",76.9
"Voluntown School District","=""1470011""","Grade 4","Sit and Reach",88.5
"Voluntown School District","=""1470011""","Grade 6","All Tests - District",41.7
"Voluntown School District","=""1470011""","Grade 6","Curl Up",91.7
"Voluntown School District","=""1470011""","Grade 6","Mile Run",83.3
"Voluntown School District","=""1470011""","Grade 6","Push Up",62.5
"Voluntown School District","=""1470011""","Grade 6","Sit and Reach",79.2
"Voluntown School District","=""1470011""","Grade 8","All Tests - District",32.4
"Voluntown School District","=""1470011""","Grade 8","Curl Up",70.3
"Voluntown School District","=""1470011""","Grade 8","Mile Run",56.8
"Voluntown School District","=""1470011""","Grade 8","Push Up",83.8
"Voluntown School District","=""1470011""","Grade 8","Sit and Reach",78.4
"Voluntown School District","=""1470011""","Grade 10","All Tests - District","N/A"
"Voluntown School District","=""1470011""","Grade 10","Curl Up","N/A"
"Voluntown School District","=""1470011""","Grade 10","Mile Run","N/A"
"Voluntown School District","=""1470011""","Grade 10","Push Up","N/A"
"Voluntown School District","=""1470011""","Grade 10","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Grade 4","All Tests - District",59.9
"Wallingford School District","=""1480011""","Grade 4","Curl Up",91.2
"Wallingford School District","=""1480011""","Grade 4","Mile Run",75.5
"Wallingford School District","=""1480011""","Grade 4","Push Up",80.5
"Wallingford School District","=""1480011""","Grade 4","Sit and Reach",89.9
"Wallingford School District","=""1480011""","Grade 6","All Tests - District",39.7
"Wallingford School District","=""1480011""","Grade 6","Curl Up",84.7
"Wallingford School District","=""1480011""","Grade 6","Mile Run",64.4
"Wallingford School District","=""1480011""","Grade 6","Push Up",73.0
"Wallingford School District","=""1480011""","Grade 6","Sit and Reach",73.4
"Wallingford School District","=""1480011""","Grade 8","All Tests - District",40.7
"Wallingford School District","=""1480011""","Grade 8","Curl Up",80.6
"Wallingford School District","=""1480011""","Grade 8","Mile Run",64.1
"Wallingford School District","=""1480011""","Grade 8","Push Up",73.6
"Wallingford School District","=""1480011""","Grade 8","Sit and Reach",80.0
"Wallingford School District","=""1480011""","Grade 10","All Tests - District",46.2
"Wallingford School District","=""1480011""","Grade 10","Curl Up",88.6
"Wallingford School District","=""1480011""","Grade 10","Mile Run",56.1
"Wallingford School District","=""1480011""","Grade 10","Push Up",86.7
"Wallingford School District","=""1480011""","Grade 10","Sit and Reach",81.1
"Waterbury School District","=""1510011""","Grade 4","All Tests - District",40.5
"Waterbury School District","=""1510011""","Grade 4","Curl Up",82.3
"Waterbury School District","=""1510011""","Grade 4","Mile Run",75.7
"Waterbury School District","=""1510011""","Grade 4","Push Up",62.4
"Waterbury School District","=""1510011""","Grade 4","Sit and Reach",78.4
"Waterbury School District","=""1510011""","Grade 6","All Tests - District",45.4
"Waterbury School District","=""1510011""","Grade 6","Curl Up",79.8
"Waterbury School District","=""1510011""","Grade 6","Mile Run",64.7
"Waterbury School District","=""1510011""","Grade 6","Push Up",71.7
"Waterbury School District","=""1510011""","Grade 6","Sit and Reach",83.1
"Waterbury School District","=""1510011""","Grade 8","All Tests - District",35.7
"Waterbury School District","=""1510011""","Grade 8","Curl Up",83.0
"Waterbury School District","=""1510011""","Grade 8","Mile Run",48.1
"Waterbury School District","=""1510011""","Grade 8","Push Up",67.6
"Waterbury School District","=""1510011""","Grade 8","Sit and Reach",89.2
"Waterbury School District","=""1510011""","Grade 10","All Tests - District",35.8
"Waterbury School District","=""1510011""","Grade 10","Curl Up",62.1
"Waterbury School District","=""1510011""","Grade 10","Mile Run",64.2
"Waterbury School District","=""1510011""","Grade 10","Push Up",55.8
"Waterbury School District","=""1510011""","Grade 10","Sit and Reach",67.4
"Waterford School District","=""1520011""","Grade 4","All Tests - District",45.1
"Waterford School District","=""1520011""","Grade 4","Curl Up",87.9
"Waterford School District","=""1520011""","Grade 4","Mile Run",67.0
"Waterford School District","=""1520011""","Grade 4","Push Up",66.0
"Waterford School District","=""1520011""","Grade 4","Sit and Reach",86.0
"Waterford School District","=""1520011""","Grade 6","All Tests - District",48.1
"Waterford School District","=""1520011""","Grade 6","Curl Up",73.3
"Waterford School District","=""1520011""","Grade 6","Mile Run",75.7
"Waterford School District","=""1520011""","Grade 6","Push Up",76.2
"Waterford School District","=""1520011""","Grade 6","Sit and Reach",70.5
"Waterford School District","=""1520011""","Grade 8","All Tests - District",45.2
"Waterford School District","=""1520011""","Grade 8","Curl Up",71.4
"Waterford School District","=""1520011""","Grade 8","Mile Run",70.4
"Waterford School District","=""1520011""","Grade 8","Push Up",74.9
"Waterford School District","=""1520011""","Grade 8","Sit and Reach",72.9
"Waterford School District","=""1520011""","Grade 10","All Tests - District",59.6
"Waterford School District","=""1520011""","Grade 10","Curl Up",80.3
"Waterford School District","=""1520011""","Grade 10","Mile Run",75.4
"Waterford School District","=""1520011""","Grade 10","Push Up",70.6
"Waterford School District","=""1520011""","Grade 10","Sit and Reach",89.9
"Watertown School District","=""1530011""","Grade 4","All Tests - District",64.1
"Watertown School District","=""1530011""","Grade 4","Curl Up",95.6
"Watertown School District","=""1530011""","Grade 4","Mile Run",66.3
"Watertown School District","=""1530011""","Grade 4","Push Up",88.1
"Watertown School District","=""1530011""","Grade 4","Sit and Reach",94.1
"Watertown School District","=""1530011""","Grade 6","All Tests - District",47.2
"Watertown School District","=""1530011""","Grade 6","Curl Up",73.0
"Watertown School District","=""1530011""","Grade 6","Mile Run",62.1
"Watertown School District","=""1530011""","Grade 6","Push Up",71.0
"Watertown School District","=""1530011""","Grade 6","Sit and Reach",91.1
"Watertown School District","=""1530011""","Grade 8","All Tests - District",56.6
"Watertown School District","=""1530011""","Grade 8","Curl Up",78.3
"Watertown School District","=""1530011""","Grade 8","Mile Run",74.0
"Watertown School District","=""1530011""","Grade 8","Push Up",76.7
"Watertown School District","=""1530011""","Grade 8","Sit and Reach",88.8
"Watertown School District","=""1530011""","Grade 10","All Tests - District",66.4
"Watertown School District","=""1530011""","Grade 10","Curl Up",97.2
