"Physical Fitness Tests: Students Reaching Health Standard, 2013-14"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Salisbury School District","=""1220011""","Grade 6","Mile Run",89.7
"Salisbury School District","=""1220011""","Grade 6","Push Up",75.9
"Salisbury School District","=""1220011""","Grade 6","Sit and Reach",89.7
"Salisbury School District","=""1220011""","Grade 8","All Tests - District",58.1
"Salisbury School District","=""1220011""","Grade 8","Curl Up",74.2
"Salisbury School District","=""1220011""","Grade 8","Mile Run",87.1
"Salisbury School District","=""1220011""","Grade 8","Push Up",67.7
"Salisbury School District","=""1220011""","Grade 8","Sit and Reach",80.6
"Salisbury School District","=""1220011""","Grade 10","All Tests - District","N/A"
"Salisbury School District","=""1220011""","Grade 10","Curl Up","N/A"
"Salisbury School District","=""1220011""","Grade 10","Mile Run","N/A"
"Salisbury School District","=""1220011""","Grade 10","Push Up","N/A"
"Salisbury School District","=""1220011""","Grade 10","Sit and Reach","N/A"
"Scotland School District","=""1230011""","Grade 4","All Tests - District","*"
"Scotland School District","=""1230011""","Grade 4","Curl Up","*"
"Scotland School District","=""1230011""","Grade 4","Mile Run","*"
"Scotland School District","=""1230011""","Grade 4","Push Up","*"
"Scotland School District","=""1230011""","Grade 4","Sit and Reach","*"
"Scotland School District","=""1230011""","Grade 6","All Tests - District","*"
"Scotland School District","=""1230011""","Grade 6","Curl Up","*"
"Scotland School District","=""1230011""","Grade 6","Mile Run","*"
"Scotland School District","=""1230011""","Grade 6","Push Up","*"
"Scotland School District","=""1230011""","Grade 6","Sit and Reach","*"
"Scotland School District","=""1230011""","Grade 8","All Tests - District","N/A"
"Scotland School District","=""1230011""","Grade 8","Curl Up","N/A"
"Scotland School District","=""1230011""","Grade 8","Mile Run","N/A"
"Scotland School District","=""1230011""","Grade 8","Push Up","N/A"
"Scotland School District","=""1230011""","Grade 8","Sit and Reach","N/A"
"Scotland School District","=""1230011""","Grade 10","All Tests - District","N/A"
"Scotland School District","=""1230011""","Grade 10","Curl Up","N/A"
"Scotland School District","=""1230011""","Grade 10","Mile Run","N/A"
"Scotland School District","=""1230011""","Grade 10","Push Up","N/A"
"Scotland School District","=""1230011""","Grade 10","Sit and Reach","N/A"
"Seymour School District","=""1240011""","Grade 4","All Tests - District",71.8
"Seymour School District","=""1240011""","Grade 4","Curl Up",92.9
"Seymour School District","=""1240011""","Grade 4","Mile Run",84.7
"Seymour School District","=""1240011""","Grade 4","Push Up",80.6
"Seymour School District","=""1240011""","Grade 4","Sit and Reach",86.5
"Seymour School District","=""1240011""","Grade 6","All Tests - District",47.5
"Seymour School District","=""1240011""","Grade 6","Curl Up",89.4
"Seymour School District","=""1240011""","Grade 6","Mile Run",85.5
"Seymour School District","=""1240011""","Grade 6","Push Up",58.7
"Seymour School District","=""1240011""","Grade 6","Sit and Reach",66.5
"Seymour School District","=""1240011""","Grade 8","All Tests - District",39.8
"Seymour School District","=""1240011""","Grade 8","Curl Up",90.3
"Seymour School District","=""1240011""","Grade 8","Mile Run",67.7
"Seymour School District","=""1240011""","Grade 8","Push Up",63.4
"Seymour School District","=""1240011""","Grade 8","Sit and Reach",59.7
"Seymour School District","=""1240011""","Grade 10","All Tests - District",72.3
"Seymour School District","=""1240011""","Grade 10","Curl Up",100.0
"Seymour School District","=""1240011""","Grade 10","Mile Run",80.3
"Seymour School District","=""1240011""","Grade 10","Push Up",91.2
"Seymour School District","=""1240011""","Grade 10","Sit and Reach",92.0
"Sharon School District","=""1250011""","Grade 4","All Tests - District","*"
"Sharon School District","=""1250011""","Grade 4","Curl Up","*"
"Sharon School District","=""1250011""","Grade 4","Mile Run","*"
"Sharon School District","=""1250011""","Grade 4","Push Up","*"
"Sharon School District","=""1250011""","Grade 4","Sit and Reach","*"
"Sharon School District","=""1250011""","Grade 6","All Tests - District","*"
"Sharon School District","=""1250011""","Grade 6","Curl Up","*"
"Sharon School District","=""1250011""","Grade 6","Mile Run","*"
"Sharon School District","=""1250011""","Grade 6","Push Up","*"
"Sharon School District","=""1250011""","Grade 6","Sit and Reach","*"
"Sharon School District","=""1250011""","Grade 8","All Tests - District","*"
"Sharon School District","=""1250011""","Grade 8","Curl Up","*"
"Sharon School District","=""1250011""","Grade 8","Mile Run","*"
"Sharon School District","=""1250011""","Grade 8","Push Up","*"
"Sharon School District","=""1250011""","Grade 8","Sit and Reach","*"
"Sharon School District","=""1250011""","Grade 10","All Tests - District","N/A"
"Sharon School District","=""1250011""","Grade 10","Curl Up","N/A"
"Sharon School District","=""1250011""","Grade 10","Mile Run","N/A"
"Sharon School District","=""1250011""","Grade 10","Push Up","N/A"
"Sharon School District","=""1250011""","Grade 10","Sit and Reach","N/A"
"Shelton School District","=""1260011""","Grade 4","All Tests - District",64.7
"Shelton School District","=""1260011""","Grade 4","Curl Up",87.8
"Shelton School District","=""1260011""","Grade 4","Mile Run",80.2
"Shelton School District","=""1260011""","Grade 4","Push Up",86.6
"Shelton School District","=""1260011""","Grade 4","Sit and Reach",91.0
"Shelton School District","=""1260011""","Grade 6","All Tests - District",56.6
"Shelton School District","=""1260011""","Grade 6","Curl Up",91.7
"Shelton School District","=""1260011""","Grade 6","Mile Run",91.9
"Shelton School District","=""1260011""","Grade 6","Push Up",70.0
"Shelton School District","=""1260011""","Grade 6","Sit and Reach",77.1
"Shelton School District","=""1260011""","Grade 8","All Tests - District",68.7
"Shelton School District","=""1260011""","Grade 8","Curl Up",91.6
"Shelton School District","=""1260011""","Grade 8","Mile Run",84.6
"Shelton School District","=""1260011""","Grade 8","Push Up",81.4
"Shelton School District","=""1260011""","Grade 8","Sit and Reach",90.6
"Shelton School District","=""1260011""","Grade 10","All Tests - District",52.6
"Shelton School District","=""1260011""","Grade 10","Curl Up",94.8
"Shelton School District","=""1260011""","Grade 10","Mile Run",60.5
"Shelton School District","=""1260011""","Grade 10","Push Up",75.0
"Shelton School District","=""1260011""","Grade 10","Sit and Reach",88.4
"Sherman School District","=""1270011""","Grade 4","All Tests - District",65.1
"Sherman School District","=""1270011""","Grade 4","Curl Up",88.4
"Sherman School District","=""1270011""","Grade 4","Mile Run",83.7
"Sherman School District","=""1270011""","Grade 4","Push Up",74.4
"Sherman School District","=""1270011""","Grade 4","Sit and Reach",95.3
"Sherman School District","=""1270011""","Grade 6","All Tests - District",45.7
"Sherman School District","=""1270011""","Grade 6","Curl Up",62.9
"Sherman School District","=""1270011""","Grade 6","Mile Run",85.7
"Sherman School District","=""1270011""","Grade 6","Push Up",80.0
"Sherman School District","=""1270011""","Grade 6","Sit and Reach",80.0
"Sherman School District","=""1270011""","Grade 8","All Tests - District",70.6
"Sherman School District","=""1270011""","Grade 8","Curl Up",86.3
"Sherman School District","=""1270011""","Grade 8","Mile Run",86.3
"Sherman School District","=""1270011""","Grade 8","Push Up",92.2
"Sherman School District","=""1270011""","Grade 8","Sit and Reach",94.1
"Sherman School District","=""1270011""","Grade 10","All Tests - District","N/A"
"Sherman School District","=""1270011""","Grade 10","Curl Up","N/A"
"Sherman School District","=""1270011""","Grade 10","Mile Run","N/A"
"Sherman School District","=""1270011""","Grade 10","Push Up","N/A"
"Sherman School District","=""1270011""","Grade 10","Sit and Reach","N/A"
"Side By Side Charter School District","=""2700013""","Grade 4","All Tests - District",58.3
"Side By Side Charter School District","=""2700013""","Grade 4","Curl Up",87.5
"Side By Side Charter School District","=""2700013""","Grade 4","Mile Run",75.0
"Side By Side Charter School District","=""2700013""","Grade 4","Push Up",66.7
"Side By Side Charter School District","=""2700013""","Grade 4","Sit and Reach",91.7
"Side By Side Charter School District","=""2700013""","Grade 6","All Tests - District",66.7
"Side By Side Charter School District","=""2700013""","Grade 6","Curl Up",90.5
"Side By Side Charter School District","=""2700013""","Grade 6","Mile Run",71.4
"Side By Side Charter School District","=""2700013""","Grade 6","Push Up",81.0
"Side By Side Charter School District","=""2700013""","Grade 6","Sit and Reach",95.2
"Side By Side Charter School District","=""2700013""","Grade 8","All Tests - District",66.7
"Side By Side Charter School District","=""2700013""","Grade 8","Curl Up",100.0
"Side By Side Charter School District","=""2700013""","Grade 8","Mile Run",76.2
"Side By Side Charter School District","=""2700013""","Grade 8","Push Up",85.7
"Side By Side Charter School District","=""2700013""","Grade 8","Sit and Reach",90.5
"Side By Side Charter School District","=""2700013""","Grade 10","All Tests - District","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Curl Up","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Mile Run","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Push Up","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Sit and Reach","N/A"
"Simsbury School District","=""1280011""","Grade 4","All Tests - District",53.8
"Simsbury School District","=""1280011""","Grade 4","Curl Up",90.9
"Simsbury School District","=""1280011""","Grade 4","Mile Run",74.4
"Simsbury School District","=""1280011""","Grade 4","Push Up",77.5
"Simsbury School District","=""1280011""","Grade 4","Sit and Reach",75.3
"Simsbury School District","=""1280011""","Grade 6","All Tests - District",54.2
"Simsbury School District","=""1280011""","Grade 6","Curl Up",89.0
"Simsbury School District","=""1280011""","Grade 6","Mile Run",73.8
"Simsbury School District","=""1280011""","Grade 6","Push Up",84.1
"Simsbury School District","=""1280011""","Grade 6","Sit and Reach",79.5
"Simsbury School District","=""1280011""","Grade 8","All Tests - District",73.1
"Simsbury School District","=""1280011""","Grade 8","Curl Up",93.1
"Simsbury School District","=""1280011""","Grade 8","Mile Run",85.3
"Simsbury School District","=""1280011""","Grade 8","Push Up",87.7
"Simsbury School District","=""1280011""","Grade 8","Sit and Reach",91.0
"Simsbury School District","=""1280011""","Grade 10","All Tests - District",73.8
"Simsbury School District","=""1280011""","Grade 10","Curl Up",87.8
"Simsbury School District","=""1280011""","Grade 10","Mile Run",88.8
"Simsbury School District","=""1280011""","Grade 10","Push Up",87.5
"Simsbury School District","=""1280011""","Grade 10","Sit and Reach",95.0
"Somers School District","=""1290011""","Grade 4","All Tests - District","*"
"Somers School District","=""1290011""","Grade 4","Curl Up","*"
"Somers School District","=""1290011""","Grade 4","Mile Run",79.2
"Somers School District","=""1290011""","Grade 4","Push Up",30.2
"Somers School District","=""1290011""","Grade 4","Sit and Reach",52.8
"Somers School District","=""1290011""","Grade 6","All Tests - District",61.5
"Somers School District","=""1290011""","Grade 6","Curl Up",72.5
"Somers School District","=""1290011""","Grade 6","Mile Run",83.5
"Somers School District","=""1290011""","Grade 6","Push Up",84.4
"Somers School District","=""1290011""","Grade 6","Sit and Reach",89.9
"Somers School District","=""1290011""","Grade 8","All Tests - District",64.7
"Somers School District","=""1290011""","Grade 8","Curl Up",80.2
"Somers School District","=""1290011""","Grade 8","Mile Run",70.7
"Somers School District","=""1290011""","Grade 8","Push Up",86.2
"Somers School District","=""1290011""","Grade 8","Sit and Reach",90.5
"Somers School District","=""1290011""","Grade 10","All Tests - District",63.2
"Somers School District","=""1290011""","Grade 10","Curl Up",80.8
"Somers School District","=""1290011""","Grade 10","Mile Run",72.0
"Somers School District","=""1290011""","Grade 10","Push Up",84.0
"Somers School District","=""1290011""","Grade 10","Sit and Reach",90.4
"South Windsor School District","=""1320011""","Grade 4","All Tests - District",47.4
"South Windsor School District","=""1320011""","Grade 4","Curl Up",82.6
"South Windsor School District","=""1320011""","Grade 4","Mile Run",72.8
"South Windsor School District","=""1320011""","Grade 4","Push Up",71.4
"South Windsor School District","=""1320011""","Grade 4","Sit and Reach",82.9
"South Windsor School District","=""1320011""","Grade 6","All Tests - District",52.2
"South Windsor School District","=""1320011""","Grade 6","Curl Up",92.2
"South Windsor School District","=""1320011""","Grade 6","Mile Run",91.9
"South Windsor School District","=""1320011""","Grade 6","Push Up",73.7
"South Windsor School District","=""1320011""","Grade 6","Sit and Reach",70.1
"South Windsor School District","=""1320011""","Grade 8","All Tests - District",66.3
"South Windsor School District","=""1320011""","Grade 8","Curl Up",90.4
"South Windsor School District","=""1320011""","Grade 8","Mile Run",82.3
"South Windsor School District","=""1320011""","Grade 8","Push Up",80.9
"South Windsor School District","=""1320011""","Grade 8","Sit and Reach",86.5
"South Windsor School District","=""1320011""","Grade 10","All Tests - District",55.7
"South Windsor School District","=""1320011""","Grade 10","Curl Up",70.2
"South Windsor School District","=""1320011""","Grade 10","Mile Run",71.5
"South Windsor School District","=""1320011""","Grade 10","Push Up",88.5
"South Windsor School District","=""1320011""","Grade 10","Sit and Reach",75.4
"Southington School District","=""1310011""","Grade 4","All Tests - District",55.0
"Southington School District","=""1310011""","Grade 4","Curl Up",87.1
"Southington School District","=""1310011""","Grade 4","Mile Run",64.3
"Southington School District","=""1310011""","Grade 4","Push Up",78.7
"Southington School District","=""1310011""","Grade 4","Sit and Reach",90.3
"Southington School District","=""1310011""","Grade 6","All Tests - District",53.4
"Southington School District","=""1310011""","Grade 6","Curl Up",82.2
"Southington School District","=""1310011""","Grade 6","Mile Run",72.7
"Southington School District","=""1310011""","Grade 6","Push Up",73.1
"Southington School District","=""1310011""","Grade 6","Sit and Reach",79.7
"Southington School District","=""1310011""","Grade 8","All Tests - District",49.4
"Southington School District","=""1310011""","Grade 8","Curl Up",77.1
"Southington School District","=""1310011""","Grade 8","Mile Run",56.0
"Southington School District","=""1310011""","Grade 8","Push Up",73.2
"Southington School District","=""1310011""","Grade 8","Sit and Reach",79.1
"Southington School District","=""1310011""","Grade 10","All Tests - District",65.9
"Southington School District","=""1310011""","Grade 10","Curl Up",90.3
"Southington School District","=""1310011""","Grade 10","Mile Run",79.7
"Southington School District","=""1310011""","Grade 10","Push Up",82.9
"Southington School District","=""1310011""","Grade 10","Sit and Reach",87.1
"Sprague School District","=""1330011""","Grade 4","All Tests - District",55.3
"Sprague School District","=""1330011""","Grade 4","Curl Up",63.2
"Sprague School District","=""1330011""","Grade 4","Mile Run",89.5
"Sprague School District","=""1330011""","Grade 4","Push Up",73.7
"Sprague School District","=""1330011""","Grade 4","Sit and Reach",81.6
"Sprague School District","=""1330011""","Grade 6","All Tests - District",68.4
"Sprague School District","=""1330011""","Grade 6","Curl Up",76.3
"Sprague School District","=""1330011""","Grade 6","Mile Run",92.1
"Sprague School District","=""1330011""","Grade 6","Push Up",73.7
"Sprague School District","=""1330011""","Grade 6","Sit and Reach",81.6
"Sprague School District","=""1330011""","Grade 8","All Tests - District",54.8
"Sprague School District","=""1330011""","Grade 8","Curl Up",58.1
"Sprague School District","=""1330011""","Grade 8","Mile Run",90.3
"Sprague School District","=""1330011""","Grade 8","Push Up",71.0
"Sprague School District","=""1330011""","Grade 8","Sit and Reach",83.9
"Sprague School District","=""1330011""","Grade 10","All Tests - District","N/A"
"Sprague School District","=""1330011""","Grade 10","Curl Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Mile Run","N/A"
"Sprague School District","=""1330011""","Grade 10","Push Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Sit and Reach","N/A"
"Stafford School District","=""1340011""","Grade 4","All Tests - District",19.6
"Stafford School District","=""1340011""","Grade 4","Curl Up",57.8
"Stafford School District","=""1340011""","Grade 4","Mile Run",55.9
"Stafford School District","=""1340011""","Grade 4","Push Up",53.9
"Stafford School District","=""1340011""","Grade 4","Sit and Reach",73.5
"Stafford School District","=""1340011""","Grade 6","All Tests - District",43.2
"Stafford School District","=""1340011""","Grade 6","Curl Up",85.6
"Stafford School District","=""1340011""","Grade 6","Mile Run",73.7
"Stafford School District","=""1340011""","Grade 6","Push Up",50.0
"Stafford School District","=""1340011""","Grade 6","Sit and Reach",79.7
"Stafford School District","=""1340011""","Grade 8","All Tests - District",63.8
"Stafford School District","=""1340011""","Grade 8","Curl Up",96.8
"Stafford School District","=""1340011""","Grade 8","Mile Run",84.0
"Stafford School District","=""1340011""","Grade 8","Push Up",66.0
"Stafford School District","=""1340011""","Grade 8","Sit and Reach",92.6
"Stafford School District","=""1340011""","Grade 10","All Tests - District",59.6
"Stafford School District","=""1340011""","Grade 10","Curl Up",90.8
"Stafford School District","=""1340011""","Grade 10","Mile Run",66.1
"Stafford School District","=""1340011""","Grade 10","Push Up",86.2
"Stafford School District","=""1340011""","Grade 10","Sit and Reach",82.6
"Stamford Academy District","=""2820013""","Grade 4","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 6","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 8","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 10","All Tests - District",23.3
"Stamford Academy District","=""2820013""","Grade 10","Curl Up",83.3
"Stamford Academy District","=""2820013""","Grade 10","Mile Run",30.0
"Stamford Academy District","=""2820013""","Grade 10","Push Up",30.0
"Stamford Academy District","=""2820013""","Grade 10","Sit and Reach",86.7
"Stamford School District","=""1350011""","Grade 4","All Tests - District",35.3
"Stamford School District","=""1350011""","Grade 4","Curl Up",74.1
"Stamford School District","=""1350011""","Grade 4","Mile Run",62.3
"Stamford School District","=""1350011""","Grade 4","Push Up",66.5
"Stamford School District","=""1350011""","Grade 4","Sit and Reach",85.5
"Stamford School District","=""1350011""","Grade 6","All Tests - District",43.5
"Stamford School District","=""1350011""","Grade 6","Curl Up",83.2
"Stamford School District","=""1350011""","Grade 6","Mile Run",62.5
"Stamford School District","=""1350011""","Grade 6","Push Up",70.7
"Stamford School District","=""1350011""","Grade 6","Sit and Reach",84.1
"Stamford School District","=""1350011""","Grade 8","All Tests - District",37.5
"Stamford School District","=""1350011""","Grade 8","Curl Up",88.6
"Stamford School District","=""1350011""","Grade 8","Mile Run",47.3
"Stamford School District","=""1350011""","Grade 8","Push Up",72.8
"Stamford School District","=""1350011""","Grade 8","Sit and Reach",84.5
"Stamford School District","=""1350011""","Grade 10","All Tests - District",38.8
"Stamford School District","=""1350011""","Grade 10","Curl Up",82.6
"Stamford School District","=""1350011""","Grade 10","Mile Run",54.6
"Stamford School District","=""1350011""","Grade 10","Push Up",75.2
"Stamford School District","=""1350011""","Grade 10","Sit and Reach",77.1
"Sterling School District","=""1360011""","Grade 4","All Tests - District",77.0
"Sterling School District","=""1360011""","Grade 4","Curl Up",93.4
"Sterling School District","=""1360011""","Grade 4","Mile Run",95.1
"Sterling School District","=""1360011""","Grade 4","Push Up",82.0
"Sterling School District","=""1360011""","Grade 4","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 6","All Tests - District",69.4
"Sterling School District","=""1360011""","Grade 6","Curl Up",93.9
"Sterling School District","=""1360011""","Grade 6","Mile Run",83.7
"Sterling School District","=""1360011""","Grade 6","Push Up",81.6
"Sterling School District","=""1360011""","Grade 6","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 8","All Tests - District",75.5
"Sterling School District","=""1360011""","Grade 8","Curl Up",91.8
"Sterling School District","=""1360011""","Grade 8","Mile Run",83.7
"Sterling School District","=""1360011""","Grade 8","Push Up",75.5
"Sterling School District","=""1360011""","Grade 8","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 10","All Tests - District","N/A"
"Sterling School District","=""1360011""","Grade 10","Curl Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Mile Run","N/A"
"Sterling School District","=""1360011""","Grade 10","Push Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Sit and Reach","N/A"
"Stonington School District","=""1370011""","Grade 4","All Tests - District",48.7
"Stonington School District","=""1370011""","Grade 4","Curl Up",89.3
"Stonington School District","=""1370011""","Grade 4","Mile Run",72.7
"Stonington School District","=""1370011""","Grade 4","Push Up",67.3
"Stonington School District","=""1370011""","Grade 4","Sit and Reach",99.3
"Stonington School District","=""1370011""","Grade 6","All Tests - District",68.9
"Stonington School District","=""1370011""","Grade 6","Curl Up",93.3
"Stonington School District","=""1370011""","Grade 6","Mile Run",90.6
"Stonington School District","=""1370011""","Grade 6","Push Up",76.1
"Stonington School District","=""1370011""","Grade 6","Sit and Reach",92.2
"Stonington School District","=""1370011""","Grade 8","All Tests - District",68.3
"Stonington School District","=""1370011""","Grade 8","Curl Up",92.6
"Stonington School District","=""1370011""","Grade 8","Mile Run",89.4
"Stonington School District","=""1370011""","Grade 8","Push Up",78.8
"Stonington School District","=""1370011""","Grade 8","Sit and Reach",95.2
"Stonington School District","=""1370011""","Grade 10","All Tests - District",74.7
"Stonington School District","=""1370011""","Grade 10","Curl Up",90.6
"Stonington School District","=""1370011""","Grade 10","Mile Run",84.7
"Stonington School District","=""1370011""","Grade 10","Push Up",91.2
"Stonington School District","=""1370011""","Grade 10","Sit and Reach",81.2
"Stratford School District","=""1380011""","Grade 4","All Tests - District",70.7
"Stratford School District","=""1380011""","Grade 4","Curl Up",91.1
"Stratford School District","=""1380011""","Grade 4","Mile Run",87.3
"Stratford School District","=""1380011""","Grade 4","Push Up",85.9
"Stratford School District","=""1380011""","Grade 4","Sit and Reach",91.7
"Stratford School District","=""1380011""","Grade 6","All Tests - District",71.2
"Stratford School District","=""1380011""","Grade 6","Curl Up",91.1
"Stratford School District","=""1380011""","Grade 6","Mile Run",87.6
"Stratford School District","=""1380011""","Grade 6","Push Up",88.2
"Stratford School District","=""1380011""","Grade 6","Sit and Reach",90.2
"Stratford School District","=""1380011""","Grade 8","All Tests - District",48.6
"Stratford School District","=""1380011""","Grade 8","Curl Up",89.2
"Stratford School District","=""1380011""","Grade 8","Mile Run",57.4
"Stratford School District","=""1380011""","Grade 8","Push Up",69.3
"Stratford School District","=""1380011""","Grade 8","Sit and Reach",77.1
"Stratford School District","=""1380011""","Grade 10","All Tests - District",62.4
"Stratford School District","=""1380011""","Grade 10","Curl Up",90.5
"Stratford School District","=""1380011""","Grade 10","Mile Run",67.9
"Stratford School District","=""1380011""","Grade 10","Push Up",83.2
"Stratford School District","=""1380011""","Grade 10","Sit and Reach",85.9
"Suffield School District","=""1390011""","Grade 4","All Tests - District",55.1
"Suffield School District","=""1390011""","Grade 4","Curl Up",88.1
"Suffield School District","=""1390011""","Grade 4","Mile Run",84.7
"Suffield School District","=""1390011""","Grade 4","Push Up",64.2
"Suffield School District","=""1390011""","Grade 4","Sit and Reach",84.1
"Suffield School District","=""1390011""","Grade 6","All Tests - District",43.7
"Suffield School District","=""1390011""","Grade 6","Curl Up",75.3
"Suffield School District","=""1390011""","Grade 6","Mile Run",88.5
"Suffield School District","=""1390011""","Grade 6","Push Up",66.7
"Suffield School District","=""1390011""","Grade 6","Sit and Reach",76.4
"Suffield School District","=""1390011""","Grade 8","All Tests - District",40.1
"Suffield School District","=""1390011""","Grade 8","Curl Up",70.8
"Suffield School District","=""1390011""","Grade 8","Mile Run",72.9
"Suffield School District","=""1390011""","Grade 8","Push Up",70.8
"Suffield School District","=""1390011""","Grade 8","Sit and Reach",71.4
"Suffield School District","=""1390011""","Grade 10","All Tests - District",73.1
"Suffield School District","=""1390011""","Grade 10","Curl Up",82.8
"Suffield School District","=""1390011""","Grade 10","Mile Run",91.4
"Suffield School District","=""1390011""","Grade 10","Push Up",86.0
"Suffield School District","=""1390011""","Grade 10","Sit and Reach",98.9
"The Bridge Academy District","=""2690013""","Grade 4","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 8","All Tests - District",26.5
"The Bridge Academy District","=""2690013""","Grade 8","Curl Up",51.0
"The Bridge Academy District","=""2690013""","Grade 8","Mile Run",32.7
"The Bridge Academy District","=""2690013""","Grade 8","Push Up",55.1
"The Bridge Academy District","=""2690013""","Grade 8","Sit and Reach",79.6
"The Bridge Academy District","=""2690013""","Grade 10","All Tests - District",31.3
"The Bridge Academy District","=""2690013""","Grade 10","Curl Up",75.0
"The Bridge Academy District","=""2690013""","Grade 10","Mile Run",41.7
"The Bridge Academy District","=""2690013""","Grade 10","Push Up",58.3
"The Bridge Academy District","=""2690013""","Grade 10","Sit and Reach",75.0
"The Gilbert School District","=""9020022""","Grade 4","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 6","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 8","All Tests - District",36.8
"The Gilbert School District","=""9020022""","Grade 8","Curl Up",88.5
"The Gilbert School District","=""9020022""","Grade 8","Mile Run",48.3
"The Gilbert School District","=""9020022""","Grade 8","Push Up",64.4
"The Gilbert School District","=""9020022""","Grade 8","Sit and Reach",64.4
"The Gilbert School District","=""9020022""","Grade 10","All Tests - District",34.6
"The Gilbert School District","=""9020022""","Grade 10","Curl Up",75.3
"The Gilbert School District","=""9020022""","Grade 10","Mile Run",51.9
"The Gilbert School District","=""9020022""","Grade 10","Push Up",58.0
"The Gilbert School District","=""9020022""","Grade 10","Sit and Reach",67.9
"Thomaston School District","=""1400011""","Grade 4","All Tests - District",35.1
"Thomaston School District","=""1400011""","Grade 4","Curl Up",72.7
"Thomaston School District","=""1400011""","Grade 4","Mile Run",80.5
"Thomaston School District","=""1400011""","Grade 4","Push Up",40.3
"Thomaston School District","=""1400011""","Grade 4","Sit and Reach",93.5
"Thomaston School District","=""1400011""","Grade 6","All Tests - District",42.2
"Thomaston School District","=""1400011""","Grade 6","Curl Up",78.1
"Thomaston School District","=""1400011""","Grade 6","Mile Run",75.0
"Thomaston School District","=""1400011""","Grade 6","Push Up",64.1
"Thomaston School District","=""1400011""","Grade 6","Sit and Reach",85.9
"Thomaston School District","=""1400011""","Grade 8","All Tests - District",56.1
"Thomaston School District","=""1400011""","Grade 8","Curl Up",90.9
"Thomaston School District","=""1400011""","Grade 8","Mile Run",78.8
"Thomaston School District","=""1400011""","Grade 8","Push Up",68.2
"Thomaston School District","=""1400011""","Grade 8","Sit and Reach",86.4
"Thomaston School District","=""1400011""","Grade 10","All Tests - District",69.1
"Thomaston School District","=""1400011""","Grade 10","Curl Up",89.1
"Thomaston School District","=""1400011""","Grade 10","Mile Run",74.5
"Thomaston School District","=""1400011""","Grade 10","Push Up",81.8
