"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Sharon School District","=""1250011""","Grade 8","Sit and Reach",90.5
"Sharon School District","=""1250011""","Grade 10","All Tests - District","N/A"
"Sharon School District","=""1250011""","Grade 10","Curl Up","N/A"
"Sharon School District","=""1250011""","Grade 10","Mile Run","N/A"
"Sharon School District","=""1250011""","Grade 10","Push Up","N/A"
"Sharon School District","=""1250011""","Grade 10","Sit and Reach","N/A"
"Shelton School District","=""1260011""","Grade 4","All Tests - District",53.3
"Shelton School District","=""1260011""","Grade 4","Curl Up",88.9
"Shelton School District","=""1260011""","Grade 4","Mile Run",73.9
"Shelton School District","=""1260011""","Grade 4","Push Up",73.7
"Shelton School District","=""1260011""","Grade 4","Sit and Reach",86.4
"Shelton School District","=""1260011""","Grade 6","All Tests - District",56.6
"Shelton School District","=""1260011""","Grade 6","Curl Up",82.2
"Shelton School District","=""1260011""","Grade 6","Mile Run",92.4
"Shelton School District","=""1260011""","Grade 6","Push Up",68.3
"Shelton School District","=""1260011""","Grade 6","Sit and Reach",71.5
"Shelton School District","=""1260011""","Grade 8","All Tests - District",72.3
"Shelton School District","=""1260011""","Grade 8","Curl Up",94.7
"Shelton School District","=""1260011""","Grade 8","Mile Run",83.8
"Shelton School District","=""1260011""","Grade 8","Push Up",84.5
"Shelton School District","=""1260011""","Grade 8","Sit and Reach",89.1
"Shelton School District","=""1260011""","Grade 10","All Tests - District",53.8
"Shelton School District","=""1260011""","Grade 10","Curl Up",94.9
"Shelton School District","=""1260011""","Grade 10","Mile Run",59.9
"Shelton School District","=""1260011""","Grade 10","Push Up",88.4
"Shelton School District","=""1260011""","Grade 10","Sit and Reach",89.9
"Sherman School District","=""1270011""","Grade 4","All Tests - District",36.1
"Sherman School District","=""1270011""","Grade 4","Curl Up",61.1
"Sherman School District","=""1270011""","Grade 4","Mile Run",72.2
"Sherman School District","=""1270011""","Grade 4","Push Up",50.0
"Sherman School District","=""1270011""","Grade 4","Sit and Reach",86.1
"Sherman School District","=""1270011""","Grade 6","All Tests - District",45.1
"Sherman School District","=""1270011""","Grade 6","Curl Up",60.8
"Sherman School District","=""1270011""","Grade 6","Mile Run",92.2
"Sherman School District","=""1270011""","Grade 6","Push Up",72.5
"Sherman School District","=""1270011""","Grade 6","Sit and Reach",78.4
"Sherman School District","=""1270011""","Grade 8","All Tests - District",62.0
"Sherman School District","=""1270011""","Grade 8","Curl Up",76.0
"Sherman School District","=""1270011""","Grade 8","Mile Run",88.0
"Sherman School District","=""1270011""","Grade 8","Push Up",84.0
"Sherman School District","=""1270011""","Grade 8","Sit and Reach",90.0
"Sherman School District","=""1270011""","Grade 10","All Tests - District","N/A"
"Sherman School District","=""1270011""","Grade 10","Curl Up","N/A"
"Sherman School District","=""1270011""","Grade 10","Mile Run","N/A"
"Sherman School District","=""1270011""","Grade 10","Push Up","N/A"
"Sherman School District","=""1270011""","Grade 10","Sit and Reach","N/A"
"Side By Side Charter School District","=""2700013""","Grade 4","All Tests - District",43.5
"Side By Side Charter School District","=""2700013""","Grade 4","Curl Up",87.0
"Side By Side Charter School District","=""2700013""","Grade 4","Mile Run",52.2
"Side By Side Charter School District","=""2700013""","Grade 4","Push Up",73.9
"Side By Side Charter School District","=""2700013""","Grade 4","Sit and Reach",95.7
"Side By Side Charter School District","=""2700013""","Grade 6","All Tests - District",45.8
"Side By Side Charter School District","=""2700013""","Grade 6","Curl Up",95.8
"Side By Side Charter School District","=""2700013""","Grade 6","Mile Run",50.0
"Side By Side Charter School District","=""2700013""","Grade 6","Push Up",83.3
"Side By Side Charter School District","=""2700013""","Grade 6","Sit and Reach",91.7
"Side By Side Charter School District","=""2700013""","Grade 8","All Tests - District","*"
"Side By Side Charter School District","=""2700013""","Grade 8","Curl Up","*"
"Side By Side Charter School District","=""2700013""","Grade 8","Mile Run","*"
"Side By Side Charter School District","=""2700013""","Grade 8","Push Up","*"
"Side By Side Charter School District","=""2700013""","Grade 8","Sit and Reach","*"
"Side By Side Charter School District","=""2700013""","Grade 10","All Tests - District","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Curl Up","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Mile Run","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Push Up","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Sit and Reach","N/A"
"Simsbury School District","=""1280011""","Grade 4","All Tests - District",61.0
"Simsbury School District","=""1280011""","Grade 4","Curl Up",93.5
"Simsbury School District","=""1280011""","Grade 4","Mile Run",77.4
"Simsbury School District","=""1280011""","Grade 4","Push Up",81.4
"Simsbury School District","=""1280011""","Grade 4","Sit and Reach",84.5
"Simsbury School District","=""1280011""","Grade 6","All Tests - District",72.9
"Simsbury School District","=""1280011""","Grade 6","Curl Up",93.2
"Simsbury School District","=""1280011""","Grade 6","Mile Run",83.2
"Simsbury School District","=""1280011""","Grade 6","Push Up",84.6
"Simsbury School District","=""1280011""","Grade 6","Sit and Reach",90.0
"Simsbury School District","=""1280011""","Grade 8","All Tests - District",74.7
"Simsbury School District","=""1280011""","Grade 8","Curl Up",83.1
"Simsbury School District","=""1280011""","Grade 8","Mile Run",87.7
"Simsbury School District","=""1280011""","Grade 8","Push Up",90.7
"Simsbury School District","=""1280011""","Grade 8","Sit and Reach",94.0
"Simsbury School District","=""1280011""","Grade 10","All Tests - District",62.9
"Simsbury School District","=""1280011""","Grade 10","Curl Up",81.0
"Simsbury School District","=""1280011""","Grade 10","Mile Run",83.9
"Simsbury School District","=""1280011""","Grade 10","Push Up",83.0
"Simsbury School District","=""1280011""","Grade 10","Sit and Reach",92.4
"Somers School District","=""1290011""","Grade 4","All Tests - District",56.7
"Somers School District","=""1290011""","Grade 4","Curl Up",72.1
"Somers School District","=""1290011""","Grade 4","Mile Run",78.8
"Somers School District","=""1290011""","Grade 4","Push Up",67.3
"Somers School District","=""1290011""","Grade 4","Sit and Reach",75.0
"Somers School District","=""1290011""","Grade 6","All Tests - District",69.9
"Somers School District","=""1290011""","Grade 6","Curl Up",84.1
"Somers School District","=""1290011""","Grade 6","Mile Run",83.2
"Somers School District","=""1290011""","Grade 6","Push Up",82.3
"Somers School District","=""1290011""","Grade 6","Sit and Reach",86.7
"Somers School District","=""1290011""","Grade 8","All Tests - District",64.4
"Somers School District","=""1290011""","Grade 8","Curl Up",88.6
"Somers School District","=""1290011""","Grade 8","Mile Run",78.8
"Somers School District","=""1290011""","Grade 8","Push Up",79.5
"Somers School District","=""1290011""","Grade 8","Sit and Reach",87.9
"Somers School District","=""1290011""","Grade 10","All Tests - District",48.4
"Somers School District","=""1290011""","Grade 10","Curl Up",80.5
"Somers School District","=""1290011""","Grade 10","Mile Run",71.9
"Somers School District","=""1290011""","Grade 10","Push Up",85.2
"Somers School District","=""1290011""","Grade 10","Sit and Reach",94.5
"South Windsor School District","=""1320011""","Grade 4","All Tests - District",38.0
"South Windsor School District","=""1320011""","Grade 4","Curl Up",79.2
"South Windsor School District","=""1320011""","Grade 4","Mile Run",71.7
"South Windsor School District","=""1320011""","Grade 4","Push Up",63.9
"South Windsor School District","=""1320011""","Grade 4","Sit and Reach",81.3
"South Windsor School District","=""1320011""","Grade 6","All Tests - District",48.6
"South Windsor School District","=""1320011""","Grade 6","Curl Up",89.9
"South Windsor School District","=""1320011""","Grade 6","Mile Run",92.1
"South Windsor School District","=""1320011""","Grade 6","Push Up",78.7
"South Windsor School District","=""1320011""","Grade 6","Sit and Reach",63.9
"South Windsor School District","=""1320011""","Grade 8","All Tests - District",55.0
"South Windsor School District","=""1320011""","Grade 8","Curl Up",93.9
"South Windsor School District","=""1320011""","Grade 8","Mile Run",75.7
"South Windsor School District","=""1320011""","Grade 8","Push Up",76.0
"South Windsor School District","=""1320011""","Grade 8","Sit and Reach",78.9
"South Windsor School District","=""1320011""","Grade 10","All Tests - District",47.2
"South Windsor School District","=""1320011""","Grade 10","Curl Up",87.9
"South Windsor School District","=""1320011""","Grade 10","Mile Run",60.6
"South Windsor School District","=""1320011""","Grade 10","Push Up",78.3
"South Windsor School District","=""1320011""","Grade 10","Sit and Reach",79.2
"Southington School District","=""1310011""","Grade 4","All Tests - District",54.6
"Southington School District","=""1310011""","Grade 4","Curl Up",89.6
"Southington School District","=""1310011""","Grade 4","Mile Run",63.3
"Southington School District","=""1310011""","Grade 4","Push Up",80.5
"Southington School District","=""1310011""","Grade 4","Sit and Reach",91.4
"Southington School District","=""1310011""","Grade 6","All Tests - District",54.3
"Southington School District","=""1310011""","Grade 6","Curl Up",85.2
"Southington School District","=""1310011""","Grade 6","Mile Run",78.4
"Southington School District","=""1310011""","Grade 6","Push Up",77.0
"Southington School District","=""1310011""","Grade 6","Sit and Reach",84.5
"Southington School District","=""1310011""","Grade 8","All Tests - District",50.8
"Southington School District","=""1310011""","Grade 8","Curl Up",82.5
"Southington School District","=""1310011""","Grade 8","Mile Run",74.4
"Southington School District","=""1310011""","Grade 8","Push Up",79.2
"Southington School District","=""1310011""","Grade 8","Sit and Reach",81.7
"Southington School District","=""1310011""","Grade 10","All Tests - District",54.3
"Southington School District","=""1310011""","Grade 10","Curl Up",78.5
"Southington School District","=""1310011""","Grade 10","Mile Run",80.6
"Southington School District","=""1310011""","Grade 10","Push Up",89.5
"Southington School District","=""1310011""","Grade 10","Sit and Reach",86.1
"Sprague School District","=""1330011""","Grade 4","All Tests - District",51.4
"Sprague School District","=""1330011""","Grade 4","Curl Up",56.8
"Sprague School District","=""1330011""","Grade 4","Mile Run",100.0
"Sprague School District","=""1330011""","Grade 4","Push Up",89.2
"Sprague School District","=""1330011""","Grade 4","Sit and Reach",100.0
"Sprague School District","=""1330011""","Grade 6","All Tests - District",57.1
"Sprague School District","=""1330011""","Grade 6","Curl Up",67.9
"Sprague School District","=""1330011""","Grade 6","Mile Run",100.0
"Sprague School District","=""1330011""","Grade 6","Push Up",67.9
"Sprague School District","=""1330011""","Grade 6","Sit and Reach",100.0
"Sprague School District","=""1330011""","Grade 8","All Tests - District",38.5
"Sprague School District","=""1330011""","Grade 8","Curl Up",42.3
"Sprague School District","=""1330011""","Grade 8","Mile Run",96.2
"Sprague School District","=""1330011""","Grade 8","Push Up",84.6
"Sprague School District","=""1330011""","Grade 8","Sit and Reach",96.2
"Sprague School District","=""1330011""","Grade 10","All Tests - District","N/A"
"Sprague School District","=""1330011""","Grade 10","Curl Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Mile Run","N/A"
"Sprague School District","=""1330011""","Grade 10","Push Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Sit and Reach","N/A"
"Stafford School District","=""1340011""","Grade 4","All Tests - District",15.2
"Stafford School District","=""1340011""","Grade 4","Curl Up",43.2
"Stafford School District","=""1340011""","Grade 4","Mile Run",41.6
"Stafford School District","=""1340011""","Grade 4","Push Up",28.8
"Stafford School District","=""1340011""","Grade 4","Sit and Reach",71.2
"Stafford School District","=""1340011""","Grade 6","All Tests - District",43.0
"Stafford School District","=""1340011""","Grade 6","Curl Up",95.0
"Stafford School District","=""1340011""","Grade 6","Mile Run",81.0
"Stafford School District","=""1340011""","Grade 6","Push Up",44.0
"Stafford School District","=""1340011""","Grade 6","Sit and Reach",80.0
"Stafford School District","=""1340011""","Grade 8","All Tests - District",51.1
"Stafford School District","=""1340011""","Grade 8","Curl Up",95.7
"Stafford School District","=""1340011""","Grade 8","Mile Run",81.6
"Stafford School District","=""1340011""","Grade 8","Push Up",60.3
"Stafford School District","=""1340011""","Grade 8","Sit and Reach",89.4
"Stafford School District","=""1340011""","Grade 10","All Tests - District",53.4
"Stafford School District","=""1340011""","Grade 10","Curl Up",89.3
"Stafford School District","=""1340011""","Grade 10","Mile Run",53.4
"Stafford School District","=""1340011""","Grade 10","Push Up",88.5
"Stafford School District","=""1340011""","Grade 10","Sit and Reach",84.7
"Stamford Academy District","=""2820013""","Grade 4","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 6","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 8","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 10","All Tests - District","*"
"Stamford Academy District","=""2820013""","Grade 10","Curl Up",76.9
"Stamford Academy District","=""2820013""","Grade 10","Mile Run","*"
"Stamford Academy District","=""2820013""","Grade 10","Push Up",26.9
"Stamford Academy District","=""2820013""","Grade 10","Sit and Reach",69.2
"Stamford School District","=""1350011""","Grade 4","All Tests - District",40.3
"Stamford School District","=""1350011""","Grade 4","Curl Up",80.1
"Stamford School District","=""1350011""","Grade 4","Mile Run",60.8
"Stamford School District","=""1350011""","Grade 4","Push Up",70.2
"Stamford School District","=""1350011""","Grade 4","Sit and Reach",86.5
"Stamford School District","=""1350011""","Grade 6","All Tests - District",36.2
"Stamford School District","=""1350011""","Grade 6","Curl Up",84.4
"Stamford School District","=""1350011""","Grade 6","Mile Run",47.9
"Stamford School District","=""1350011""","Grade 6","Push Up",71.5
"Stamford School District","=""1350011""","Grade 6","Sit and Reach",81.2
"Stamford School District","=""1350011""","Grade 8","All Tests - District",29.6
"Stamford School District","=""1350011""","Grade 8","Curl Up",87.2
"Stamford School District","=""1350011""","Grade 8","Mile Run",38.0
"Stamford School District","=""1350011""","Grade 8","Push Up",69.1
"Stamford School District","=""1350011""","Grade 8","Sit and Reach",85.9
"Stamford School District","=""1350011""","Grade 10","All Tests - District",37.0
"Stamford School District","=""1350011""","Grade 10","Curl Up",88.0
"Stamford School District","=""1350011""","Grade 10","Mile Run",50.4
"Stamford School District","=""1350011""","Grade 10","Push Up",77.1
"Stamford School District","=""1350011""","Grade 10","Sit and Reach",79.2
"Sterling School District","=""1360011""","Grade 4","All Tests - District",76.0
"Sterling School District","=""1360011""","Grade 4","Curl Up",94.0
"Sterling School District","=""1360011""","Grade 4","Mile Run",94.0
"Sterling School District","=""1360011""","Grade 4","Push Up",76.0
"Sterling School District","=""1360011""","Grade 4","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 6","All Tests - District",80.0
"Sterling School District","=""1360011""","Grade 6","Curl Up",93.3
"Sterling School District","=""1360011""","Grade 6","Mile Run",93.3
"Sterling School District","=""1360011""","Grade 6","Push Up",80.0
"Sterling School District","=""1360011""","Grade 6","Sit and Reach",97.8
"Sterling School District","=""1360011""","Grade 8","All Tests - District",82.5
"Sterling School District","=""1360011""","Grade 8","Curl Up",100.0
"Sterling School District","=""1360011""","Grade 8","Mile Run",94.7
"Sterling School District","=""1360011""","Grade 8","Push Up",84.2
"Sterling School District","=""1360011""","Grade 8","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 10","All Tests - District","N/A"
"Sterling School District","=""1360011""","Grade 10","Curl Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Mile Run","N/A"
"Sterling School District","=""1360011""","Grade 10","Push Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Sit and Reach","N/A"
"Stonington School District","=""1370011""","Grade 4","All Tests - District",69.8
"Stonington School District","=""1370011""","Grade 4","Curl Up",95.9
"Stonington School District","=""1370011""","Grade 4","Mile Run",94.2
"Stonington School District","=""1370011""","Grade 4","Push Up",73.8
"Stonington School District","=""1370011""","Grade 4","Sit and Reach",95.3
"Stonington School District","=""1370011""","Grade 6","All Tests - District",72.0
"Stonington School District","=""1370011""","Grade 6","Curl Up",92.6
"Stonington School District","=""1370011""","Grade 6","Mile Run",93.7
"Stonington School District","=""1370011""","Grade 6","Push Up",77.8
"Stonington School District","=""1370011""","Grade 6","Sit and Reach",91.5
"Stonington School District","=""1370011""","Grade 8","All Tests - District",64.4
"Stonington School District","=""1370011""","Grade 8","Curl Up",95.0
"Stonington School District","=""1370011""","Grade 8","Mile Run",85.1
"Stonington School District","=""1370011""","Grade 8","Push Up",74.8
"Stonington School District","=""1370011""","Grade 8","Sit and Reach",88.6
"Stonington School District","=""1370011""","Grade 10","All Tests - District",63.9
"Stonington School District","=""1370011""","Grade 10","Curl Up",94.4
"Stonington School District","=""1370011""","Grade 10","Mile Run",77.1
"Stonington School District","=""1370011""","Grade 10","Push Up",87.5
"Stonington School District","=""1370011""","Grade 10","Sit and Reach",85.4
"Stratford School District","=""1380011""","Grade 4","All Tests - District",67.0
"Stratford School District","=""1380011""","Grade 4","Curl Up",93.3
"Stratford School District","=""1380011""","Grade 4","Mile Run",79.5
"Stratford School District","=""1380011""","Grade 4","Push Up",86.9
"Stratford School District","=""1380011""","Grade 4","Sit and Reach",91.2
"Stratford School District","=""1380011""","Grade 6","All Tests - District",64.7
"Stratford School District","=""1380011""","Grade 6","Curl Up",91.9
"Stratford School District","=""1380011""","Grade 6","Mile Run",77.9
"Stratford School District","=""1380011""","Grade 6","Push Up",85.6
"Stratford School District","=""1380011""","Grade 6","Sit and Reach",89.6
"Stratford School District","=""1380011""","Grade 8","All Tests - District",27.3
"Stratford School District","=""1380011""","Grade 8","Curl Up",85.6
"Stratford School District","=""1380011""","Grade 8","Mile Run",33.3
"Stratford School District","=""1380011""","Grade 8","Push Up",67.9
"Stratford School District","=""1380011""","Grade 8","Sit and Reach",75.3
"Stratford School District","=""1380011""","Grade 10","All Tests - District",59.2
"Stratford School District","=""1380011""","Grade 10","Curl Up",90.5
"Stratford School District","=""1380011""","Grade 10","Mile Run",66.5
"Stratford School District","=""1380011""","Grade 10","Push Up",86.3
"Stratford School District","=""1380011""","Grade 10","Sit and Reach",86.1
"Suffield School District","=""1390011""","Grade 4","All Tests - District",68.4
"Suffield School District","=""1390011""","Grade 4","Curl Up",85.6
"Suffield School District","=""1390011""","Grade 4","Mile Run",89.7
"Suffield School District","=""1390011""","Grade 4","Push Up",77.0
"Suffield School District","=""1390011""","Grade 4","Sit and Reach",90.8
"Suffield School District","=""1390011""","Grade 6","All Tests - District",37.8
"Suffield School District","=""1390011""","Grade 6","Curl Up",65.3
"Suffield School District","=""1390011""","Grade 6","Mile Run",77.2
"Suffield School District","=""1390011""","Grade 6","Push Up",62.7
"Suffield School District","=""1390011""","Grade 6","Sit and Reach",76.2
"Suffield School District","=""1390011""","Grade 8","All Tests - District",59.9
"Suffield School District","=""1390011""","Grade 8","Curl Up",88.3
"Suffield School District","=""1390011""","Grade 8","Mile Run",76.1
"Suffield School District","=""1390011""","Grade 8","Push Up",81.7
"Suffield School District","=""1390011""","Grade 8","Sit and Reach",85.3
"Suffield School District","=""1390011""","Grade 10","All Tests - District",70.5
"Suffield School District","=""1390011""","Grade 10","Curl Up",96.6
"Suffield School District","=""1390011""","Grade 10","Mile Run",80.7
"Suffield School District","=""1390011""","Grade 10","Push Up",90.9
"Suffield School District","=""1390011""","Grade 10","Sit and Reach",95.5
"The Bridge Academy District","=""2690013""","Grade 4","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 8","All Tests - District",61.9
"The Bridge Academy District","=""2690013""","Grade 8","Curl Up",88.1
"The Bridge Academy District","=""2690013""","Grade 8","Mile Run",90.5
"The Bridge Academy District","=""2690013""","Grade 8","Push Up",78.6
"The Bridge Academy District","=""2690013""","Grade 8","Sit and Reach",83.3
"The Bridge Academy District","=""2690013""","Grade 10","All Tests - District",75.6
"The Bridge Academy District","=""2690013""","Grade 10","Curl Up",95.1
"The Bridge Academy District","=""2690013""","Grade 10","Mile Run",87.8
"The Bridge Academy District","=""2690013""","Grade 10","Push Up",90.2
"The Bridge Academy District","=""2690013""","Grade 10","Sit and Reach",80.5
"The Gilbert School District","=""9020022""","Grade 4","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 6","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 8","All Tests - District",41.6
"The Gilbert School District","=""9020022""","Grade 8","Curl Up",67.3
"The Gilbert School District","=""9020022""","Grade 8","Mile Run",56.4
"The Gilbert School District","=""9020022""","Grade 8","Push Up",71.3
"The Gilbert School District","=""9020022""","Grade 8","Sit and Reach",75.2
"The Gilbert School District","=""9020022""","Grade 10","All Tests - District",41.7
"The Gilbert School District","=""9020022""","Grade 10","Curl Up",83.3
"The Gilbert School District","=""9020022""","Grade 10","Mile Run",65.3
"The Gilbert School District","=""9020022""","Grade 10","Push Up",58.3
"The Gilbert School District","=""9020022""","Grade 10","Sit and Reach",65.3
"Thomaston School District","=""1400011""","Grade 4","All Tests - District",27.5
"Thomaston School District","=""1400011""","Grade 4","Curl Up",65.2
"Thomaston School District","=""1400011""","Grade 4","Mile Run",85.5
"Thomaston School District","=""1400011""","Grade 4","Push Up",36.2
"Thomaston School District","=""1400011""","Grade 4","Sit and Reach",95.7
"Thomaston School District","=""1400011""","Grade 6","All Tests - District",47.6
"Thomaston School District","=""1400011""","Grade 6","Curl Up",85.4
"Thomaston School District","=""1400011""","Grade 6","Mile Run",84.1
"Thomaston School District","=""1400011""","Grade 6","Push Up",48.8
"Thomaston School District","=""1400011""","Grade 6","Sit and Reach",100.0
"Thomaston School District","=""1400011""","Grade 8","All Tests - District",64.7
"Thomaston School District","=""1400011""","Grade 8","Curl Up",87.1
"Thomaston School District","=""1400011""","Grade 8","Mile Run",85.9
"Thomaston School District","=""1400011""","Grade 8","Push Up",70.6
"Thomaston School District","=""1400011""","Grade 8","Sit and Reach",87.1
"Thomaston School District","=""1400011""","Grade 10","All Tests - District",65.3
"Thomaston School District","=""1400011""","Grade 10","Curl Up",86.1
"Thomaston School District","=""1400011""","Grade 10","Mile Run",75.0
"Thomaston School District","=""1400011""","Grade 10","Push Up",81.9
"Thomaston School District","=""1400011""","Grade 10","Sit and Reach",93.1
"Thompson School District","=""1410011""","Grade 4","All Tests - District",47.1
"Thompson School District","=""1410011""","Grade 4","Curl Up",78.6
"Thompson School District","=""1410011""","Grade 4","Mile Run",52.9
"Thompson School District","=""1410011""","Grade 4","Push Up",81.4
"Thompson School District","=""1410011""","Grade 4","Sit and Reach",88.6
"Thompson School District","=""1410011""","Grade 6","All Tests - District",24.7
"Thompson School District","=""1410011""","Grade 6","Curl Up",76.3
"Thompson School District","=""1410011""","Grade 6","Mile Run",62.9
"Thompson School District","=""1410011""","Grade 6","Push Up",41.2
"Thompson School District","=""1410011""","Grade 6","Sit and Reach",64.9
"Thompson School District","=""1410011""","Grade 8","All Tests - District",38.5
"Thompson School District","=""1410011""","Grade 8","Curl Up",74.7
"Thompson School District","=""1410011""","Grade 8","Mile Run",52.7
"Thompson School District","=""1410011""","Grade 8","Push Up",54.9
"Thompson School District","=""1410011""","Grade 8","Sit and Reach",80.2
"Thompson School District","=""1410011""","Grade 10","All Tests - District",27.4
"Thompson School District","=""1410011""","Grade 10","Curl Up",72.6
"Thompson School District","=""1410011""","Grade 10","Mile Run",38.1
"Thompson School District","=""1410011""","Grade 10","Push Up",51.2
"Thompson School District","=""1410011""","Grade 10","Sit and Reach",79.8
"Tolland School District","=""1420011""","Grade 4","All Tests - District",37.1
"Tolland School District","=""1420011""","Grade 4","Curl Up",98.2
"Tolland School District","=""1420011""","Grade 4","Mile Run",75.4
"Tolland School District","=""1420011""","Grade 4","Push Up",45.1
"Tolland School District","=""1420011""","Grade 4","Sit and Reach",79.0
"Tolland School District","=""1420011""","Grade 6","All Tests - District",58.2
"Tolland School District","=""1420011""","Grade 6","Curl Up",94.9
"Tolland School District","=""1420011""","Grade 6","Mile Run",81.9
"Tolland School District","=""1420011""","Grade 6","Push Up",85.2
"Tolland School District","=""1420011""","Grade 6","Sit and Reach",77.2
"Tolland School District","=""1420011""","Grade 8","All Tests - District",67.2
"Tolland School District","=""1420011""","Grade 8","Curl Up",94.6
"Tolland School District","=""1420011""","Grade 8","Mile Run",78.8
"Tolland School District","=""1420011""","Grade 8","Push Up",80.9
"Tolland School District","=""1420011""","Grade 8","Sit and Reach",84.6
"Tolland School District","=""1420011""","Grade 10","All Tests - District",60.5
"Tolland School District","=""1420011""","Grade 10","Curl Up",96.4
"Tolland School District","=""1420011""","Grade 10","Mile Run",70.5
"Tolland School District","=""1420011""","Grade 10","Push Up",83.6
"Tolland School District","=""1420011""","Grade 10","Sit and Reach",84.5
"Torrington School District","=""1430011""","Grade 4","All Tests - District",53.6
"Torrington School District","=""1430011""","Grade 4","Curl Up",82.7
"Torrington School District","=""1430011""","Grade 4","Mile Run",76.8
"Torrington School District","=""1430011""","Grade 4","Push Up",74.7
"Torrington School District","=""1430011""","Grade 4","Sit and Reach",85.7
"Torrington School District","=""1430011""","Grade 6","All Tests - District",38.5
"Torrington School District","=""1430011""","Grade 6","Curl Up",93.2
"Torrington School District","=""1430011""","Grade 6","Mile Run",47.9
"Torrington School District","=""1430011""","Grade 6","Push Up",72.6
"Torrington School District","=""1430011""","Grade 6","Sit and Reach",76.1
"Torrington School District","=""1430011""","Grade 8","All Tests - District",25.2
"Torrington School District","=""1430011""","Grade 8","Curl Up",91.3
"Torrington School District","=""1430011""","Grade 8","Mile Run",34.0
"Torrington School District","=""1430011""","Grade 8","Push Up",50.5
"Torrington School District","=""1430011""","Grade 8","Sit and Reach",74.8
"Torrington School District","=""1430011""","Grade 10","All Tests - District",48.9
"Torrington School District","=""1430011""","Grade 10","Curl Up",80.4
"Torrington School District","=""1430011""","Grade 10","Mile Run",54.7
"Torrington School District","=""1430011""","Grade 10","Push Up",76.9
"Torrington School District","=""1430011""","Grade 10","Sit and Reach",82.2
"Trailblazers Academy District","=""2780013""","Grade 4","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Sit and Reach","N/A"
