"Physical Fitness Tests: Students Reaching Health Standard, 2010-11"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"South Windsor School District","=""1320011""","Grade 4","Curl Up",86.5
"South Windsor School District","=""1320011""","Grade 4","Mile Run",62.2
"South Windsor School District","=""1320011""","Grade 4","Push Up",66.1
"South Windsor School District","=""1320011""","Grade 4","Sit and Reach",76.0
"South Windsor School District","=""1320011""","Grade 6","All Tests - District",58.5
"South Windsor School District","=""1320011""","Grade 6","Curl Up",91.1
"South Windsor School District","=""1320011""","Grade 6","Mile Run",91.9
"South Windsor School District","=""1320011""","Grade 6","Push Up",78.4
"South Windsor School District","=""1320011""","Grade 6","Sit and Reach",74.1
"South Windsor School District","=""1320011""","Grade 8","All Tests - District",54.5
"South Windsor School District","=""1320011""","Grade 8","Curl Up",89.9
"South Windsor School District","=""1320011""","Grade 8","Mile Run",82.3
"South Windsor School District","=""1320011""","Grade 8","Push Up",76.3
"South Windsor School District","=""1320011""","Grade 8","Sit and Reach",81.2
"South Windsor School District","=""1320011""","Grade 10","All Tests - District",50.3
"South Windsor School District","=""1320011""","Grade 10","Curl Up",83.3
"South Windsor School District","=""1320011""","Grade 10","Mile Run",68.7
"South Windsor School District","=""1320011""","Grade 10","Push Up",78.3
"South Windsor School District","=""1320011""","Grade 10","Sit and Reach",82.7
"Southington School District","=""1310011""","Grade 4","All Tests - District",54.8
"Southington School District","=""1310011""","Grade 4","Curl Up",88.2
"Southington School District","=""1310011""","Grade 4","Mile Run",66.7
"Southington School District","=""1310011""","Grade 4","Push Up",78.3
"Southington School District","=""1310011""","Grade 4","Sit and Reach",89.4
"Southington School District","=""1310011""","Grade 6","All Tests - District",53.6
"Southington School District","=""1310011""","Grade 6","Curl Up",77.5
"Southington School District","=""1310011""","Grade 6","Mile Run",75.8
"Southington School District","=""1310011""","Grade 6","Push Up",76.0
"Southington School District","=""1310011""","Grade 6","Sit and Reach",75.4
"Southington School District","=""1310011""","Grade 8","All Tests - District",53.9
"Southington School District","=""1310011""","Grade 8","Curl Up",82.7
"Southington School District","=""1310011""","Grade 8","Mile Run",78.2
"Southington School District","=""1310011""","Grade 8","Push Up",80.2
"Southington School District","=""1310011""","Grade 8","Sit and Reach",75.9
"Southington School District","=""1310011""","Grade 10","All Tests - District","N/A"
"Southington School District","=""1310011""","Grade 10","Curl Up","N/A"
"Southington School District","=""1310011""","Grade 10","Mile Run","N/A"
"Southington School District","=""1310011""","Grade 10","Push Up","N/A"
"Southington School District","=""1310011""","Grade 10","Sit and Reach","N/A"
"Sprague School District","=""1330011""","Grade 4","All Tests - District",61.5
"Sprague School District","=""1330011""","Grade 4","Curl Up",94.9
"Sprague School District","=""1330011""","Grade 4","Mile Run",66.7
"Sprague School District","=""1330011""","Grade 4","Push Up",82.1
"Sprague School District","=""1330011""","Grade 4","Sit and Reach",97.4
"Sprague School District","=""1330011""","Grade 6","All Tests - District",66.7
"Sprague School District","=""1330011""","Grade 6","Curl Up",84.8
"Sprague School District","=""1330011""","Grade 6","Mile Run",81.8
"Sprague School District","=""1330011""","Grade 6","Push Up",84.8
"Sprague School District","=""1330011""","Grade 6","Sit and Reach",93.9
"Sprague School District","=""1330011""","Grade 8","All Tests - District",69.2
"Sprague School District","=""1330011""","Grade 8","Curl Up",92.3
"Sprague School District","=""1330011""","Grade 8","Mile Run",73.1
"Sprague School District","=""1330011""","Grade 8","Push Up",76.9
"Sprague School District","=""1330011""","Grade 8","Sit and Reach",92.3
"Sprague School District","=""1330011""","Grade 10","All Tests - District","N/A"
"Sprague School District","=""1330011""","Grade 10","Curl Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Mile Run","N/A"
"Sprague School District","=""1330011""","Grade 10","Push Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Sit and Reach","N/A"
"Stafford School District","=""1340011""","Grade 4","All Tests - District",18.2
"Stafford School District","=""1340011""","Grade 4","Curl Up",29.5
"Stafford School District","=""1340011""","Grade 4","Mile Run",40.2
"Stafford School District","=""1340011""","Grade 4","Push Up",47.7
"Stafford School District","=""1340011""","Grade 4","Sit and Reach",76.5
"Stafford School District","=""1340011""","Grade 6","All Tests - District",51.4
"Stafford School District","=""1340011""","Grade 6","Curl Up",91.3
"Stafford School District","=""1340011""","Grade 6","Mile Run",84.8
"Stafford School District","=""1340011""","Grade 6","Push Up",61.6
"Stafford School District","=""1340011""","Grade 6","Sit and Reach",87.0
"Stafford School District","=""1340011""","Grade 8","All Tests - District",48.0
"Stafford School District","=""1340011""","Grade 8","Curl Up",95.9
"Stafford School District","=""1340011""","Grade 8","Mile Run",82.7
"Stafford School District","=""1340011""","Grade 8","Push Up",52.0
"Stafford School District","=""1340011""","Grade 8","Sit and Reach",87.8
"Stafford School District","=""1340011""","Grade 10","All Tests - District",47.4
"Stafford School District","=""1340011""","Grade 10","Curl Up",50.9
"Stafford School District","=""1340011""","Grade 10","Mile Run",81.0
"Stafford School District","=""1340011""","Grade 10","Push Up",83.6
"Stafford School District","=""1340011""","Grade 10","Sit and Reach",94.0
"Stamford School District","=""1350011""","Grade 4","All Tests - District",46.2
"Stamford School District","=""1350011""","Grade 4","Curl Up",76.4
"Stamford School District","=""1350011""","Grade 4","Mile Run",73.4
"Stamford School District","=""1350011""","Grade 4","Push Up",76.2
"Stamford School District","=""1350011""","Grade 4","Sit and Reach",86.5
"Stamford School District","=""1350011""","Grade 6","All Tests - District",45.3
"Stamford School District","=""1350011""","Grade 6","Curl Up",88.5
"Stamford School District","=""1350011""","Grade 6","Mile Run",60.1
"Stamford School District","=""1350011""","Grade 6","Push Up",73.8
"Stamford School District","=""1350011""","Grade 6","Sit and Reach",87.3
"Stamford School District","=""1350011""","Grade 8","All Tests - District",47.0
"Stamford School District","=""1350011""","Grade 8","Curl Up",90.8
"Stamford School District","=""1350011""","Grade 8","Mile Run",61.1
"Stamford School District","=""1350011""","Grade 8","Push Up",75.8
"Stamford School District","=""1350011""","Grade 8","Sit and Reach",84.3
"Stamford School District","=""1350011""","Grade 10","All Tests - District",44.2
"Stamford School District","=""1350011""","Grade 10","Curl Up",88.0
"Stamford School District","=""1350011""","Grade 10","Mile Run",55.6
"Stamford School District","=""1350011""","Grade 10","Push Up",81.9
"Stamford School District","=""1350011""","Grade 10","Sit and Reach",84.6
"Sterling School District","=""1360011""","Grade 4","All Tests - District",85.4
"Sterling School District","=""1360011""","Grade 4","Curl Up",100.0
"Sterling School District","=""1360011""","Grade 4","Mile Run",95.1
"Sterling School District","=""1360011""","Grade 4","Push Up",85.4
"Sterling School District","=""1360011""","Grade 4","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 6","All Tests - District",76.5
"Sterling School District","=""1360011""","Grade 6","Curl Up",92.2
"Sterling School District","=""1360011""","Grade 6","Mile Run",88.2
"Sterling School District","=""1360011""","Grade 6","Push Up",80.4
"Sterling School District","=""1360011""","Grade 6","Sit and Reach",94.1
"Sterling School District","=""1360011""","Grade 8","All Tests - District",57.7
"Sterling School District","=""1360011""","Grade 8","Curl Up",100.0
"Sterling School District","=""1360011""","Grade 8","Mile Run",61.5
"Sterling School District","=""1360011""","Grade 8","Push Up",84.6
"Sterling School District","=""1360011""","Grade 8","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 10","All Tests - District","N/A"
"Sterling School District","=""1360011""","Grade 10","Curl Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Mile Run","N/A"
"Sterling School District","=""1360011""","Grade 10","Push Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Sit and Reach","N/A"
"Stonington School District","=""1370011""","Grade 4","All Tests - District",74.0
"Stonington School District","=""1370011""","Grade 4","Curl Up",90.1
"Stonington School District","=""1370011""","Grade 4","Mile Run",97.2
"Stonington School District","=""1370011""","Grade 4","Push Up",81.8
"Stonington School District","=""1370011""","Grade 4","Sit and Reach",93.9
"Stonington School District","=""1370011""","Grade 6","All Tests - District",69.6
"Stonington School District","=""1370011""","Grade 6","Curl Up",90.6
"Stonington School District","=""1370011""","Grade 6","Mile Run",87.3
"Stonington School District","=""1370011""","Grade 6","Push Up",76.8
"Stonington School District","=""1370011""","Grade 6","Sit and Reach",93.4
"Stonington School District","=""1370011""","Grade 8","All Tests - District",75.6
"Stonington School District","=""1370011""","Grade 8","Curl Up",95.4
"Stonington School District","=""1370011""","Grade 8","Mile Run",85.8
"Stonington School District","=""1370011""","Grade 8","Push Up",85.8
"Stonington School District","=""1370011""","Grade 8","Sit and Reach",96.4
"Stonington School District","=""1370011""","Grade 10","All Tests - District",65.9
"Stonington School District","=""1370011""","Grade 10","Curl Up",92.5
"Stonington School District","=""1370011""","Grade 10","Mile Run",77.5
"Stonington School District","=""1370011""","Grade 10","Push Up",86.7
"Stonington School District","=""1370011""","Grade 10","Sit and Reach",83.8
"Stratford School District","=""1380011""","Grade 4","All Tests - District",63.4
"Stratford School District","=""1380011""","Grade 4","Curl Up",94.5
"Stratford School District","=""1380011""","Grade 4","Mile Run",77.6
"Stratford School District","=""1380011""","Grade 4","Push Up",88.3
"Stratford School District","=""1380011""","Grade 4","Sit and Reach",88.9
"Stratford School District","=""1380011""","Grade 6","All Tests - District",68.5
"Stratford School District","=""1380011""","Grade 6","Curl Up",93.3
"Stratford School District","=""1380011""","Grade 6","Mile Run",82.6
"Stratford School District","=""1380011""","Grade 6","Push Up",88.1
"Stratford School District","=""1380011""","Grade 6","Sit and Reach",88.9
"Stratford School District","=""1380011""","Grade 8","All Tests - District",32.5
"Stratford School District","=""1380011""","Grade 8","Curl Up",79.0
"Stratford School District","=""1380011""","Grade 8","Mile Run",40.0
"Stratford School District","=""1380011""","Grade 8","Push Up",69.0
"Stratford School District","=""1380011""","Grade 8","Sit and Reach",82.1
"Stratford School District","=""1380011""","Grade 10","All Tests - District",52.1
"Stratford School District","=""1380011""","Grade 10","Curl Up",94.4
"Stratford School District","=""1380011""","Grade 10","Mile Run",62.6
"Stratford School District","=""1380011""","Grade 10","Push Up",80.7
"Stratford School District","=""1380011""","Grade 10","Sit and Reach",87.7
"Suffield School District","=""1390011""","Grade 4","All Tests - District",63.8
"Suffield School District","=""1390011""","Grade 4","Curl Up",93.9
"Suffield School District","=""1390011""","Grade 4","Mile Run",83.7
"Suffield School District","=""1390011""","Grade 4","Push Up",82.7
"Suffield School District","=""1390011""","Grade 4","Sit and Reach",86.2
"Suffield School District","=""1390011""","Grade 6","All Tests - District",42.9
"Suffield School District","=""1390011""","Grade 6","Curl Up",78.9
"Suffield School District","=""1390011""","Grade 6","Mile Run",81.1
"Suffield School District","=""1390011""","Grade 6","Push Up",61.1
"Suffield School District","=""1390011""","Grade 6","Sit and Reach",70.3
"Suffield School District","=""1390011""","Grade 8","All Tests - District",51.8
"Suffield School District","=""1390011""","Grade 8","Curl Up",95.0
"Suffield School District","=""1390011""","Grade 8","Mile Run",72.9
"Suffield School District","=""1390011""","Grade 8","Push Up",71.9
"Suffield School District","=""1390011""","Grade 8","Sit and Reach",88.4
"Suffield School District","=""1390011""","Grade 10","All Tests - District",67.5
"Suffield School District","=""1390011""","Grade 10","Curl Up",74.7
"Suffield School District","=""1390011""","Grade 10","Mile Run",94.0
"Suffield School District","=""1390011""","Grade 10","Push Up",83.1
"Suffield School District","=""1390011""","Grade 10","Sit and Reach",96.4
"The Bridge Academy District","=""2690013""","Grade 4","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 8","All Tests - District",55.3
"The Bridge Academy District","=""2690013""","Grade 8","Curl Up",97.9
"The Bridge Academy District","=""2690013""","Grade 8","Mile Run",74.5
"The Bridge Academy District","=""2690013""","Grade 8","Push Up",83.0
"The Bridge Academy District","=""2690013""","Grade 8","Sit and Reach",76.6
"The Bridge Academy District","=""2690013""","Grade 10","All Tests - District","*"
"The Bridge Academy District","=""2690013""","Grade 10","Curl Up",78.0
"The Bridge Academy District","=""2690013""","Grade 10","Mile Run",14.0
"The Bridge Academy District","=""2690013""","Grade 10","Push Up",74.0
"The Bridge Academy District","=""2690013""","Grade 10","Sit and Reach",42.0
"The Gilbert School District","=""9020022""","Grade 4","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 6","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 8","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 8","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 10","All Tests - District",31.0
"The Gilbert School District","=""9020022""","Grade 10","Curl Up",66.7
"The Gilbert School District","=""9020022""","Grade 10","Mile Run",53.6
"The Gilbert School District","=""9020022""","Grade 10","Push Up",58.3
"The Gilbert School District","=""9020022""","Grade 10","Sit and Reach",65.5
"Thomaston School District","=""1400011""","Grade 4","All Tests - District",50.0
"Thomaston School District","=""1400011""","Grade 4","Curl Up",79.8
"Thomaston School District","=""1400011""","Grade 4","Mile Run",81.0
"Thomaston School District","=""1400011""","Grade 4","Push Up",53.6
"Thomaston School District","=""1400011""","Grade 4","Sit and Reach",95.2
"Thomaston School District","=""1400011""","Grade 6","All Tests - District",40.7
"Thomaston School District","=""1400011""","Grade 6","Curl Up",87.2
"Thomaston School District","=""1400011""","Grade 6","Mile Run",74.4
"Thomaston School District","=""1400011""","Grade 6","Push Up",41.9
"Thomaston School District","=""1400011""","Grade 6","Sit and Reach",95.3
"Thomaston School District","=""1400011""","Grade 8","All Tests - District",61.2
"Thomaston School District","=""1400011""","Grade 8","Curl Up",83.6
"Thomaston School District","=""1400011""","Grade 8","Mile Run",76.1
"Thomaston School District","=""1400011""","Grade 8","Push Up",65.7
"Thomaston School District","=""1400011""","Grade 8","Sit and Reach",88.1
"Thomaston School District","=""1400011""","Grade 10","All Tests - District",60.0
"Thomaston School District","=""1400011""","Grade 10","Curl Up",86.3
"Thomaston School District","=""1400011""","Grade 10","Mile Run",67.5
"Thomaston School District","=""1400011""","Grade 10","Push Up",72.5
"Thomaston School District","=""1400011""","Grade 10","Sit and Reach",86.3
"Thompson School District","=""1410011""","Grade 4","All Tests - District",36.0
"Thompson School District","=""1410011""","Grade 4","Curl Up",76.0
"Thompson School District","=""1410011""","Grade 4","Mile Run",56.0
"Thompson School District","=""1410011""","Grade 4","Push Up",65.0
"Thompson School District","=""1410011""","Grade 4","Sit and Reach",92.0
"Thompson School District","=""1410011""","Grade 6","All Tests - District",17.1
"Thompson School District","=""1410011""","Grade 6","Curl Up",68.3
"Thompson School District","=""1410011""","Grade 6","Mile Run",51.2
"Thompson School District","=""1410011""","Grade 6","Push Up",28.0
"Thompson School District","=""1410011""","Grade 6","Sit and Reach",80.5
"Thompson School District","=""1410011""","Grade 8","All Tests - District",21.9
"Thompson School District","=""1410011""","Grade 8","Curl Up",81.3
"Thompson School District","=""1410011""","Grade 8","Mile Run",50.0
"Thompson School District","=""1410011""","Grade 8","Push Up",48.4
"Thompson School District","=""1410011""","Grade 8","Sit and Reach",73.4
"Thompson School District","=""1410011""","Grade 10","All Tests - District",55.4
"Thompson School District","=""1410011""","Grade 10","Curl Up",75.7
"Thompson School District","=""1410011""","Grade 10","Mile Run",66.2
"Thompson School District","=""1410011""","Grade 10","Push Up",63.5
"Thompson School District","=""1410011""","Grade 10","Sit and Reach",93.2
"Tolland School District","=""1420011""","Grade 4","All Tests - District",37.6
"Tolland School District","=""1420011""","Grade 4","Curl Up",97.7
"Tolland School District","=""1420011""","Grade 4","Mile Run",73.9
"Tolland School District","=""1420011""","Grade 4","Push Up",53.7
"Tolland School District","=""1420011""","Grade 4","Sit and Reach",76.1
"Tolland School District","=""1420011""","Grade 6","All Tests - District",62.1
"Tolland School District","=""1420011""","Grade 6","Curl Up",91.1
"Tolland School District","=""1420011""","Grade 6","Mile Run",79.1
"Tolland School District","=""1420011""","Grade 6","Push Up",82.1
"Tolland School District","=""1420011""","Grade 6","Sit and Reach",78.7
"Tolland School District","=""1420011""","Grade 8","All Tests - District",73.1
"Tolland School District","=""1420011""","Grade 8","Curl Up",95.5
"Tolland School District","=""1420011""","Grade 8","Mile Run",79.3
"Tolland School District","=""1420011""","Grade 8","Push Up",85.5
"Tolland School District","=""1420011""","Grade 8","Sit and Reach",84.7
"Tolland School District","=""1420011""","Grade 10","All Tests - District",64.7
"Tolland School District","=""1420011""","Grade 10","Curl Up",93.3
"Tolland School District","=""1420011""","Grade 10","Mile Run",68.3
"Tolland School District","=""1420011""","Grade 10","Push Up",86.5
"Tolland School District","=""1420011""","Grade 10","Sit and Reach",90.5
"Torrington School District","=""1430011""","Grade 4","All Tests - District",25.0
"Torrington School District","=""1430011""","Grade 4","Curl Up",66.0
"Torrington School District","=""1430011""","Grade 4","Mile Run",43.6
"Torrington School District","=""1430011""","Grade 4","Push Up",60.2
"Torrington School District","=""1430011""","Grade 4","Sit and Reach",90.7
"Torrington School District","=""1430011""","Grade 6","All Tests - District",22.5
"Torrington School District","=""1430011""","Grade 6","Curl Up",89.9
"Torrington School District","=""1430011""","Grade 6","Mile Run",38.3
"Torrington School District","=""1430011""","Grade 6","Push Up",63.8
"Torrington School District","=""1430011""","Grade 6","Sit and Reach",55.0
"Torrington School District","=""1430011""","Grade 8","All Tests - District",29.3
"Torrington School District","=""1430011""","Grade 8","Curl Up",80.3
"Torrington School District","=""1430011""","Grade 8","Mile Run",44.3
"Torrington School District","=""1430011""","Grade 8","Push Up",65.6
"Torrington School District","=""1430011""","Grade 8","Sit and Reach",72.3
"Torrington School District","=""1430011""","Grade 10","All Tests - District",45.0
"Torrington School District","=""1430011""","Grade 10","Curl Up",70.8
"Torrington School District","=""1430011""","Grade 10","Mile Run",85.6
"Torrington School District","=""1430011""","Grade 10","Push Up",72.8
"Torrington School District","=""1430011""","Grade 10","Sit and Reach",79.2
"Trailblazers Academy District","=""2780013""","Grade 4","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Sit and Reach","N/A"
"Trailblazers Academy District","=""2780013""","Grade 6","All Tests - District",40.0
"Trailblazers Academy District","=""2780013""","Grade 6","Curl Up",80.0
"Trailblazers Academy District","=""2780013""","Grade 6","Mile Run",80.0
"Trailblazers Academy District","=""2780013""","Grade 6","Push Up",52.7
"Trailblazers Academy District","=""2780013""","Grade 6","Sit and Reach",83.6
"Trailblazers Academy District","=""2780013""","Grade 8","All Tests - District",29.1
"Trailblazers Academy District","=""2780013""","Grade 8","Curl Up",78.2
"Trailblazers Academy District","=""2780013""","Grade 8","Mile Run",69.1
"Trailblazers Academy District","=""2780013""","Grade 8","Push Up",49.1
"Trailblazers Academy District","=""2780013""","Grade 8","Sit and Reach",90.9
"Trailblazers Academy District","=""2780013""","Grade 10","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Sit and Reach","N/A"
"Trumbull School District","=""1440011""","Grade 4","All Tests - District",60.6
"Trumbull School District","=""1440011""","Grade 4","Curl Up",90.5
"Trumbull School District","=""1440011""","Grade 4","Mile Run",80.2
"Trumbull School District","=""1440011""","Grade 4","Push Up",78.8
"Trumbull School District","=""1440011""","Grade 4","Sit and Reach",86.2
"Trumbull School District","=""1440011""","Grade 6","All Tests - District",61.9
"Trumbull School District","=""1440011""","Grade 6","Curl Up",83.0
"Trumbull School District","=""1440011""","Grade 6","Mile Run",81.8
"Trumbull School District","=""1440011""","Grade 6","Push Up",82.2
"Trumbull School District","=""1440011""","Grade 6","Sit and Reach",88.4
"Trumbull School District","=""1440011""","Grade 8","All Tests - District",72.6
"Trumbull School District","=""1440011""","Grade 8","Curl Up",91.5
"Trumbull School District","=""1440011""","Grade 8","Mile Run",86.9
"Trumbull School District","=""1440011""","Grade 8","Push Up",91.7
"Trumbull School District","=""1440011""","Grade 8","Sit and Reach",91.5
"Trumbull School District","=""1440011""","Grade 10","All Tests - District",67.8
"Trumbull School District","=""1440011""","Grade 10","Curl Up",94.2
"Trumbull School District","=""1440011""","Grade 10","Mile Run",77.7
"Trumbull School District","=""1440011""","Grade 10","Push Up",92.8
"Trumbull School District","=""1440011""","Grade 10","Sit and Reach",85.3
"Union School District","=""1450011""","Grade 4","All Tests - District","*"
"Union School District","=""1450011""","Grade 4","Curl Up","*"
"Union School District","=""1450011""","Grade 4","Mile Run","*"
"Union School District","=""1450011""","Grade 4","Push Up","*"
"Union School District","=""1450011""","Grade 4","Sit and Reach","*"
"Union School District","=""1450011""","Grade 6","All Tests - District","*"
"Union School District","=""1450011""","Grade 6","Curl Up","*"
"Union School District","=""1450011""","Grade 6","Mile Run","*"
"Union School District","=""1450011""","Grade 6","Push Up","*"
"Union School District","=""1450011""","Grade 6","Sit and Reach","*"
"Union School District","=""1450011""","Grade 8","All Tests - District","*"
"Union School District","=""1450011""","Grade 8","Curl Up","*"
"Union School District","=""1450011""","Grade 8","Mile Run","*"
"Union School District","=""1450011""","Grade 8","Push Up","*"
"Union School District","=""1450011""","Grade 8","Sit and Reach","*"
"Union School District","=""1450011""","Grade 10","All Tests - District","N/A"
"Union School District","=""1450011""","Grade 10","Curl Up","N/A"
"Union School District","=""1450011""","Grade 10","Mile Run","N/A"
"Union School District","=""1450011""","Grade 10","Push Up","N/A"
"Union School District","=""1450011""","Grade 10","Sit and Reach","N/A"
"Vernon School District","=""1460011""","Grade 4","All Tests - District",50.2
"Vernon School District","=""1460011""","Grade 4","Curl Up",87.0
"Vernon School District","=""1460011""","Grade 4","Mile Run",65.1
"Vernon School District","=""1460011""","Grade 4","Push Up",80.8
"Vernon School District","=""1460011""","Grade 4","Sit and Reach",88.1
"Vernon School District","=""1460011""","Grade 6","All Tests - District",56.7
"Vernon School District","=""1460011""","Grade 6","Curl Up",81.2
"Vernon School District","=""1460011""","Grade 6","Mile Run",83.7
"Vernon School District","=""1460011""","Grade 6","Push Up",75.1
"Vernon School District","=""1460011""","Grade 6","Sit and Reach",86.5
"Vernon School District","=""1460011""","Grade 8","All Tests - District",59.8
"Vernon School District","=""1460011""","Grade 8","Curl Up",77.7
"Vernon School District","=""1460011""","Grade 8","Mile Run",78.5
"Vernon School District","=""1460011""","Grade 8","Push Up",84.9
"Vernon School District","=""1460011""","Grade 8","Sit and Reach",86.5
"Vernon School District","=""1460011""","Grade 10","All Tests - District",55.6
"Vernon School District","=""1460011""","Grade 10","Curl Up",82.8
"Vernon School District","=""1460011""","Grade 10","Mile Run",67.8
"Vernon School District","=""1460011""","Grade 10","Push Up",85.0
"Vernon School District","=""1460011""","Grade 10","Sit and Reach",87.8
"Voluntown School District","=""1470011""","Grade 4","All Tests - District",64.3
"Voluntown School District","=""1470011""","Grade 4","Curl Up",92.9
"Voluntown School District","=""1470011""","Grade 4","Mile Run",82.1
"Voluntown School District","=""1470011""","Grade 4","Push Up",85.7
"Voluntown School District","=""1470011""","Grade 4","Sit and Reach",92.9
"Voluntown School District","=""1470011""","Grade 6","All Tests - District",50.0
"Voluntown School District","=""1470011""","Grade 6","Curl Up",90.0
"Voluntown School District","=""1470011""","Grade 6","Mile Run",83.3
"Voluntown School District","=""1470011""","Grade 6","Push Up",70.0
"Voluntown School District","=""1470011""","Grade 6","Sit and Reach",90.0
"Voluntown School District","=""1470011""","Grade 8","All Tests - District",59.3
"Voluntown School District","=""1470011""","Grade 8","Curl Up",96.3
"Voluntown School District","=""1470011""","Grade 8","Mile Run",63.0
"Voluntown School District","=""1470011""","Grade 8","Push Up",81.5
"Voluntown School District","=""1470011""","Grade 8","Sit and Reach",96.3
"Voluntown School District","=""1470011""","Grade 10","All Tests - District","N/A"
"Voluntown School District","=""1470011""","Grade 10","Curl Up","N/A"
"Voluntown School District","=""1470011""","Grade 10","Mile Run","N/A"
"Voluntown School District","=""1470011""","Grade 10","Push Up","N/A"
"Voluntown School District","=""1470011""","Grade 10","Sit and Reach","N/A"
"Wallingford School District","=""1480011""","Grade 4","All Tests - District",55.8
"Wallingford School District","=""1480011""","Grade 4","Curl Up",92.8
"Wallingford School District","=""1480011""","Grade 4","Mile Run",76.5
"Wallingford School District","=""1480011""","Grade 4","Push Up",75.1
"Wallingford School District","=""1480011""","Grade 4","Sit and Reach",87.5
"Wallingford School District","=""1480011""","Grade 6","All Tests - District",35.0
"Wallingford School District","=""1480011""","Grade 6","Curl Up",90.6
"Wallingford School District","=""1480011""","Grade 6","Mile Run",61.7
"Wallingford School District","=""1480011""","Grade 6","Push Up",75.9
"Wallingford School District","=""1480011""","Grade 6","Sit and Reach",64.3
"Wallingford School District","=""1480011""","Grade 8","All Tests - District",33.2
"Wallingford School District","=""1480011""","Grade 8","Curl Up",88.6
"Wallingford School District","=""1480011""","Grade 8","Mile Run",47.3
"Wallingford School District","=""1480011""","Grade 8","Push Up",75.8
"Wallingford School District","=""1480011""","Grade 8","Sit and Reach",77.0
"Wallingford School District","=""1480011""","Grade 10","All Tests - District",49.2
"Wallingford School District","=""1480011""","Grade 10","Curl Up",94.9
"Wallingford School District","=""1480011""","Grade 10","Mile Run",62.6
"Wallingford School District","=""1480011""","Grade 10","Push Up",75.6
"Wallingford School District","=""1480011""","Grade 10","Sit and Reach",83.1
"Waterbury School District","=""1510011""","Grade 4","All Tests - District",46.3
"Waterbury School District","=""1510011""","Grade 4","Curl Up",83.4
"Waterbury School District","=""1510011""","Grade 4","Mile Run",77.6
"Waterbury School District","=""1510011""","Grade 4","Push Up",63.8
"Waterbury School District","=""1510011""","Grade 4","Sit and Reach",81.5
"Waterbury School District","=""1510011""","Grade 6","All Tests - District",36.9
"Waterbury School District","=""1510011""","Grade 6","Curl Up",75.2
"Waterbury School District","=""1510011""","Grade 6","Mile Run",63.1
"Waterbury School District","=""1510011""","Grade 6","Push Up",67.9
"Waterbury School District","=""1510011""","Grade 6","Sit and Reach",82.7
"Waterbury School District","=""1510011""","Grade 8","All Tests - District",33.3
"Waterbury School District","=""1510011""","Grade 8","Curl Up",81.5
"Waterbury School District","=""1510011""","Grade 8","Mile Run",50.6
