"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Regional School District 19","=""2190012""","Grade 6","Curl Up","N/A"
"Regional School District 19","=""2190012""","Grade 6","Mile Run","N/A"
"Regional School District 19","=""2190012""","Grade 6","Push Up","N/A"
"Regional School District 19","=""2190012""","Grade 6","Sit and Reach","N/A"
"Regional School District 19","=""2190012""","Grade 8","All Tests - District","N/A"
"Regional School District 19","=""2190012""","Grade 8","Curl Up","N/A"
"Regional School District 19","=""2190012""","Grade 8","Mile Run","N/A"
"Regional School District 19","=""2190012""","Grade 8","Push Up","N/A"
"Regional School District 19","=""2190012""","Grade 8","Sit and Reach","N/A"
"Regional School District 19","=""2190012""","Grade 10","All Tests - District",62.2
"Regional School District 19","=""2190012""","Grade 10","Curl Up",83.6
"Regional School District 19","=""2190012""","Grade 10","Mile Run",73.3
"Regional School District 19","=""2190012""","Grade 10","Push Up",82.4
"Regional School District 19","=""2190012""","Grade 10","Sit and Reach",86.3
"Ridgefield School District","=""1180011""","Grade 4","All Tests - District",65.3
"Ridgefield School District","=""1180011""","Grade 4","Curl Up",90.8
"Ridgefield School District","=""1180011""","Grade 4","Mile Run",82.5
"Ridgefield School District","=""1180011""","Grade 4","Push Up",83.1
"Ridgefield School District","=""1180011""","Grade 4","Sit and Reach",90.5
"Ridgefield School District","=""1180011""","Grade 6","All Tests - District",54.4
"Ridgefield School District","=""1180011""","Grade 6","Curl Up",96.2
"Ridgefield School District","=""1180011""","Grade 6","Mile Run",77.7
"Ridgefield School District","=""1180011""","Grade 6","Push Up",80.7
"Ridgefield School District","=""1180011""","Grade 6","Sit and Reach",81.0
"Ridgefield School District","=""1180011""","Grade 8","All Tests - District",59.8
"Ridgefield School District","=""1180011""","Grade 8","Curl Up",97.5
"Ridgefield School District","=""1180011""","Grade 8","Mile Run",83.2
"Ridgefield School District","=""1180011""","Grade 8","Push Up",76.3
"Ridgefield School District","=""1180011""","Grade 8","Sit and Reach",83.5
"Ridgefield School District","=""1180011""","Grade 10","All Tests - District",79.0
"Ridgefield School District","=""1180011""","Grade 10","Curl Up",92.7
"Ridgefield School District","=""1180011""","Grade 10","Mile Run",86.6
"Ridgefield School District","=""1180011""","Grade 10","Push Up",86.4
"Ridgefield School District","=""1180011""","Grade 10","Sit and Reach",86.1
"Rocky Hill School District","=""1190011""","Grade 4","All Tests - District",49.4
"Rocky Hill School District","=""1190011""","Grade 4","Curl Up",85.6
"Rocky Hill School District","=""1190011""","Grade 4","Mile Run",83.9
"Rocky Hill School District","=""1190011""","Grade 4","Push Up",66.1
"Rocky Hill School District","=""1190011""","Grade 4","Sit and Reach",87.4
"Rocky Hill School District","=""1190011""","Grade 6","All Tests - District",58.2
"Rocky Hill School District","=""1190011""","Grade 6","Curl Up",86.4
"Rocky Hill School District","=""1190011""","Grade 6","Mile Run",77.4
"Rocky Hill School District","=""1190011""","Grade 6","Push Up",79.7
"Rocky Hill School District","=""1190011""","Grade 6","Sit and Reach",89.3
"Rocky Hill School District","=""1190011""","Grade 8","All Tests - District",76.3
"Rocky Hill School District","=""1190011""","Grade 8","Curl Up",87.9
"Rocky Hill School District","=""1190011""","Grade 8","Mile Run",87.9
"Rocky Hill School District","=""1190011""","Grade 8","Push Up",87.4
"Rocky Hill School District","=""1190011""","Grade 8","Sit and Reach",89.5
"Rocky Hill School District","=""1190011""","Grade 10","All Tests - District",61.3
"Rocky Hill School District","=""1190011""","Grade 10","Curl Up",95.8
"Rocky Hill School District","=""1190011""","Grade 10","Mile Run",69.0
"Rocky Hill School District","=""1190011""","Grade 10","Push Up",85.2
"Rocky Hill School District","=""1190011""","Grade 10","Sit and Reach",91.5
"Salem School District","=""1210011""","Grade 4","All Tests - District",66.7
"Salem School District","=""1210011""","Grade 4","Curl Up",87.2
"Salem School District","=""1210011""","Grade 4","Mile Run",74.4
"Salem School District","=""1210011""","Grade 4","Push Up",66.7
"Salem School District","=""1210011""","Grade 4","Sit and Reach",92.3
"Salem School District","=""1210011""","Grade 6","All Tests - District",58.8
"Salem School District","=""1210011""","Grade 6","Curl Up",85.3
"Salem School District","=""1210011""","Grade 6","Mile Run",73.5
"Salem School District","=""1210011""","Grade 6","Push Up",58.8
"Salem School District","=""1210011""","Grade 6","Sit and Reach",91.2
"Salem School District","=""1210011""","Grade 8","All Tests - District",48.5
"Salem School District","=""1210011""","Grade 8","Curl Up",75.8
"Salem School District","=""1210011""","Grade 8","Mile Run",72.7
"Salem School District","=""1210011""","Grade 8","Push Up",57.6
"Salem School District","=""1210011""","Grade 8","Sit and Reach",81.8
"Salem School District","=""1210011""","Grade 10","All Tests - District","N/A"
"Salem School District","=""1210011""","Grade 10","Curl Up","N/A"
"Salem School District","=""1210011""","Grade 10","Mile Run","N/A"
"Salem School District","=""1210011""","Grade 10","Push Up","N/A"
"Salem School District","=""1210011""","Grade 10","Sit and Reach","N/A"
"Salisbury School District","=""1220011""","Grade 4","All Tests - District","*"
"Salisbury School District","=""1220011""","Grade 4","Curl Up","*"
"Salisbury School District","=""1220011""","Grade 4","Mile Run","*"
"Salisbury School District","=""1220011""","Grade 4","Push Up","*"
"Salisbury School District","=""1220011""","Grade 4","Sit and Reach","*"
"Salisbury School District","=""1220011""","Grade 6","All Tests - District",31.6
"Salisbury School District","=""1220011""","Grade 6","Curl Up",68.4
"Salisbury School District","=""1220011""","Grade 6","Mile Run",73.7
"Salisbury School District","=""1220011""","Grade 6","Push Up",76.3
"Salisbury School District","=""1220011""","Grade 6","Sit and Reach",55.3
"Salisbury School District","=""1220011""","Grade 8","All Tests - District",42.3
"Salisbury School District","=""1220011""","Grade 8","Curl Up",80.8
"Salisbury School District","=""1220011""","Grade 8","Mile Run",88.5
"Salisbury School District","=""1220011""","Grade 8","Push Up",88.5
"Salisbury School District","=""1220011""","Grade 8","Sit and Reach",53.8
"Salisbury School District","=""1220011""","Grade 10","All Tests - District","N/A"
"Salisbury School District","=""1220011""","Grade 10","Curl Up","N/A"
"Salisbury School District","=""1220011""","Grade 10","Mile Run","N/A"
"Salisbury School District","=""1220011""","Grade 10","Push Up","N/A"
"Salisbury School District","=""1220011""","Grade 10","Sit and Reach","N/A"
"Scotland School District","=""1230011""","Grade 4","All Tests - District","*"
"Scotland School District","=""1230011""","Grade 4","Curl Up","*"
"Scotland School District","=""1230011""","Grade 4","Mile Run","*"
"Scotland School District","=""1230011""","Grade 4","Push Up","*"
"Scotland School District","=""1230011""","Grade 4","Sit and Reach","*"
"Scotland School District","=""1230011""","Grade 6","All Tests - District","*"
"Scotland School District","=""1230011""","Grade 6","Curl Up","*"
"Scotland School District","=""1230011""","Grade 6","Mile Run","*"
"Scotland School District","=""1230011""","Grade 6","Push Up","*"
"Scotland School District","=""1230011""","Grade 6","Sit and Reach","*"
"Scotland School District","=""1230011""","Grade 8","All Tests - District","N/A"
"Scotland School District","=""1230011""","Grade 8","Curl Up","N/A"
"Scotland School District","=""1230011""","Grade 8","Mile Run","N/A"
"Scotland School District","=""1230011""","Grade 8","Push Up","N/A"
"Scotland School District","=""1230011""","Grade 8","Sit and Reach","N/A"
"Scotland School District","=""1230011""","Grade 10","All Tests - District","N/A"
"Scotland School District","=""1230011""","Grade 10","Curl Up","N/A"
"Scotland School District","=""1230011""","Grade 10","Mile Run","N/A"
"Scotland School District","=""1230011""","Grade 10","Push Up","N/A"
"Scotland School District","=""1230011""","Grade 10","Sit and Reach","N/A"
"Seymour School District","=""1240011""","Grade 4","All Tests - District",74.1
"Seymour School District","=""1240011""","Grade 4","Curl Up",84.4
"Seymour School District","=""1240011""","Grade 4","Mile Run",79.6
"Seymour School District","=""1240011""","Grade 4","Push Up",83.0
"Seymour School District","=""1240011""","Grade 4","Sit and Reach",81.6
"Seymour School District","=""1240011""","Grade 6","All Tests - District",47.5
"Seymour School District","=""1240011""","Grade 6","Curl Up",83.8
"Seymour School District","=""1240011""","Grade 6","Mile Run",86.6
"Seymour School District","=""1240011""","Grade 6","Push Up",62.6
"Seymour School District","=""1240011""","Grade 6","Sit and Reach",63.1
"Seymour School District","=""1240011""","Grade 8","All Tests - District",44.6
"Seymour School District","=""1240011""","Grade 8","Curl Up",82.6
"Seymour School District","=""1240011""","Grade 8","Mile Run",81.0
"Seymour School District","=""1240011""","Grade 8","Push Up",71.2
"Seymour School District","=""1240011""","Grade 8","Sit and Reach",58.7
"Seymour School District","=""1240011""","Grade 10","All Tests - District",53.3
"Seymour School District","=""1240011""","Grade 10","Curl Up",82.0
"Seymour School District","=""1240011""","Grade 10","Mile Run",72.7
"Seymour School District","=""1240011""","Grade 10","Push Up",84.0
"Seymour School District","=""1240011""","Grade 10","Sit and Reach",87.3
"Sharon School District","=""1250011""","Grade 4","All Tests - District","*"
"Sharon School District","=""1250011""","Grade 4","Curl Up","*"
"Sharon School District","=""1250011""","Grade 4","Mile Run","*"
"Sharon School District","=""1250011""","Grade 4","Push Up","*"
"Sharon School District","=""1250011""","Grade 4","Sit and Reach","*"
"Sharon School District","=""1250011""","Grade 6","All Tests - District","*"
"Sharon School District","=""1250011""","Grade 6","Curl Up","*"
"Sharon School District","=""1250011""","Grade 6","Mile Run","*"
"Sharon School District","=""1250011""","Grade 6","Push Up","*"
"Sharon School District","=""1250011""","Grade 6","Sit and Reach","*"
"Sharon School District","=""1250011""","Grade 8","All Tests - District","*"
"Sharon School District","=""1250011""","Grade 8","Curl Up","*"
"Sharon School District","=""1250011""","Grade 8","Mile Run","*"
"Sharon School District","=""1250011""","Grade 8","Push Up","*"
"Sharon School District","=""1250011""","Grade 8","Sit and Reach","*"
"Sharon School District","=""1250011""","Grade 10","All Tests - District","N/A"
"Sharon School District","=""1250011""","Grade 10","Curl Up","N/A"
"Sharon School District","=""1250011""","Grade 10","Mile Run","N/A"
"Sharon School District","=""1250011""","Grade 10","Push Up","N/A"
"Sharon School District","=""1250011""","Grade 10","Sit and Reach","N/A"
"Shelton School District","=""1260011""","Grade 4","All Tests - District",50.8
"Shelton School District","=""1260011""","Grade 4","Curl Up",85.0
"Shelton School District","=""1260011""","Grade 4","Mile Run",75.4
"Shelton School District","=""1260011""","Grade 4","Push Up",69.9
"Shelton School District","=""1260011""","Grade 4","Sit and Reach",88.0
"Shelton School District","=""1260011""","Grade 6","All Tests - District",60.3
"Shelton School District","=""1260011""","Grade 6","Curl Up",82.1
"Shelton School District","=""1260011""","Grade 6","Mile Run",83.2
"Shelton School District","=""1260011""","Grade 6","Push Up",76.3
"Shelton School District","=""1260011""","Grade 6","Sit and Reach",83.5
"Shelton School District","=""1260011""","Grade 8","All Tests - District",74.0
"Shelton School District","=""1260011""","Grade 8","Curl Up",87.1
"Shelton School District","=""1260011""","Grade 8","Mile Run",91.2
"Shelton School District","=""1260011""","Grade 8","Push Up",82.6
"Shelton School District","=""1260011""","Grade 8","Sit and Reach",93.6
"Shelton School District","=""1260011""","Grade 10","All Tests - District",55.1
"Shelton School District","=""1260011""","Grade 10","Curl Up",97.0
"Shelton School District","=""1260011""","Grade 10","Mile Run",79.2
"Shelton School District","=""1260011""","Grade 10","Push Up",66.3
"Shelton School District","=""1260011""","Grade 10","Sit and Reach",86.5
"Sherman School District","=""1270011""","Grade 4","All Tests - District",50.0
"Sherman School District","=""1270011""","Grade 4","Curl Up",75.0
"Sherman School District","=""1270011""","Grade 4","Mile Run",67.5
"Sherman School District","=""1270011""","Grade 4","Push Up",62.5
"Sherman School District","=""1270011""","Grade 4","Sit and Reach",82.5
"Sherman School District","=""1270011""","Grade 6","All Tests - District",57.1
"Sherman School District","=""1270011""","Grade 6","Curl Up",81.0
"Sherman School District","=""1270011""","Grade 6","Mile Run",85.7
"Sherman School District","=""1270011""","Grade 6","Push Up",66.7
"Sherman School District","=""1270011""","Grade 6","Sit and Reach",78.6
"Sherman School District","=""1270011""","Grade 8","All Tests - District",52.8
"Sherman School District","=""1270011""","Grade 8","Curl Up",75.0
"Sherman School District","=""1270011""","Grade 8","Mile Run",75.0
"Sherman School District","=""1270011""","Grade 8","Push Up",77.8
"Sherman School District","=""1270011""","Grade 8","Sit and Reach",86.1
"Sherman School District","=""1270011""","Grade 10","All Tests - District","N/A"
"Sherman School District","=""1270011""","Grade 10","Curl Up","N/A"
"Sherman School District","=""1270011""","Grade 10","Mile Run","N/A"
"Sherman School District","=""1270011""","Grade 10","Push Up","N/A"
"Sherman School District","=""1270011""","Grade 10","Sit and Reach","N/A"
"Side By Side Charter School District","=""2700013""","Grade 4","All Tests - District",37.5
"Side By Side Charter School District","=""2700013""","Grade 4","Curl Up",83.3
"Side By Side Charter School District","=""2700013""","Grade 4","Mile Run",50.0
"Side By Side Charter School District","=""2700013""","Grade 4","Push Up",75.0
"Side By Side Charter School District","=""2700013""","Grade 4","Sit and Reach",83.3
"Side By Side Charter School District","=""2700013""","Grade 6","All Tests - District",40.0
"Side By Side Charter School District","=""2700013""","Grade 6","Curl Up",60.0
"Side By Side Charter School District","=""2700013""","Grade 6","Mile Run",65.0
"Side By Side Charter School District","=""2700013""","Grade 6","Push Up",60.0
"Side By Side Charter School District","=""2700013""","Grade 6","Sit and Reach",90.0
"Side By Side Charter School District","=""2700013""","Grade 8","All Tests - District",66.7
"Side By Side Charter School District","=""2700013""","Grade 8","Curl Up",100.0
"Side By Side Charter School District","=""2700013""","Grade 8","Mile Run",66.7
"Side By Side Charter School District","=""2700013""","Grade 8","Push Up",85.7
"Side By Side Charter School District","=""2700013""","Grade 8","Sit and Reach",100.0
"Side By Side Charter School District","=""2700013""","Grade 10","All Tests - District","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Curl Up","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Mile Run","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Push Up","N/A"
"Side By Side Charter School District","=""2700013""","Grade 10","Sit and Reach","N/A"
"Simsbury School District","=""1280011""","Grade 4","All Tests - District",49.2
"Simsbury School District","=""1280011""","Grade 4","Curl Up",83.1
"Simsbury School District","=""1280011""","Grade 4","Mile Run",77.3
"Simsbury School District","=""1280011""","Grade 4","Push Up",76.6
"Simsbury School District","=""1280011""","Grade 4","Sit and Reach",75.3
"Simsbury School District","=""1280011""","Grade 6","All Tests - District",58.9
"Simsbury School District","=""1280011""","Grade 6","Curl Up",86.8
"Simsbury School District","=""1280011""","Grade 6","Mile Run",79.8
"Simsbury School District","=""1280011""","Grade 6","Push Up",81.3
"Simsbury School District","=""1280011""","Grade 6","Sit and Reach",81.0
"Simsbury School District","=""1280011""","Grade 8","All Tests - District",57.1
"Simsbury School District","=""1280011""","Grade 8","Curl Up",69.4
"Simsbury School District","=""1280011""","Grade 8","Mile Run",87.4
"Simsbury School District","=""1280011""","Grade 8","Push Up",79.7
"Simsbury School District","=""1280011""","Grade 8","Sit and Reach",91.5
"Simsbury School District","=""1280011""","Grade 10","All Tests - District",65.7
"Simsbury School District","=""1280011""","Grade 10","Curl Up",77.1
"Simsbury School District","=""1280011""","Grade 10","Mile Run",88.2
"Simsbury School District","=""1280011""","Grade 10","Push Up",88.6
"Simsbury School District","=""1280011""","Grade 10","Sit and Reach",95.6
"Somers School District","=""1290011""","Grade 4","All Tests - District",8.9
"Somers School District","=""1290011""","Grade 4","Curl Up",46.5
"Somers School District","=""1290011""","Grade 4","Mile Run",69.3
"Somers School District","=""1290011""","Grade 4","Push Up",45.5
"Somers School District","=""1290011""","Grade 4","Sit and Reach",76.2
"Somers School District","=""1290011""","Grade 6","All Tests - District",60.0
"Somers School District","=""1290011""","Grade 6","Curl Up",85.2
"Somers School District","=""1290011""","Grade 6","Mile Run",80.9
"Somers School District","=""1290011""","Grade 6","Push Up",78.3
"Somers School District","=""1290011""","Grade 6","Sit and Reach",87.0
"Somers School District","=""1290011""","Grade 8","All Tests - District",64.5
"Somers School District","=""1290011""","Grade 8","Curl Up",93.5
"Somers School District","=""1290011""","Grade 8","Mile Run",75.7
"Somers School District","=""1290011""","Grade 8","Push Up",78.5
"Somers School District","=""1290011""","Grade 8","Sit and Reach",93.5
"Somers School District","=""1290011""","Grade 10","All Tests - District",71.4
"Somers School District","=""1290011""","Grade 10","Curl Up",94.9
"Somers School District","=""1290011""","Grade 10","Mile Run",78.6
"Somers School District","=""1290011""","Grade 10","Push Up",95.9
"Somers School District","=""1290011""","Grade 10","Sit and Reach",100.0
"South Windsor School District","=""1320011""","Grade 4","All Tests - District",48.1
"South Windsor School District","=""1320011""","Grade 4","Curl Up",72.5
"South Windsor School District","=""1320011""","Grade 4","Mile Run",81.0
"South Windsor School District","=""1320011""","Grade 4","Push Up",71.5
"South Windsor School District","=""1320011""","Grade 4","Sit and Reach",89.5
"South Windsor School District","=""1320011""","Grade 6","All Tests - District",57.6
"South Windsor School District","=""1320011""","Grade 6","Curl Up",92.1
"South Windsor School District","=""1320011""","Grade 6","Mile Run",90.7
"South Windsor School District","=""1320011""","Grade 6","Push Up",77.8
"South Windsor School District","=""1320011""","Grade 6","Sit and Reach",72.8
"South Windsor School District","=""1320011""","Grade 8","All Tests - District",62.9
"South Windsor School District","=""1320011""","Grade 8","Curl Up",91.0
"South Windsor School District","=""1320011""","Grade 8","Mile Run",84.4
"South Windsor School District","=""1320011""","Grade 8","Push Up",84.7
"South Windsor School District","=""1320011""","Grade 8","Sit and Reach",86.2
"South Windsor School District","=""1320011""","Grade 10","All Tests - District",56.1
"South Windsor School District","=""1320011""","Grade 10","Curl Up",91.3
"South Windsor School District","=""1320011""","Grade 10","Mile Run",74.2
"South Windsor School District","=""1320011""","Grade 10","Push Up",90.6
"South Windsor School District","=""1320011""","Grade 10","Sit and Reach",80.3
"Southington School District","=""1310011""","Grade 4","All Tests - District",54.5
"Southington School District","=""1310011""","Grade 4","Curl Up",80.6
"Southington School District","=""1310011""","Grade 4","Mile Run",67.8
"Southington School District","=""1310011""","Grade 4","Push Up",78.6
"Southington School District","=""1310011""","Grade 4","Sit and Reach",88.1
"Southington School District","=""1310011""","Grade 6","All Tests - District",51.1
"Southington School District","=""1310011""","Grade 6","Curl Up",84.0
"Southington School District","=""1310011""","Grade 6","Mile Run",67.5
"Southington School District","=""1310011""","Grade 6","Push Up",75.2
"Southington School District","=""1310011""","Grade 6","Sit and Reach",76.6
"Southington School District","=""1310011""","Grade 8","All Tests - District",46.6
"Southington School District","=""1310011""","Grade 8","Curl Up",81.3
"Southington School District","=""1310011""","Grade 8","Mile Run",61.6
"Southington School District","=""1310011""","Grade 8","Push Up",78.4
"Southington School District","=""1310011""","Grade 8","Sit and Reach",77.8
"Southington School District","=""1310011""","Grade 10","All Tests - District",71.2
"Southington School District","=""1310011""","Grade 10","Curl Up",97.1
"Southington School District","=""1310011""","Grade 10","Mile Run",93.8
"Southington School District","=""1310011""","Grade 10","Push Up",90.9
"Southington School District","=""1310011""","Grade 10","Sit and Reach",90.2
"Sprague School District","=""1330011""","Grade 4","All Tests - District",58.6
"Sprague School District","=""1330011""","Grade 4","Curl Up",79.3
"Sprague School District","=""1330011""","Grade 4","Mile Run",93.1
"Sprague School District","=""1330011""","Grade 4","Push Up",72.4
"Sprague School District","=""1330011""","Grade 4","Sit and Reach",93.1
"Sprague School District","=""1330011""","Grade 6","All Tests - District",55.3
"Sprague School District","=""1330011""","Grade 6","Curl Up",68.4
"Sprague School District","=""1330011""","Grade 6","Mile Run",81.6
"Sprague School District","=""1330011""","Grade 6","Push Up",73.7
"Sprague School District","=""1330011""","Grade 6","Sit and Reach",81.6
"Sprague School District","=""1330011""","Grade 8","All Tests - District",60.5
"Sprague School District","=""1330011""","Grade 8","Curl Up",67.4
"Sprague School District","=""1330011""","Grade 8","Mile Run",95.3
"Sprague School District","=""1330011""","Grade 8","Push Up",74.4
"Sprague School District","=""1330011""","Grade 8","Sit and Reach",83.7
"Sprague School District","=""1330011""","Grade 10","All Tests - District","N/A"
"Sprague School District","=""1330011""","Grade 10","Curl Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Mile Run","N/A"
"Sprague School District","=""1330011""","Grade 10","Push Up","N/A"
"Sprague School District","=""1330011""","Grade 10","Sit and Reach","N/A"
"Stafford School District","=""1340011""","Grade 4","All Tests - District",19.4
"Stafford School District","=""1340011""","Grade 4","Curl Up",50.7
"Stafford School District","=""1340011""","Grade 4","Mile Run",55.2
"Stafford School District","=""1340011""","Grade 4","Push Up",39.6
"Stafford School District","=""1340011""","Grade 4","Sit and Reach",78.4
"Stafford School District","=""1340011""","Grade 6","All Tests - District",51.6
"Stafford School District","=""1340011""","Grade 6","Curl Up",97.9
"Stafford School District","=""1340011""","Grade 6","Mile Run",81.1
"Stafford School District","=""1340011""","Grade 6","Push Up",55.8
"Stafford School District","=""1340011""","Grade 6","Sit and Reach",86.3
"Stafford School District","=""1340011""","Grade 8","All Tests - District",64.5
"Stafford School District","=""1340011""","Grade 8","Curl Up",98.1
"Stafford School District","=""1340011""","Grade 8","Mile Run",85.0
"Stafford School District","=""1340011""","Grade 8","Push Up",69.2
"Stafford School District","=""1340011""","Grade 8","Sit and Reach",88.8
"Stafford School District","=""1340011""","Grade 10","All Tests - District",38.6
"Stafford School District","=""1340011""","Grade 10","Curl Up",81.8
"Stafford School District","=""1340011""","Grade 10","Mile Run",47.7
"Stafford School District","=""1340011""","Grade 10","Push Up",67.0
"Stafford School District","=""1340011""","Grade 10","Sit and Reach",64.8
"Stamford Academy District","=""2820013""","Grade 4","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 4","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 6","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 6","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 8","All Tests - District","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Curl Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Mile Run","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Push Up","N/A"
"Stamford Academy District","=""2820013""","Grade 8","Sit and Reach","N/A"
"Stamford Academy District","=""2820013""","Grade 10","All Tests - District","*"
"Stamford Academy District","=""2820013""","Grade 10","Curl Up",51.6
"Stamford Academy District","=""2820013""","Grade 10","Mile Run",32.3
"Stamford Academy District","=""2820013""","Grade 10","Push Up",45.2
"Stamford Academy District","=""2820013""","Grade 10","Sit and Reach",41.9
"Stamford School District","=""1350011""","Grade 4","All Tests - District",30.3
"Stamford School District","=""1350011""","Grade 4","Curl Up",68.0
"Stamford School District","=""1350011""","Grade 4","Mile Run",63.2
"Stamford School District","=""1350011""","Grade 4","Push Up",63.6
"Stamford School District","=""1350011""","Grade 4","Sit and Reach",86.9
"Stamford School District","=""1350011""","Grade 6","All Tests - District",37.7
"Stamford School District","=""1350011""","Grade 6","Curl Up",77.6
"Stamford School District","=""1350011""","Grade 6","Mile Run",73.3
"Stamford School District","=""1350011""","Grade 6","Push Up",62.2
"Stamford School District","=""1350011""","Grade 6","Sit and Reach",84.3
"Stamford School District","=""1350011""","Grade 8","All Tests - District",38.2
"Stamford School District","=""1350011""","Grade 8","Curl Up",84.7
"Stamford School District","=""1350011""","Grade 8","Mile Run",72.4
"Stamford School District","=""1350011""","Grade 8","Push Up",69.1
"Stamford School District","=""1350011""","Grade 8","Sit and Reach",84.6
"Stamford School District","=""1350011""","Grade 10","All Tests - District",39.3
"Stamford School District","=""1350011""","Grade 10","Curl Up",85.3
"Stamford School District","=""1350011""","Grade 10","Mile Run",65.3
"Stamford School District","=""1350011""","Grade 10","Push Up",77.7
"Stamford School District","=""1350011""","Grade 10","Sit and Reach",87.4
"Sterling School District","=""1360011""","Grade 4","All Tests - District",75.6
"Sterling School District","=""1360011""","Grade 4","Curl Up",97.6
"Sterling School District","=""1360011""","Grade 4","Mile Run",95.1
"Sterling School District","=""1360011""","Grade 4","Push Up",80.5
"Sterling School District","=""1360011""","Grade 4","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 6","All Tests - District",81.8
"Sterling School District","=""1360011""","Grade 6","Curl Up",97.7
"Sterling School District","=""1360011""","Grade 6","Mile Run",95.5
"Sterling School District","=""1360011""","Grade 6","Push Up",88.6
"Sterling School District","=""1360011""","Grade 6","Sit and Reach",100.0
"Sterling School District","=""1360011""","Grade 8","All Tests - District",74.0
"Sterling School District","=""1360011""","Grade 8","Curl Up",96.0
"Sterling School District","=""1360011""","Grade 8","Mile Run",82.0
"Sterling School District","=""1360011""","Grade 8","Push Up",80.0
"Sterling School District","=""1360011""","Grade 8","Sit and Reach",98.0
"Sterling School District","=""1360011""","Grade 10","All Tests - District","N/A"
"Sterling School District","=""1360011""","Grade 10","Curl Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Mile Run","N/A"
"Sterling School District","=""1360011""","Grade 10","Push Up","N/A"
"Sterling School District","=""1360011""","Grade 10","Sit and Reach","N/A"
"Stonington School District","=""1370011""","Grade 4","All Tests - District",57.6
"Stonington School District","=""1370011""","Grade 4","Curl Up",91.8
"Stonington School District","=""1370011""","Grade 4","Mile Run",86.1
"Stonington School District","=""1370011""","Grade 4","Push Up",70.3
"Stonington School District","=""1370011""","Grade 4","Sit and Reach",81.0
"Stonington School District","=""1370011""","Grade 6","All Tests - District",65.4
"Stonington School District","=""1370011""","Grade 6","Curl Up",94.1
"Stonington School District","=""1370011""","Grade 6","Mile Run",92.8
"Stonington School District","=""1370011""","Grade 6","Push Up",75.8
"Stonington School District","=""1370011""","Grade 6","Sit and Reach",93.5
"Stonington School District","=""1370011""","Grade 8","All Tests - District",61.6
"Stonington School District","=""1370011""","Grade 8","Curl Up",92.9
"Stonington School District","=""1370011""","Grade 8","Mile Run",83.3
"Stonington School District","=""1370011""","Grade 8","Push Up",72.2
"Stonington School District","=""1370011""","Grade 8","Sit and Reach",82.3
"Stonington School District","=""1370011""","Grade 10","All Tests - District",68.5
"Stonington School District","=""1370011""","Grade 10","Curl Up",94.4
"Stonington School District","=""1370011""","Grade 10","Mile Run",76.9
"Stonington School District","=""1370011""","Grade 10","Push Up",88.8
"Stonington School District","=""1370011""","Grade 10","Sit and Reach",90.2
"Stratford School District","=""1380011""","Grade 4","All Tests - District",66.3
"Stratford School District","=""1380011""","Grade 4","Curl Up",88.2
"Stratford School District","=""1380011""","Grade 4","Mile Run",86.1
"Stratford School District","=""1380011""","Grade 4","Push Up",80.8
"Stratford School District","=""1380011""","Grade 4","Sit and Reach",90.1
"Stratford School District","=""1380011""","Grade 6","All Tests - District",68.3
"Stratford School District","=""1380011""","Grade 6","Curl Up",86.9
"Stratford School District","=""1380011""","Grade 6","Mile Run",90.1
"Stratford School District","=""1380011""","Grade 6","Push Up",82.6
"Stratford School District","=""1380011""","Grade 6","Sit and Reach",88.9
"Stratford School District","=""1380011""","Grade 8","All Tests - District",42.3
"Stratford School District","=""1380011""","Grade 8","Curl Up",82.0
"Stratford School District","=""1380011""","Grade 8","Mile Run",60.2
"Stratford School District","=""1380011""","Grade 8","Push Up",73.2
"Stratford School District","=""1380011""","Grade 8","Sit and Reach",80.3
"Stratford School District","=""1380011""","Grade 10","All Tests - District",50.2
"Stratford School District","=""1380011""","Grade 10","Curl Up",84.0
"Stratford School District","=""1380011""","Grade 10","Mile Run",62.6
