"Chronic Absenteeism, 2012-13"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Black or African American","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELL","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Eligible For Free Lunch","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Female",3.8
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Grade   1","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Grade   2","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Grade   3","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Grade   4","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Grade   5","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Hispanic/Latino of any race",0.0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Male",4.2
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Non-ELL",4.1
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Non-Special Education",3.3
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","School",4.0
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Special Education","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Two or More Races","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Not Eligible For Lunch",3.9
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","White",4.5
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Kindergarten","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","American Indian or Alaska Native","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Asian","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Black or African American","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELL","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Eligible For Free Lunch","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Female",2.6
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Grade   1",10.5
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Grade   2","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Grade   3","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Grade   4",0.0
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Grade   5",0.0
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Hispanic/Latino of any race","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Male",3.7
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Non-ELL",3.2
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Non-Special Education",3.2
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","School",3.2
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Special Education","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Two or More Races","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Not Eligible For Lunch",3.1
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","White",2.6
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Kindergarten",9.4
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","American Indian or Alaska Native","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Asian","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Black or African American","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELL",0.0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Eligible For Free Lunch","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Female",3.8
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Grade   1",5.8
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Grade   2","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Grade   3","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Grade   4",5.7
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Grade   5",5.7
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Hispanic/Latino of any race",8.6
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Male",6.5
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Non-ELL",5.4
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Non-Special Education",5.0
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","School",5.2
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Special Education","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Two or More Races","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Not Eligible For Lunch",4.7
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","White",4.2
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","American Indian or Alaska Native","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Asian","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Black or African American","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELL","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Eligible For Free Lunch",21.1
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Female",6.9
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Grade   6",7.3
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Grade   7",7.8
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Grade   8",10.5
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Hispanic/Latino of any race","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Male",9.9
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Non-ELL",8.5
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Non-Special Education",8.4
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","School",8.5
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Special Education",9.8
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Not Eligible For Lunch",7.6
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","White",8.7
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Kindergarten","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Asian","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Black or African American","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELL","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Eligible For Free Lunch","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Female",3.6
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Grade   1","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Grade   2","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Grade   3","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Grade   4","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Grade   5","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Hispanic/Latino of any race",0.0
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Male",3.8
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Non-ELL",3.8
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Non-Special Education",3.2
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","School",3.7
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Special Education","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Not Eligible For Lunch",3.4
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","White",3.7
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","American Indian or Alaska Native","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Asian","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Black or African American","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELL","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Eligible For Free Lunch",23.4
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Female",6.4
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Grade   6",5.2
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Grade   7",6.4
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Grade   8",9.7
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Hispanic/Latino of any race",11.6
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Male",7.6
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Non-ELL",7.0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Non-Special Education",6.0
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","School",7.1
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Special Education",16.1
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Two or More Races","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Not Eligible For Lunch",6.2
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","White",6.9
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Kindergarten","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","American Indian or Alaska Native","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Asian","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Black or African American","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELL","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Eligible For Free Lunch",20.7
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Female",4.2
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Grade   1","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Grade   2","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Grade   3","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Grade   4","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Grade   5","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Hispanic/Latino of any race","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Male",3.7
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Native Hawaiian or Other Pacific Islander","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Non-ELL",3.5
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Non-Special Education",3.6
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","School",3.9
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Special Education","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Two or More Races","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Eligible For Reduced Lunch",0.0
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Not Eligible For Lunch",2.9
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","White",4.2
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Kindergarten",0.0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Asian",0.0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Black or African American","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELL","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Eligible For Free Lunch","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Female","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Grade   1",0.0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Grade   2","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Grade   3","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Grade   4","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Grade   5","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Hispanic/Latino of any race",0.0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Male","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Non-ELL","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Non-Special Education",1.8
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","School",1.6
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Special Education",0.0
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Two or More Races","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Not Eligible For Lunch","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","White",1.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","American Indian or Alaska Native","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Asian","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Black or African American","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELL","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Free Lunch","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",2.1
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade   9",1.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Hispanic/Latino of any race","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",1.7
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-ELL",1.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",1.5
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","School",1.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",7.1
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Two or More Races","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Reduced Lunch","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 10",2.4
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 11",3.1
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Grade 12","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Not Eligible For Lunch",1.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","White",2.0
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Black or African American","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Eligible For Free Lunch",44.0
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Male",44.0
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Non-ELL",44.0
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Non-Special Education","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","School",44.0
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Special Education","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Grade 10","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Grade 11","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Grade 12","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","White","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Black or African American","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Eligible For Free Lunch","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Male","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Non-ELL","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Non-Special Education","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","School","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Special Education","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Grade 11","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Grade 12","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Black or African American","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Eligible For Free Lunch",58.8
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Grade   9","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Male",58.8
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Non-ELL",58.8
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Non-Special Education","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","School",58.8
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Special Education","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Two or More Races","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Grade 10","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Grade 11","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Grade 12","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","White","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Black or African American","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Eligible For Free Lunch",39.4
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Grade   9","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Male",39.4
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Non-ELL",39.4
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Non-Special Education",45.0
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","School",39.4
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Special Education","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Grade 10","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Grade 11","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Grade 12","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","White","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Black or African American","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Eligible For Free Lunch","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Grade   9","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Male","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Non-ELL","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Non-Special Education","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","School","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Special Education","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Two or More Races","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Grade 10","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Grade 11","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Grade 12","*"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","White","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Black or African American","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Eligible For Free Lunch",70.8
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Grade   9","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Male",70.8
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Non-ELL",70.8
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Non-Special Education","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","School",70.8
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Special Education","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Grade 10","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Grade 11","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Grade 12","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","White","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Black or African American","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Eligible For Free Lunch",32.4
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Grade   9","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Male",32.4
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Non-ELL",32.4
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Non-Special Education",30.0
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","School",32.4
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Special Education","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Grade 10","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Grade 11","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Grade 12","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","White","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Black or African American",53.6
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Eligible For Free Lunch",48.8
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Grade   9","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Male",48.8
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Non-ELL",48.8
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Non-Special Education","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","School",48.8
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Special Education",55.2
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Two or More Races","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Grade 10","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Grade 11","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Grade 12","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","White","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","American Indian or Alaska Native","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Black or African American",54.5
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Eligible For Free Lunch",52.1
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Grade   8","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Grade   9",53.7
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Hispanic/Latino of any race",48.4
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Male",52.1
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Non-ELL",52.1
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Non-Special Education",70.6
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","School",52.1
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Special Education",21.6
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Two or More Races","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Grade 10",58.6
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Grade 11",60.5
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","White",58.3
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Black or African American","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Eligible For Free Lunch","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Grade   9","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Male","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Non-ELL","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Non-Special Education","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","School","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Special Education","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Grade 10","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Grade 12","*"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","White","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Black or African American","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Eligible For Free Lunch","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Grade   9","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Hispanic/Latino of any race","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Male","*"
