"Chronic Absenteeism, 2014-15"
", All Schools, Race/Ethnicity"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Male",11.3
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Native Hawaiian or Other Pacific Islander","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Non-ELL",11.9
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Non-Special Education",11.6
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Not Eligible For Lunch",6.2
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","School",12.4
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Special Education",18.7
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Two or More Races","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","White",6.3
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Eligible For Reduced Lunch","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Kindergarten",19.4
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","American Indian or Alaska Native","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Asian",17.0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Black or African American",23.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","ELL",23.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Eligible For Free Lunch",23.0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Female",17.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   1","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   2",16.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   3",22.3
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   4",27.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   5",22.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   6",24.2
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   7",11.2
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade   8",19.3
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Hispanic/Latino of any race",23.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Male",20.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Non-ELL",18.4
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Non-Special Education",17.9
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Not Eligible For Lunch",16.2
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","School",18.9
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Special Education",29.2
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Two or More Races","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","White",14.6
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Eligible For Reduced Lunch",20.5
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Kindergarten",23.0
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Asian","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Black or African American",17.2
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","ELL",8.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Eligible For Free Lunch",16.1
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Female",12.6
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade   1",9.5
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade   2",10.5
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade   3",12.2
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade   4",9.5
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade   5",7.2
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Hispanic/Latino of any race",11.5
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Male",11.6
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Non-ELL",12.6
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Non-Special Education",11.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Not Eligible For Lunch",6.3
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","School",12.1
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Special Education",13.2
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Two or More Races","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","White",7.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Eligible For Reduced Lunch",14.9
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Asian","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Black or African American",15.4
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","ELL","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Eligible For Free Lunch",12.7
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Female",10.5
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Grade   5",8.8
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Grade   6",5.1
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Grade   7",10.4
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Grade   8",12.1
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Hispanic/Latino of any race",9.0
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Male",7.6
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Non-ELL",9.5
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Non-Special Education",8.8
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Not Eligible For Lunch",6.0
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","School",9.1
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Special Education",13.3
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Two or More Races","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","White",7.3
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Eligible For Reduced Lunch",11.6
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Kindergarten","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","American Indian or Alaska Native","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Asian","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Black or African American","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","ELL",4.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Eligible For Free Lunch",8.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Female",5.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Grade   1",6.4
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Grade   2",6.3
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Grade   3",5.6
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Grade   4",6.5
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Grade   5",7.0
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Hispanic/Latino of any race",8.0
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Male",6.7
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Non-ELL",6.4
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Non-Special Education",5.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Not Eligible For Lunch",3.2
"Stamford School District","=""1350011""","Springdale School","=""1351111""","School",6.1
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Special Education",8.8
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Two or More Races","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","White","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Eligible For Reduced Lunch","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Asian","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Black or African American",13.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELL",17.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Free Lunch",17.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",13.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Grade   9",9.9
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Grade 10",8.8
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Grade 11",13.5
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Hispanic/Latino of any race",16.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",13.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-ELL",12.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",12.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Not Eligible For Lunch",9.5
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","School",13.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",19.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Two or More Races","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","White",10.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Reduced Lunch",11.1
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Grade 12",20.5
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Kindergarten",13.7
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Asian","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Black or African American",8.9
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","ELL","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Eligible For Free Lunch",8.2
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Female",8.3
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Grade   1",6.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Grade   2",7.2
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Grade   3",7.7
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Grade   4",7.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Grade   5",9.7
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Hispanic/Latino of any race",7.7
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Male",8.6
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Non-ELL",8.8
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Non-Special Education",7.2
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Not Eligible For Lunch",7.2
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","School",8.5
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Special Education",16.9
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Two or More Races","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","White",8.6
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Eligible For Reduced Lunch","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Asian","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Black or African American",7.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELL","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Free Lunch",11.2
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",8.2
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Grade   9",6.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Grade 10",6.7
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Grade 11",7.5
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Hispanic/Latino of any race",6.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",6.4
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-ELL",7.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",6.6
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Not Eligible For Lunch",5.2
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","School",7.2
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",12.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Two or More Races","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","White",8.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Reduced Lunch","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Grade 12",7.6
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Kindergarten",13.1
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Asian",13.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Black or African American",12.4
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","ELL",11.6
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Eligible For Free Lunch",11.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Female",8.2
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Grade   1",6.8
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Grade   2",10.1
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Grade   3",10.4
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Grade   4","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Grade   5",9.6
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Hispanic/Latino of any race",9.0
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Male",10.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Native Hawaiian or Other Pacific Islander","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Non-ELL",8.9
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Non-Special Education",8.8
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Not Eligible For Lunch",7.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","School",9.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Special Education",18.2
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Two or More Races","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","White",5.6
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Eligible For Reduced Lunch","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Asian","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Black or African American",44.1
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","ELL",30.0
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Eligible For Free Lunch",33.8
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Female",31.6
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Grade   6",24.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Grade   7",30.2
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Grade   8",37.4
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Hispanic/Latino of any race",32.8
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Male",29.8
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Non-ELL",30.9
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Non-Special Education",28.3
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Not Eligible For Lunch",26.8
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","School",30.7
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Special Education",52.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Two or More Races","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","White",24.2
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Eligible For Reduced Lunch","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","American Indian or Alaska Native","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Asian","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Black or African American",17.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELL",20.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Free Lunch",24.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",19.4
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Grade   9",12.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Grade 10",14.2
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Grade 11",19.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Hispanic/Latino of any race",23.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",16.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-ELL",17.2
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",16.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Not Eligible For Lunch",13.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","School",17.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",25.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Two or More Races","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","White",13.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Reduced Lunch",12.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Grade 12",26.5
"Stamford School District","=""1350011""","Westover School","=""1351411""","Kindergarten",9.8
"Stamford School District","=""1350011""","Westover School","=""1351411""","Asian",6.3
"Stamford School District","=""1350011""","Westover School","=""1351411""","Black or African American",6.2
"Stamford School District","=""1350011""","Westover School","=""1351411""","ELL",8.6
"Stamford School District","=""1350011""","Westover School","=""1351411""","Eligible For Free Lunch",8.6
"Stamford School District","=""1350011""","Westover School","=""1351411""","Female",5.7
"Stamford School District","=""1350011""","Westover School","=""1351411""","Grade   1",9.9
"Stamford School District","=""1350011""","Westover School","=""1351411""","Grade   2",4.9
"Stamford School District","=""1350011""","Westover School","=""1351411""","Grade   3",5.7
"Stamford School District","=""1350011""","Westover School","=""1351411""","Grade   4",0.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","Grade   5",7.3
"Stamford School District","=""1350011""","Westover School","=""1351411""","Hispanic/Latino of any race",7.5
"Stamford School District","=""1350011""","Westover School","=""1351411""","Male",7.1
"Stamford School District","=""1350011""","Westover School","=""1351411""","Non-ELL",6.1
"Stamford School District","=""1350011""","Westover School","=""1351411""","Non-Special Education",6.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","Not Eligible For Lunch",5.1
"Stamford School District","=""1350011""","Westover School","=""1351411""","School",6.4
"Stamford School District","=""1350011""","Westover School","=""1351411""","Special Education","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Two or More Races","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","White",5.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","Eligible For Reduced Lunch","*"
"State Level","=""0000000""","State Level","=""0000000""","Kindergarten",12.0
"State Level","=""0000000""","State Level","=""0000000""","American Indian or Alaska Native",12.0
"State Level","=""0000000""","State Level","=""0000000""","Asian",6.1
"State Level","=""0000000""","State Level","=""0000000""","Black or African American",16.1
"State Level","=""0000000""","State Level","=""0000000""","ELL",17.5
"State Level","=""0000000""","State Level","=""0000000""","Eligible For Free Lunch",19.9
"State Level","=""0000000""","State Level","=""0000000""","Female",10.6
"State Level","=""0000000""","State Level","=""0000000""","Grade   1",8.6
"State Level","=""0000000""","State Level","=""0000000""","Grade   2",7.3
"State Level","=""0000000""","State Level","=""0000000""","Grade   3",6.7
"State Level","=""0000000""","State Level","=""0000000""","Grade   4",6.6
"State Level","=""0000000""","State Level","=""0000000""","Grade   5",6.6
"State Level","=""0000000""","State Level","=""0000000""","Grade   6",8.0
"State Level","=""0000000""","State Level","=""0000000""","Grade   7",9.6
"State Level","=""0000000""","State Level","=""0000000""","Grade   8",11.2
"State Level","=""0000000""","State Level","=""0000000""","Grade   9",13.7
"State Level","=""0000000""","State Level","=""0000000""","Grade 10",14.3
"State Level","=""0000000""","State Level","=""0000000""","Grade 11",14.5
"State Level","=""0000000""","State Level","=""0000000""","Hispanic/Latino of any race",18.0
"State Level","=""0000000""","State Level","=""0000000""","Male",10.7
"State Level","=""0000000""","State Level","=""0000000""","Native Hawaiian or Other Pacific Islander",9.4
"State Level","=""0000000""","State Level","=""0000000""","Non-ELL",10.2
"State Level","=""0000000""","State Level","=""0000000""","Non-Special Education",9.3
"State Level","=""0000000""","State Level","=""0000000""","Not Eligible For Lunch",5.8
"State Level","=""0000000""","State Level","=""0000000""","Special Education",19.0
"State Level","=""0000000""","State Level","=""0000000""","Two or More Races",10.0
"State Level","=""0000000""","State Level","=""0000000""","White",7.0
"State Level","=""0000000""","State Level","=""0000000""","Eligible For Reduced Lunch",8.8
"State Level","=""0000000""","State Level","=""0000000""","Grade 12",18.4
"State Level","=""0000000""","State Level","=""0000000""","State",10.6
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Kindergarten","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","American Indian or Alaska Native","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Asian","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Black or African American","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Eligible For Free Lunch",14.4
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Female",7.7
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   1","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   2",0.0
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   3","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   4","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   5","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   6","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   7","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Grade   8",11.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Hispanic/Latino of any race","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Male",6.1
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Non-ELL",6.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Non-Special Education",5.5
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Not Eligible For Lunch",3.2
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","School",6.8
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Special Education",16.1
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Two or More Races","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","White",6.6
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Eligible For Reduced Lunch","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Black or African American","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Female","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Male","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Non-ELL","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Not Eligible For Lunch","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","School","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Special Education","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","White","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""","Grade 12","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Kindergarten","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","American Indian or Alaska Native","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Asian","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Black or African American","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","ELL","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Eligible For Free Lunch","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Female",4.0
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Grade   1","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Grade   2","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Grade   3","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Grade   4",0.0
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Hispanic/Latino of any race","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Male",3.3
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Native Hawaiian or Other Pacific Islander","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Non-ELL",3.7
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Non-Special Education",2.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Not Eligible For Lunch",2.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","School",3.6
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Special Education",10.9
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Two or More Races","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","White",3.5
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Eligible For Reduced Lunch","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","American Indian or Alaska Native","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Asian","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Black or African American","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Eligible For Free Lunch",25.8
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Female",8.5
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Grade   5",12.0
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Grade   6",8.0
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Grade   7",7.8
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Grade   8",10.9
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Hispanic/Latino of any race","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Male",10.3
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Non-ELL",9.5
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Non-Special Education",8.3
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Not Eligible For Lunch",8.0
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","School",9.5
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Special Education",18.4
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Two or More Races","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","White",8.1
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Eligible For Reduced Lunch","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","American Indian or Alaska Native","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Asian","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Black or African American","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","ELL","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Eligible For Free Lunch",34.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Female",18.0
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Grade   5",24.6
