"Chronic Absenteeism, 2011-12"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Hispanic/Latino of any race","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Male",6.4
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Non-ELL",7.2
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Non-Special Education",8.0
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","School",7.2
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Special Education",0.0
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Two or More Races","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Eligible For Reduced Lunch","*"
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","Not Eligible For Lunch",6.3
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""","White",8.1
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Kindergarten","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Black or African American","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Eligible For Free Lunch","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Female","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Grade   1","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Grade   2","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Grade   3","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Grade   4","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Grade   5","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Grade   6","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Hispanic/Latino of any race","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Male","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Non-ELL",4.8
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Non-Special Education","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","School",4.8
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Special Education","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Two or More Races","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Eligible For Reduced Lunch","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","Not Eligible For Lunch","*"
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""","White",5.3
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Kindergarten",15.0
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","American Indian or Alaska Native","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Asian","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Black or African American","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","ELL","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Eligible For Free Lunch",17.7
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Female",9.9
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Grade   1","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Grade   2","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Grade   3",13.0
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Grade   4","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Grade   5","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Hispanic/Latino of any race",13.5
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Male",8.9
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Non-ELL",9.3
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Non-Special Education",8.0
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","School",9.4
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Special Education",19.4
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Two or More Races","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Eligible For Reduced Lunch","*"
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","Not Eligible For Lunch",3.6
"Seymour School District","=""1240011""","Anna L. Lopresti School","=""1240311""","White",8.1
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Kindergarten","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","American Indian or Alaska Native","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Asian","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Black or African American","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","ELL","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Eligible For Free Lunch",13.2
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Female",5.6
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Grade   1",10.4
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Grade   2","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Grade   3","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Grade   4",8.0
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Grade   5",6.3
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Hispanic/Latino of any race","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Male",5.2
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Non-ELL",5.3
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Non-Special Education",6.1
"Seymour School District","=""1240011""","Bungay School","=""1240111""","School",5.4
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Special Education",0.0
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Two or More Races","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Eligible For Reduced Lunch","*"
"Seymour School District","=""1240011""","Bungay School","=""1240111""","Not Eligible For Lunch",4.1
"Seymour School District","=""1240011""","Bungay School","=""1240111""","White",3.9
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Kindergarten",16.7
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Asian","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Black or African American","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","ELL","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Eligible For Free Lunch","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Female",4.7
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Grade   1",0.0
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Grade   2","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Grade   3","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Grade   4","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Grade   5",12.0
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Hispanic/Latino of any race","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Male",9.4
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Non-ELL",7.3
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Non-Special Education",6.8
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","School",7.0
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Special Education","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Two or More Races","*"
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Eligible For Reduced Lunch",0.0
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","Not Eligible For Lunch",7.8
"Seymour School District","=""1240011""","Paul Chatfield School","=""1240411""","White",6.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Asian","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Black or African American","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELL","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Free Lunch",13.7
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",7.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Hispanic/Latino of any race",16.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",7.2
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-ELL",7.6
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",6.5
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","School",7.5
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",20.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Reduced Lunch",20.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Grade   9",6.2
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Grade 10",11.4
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Grade 11",6.9
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Grade 12",5.6
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Not Eligible For Lunch",5.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","White",6.6
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","American Indian or Alaska Native","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Asian","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Black or African American","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","ELL","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Eligible For Free Lunch",18.2
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Female",6.0
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Grade   6",10.2
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Grade   7",10.9
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Grade   8",7.7
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Hispanic/Latino of any race",20.8
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Male",12.8
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Non-ELL",9.5
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Non-Special Education",9.2
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","School",9.6
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Special Education",12.7
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Two or More Races","*"
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Eligible For Reduced Lunch",15.6
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","Not Eligible For Lunch",6.7
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","White",7.9
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Kindergarten","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","American Indian or Alaska Native","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Asian","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Black or African American","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Eligible For Free Lunch","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Female",8.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   1","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   2","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   3",0.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   4","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   5","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   6","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   7","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Grade   8","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Hispanic/Latino of any race","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Male",6.4
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Non-ELL",7.1
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Non-Special Education",6.8
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","School",7.1
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Special Education","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Two or More Races","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Eligible For Reduced Lunch","*"
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","Not Eligible For Lunch",5.0
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""","White",7.7
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Kindergarten","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Asian","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Black or African American","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","ELL","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Eligible For Free Lunch","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Female","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Grade   1","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Grade   2",0.0
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Grade   3",0.0
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Grade   4",6.0
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Hispanic/Latino of any race","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Male",3.7
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Non-ELL",2.5
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Non-Special Education",2.8
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","School",2.9
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Special Education","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Two or More Races","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Not Eligible For Lunch",2.8
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","White",2.4
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Kindergarten","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Asian","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Black or African American","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","ELL","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Eligible For Free Lunch","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Female","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Grade   1",0.0
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Grade   2","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Grade   3",0.0
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Grade   4","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Hispanic/Latino of any race","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Male","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Non-ELL",2.3
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Non-Special Education",2.5
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","School",2.5
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Special Education","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Two or More Races","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Not Eligible For Lunch","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","White","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Kindergarten","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","American Indian or Alaska Native","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Asian","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Black or African American","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","ELL",0.0
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Eligible For Free Lunch",9.7
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Female",3.5
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Grade   1","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Grade   2","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Grade   3",0.0
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Grade   4","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Hispanic/Latino of any race","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Male",3.6
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Non-ELL",3.8
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Non-Special Education",3.6
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","School",3.6
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Special Education","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Two or More Races","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Not Eligible For Lunch",2.6
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","White",2.6
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","American Indian or Alaska Native","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Asian","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Black or African American","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","ELL","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Eligible For Free Lunch",19.2
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Female",9.1
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Grade   7",6.3
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Grade   8",7.4
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Hispanic/Latino of any race","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Male",4.7
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Non-ELL",6.9
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Non-Special Education",5.9
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","School",6.9
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Special Education",13.9
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Not Eligible For Lunch",4.8
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","White",7.3
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Kindergarten","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Asian",16.2
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Black or African American","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","ELL","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Eligible For Free Lunch",9.8
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Female",6.2
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Grade   1",12.9
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Grade   2","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Grade   3","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Grade   4","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Hispanic/Latino of any race",11.4
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Male",6.2
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Native Hawaiian or Other Pacific Islander","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Non-ELL",6.3
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Non-Special Education",6.5
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","School",6.2
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Special Education","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Two or More Races","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Not Eligible For Lunch",4.8
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","White",3.6
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","American Indian or Alaska Native","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Asian","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Black or African American","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","ELL","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Eligible For Free Lunch",14.6
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Female",5.3
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Grade   5",5.8
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Grade   6",5.2
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Hispanic/Latino of any race",11.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Male",5.7
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Non-ELL",5.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Non-Special Education",5.4
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","School",5.5
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Special Education",6.1
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Two or More Races","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","Not Eligible For Lunch",3.9
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","White",4.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","American Indian or Alaska Native","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Asian",0.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Black or African American","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELL","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Free Lunch",27.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",15.1
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Hispanic/Latino of any race",17.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",8.9
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-ELL",12.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",10.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","School",12.0
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",27.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Two or More Races","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Reduced Lunch",14.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Grade   9",8.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Grade 10",10.3
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Grade 11",13.3
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Grade 12",15.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Not Eligible For Lunch",9.2
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","White",11.6
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Kindergarten","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","American Indian or Alaska Native","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Asian","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Black or African American","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","ELL","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Eligible For Free Lunch",11.5
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Female",5.3
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Grade   1",10.7
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Grade   2","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Grade   3","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Grade   4","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Hispanic/Latino of any race","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Male",6.4
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Non-ELL",6.1
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Non-Special Education",5.1
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","School",5.9
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Special Education","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Two or More Races","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Eligible For Reduced Lunch","*"
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Not Eligible For Lunch",4.5
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","White",6.0
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Kindergarten",0.0
"Sherman School District","=""1270011""","Sherman School","=""1270111""","American Indian or Alaska Native","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Asian","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Black or African American","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","ELL","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Eligible For Free Lunch","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Female",5.5
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   1","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   2","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   3",0.0
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   4","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   5","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   6","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   7",12.0
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Grade   8",11.8
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Hispanic/Latino of any race","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Male",6.2
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Non-ELL",5.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Non-Special Education",5.0
"Sherman School District","=""1270011""","Sherman School","=""1270111""","School",5.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Special Education",10.7
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Two or More Races","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Not Eligible For Lunch",4.9
"Sherman School District","=""1270011""","Sherman School","=""1270111""","White",5.7
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Kindergarten","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Asian","*"
