"Chronic Absenteeism, 2015-16"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Southington School District","EASE","=""1310511""","Female","*"
"Southington School District","EASE","=""1310511""","Male","*"
"Southington School District","Flanders Elementary School","=""1311311""","Female","*"
"Southington School District","Flanders Elementary School","=""1311311""","Male","*"
"Southington School District","Hatton Elementary School","=""1310211""","Female","*"
"Southington School District","Hatton Elementary School","=""1310211""","Male","*"
"Southington School District","Joseph A. Depaolo Middle School","=""1315111""","Female",6.3
"Southington School District","Joseph A. Depaolo Middle School","=""1315111""","Male",4.9
"Southington School District","Language Based Classroom, Multihandicapped","=""1311811""","Female","*"
"Southington School District","Language Based Classroom, Multihandicapped","=""1311811""","Male","*"
"Southington School District","Language Based Classroom","=""1310411""","Female","*"
"Southington School District","Language Based Classroom","=""1310411""","Male","*"
"Southington School District","Plantsville Elementary School","=""1310611""","Female","*"
"Southington School District","Plantsville Elementary School","=""1310611""","Male","*"
"Southington School District","South End Elementary School","=""1310711""","Female",7.3
"Southington School District","South End Elementary School","=""1310711""","Male",5.3
"Southington School District","Southington High School","=""1316211""","Female",8.9
"Southington School District","Southington High School","=""1316211""","Male",7.5
"Southington School District","Strong Elementary School","=""1310811""","Female",4.7
"Southington School District","Strong Elementary School","=""1310811""","Male",4.1
"Southington School District","Thalberg Elementary School","=""1310911""","Female","*"
"Southington School District","Thalberg Elementary School","=""1310911""","Male","*"
"Southington School District","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Female","*"
"Southington School District","Therapeutic Educational Alternative Model (TEAM)","=""1311611""","Male","*"
"Southington School District","Therapeutic Educational Setting (TEP)","=""1311211""","Female","*"
"Southington School District","Therapeutic Educational Setting (TEP)","=""1311211""","Male","*"
"Southington School District","Urbin T. Kelley School","=""1311411""","Female","*"
"Southington School District","Urbin T. Kelley School","=""1311411""","Male","*"
"Sprague School District","Sayles School","=""1330111""","Female",5.5
"Sprague School District","Sayles School","=""1330111""","Male",9.6
"Stafford School District","Stafford Elementary School","=""1340611""","Female",5.6
"Stafford School District","Stafford Elementary School","=""1340611""","Male",4.9
"Stafford School District","Stafford High School","=""1346111""","Female",11.6
"Stafford School District","Stafford High School","=""1346111""","Male",10.1
"Stafford School District","Stafford Middle School","=""1345211""","Female",6.5
"Stafford School District","Stafford Middle School","=""1345211""","Male",5.6
"Stafford School District","Stafford Tutoring Program","=""1340211""","Female","*"
"Stafford School District","Stafford Tutoring Program","=""1340211""","Male","*"
"Stafford School District","Staffordville School","=""1340311""","Female","*"
"Stafford School District","Staffordville School","=""1340311""","Male","*"
"Stafford School District","West Stafford School","=""1340411""","Female","*"
"Stafford School District","West Stafford School","=""1340411""","Male","*"
"Stamford Academy District","Stamford Academy","=""2826013""","Female",100.0
"Stamford Academy District","Stamford Academy","=""2826013""","Male",98.7
"Stamford Charter School for Excellence District","Stamford Charter School for Excellence","=""2960113""","Female","*"
"Stamford Charter School for Excellence District","Stamford Charter School for Excellence","=""2960113""","Male","*"
"Stamford School District","Alternate Routes To Success","=""1350411""","Female",14.8
"Stamford School District","Alternate Routes To Success","=""1350411""","Male",24.7
"Stamford School District","Cloonan School","=""1355611""","Female",40.7
"Stamford School District","Cloonan School","=""1355611""","Male",39.2
"Stamford School District","Davenport Ridge School","=""1352011""","Female",7.3
"Stamford School District","Davenport Ridge School","=""1352011""","Male",6.7
"Stamford School District","Dolan School","=""1355311""","Female",21.6
"Stamford School District","Dolan School","=""1355311""","Male",23.8
"Stamford School District","Hart School","=""1352211""","Female",6.3
"Stamford School District","Hart School","=""1352211""","Male",5.5
"Stamford School District","Individuals Achieving Independence","=""1350211""","Female","*"
"Stamford School District","Individuals Achieving Independence","=""1350211""","Male","*"
"Stamford School District","Julia A. Stark School","=""1351211""","Female",8.9
"Stamford School District","Julia A. Stark School","=""1351211""","Male",6.7
"Stamford School District","K. T. Murphy School","=""1350511""","Female",4.3
"Stamford School District","K. T. Murphy School","=""1350511""","Male",4.7
"Stamford School District","Newfield School","=""1350611""","Female",6.1
"Stamford School District","Newfield School","=""1350611""","Male",7.1
"Stamford School District","Northeast School","=""1351811""","Female",6.3
"Stamford School District","Northeast School","=""1351811""","Male",5.5
"Stamford School District","Rippowam Middle School","=""1355811""","Female",8.7
"Stamford School District","Rippowam Middle School","=""1355811""","Male",11.6
"Stamford School District","Rogers International School","=""1350811""","Female",10.4
"Stamford School District","Rogers International School","=""1350811""","Male",10.0
"Stamford School District","Roxbury School","=""1350911""","Female",10.8
"Stamford School District","Roxbury School","=""1350911""","Male",12.5
"Stamford School District","Scofield Middle School","=""1355711""","Female",7.4
"Stamford School District","Scofield Middle School","=""1355711""","Male",3.6
"Stamford School District","Springdale School","=""1351111""","Female",3.1
"Stamford School District","Springdale School","=""1351111""","Male",4.6
"Stamford School District","Stamford High School","=""1356111""","Female",13.1
"Stamford School District","Stamford High School","=""1356111""","Male",10.1
"Stamford School District","Stillmeadow School","=""1352111""","Female",11.0
"Stamford School District","Stillmeadow School","=""1352111""","Male",11.5
"Stamford School District","The Academy of Information Technology","=""1356411""","Female",8.7
"Stamford School District","The Academy of Information Technology","=""1356411""","Male",5.7
"Stamford School District","Toquam Magnet School","=""1351911""","Female",7.5
"Stamford School District","Toquam Magnet School","=""1351911""","Male",11.1
"Stamford School District","Turn of River School","=""1355511""","Female",26.5
"Stamford School District","Turn of River School","=""1355511""","Male",26.6
"Stamford School District","Westhill High School","=""1356311""","Female",17.6
"Stamford School District","Westhill High School","=""1356311""","Male",15.5
"Stamford School District","Westover School","=""1351411""","Female",3.8
"Stamford School District","Westover School","=""1351411""","Male",4.5
"Sterling School District","Sterling Community School","=""1360311""","Female",6.9
"Sterling School District","Sterling Community School","=""1360311""","Male",8.9
"Stonington School District","Community Classroom","=""1370811""","Female","*"
"Stonington School District","Deans Mill School","=""1370511""","Female","*"
"Stonington School District","Deans Mill School","=""1370511""","Male","*"
"Stonington School District","Mystic Middle School","=""1375211""","Female",10.8
"Stonington School District","Mystic Middle School","=""1375211""","Male",8.7
"Stonington School District","Pawcatuck Middle School","=""1375111""","Female",4.4
"Stonington School District","Pawcatuck Middle School","=""1375111""","Male",4.6
"Stonington School District","SAILS","=""1370711""","Female","*"
"Stonington School District","SAILS","=""1370711""","Male","*"
"Stonington School District","Stonington High School","=""1376111""","Female",2.0
"Stonington School District","Stonington High School","=""1376111""","Male",4.5
"Stonington School District","West Broad Street School","=""1370411""","Female",9.7
"Stonington School District","West Broad Street School","=""1370411""","Male",7.1
"Stonington School District","West Vine Street School","=""1370611""","Female",18.9
"Stonington School District","West Vine Street School","=""1370611""","Male",13.5
"Stratford School District","Eli Whitney School","=""1381311""","Female",8.8
"Stratford School District","Eli Whitney School","=""1381311""","Male",6.0
"Stratford School District","ABA Nichols","=""1382511""","Female","*"
"Stratford School District","ABA Nichols","=""1382511""","Male","*"
"Stratford School District","ABA Second Hill Lane","=""1380611""","Female","*"
"Stratford School District","ABA Second Hill Lane","=""1380611""","Male","*"
"Stratford School District","ABA Whitney","=""1382411""","Female","*"
"Stratford School District","ABA Whitney","=""1382411""","Male","*"
"Stratford School District","ALPHA","=""1380511""","Female","*"
"Stratford School District","ALPHA","=""1380511""","Male","*"
"Stratford School District","Bunnell High School","=""1386211""","Female",15.9
"Stratford School District","Bunnell High School","=""1386211""","Male",13.6
"Stratford School District","Chapel School","=""1380311""","Female",8.8
"Stratford School District","Chapel School","=""1380311""","Male",6.9
"Stratford School District","DLC Whitney","=""1382311""","Female","*"
"Stratford School District","DLC Whitney","=""1382311""","Male","*"
"Stratford School District","David Wooster Middle School","=""1385211""","Female",14.8
"Stratford School District","David Wooster Middle School","=""1385211""","Male",14.4
"Stratford School District","Franklin STEPS K-2","=""1382111""","Female","*"
"Stratford School District","Franklin STEPS K-2","=""1382111""","Male","*"
"Stratford School District","Franklin School","=""1380411""","Female","*"
"Stratford School District","Franklin School","=""1380411""","Male","*"
"Stratford School District","Harry B. Flood Middle School","=""1385311""","Female",11.2
"Stratford School District","Harry B. Flood Middle School","=""1385311""","Male",11.8
"Stratford School District","High School Sails","=""1380711""","Female","*"
"Stratford School District","High School Sails","=""1380711""","Male","*"
"Stratford School District","Johnson House STEPS 3-6","=""1381211""","Female","*"
"Stratford School District","Johnson House STEPS 3-6","=""1381211""","Male","*"
"Stratford School District","Lordship School","=""1380811""","Female",7.0
"Stratford School District","Lordship School","=""1380811""","Male",9.4
"Stratford School District","Middle School STEPS 7-8","=""1381911""","Female","*"
"Stratford School District","Middle School STEPS 7-8","=""1381911""","Male","*"
"Stratford School District","Middle School Sails","=""1381811""","Female","*"
"Stratford School District","Middle School Sails","=""1381811""","Male","*"
"Stratford School District","Nichols School","=""1380911""","Female",7.2
"Stratford School District","Nichols School","=""1380911""","Male",5.6
"Stratford School District","Second Hill Lane School","=""1381011""","Female",7.6
"Stratford School District","Second Hill Lane School","=""1381011""","Male",4.4
"Stratford School District","Steps K-2 Nichols","=""1382611""","Female","*"
"Stratford School District","Steps K-2 Nichols","=""1382611""","Male","*"
"Stratford School District","Straford Academy - Victoria Soto School","=""1382211""","Female","*"
"Stratford School District","Straford Academy - Victoria Soto School","=""1382211""","Male","*"
"Stratford School District","Stratford Academy - Johnson House","=""1381511""","Female",3.4
"Stratford School District","Stratford Academy - Johnson House","=""1381511""","Male",4.0
"Stratford School District","Stratford High School","=""1386111""","Female",23.6
"Stratford School District","Stratford High School","=""1386111""","Male",23.0
"Stratford School District","Strive-Stratford","=""1389011""","Female","*"
"Stratford School District","Strive-Stratford","=""1389011""","Male","*"
"Stratford School District","Wilcoxson School","=""1381411""","Female","*"
"Stratford School District","Wilcoxson School","=""1381411""","Male","*"
"Stratford School District","High School STEPS 9-12","=""1382011""","Male","*"
"Stratford School District","IPP Classroom - Johnson","=""1381111""","Male","*"
"Suffield School District","A. Ward Spaulding School","=""1390411""","Female",3.5
"Suffield School District","A. Ward Spaulding School","=""1390411""","Male",6.8
"Suffield School District","McAlister Intermediate School","=""1390311""","Female",3.2
"Suffield School District","McAlister Intermediate School","=""1390311""","Male",2.7
"Suffield School District","Suffield High School","=""1396111""","Female",10.6
"Suffield School District","Suffield High School","=""1396111""","Male",8.7
"Suffield School District","Suffield Middle School","=""1395111""","Female",3.5
"Suffield School District","Suffield Middle School","=""1395111""","Male",4.0
"The Bridge Academy District","The Bridge Academy","=""2696113""","Female",9.7
"The Bridge Academy District","The Bridge Academy","=""2696113""","Male",7.3
"The Gilbert School District","The Gilbert School","=""9026122""","Female",4.7
"The Gilbert School District","The Gilbert School","=""9026122""","Male",5.1
"Thomaston School District","Black Rock School","=""1400111""","Female","*"
"Thomaston School District","Black Rock School","=""1400111""","Male","*"
"Thomaston School District","Thomaston Center School","=""1400211""","Female","*"
"Thomaston School District","Thomaston Center School","=""1400211""","Male","*"
"Thomaston School District","Thomaston High School","=""1406211""","Female",10.0
"Thomaston School District","Thomaston High School","=""1406211""","Male",8.0
"Thompson School District","Mary R. Fisher Elementary School","=""1410111""","Female","*"
"Thompson School District","Mary R. Fisher Elementary School","=""1410111""","Male","*"
"Thompson School District","Thompson Middle School","=""1415111""","Female",4.3
"Thompson School District","Thompson Middle School","=""1415111""","Male",5.7
"Thompson School District","Tourtellotte Memorial High School","=""1416111""","Female",16.4
"Thompson School District","Tourtellotte Memorial High School","=""1416111""","Male",19.9
"Thompson School District","District Autism Program","=""1410211""","Male","*"
"Tolland School District","Birch Grove Primary School","=""1420111""","Female",3.8
"Tolland School District","Birch Grove Primary School","=""1420111""","Male",4.0
"Tolland School District","TALC","=""1420311""","Female","*"
"Tolland School District","TALC","=""1420311""","Male","*"
"Tolland School District","Tolland High School","=""1426111""","Female",8.4
"Tolland School District","Tolland High School","=""1426111""","Male",7.1
"Tolland School District","Tolland Intermediate School","=""1420211""","Female","*"
"Tolland School District","Tolland Intermediate School","=""1420211""","Male","*"
"Tolland School District","Tolland Middle School","=""1425111""","Female",5.0
"Tolland School District","Tolland Middle School","=""1425111""","Male",3.4
"Torrington School District","East School","=""1430111""","Female",4.2
"Torrington School District","East School","=""1430111""","Male",3.3
"Torrington School District","Forbes School","=""1430211""","Female",6.4
"Torrington School District","Forbes School","=""1430211""","Male",7.4
"Torrington School District","Migeon Academy","=""1431411""","Female","*"
"Torrington School District","Migeon Academy","=""1431411""","Male","*"
"Torrington School District","Southwest School","=""1430811""","Female",7.0
"Torrington School District","Southwest School","=""1430811""","Male",7.1
"Torrington School District","Torringford School","=""1430911""","Female",5.4
"Torrington School District","Torringford School","=""1430911""","Male",4.2
"Torrington School District","Torrington High School","=""1436111""","Female",14.8
"Torrington School District","Torrington High School","=""1436111""","Male",16.2
"Torrington School District","Torrington Middle School","=""1435111""","Female",12.0
"Torrington School District","Torrington Middle School","=""1435111""","Male",11.9
"Torrington School District","Vogel-Wetmore School","=""1431311""","Female",6.0
"Torrington School District","Vogel-Wetmore School","=""1431311""","Male",4.7
"Torrington School District","ABC / Forbes School","=""1431511""","Male","*"
"Torrington School District","Torringford / ABC","=""1432411""","Male","*"
"Trailblazers Academy District","Trailblazers Academy","=""2785113""","Female",19.7
"Trailblazers Academy District","Trailblazers Academy","=""2785113""","Male",17.6
"Trumbull School District","Booth Hill School","=""1440111""","Female",3.1
"Trumbull School District","Booth Hill School","=""1440111""","Male",2.5
"Trumbull School District","Daniels Farm School","=""1440811""","Female","*"
"Trumbull School District","Daniels Farm School","=""1440811""","Male","*"
"Trumbull School District","Frenchtown Elementary School","=""1441011""","Female","*"
"Trumbull School District","Frenchtown Elementary School","=""1441011""","Male","*"
"Trumbull School District","Hillcrest Middle School","=""1445211""","Female",6.3
"Trumbull School District","Hillcrest Middle School","=""1445211""","Male",8.0
"Trumbull School District","Jane Ryan School","=""1440411""","Female",3.3
"Trumbull School District","Jane Ryan School","=""1440411""","Male",4.0
"Trumbull School District","Madison Middle School","=""1445111""","Female",6.4
"Trumbull School District","Madison Middle School","=""1445111""","Male",6.7
"Trumbull School District","Middlebrook School","=""1440311""","Female",7.3
"Trumbull School District","Middlebrook School","=""1440311""","Male",6.3
"Trumbull School District","REACH","=""1440511""","Female","*"
"Trumbull School District","REACH","=""1440511""","Male","*"
"Trumbull School District","Tashua School","=""1440911""","Female","*"
"Trumbull School District","Tashua School","=""1440911""","Male","*"
"Trumbull School District","Trumbull Alternative School","=""1440211""","Female","*"
"Trumbull School District","Trumbull Alternative School","=""1440211""","Male","*"
"Trumbull School District","Trumbull High School","=""1446111""","Female",4.8
"Trumbull School District","Trumbull High School","=""1446111""","Male",5.6
"Unified School District #1","York Correctional Institution","=""3362515""","Female","*"
"Unified School District #1","Bridgeport Correctional Center","=""3360115""","Male","*"
"Unified School District #1","Cheshire Correctional Institution","=""3360315""","Male","*"
"Unified School District #1","Corrigan/Radgowski Correctional Institution","=""3362415""","Male","*"
"Unified School District #1","Enfield Correctional Institution","=""3360415""","Male","*"
"Unified School District #1","Garner Correctional Institution","=""3361915""","Male","*"
"Unified School District #1","Hartford Correctional Center","=""3360615""","Male","*"
"Unified School District #1","MacDougall/Walker Correctional Institution","=""3362215""","Male","*"
"Unified School District #1","Manson Youth Institution","=""3361115""","Male",39.9
"Unified School District #1","New Haven Correctional Center","=""3360915""","Male","*"
"Unified School District #1","Northern Correctional Institution","=""3362615""","Male","*"
"Unified School District #1","Osborn Correctional Institution","=""3361215""","Male","*"
"Unified School District #1","Robinson Correctional Institution","=""3361315""","Male","*"
"Unified School District #1","Willard/Cybulski Correctional Institution","=""3361515""","Male","*"
"Unified School District #2","Riverview School","=""3470315""","Female","*"
"Unified School District #2","Riverview School","=""3470315""","Male","*"
"Unified School District #2","Virtual Academy","=""3470215""","Female","*"
"Unified School District #2","Virtual Academy","=""3470215""","Male","*"
"Unified School District #2","Children's Place School","=""3470115""","Male","*"
"Unified School District #2","Walter G. Cady School","=""3476715""","Male","*"
"Union School District","Union Elementary School","=""1450111""","Female","*"
"Union School District","Union Elementary School","=""1450111""","Male","*"
"Vernon School District","Northeast School","=""1460311""","Female",6.9
"Vernon School District","Northeast School","=""1460311""","Male",4.8
"Vernon School District","Center Road School","=""1461411""","Female","*"
"Vernon School District","Center Road School","=""1461411""","Male","*"
"Vernon School District","Lake Street School","=""1460111""","Female","*"
"Vernon School District","Lake Street School","=""1460111""","Male","*"
"Vernon School District","Loveland Hill School","=""1460511""","Female","*"
"Vernon School District","Loveland Hill School","=""1460511""","Male","*"
"Vernon School District","Maple Street School","=""1460211""","Female",10.8
"Vernon School District","Maple Street School","=""1460211""","Male",6.0
"Vernon School District","Next Step Program (AACBP)","=""1469011""","Female","*"
"Vernon School District","Next Step Program (AACBP)","=""1469011""","Male","*"
"Vernon School District","Rockville High School","=""1466111""","Female",17.6
"Vernon School District","Rockville High School","=""1466111""","Male",19.4
"Vernon School District","Skinner Road School","=""1461011""","Female",9.5
"Vernon School District","Skinner Road School","=""1461011""","Male",11.3
"Vernon School District","Vernon Center Middle School","=""1465111""","Female",6.4
"Vernon School District","Vernon Center Middle School","=""1465111""","Male",9.2
"Voluntown School District","Voluntown Elementary School","=""1470111""","Female","*"
"Voluntown School District","Voluntown Elementary School","=""1470111""","Male","*"
"Wallingford School District","Highland School","=""1480211""","Female","*"
"Wallingford School District","Highland School","=""1480211""","Male","*"
"Wallingford School District","A.R.T.S. Academy","=""1489011""","Female","*"
"Wallingford School District","A.R.T.S. Academy","=""1489011""","Male","*"
"Wallingford School District","Cook Hill School","=""1481011""","Female","*"
"Wallingford School District","Cook Hill School","=""1481011""","Male","*"
"Wallingford School District","Dag Hammarskjold Middle School","=""1485211""","Female",5.4
"Wallingford School District","Dag Hammarskjold Middle School","=""1485211""","Male",5.9
"Wallingford School District","Education Enhancement Program","=""1480511""","Female","*"
"Wallingford School District","Education Enhancement Program","=""1480511""","Male","*"
"Wallingford School District","Evarts C. Stevens School","=""1480911""","Female","*"
"Wallingford School District","Evarts C. Stevens School","=""1480911""","Male","*"
"Wallingford School District","James H. Moran Middle School","=""1485311""","Female",3.7
"Wallingford School District","James H. Moran Middle School","=""1485311""","Male",4.7
"Wallingford School District","Lyman Hall High School","=""1486111""","Female",6.9
"Wallingford School District","Lyman Hall High School","=""1486111""","Male",6.9
"Wallingford School District","Mark T. Sheehan High School","=""1486211""","Female",6.0
"Wallingford School District","Mark T. Sheehan High School","=""1486211""","Male",7.3
"Wallingford School District","Moses Y. Beach School","=""1480111""","Female","*"
"Wallingford School District","Moses Y. Beach School","=""1480111""","Male","*"
"Wallingford School District","Multi-Vocational Life Skills Program","=""1489111""","Female","*"
"Wallingford School District","Multi-Vocational Life Skills Program","=""1489111""","Male","*"
"Wallingford School District","Parker Farms School","=""1480311""","Female","*"
"Wallingford School District","Parker Farms School","=""1480311""","Male","*"
"Wallingford School District","Pond Hill School","=""1481211""","Female","*"
"Wallingford School District","Pond Hill School","=""1481211""","Male","*"
"Wallingford School District","Rock Hill School","=""1480411""","Female","*"
"Wallingford School District","Rock Hill School","=""1480411""","Male","*"
"Wallingford School District","Yalesville School","=""1480811""","Female","*"
"Wallingford School District","Yalesville School","=""1480811""","Male","*"
"Wallingford School District","Harvest Park","=""1489211""","Male","*"
"Waterbury School District","SAGE","=""3480415""","Male","*"
"Waterbury School District","Bridgeport Detention Center","=""3480115""","Female","*"
"Waterbury School District","Bridgeport Detention Center","=""3480115""","Male","*"
"Waterbury School District","West Side Middle School","=""1515211""","Female",16.5
"Waterbury School District","West Side Middle School","=""1515211""","Male",22.7
"Waterbury School District","Washington School","=""1512311""","Female",11.0
"Waterbury School District","Washington School","=""1512311""","Male",14.8
"Waterbury School District","B. W. Tinker School","=""1512111""","Female",6.1
"Waterbury School District","B. W. Tinker School","=""1512111""","Male",8.5
"Waterbury School District","B.W. Tinker BDLC","=""1510411""","Female","*"
"Waterbury School District","B.W. Tinker BDLC","=""1510411""","Male","*"
"Waterbury School District","Bucks Hill Bilingual","=""1514311""","Female",16.0
"Waterbury School District","Bucks Hill Bilingual","=""1514311""","Male",7.2
"Waterbury School District","Bucks Hill School","=""1510511""","Female",11.9
"Waterbury School District","Bucks Hill School","=""1510511""","Male",11.9
"Waterbury School District","Bunker Hill BDLC","=""1510111""","Female","*"
"Waterbury School District","Bunker Hill BDLC","=""1510111""","Male","*"
"Waterbury School District","Bunker Hill School","=""1510611""","Female",8.6
"Waterbury School District","Bunker Hill School","=""1510611""","Male",12.7
"Waterbury School District","Carrington ESC","=""1511911""","Female","*"
"Waterbury School District","Carrington ESC","=""1511911""","Male","*"
"Waterbury School District","Carrington School","=""1512711""","Female",5.9
"Waterbury School District","Carrington School","=""1512711""","Male",7.0
"Waterbury School District","Chase Bilingual","=""1514111""","Female","*"
"Waterbury School District","Chase Bilingual","=""1514111""","Male","*"
"Waterbury School District","Crosby Autism","=""1514511""","Female","*"
"Waterbury School District","Crosby Autism","=""1514511""","Male","*"
"Waterbury School District","Crosby High School","=""1516211""","Female",31.0
"Waterbury School District","Crosby High School","=""1516211""","Male",32.9
"Waterbury School District","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Female","*"
"Waterbury School District","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Male","*"
"Waterbury School District","Driggs School","=""1510911""","Female",18.9
"Waterbury School District","Driggs School","=""1510911""","Male",22.1
"Waterbury School District","Duggan CBL","=""1513611""","Female","*"
"Waterbury School District","Duggan CBL","=""1513611""","Male","*"
"Waterbury School District","Duggan School","=""1511611""","Female",7.6
"Waterbury School District","Duggan School","=""1511611""","Male",11.3
"Waterbury School District","Enlightenment School","=""1519111""","Female",97.1
"Waterbury School District","Enlightenment School","=""1519111""","Male",93.7
"Waterbury School District","Excel III","=""1513911""","Female","*"
"Waterbury School District","Excel III","=""1513911""","Male","*"
"Waterbury School District","F. J. Kingsbury School","=""1511411""","Female",6.0
"Waterbury School District","F. J. Kingsbury School","=""1511411""","Male",8.1
"Waterbury School District","Gilmartin School","=""1512611""","Female",6.9
"Waterbury School District","Gilmartin School","=""1512611""","Male",11.4
"Waterbury School District","H. S. Chase School","=""1510711""","Female",4.9
"Waterbury School District","H. S. Chase School","=""1510711""","Male",4.9
"Waterbury School District","Hopeville Bilingual","=""1514211""","Female","*"
"Waterbury School District","Hopeville Bilingual","=""1514211""","Male","*"
"Waterbury School District","Hopeville School","=""1511311""","Female",14.2
"Waterbury School District","Hopeville School","=""1511311""","Male",13.2
"Waterbury School District","John F. Kennedy High School","=""1516411""","Female",30.2
"Waterbury School District","John F. Kennedy High School","=""1516411""","Male",31.6
"Waterbury School District","Maloney Interdistrict Magnet School","=""1513111""","Female",2.7
"Waterbury School District","Maloney Interdistrict Magnet School","=""1513111""","Male",3.5
"Waterbury School District","Margaret M. Generali Autism","=""1513511""","Female","*"
"Waterbury School District","Margaret M. Generali Autism","=""1513511""","Male","*"
"Waterbury School District","Margaret M. Generali Elementary School","=""1511111""","Female",6.0
"Waterbury School District","Margaret M. Generali Elementary School","=""1511111""","Male",4.6
"Waterbury School District","Michael F. Wallace Autism","=""1512911""","Female","*"
"Waterbury School District","Michael F. Wallace Autism","=""1512911""","Male","*"
"Waterbury School District","Michael F. Wallace Middle School","=""1515111""","Female",13.0
"Waterbury School District","Michael F. Wallace Middle School","=""1515111""","Male",17.8
"Waterbury School District","North End ESC","=""1511811""","Female","*"
"Waterbury School District","North End ESC","=""1511811""","Male","*"
"Waterbury School District","North End Middle School","=""1515311""","Female",16.7
"Waterbury School District","North End Middle School","=""1515311""","Male",22.1
"Waterbury School District","Reed ESC","=""1512411""","Female","*"
"Waterbury School District","Reed ESC","=""1512411""","Male","*"
"Waterbury School District","Reed School","=""1513411""","Female",7.2
"Waterbury School District","Reed School","=""1513411""","Male",12.4
"Waterbury School District","Regan School","=""1512811""","Female",4.5
"Waterbury School District","Regan School","=""1512811""","Male",4.5
"Waterbury School District","Rotella Interdistrict Magnet School","=""1513311""","Female","*"
"Waterbury School District","Rotella Interdistrict Magnet School","=""1513311""","Male","*"
"Waterbury School District","Sprague School","=""1512011""","Female",6.0
"Waterbury School District","Sprague School","=""1512011""","Male",6.4
"Waterbury School District","State Street School","=""1519011""","Female",81.8
"Waterbury School District","State Street School","=""1519011""","Male",80.5
"Waterbury School District","Walsh School","=""1512211""","Female",11.8
"Waterbury School District","Walsh School","=""1512211""","Male",13.9
"Waterbury School District","Waterbury Arts Magnet School (High)","=""1516011""","Female",10.1
"Waterbury School District","Waterbury Arts Magnet School (High)","=""1516011""","Male",11.2
"Waterbury School District","Waterbury Arts Magnet School (Middle)","=""1515011""","Female",5.9
"Waterbury School District","Waterbury Arts Magnet School (Middle)","=""1515011""","Male",7.8
"Waterbury School District","Waterbury Career Academy","=""1516711""","Female",6.0
"Waterbury School District","Waterbury Career Academy","=""1516711""","Male",4.1
"Waterbury School District","Wendell L. Cross School","=""1510811""","Female",4.5
"Waterbury School District","Wendell L. Cross School","=""1510811""","Male",3.6
"Waterbury School District","Wilby ESC","=""1511711""","Female","*"
"Waterbury School District","Wilby ESC","=""1511711""","Male","*"
"Waterbury School District","Wilby High School","=""1516311""","Female",37.3
"Waterbury School District","Wilby High School","=""1516311""","Male",31.6
"Waterbury School District","Woodrow Wilson School","=""1513211""","Female",9.2
"Waterbury School District","Woodrow Wilson School","=""1513211""","Male",11.4
"Waterbury School District","Woodrow Wilson BDLC","=""1511211""","Male",42.9
"Waterford School District","Avery Point Transition Program","=""1520311""","Female","*"
"Waterford School District","Avery Point Transition Program","=""1520311""","Male","*"
"Waterford School District","Clark Lane Middle School","=""1525111""","Female",5.5
"Waterford School District","Clark Lane Middle School","=""1525111""","Male",6.1
"Waterford School District","Great Neck Elementary School","=""1520211""","Female","*"
"Waterford School District","Great Neck Elementary School","=""1520211""","Male","*"
"Waterford School District","Oswegatchie Elementary School","=""1520611""","Female","*"
"Waterford School District","Oswegatchie Elementary School","=""1520611""","Male","*"
"Waterford School District","Quaker Hill Elementary School","=""1520711""","Female",7.0
"Waterford School District","Quaker Hill Elementary School","=""1520711""","Male",3.7
"Waterford School District","Waterford High School Tutor Center","=""1521211""","Female","*"
"Waterford School District","Waterford High School Tutor Center","=""1521211""","Male","*"
"Waterford School District","Waterford High School","=""1526111""","Female",9.9
"Waterford School District","Waterford High School","=""1526111""","Male",7.5
"Waterford School District","Autism Class","=""1521111""","Male","*"
"Watertown School District","Fletcher W. Judson School","=""1530311""","Female","*"
"Watertown School District","Fletcher W. Judson School","=""1530311""","Male","*"
"Watertown School District","John Trumbull Primary School","=""1530211""","Female",5.5
"Watertown School District","John Trumbull Primary School","=""1530211""","Male",5.8
"Watertown School District","Polk School","=""1530411""","Female",6.4
"Watertown School District","Polk School","=""1530411""","Male",4.2
"Watertown School District","Swift Middle School","=""1535111""","Female",5.7
"Watertown School District","Swift Middle School","=""1535111""","Male",5.3
"Watertown School District","Watertown High School","=""1536111""","Female",14.4
"Watertown School District","Watertown High School","=""1536111""","Male",12.7
"West Hartford School District","Smith School","=""1551711""","Female",9.7
"West Hartford School District","Smith School","=""1551711""","Male",7.4
"West Hartford School District","Achieve","=""1559111""","Female","*"
"West Hartford School District","Achieve","=""1559111""","Male","*"
"West Hartford School District","REACH","=""1557311""","Female","*"
"West Hartford School District","REACH","=""1557311""","Male",42.9
"West Hartford School District","Aiken School","=""1551611""","Female","*"
"West Hartford School District","Aiken School","=""1551611""","Male","*"
"West Hartford School District","Braeburn Learning Center","=""1559311""","Female","*"
"West Hartford School District","Braeburn Learning Center","=""1559311""","Male","*"
"West Hartford School District","Braeburn School","=""1550211""","Female","*"
"West Hartford School District","Braeburn School","=""1550211""","Male","*"
"West Hartford School District","Bristow Middle School","=""1555311""","Female","*"
"West Hartford School District","Bristow Middle School","=""1555311""","Male","*"
